-15.29120048	0.0
-15.26520048	0.0
-15.240200479999999	0.0
-15.21520048	0.0
-15.18920048	0.0
-15.164200479999998	0.0
-15.138200479999998	0.0
-15.11320048	0.0
-15.08720048	0.0
-15.062200479999998	0.0
-15.03720048	0.0
-15.01120048	0.0
-14.986200479999997	0.0
-14.960200479999997	0.0
-14.935200479999999	0.0
-14.91020048	0.0
-14.88420048	0.0
-14.859200479999998	0.0
-14.833200479999999	0.0
-14.80820048	0.0
-14.783200479999998	0.0
-14.757200479999998	0.0
-14.73220048	0.0
-14.70620048	2.0139416971e-14
-14.681200479999998	3.596401055e-13
-14.656200479999999	5.532388622e-12
-14.63020048	7.50661502e-11
-14.60520048	8.964506053000001e-10
-14.57920048	9.418650371000002e-09
-14.554200479999999	8.708052793999999e-08
-14.52920048	7.085291145e-07
-14.50320048	5.071070073e-06
-14.478200479999998	3.1941759089999996e-05
-14.452200479999998	0.00017706093451
-14.42720048	0.0008636891266999999
-14.402200479999998	0.0037077048750000004
-14.376200479999998	0.014007910619000002
-14.35120048	0.046570558240000004
-14.32520048	0.13625634498999997
-14.300200479999997	0.3509260672
-14.275200479999999	0.7953723678000001
-14.249200479999999	1.5865373523000004
-14.22420048	2.7855514274
-14.19820048	4.304323097999999
-14.173200479999998	5.8548171820000015
-14.14820048	7.008392101
-14.12220048	7.383355721999999
-14.097200479999998	6.846902082999999
-14.071200479999998	5.588650058
-14.04620048	4.014949140000001
-14.021200479999997	2.5386313430999996
-13.995200479999998	1.412578863
-13.970200479999999	0.6918879751
-13.94420048	0.2982976634
-13.91920048	0.11316985720999999
-13.894200479999999	0.03779151298
-13.868200479999999	0.011105329859
-13.84320048	0.0028719921678999998
-13.81720048	0.000653751564
-13.792200479999998	0.00013093324556999998
-13.76720048	2.3076876905e-05
-13.74120048	3.579985808e-06
-13.716200479999998	4.939065518000001e-07
-13.690200479999998	1.0989348399999999e-07
-13.66520048	4.3666601559999997e-07
-13.64020048	3.1844258470999997e-06
-13.614200479999997	2.0719976939999996e-05
-13.589200479999999	0.00011866724073
-13.563200479999999	0.0005980763135000001
-13.53820048	0.0026526702100999997
-13.513200479999998	0.010354440606999998
-13.487200479999998	0.035568268421
-13.46220048	0.10753230685999998
-13.43620048	0.2860855414
-13.411200479999998	0.6699446202
-13.38620048	1.3806152866
-13.36020048	2.5045308833
-13.335200479999997	3.998324106
-13.309200479999998	5.617981618000001
-13.284200479999999	6.948723713
-13.25920048	7.563166111
-13.23320048	7.247005602000001
-13.208200479999999	6.111005105
-13.182200479999999	4.535819751
-13.15720048	2.9631136114000003
-13.132200479999998	1.703677831
-13.106200479999998	0.8620621475
-13.08120048	0.38397152416
-13.05520048	0.15053091406000002
-13.030200479999998	0.05192617265999999
-13.00520048	0.015765586683000002
-12.97920048	0.004212819546
-12.95420048	0.0009906298594999999
-12.928200479999997	0.00020501300962
-12.903200479999999	3.7335115541e-05
-12.87820048	5.9830832110000006e-06
-12.85220048	8.437582129e-07
-12.827200479999998	1.0469759356e-07
-12.801200479999999	1.1431657875e-08
-12.77620048	1.0984093853000002e-09
-12.751200479999998	9.284607021e-11
-12.725200479999998	6.911778875000001e-12
-12.70020048	4.544419522e-13
-12.67420048	2.3607698575000002e-14
-12.649200479999998	0.0
-12.624200479999999	0.0
-12.59820048	0.0
-12.57320048	0.0
-12.54720048	0.0
-12.522200479999999	3.0595243972999998e-15
-12.49720048	4.2833085004e-14
-12.47120048	7.2506093203e-13
-12.446200479999998	1.0890184787e-11
-12.420200479999998	1.4346879342e-10
-12.39520048	1.6630594566000002e-09
-12.370200479999998	1.6963545074000004e-08
-12.344200479999998	1.5224854390000002e-07
-12.31920048	1.2023707993999998e-06
-12.29320048	8.356867809e-06
-12.268200479999997	5.1095337451e-05
-12.243200479999999	0.00027496919937999994
-12.217200479999999	0.0013021277316000001
-12.19220048	0.005426617952500001
-12.16620048	0.019903365306
-12.141200479999998	0.06424525804499999
-12.11620048	0.18248949975
-12.09020048	0.45626235141
-12.065200479999998	1.0039431458
-12.039200479999998	1.944376362
-12.01420048	3.3142225758999997
-11.989200479999997	4.971897069
-11.963200479999998	6.5645292920000005
-11.938200479999999	7.6297230553
-11.91220048	7.8041796649999995
-11.88720048	7.026543279299999
-11.862200479999998	5.56764728
-11.836200479999999	3.8832403006000002
-11.81120048	2.3836714963
-11.78520048	1.2878871828
-11.760200479999998	0.61240771172
-11.73520048	0.25630192976
-11.70920048	0.09441469884
-11.684200479999998	0.030602633074000005
-11.658200479999998	0.008730729142
-11.63320048	0.0021921725964999996
-11.60820048	0.00048437916690000006
-11.582200479999997	9.418677671000001e-05
-11.557200479999999	1.6116580146e-05
-11.531200479999999	2.4266102826e-06
-11.50620048	3.2153493947e-07
-11.481200479999998	3.748859187e-08
-11.455200479999998	3.846071136999999e-09
-11.43020048	3.4715996034999997e-10
-11.40420048	2.7572549987e-11
-11.379200479999998	1.9337015253e-12
-11.35420048	1.1625685347e-13
-11.32820048	6.118783814599999e-15
-11.303200479999997	0.0
-11.277200479999998	0.0
-11.252200479999999	0.0
-11.22720048	0.0
-11.20120048	3.10273333e-15
-11.176200479999999	8.067856730000002e-14
-11.150200479999999	1.315527929e-12
-11.12520048	1.919554687e-11
-11.100200479999998	2.46156667e-10
-11.074200479999998	2.77795925e-09
-11.04920048	2.7581877799999996e-08
-11.02320048	2.4097267300000003e-07
-10.998200479999998	1.852646834e-06
-10.97320048	1.253284768e-05
-10.94720048	7.460263809999999e-05
-10.92220048	0.000390848408
-10.896200479999997	0.001801665206
-10.871200479999999	0.007309869190000001
-10.84620048	0.0260983995
-10.82020048	0.0820174891
-10.795200479999998	0.226786347
-10.769200479999999	0.5519560020000001
-10.74420048	1.182398476
-10.719200479999998	2.22914843
-10.693200479999998	3.6989001700000004
-10.66820048	5.402241650000001
-10.64220048	6.94394065
-10.617200479999997	7.85694387
-10.592200479999999	7.823651710000001
-10.56620048	6.85719273
-10.54120048	5.28971813
-10.51520048	3.5917576099999993
-10.490200479999999	2.14637111
-10.46520048	1.128859325
-10.43920048	0.52256917
-10.414200479999998	0.21291655780000002
-10.388200479999998	0.0763498515
-10.36320048	0.0240910287
-10.338200479999998	0.00669135602
-10.312200479999998	0.001635447887
-10.28720048	0.000351782957
-10.26120048	6.6593845e-05
-10.236200479999997	1.109179323e-05
