Molecule	PC1	PC2	PC3	PC4	PC5
2,4-dimethylpyridine	-1.1020004177546676	1.9000336296419718	-2.3727234616481296	-2.6269141265478724	-1.3923152289493432
2,5-dimethylpyridine	-3.149139083372284	1.6893457184199556	0.09089448696881107	7.33291069734287	-4.038238426499266
2,6-dichlorobenzonitrile	-3.1931332787909112	-0.12423117705571904	-2.567114214712042	8.192561649810962	-3.9612682260071264
2,6-dichlorothiobenzamide	4.222566652868292	-1.6904228730349171	-4.861858063636268	-6.660368149580667	5.402270245318671
2,6-dimethylpyridine	-3.2797142495499343	2.067713865741879	1.545344619376864	6.353756207192331	-4.094623746237747
2-3-4-Trihydroxybenz	4.827154515012871	10.226291826054425	6.932123994790863	-6.243769393624773	-13.083622761177496
2-3-butanediol	-2.9459510631508463	4.6914297590141105	0.6578040385085944	9.399067418448858	-5.663129203407866
2-bromopropane	-2.320909380195927	3.6983522721326834	12.360338512537322	-1.8714676491223943	2.101603013256507
2-butanone	-3.643338135949391	-3.7578799047420492	3.3349942069314693	-0.13719714770659122	0.35518846708047597
2-chlorobutane	-2.50380113107559	4.902729275595647	12.38660950791854	-1.1190856773599613	1.0841857765072793
2-chloropentane	-2.073966659110783	7.1201733552208095	8.212937749034277	-1.4424929861778235	-3.43962003519144
2-chloropropane	-2.8919952301248033	4.651624068219834	11.700685587884694	-0.9481952065365639	0.664076763516522
2-Chlorotoluene	-2.7361770721935175	-4.489119902958285	-1.1109680681037606	2.808263601353881	0.7496308394635142
2-Ethylphenol	-2.15721613778105	-2.0815597348054258	-2.987995111991399	-2.563155177424493	6.981557838186291
2-ethylpyrazine	2.4718014633182377	0.30060788748557893	-0.16023587067421555	-12.188262526918864	-9.467625437706985
2-heptanone	-3.57022446505503	-3.7308518182364936	3.523306095157431	-0.237484995600751	0.5052744516232288
2-hexanone	-3.4789962848649796	-3.697044790638134	3.760279935976601	-0.36672343823732734	0.6915368781324694
2-Hydroxy-1-naphthaldehyde	2.1676026926563385	7.128308628660146	5.143065627041901	-1.739663658145557	8.368556687882334
2-methoxyethanamine	-1.690413872854258	-0.24669872815983993	-0.8427109851196611	6.232774974805382	0.16038441798215297
2-methoxyethanol	-3.5583966744875677	-3.490929784473196	3.74587537935672	-0.2602087580747162	0.4981510377650958
2-Methoxyphenol	2.4543312700729416	-16.055256053303776	-7.440449565604379	2.3562543387614983	-2.919582570622688
2-methyl-1-nitrobenzene	0.23800699879016923	-13.398476752597887	-5.291942044709321	1.5697289491359596	-0.5930289794564845
2-methylaniline	-3.7317132913823774	-5.514594574854797	0.13993578066287132	-0.5162697003394904	-0.8122854680954044
2-Methylimidazole	-2.379406912612086	-0.4667391934445706	-5.389969086519534	-7.604294651972561	-2.045423350347938
2-methylpentane	1.6044079007556842	11.582082782923761	-13.272432961980028	2.3838817494925557	-0.21899333895684134
2-methylpropane	-1.914522469386625	12.112658081743719	-1.1675540037223429	16.59139720025836	-10.667019781662644
2-methylpropene	-3.8662105550522012	-6.4797138193179125	0.6702523924357976	0.09973824445241412	0.29470986060005905
2-methylpyrazine	1.992637231471803	0.009512396015353584	-1.2126765616263815	-11.306283087346413	-10.055228343852448
2-methylpyridine	-1.78972726461503	-2.025529387059555	2.6020530022143284	1.891661660064416	2.1560955758892817
2-naphthylamine	-0.7574072843972325	-2.1504366142157805	-5.214860780081969	-5.481730888468105	-1.1478313727049925
2-napthol	2.6005990162034274	-0.5535120853981036	-5.933238365649872	-12.743394918987201	-4.089044620377539
2-nitropropane	-1.0822056362811936	10.207705548385114	-7.804610334992402	1.9777182008084973	-7.398793799401934
2-octanone	-3.3862110600228013	-3.644251152870884	3.9799980682337397	-0.4655822888475628	0.8442796307135713
2-pentanone	-3.338015214736087	-3.6258020410633476	4.098613368298574	-0.5264743361497768	0.9375052541791822
2-pentene	-4.083986653134446	-6.426126879120325	0.2350605928977	0.38704382165275575	-0.1522951790409127
2-Propylphenol	-2.1728176896036886	-2.2320969375584303	-2.8432673016903087	-2.159774506696417	7.0891700548045256
3,3-dimethylbutanone	-3.2229638916608745	-3.581435816236979	4.350409503733319	-0.6453324905289234	1.1276878748046764
3,4-dimethylpyridine	-1.3194075999583217	1.613171210078062	-2.2211306378133204	-1.4108570473186475	-1.9441412634205584
3,5-dibromo-4-hydroxybenzonitrile	-1.9048573935720716	-3.3162187182087934	0.5634277847473695	2.330711593803443	1.8491815888440644
3-bromopropene	-2.044458070808638	4.011581701409726	2.9642235719461363	5.85622603022769	-1.6008200938990969
3-Chloro-bicyclo-dimethyl_phosphate	-2.701532338279328	-0.8221206104365295	-3.1127330507430924	-5.788022938992446	-1.764659784454611
3-chlorophenol	-2.4647138065332617	-3.8816212531259766	-1.5151996612142915	0.8906761516626596	5.091271718217235
3-chloropropene	-0.4676045851555094	-0.018150278487237267	-5.691194137115533	6.871143259923872	5.773265209601414
3-methylaniline	-3.6882107145847685	-5.305637042742714	-0.07779855391987782	-0.7216523734754318	-1.0975942744239795
3-nitrophenol	4.507873558674286	0.8657363642091523	-3.8755364229940192	-3.5677451670784723	9.129459979542478
3-pentanone	-3.9281259706183977	-3.906073224449026	2.4664763056101444	0.348197705180164	-0.3081178475129874
4-amino-3,5,6-trichloropyridine-2-carboxylic_acid	3.493939214501219	-14.848044302387406	-5.477957373732736	1.9791771487055192	-1.1938498211357969
4-Bromo-2,5-dichlorophenol	-1.8851990192568067	-0.4693985273279921	-3.671284554400624	-4.12387660550023	7.437432057680063
4-chlorophenol	-3.7655765268603147	-5.434324326087854	1.6729086144865621	0.0252880465650566	0.29686292791233015
4-Ethylphenol	-3.572362281491406	-4.551248005081056	-0.28479693875261236	-1.1784844269565098	-1.6670086710936123
4-ethylpyridine	-1.4053131854416643	1.7657480832230825	-3.1822599724145006	-4.524422611461464	3.38809858371961
4-heptanone	-3.3927476291267626	-3.550821195318343	4.055005246434875	-0.46738515969560085	0.8324312430170648
4-Hydroxypentanoic_acid	-1.6169108792903102	3.4039486709607036	0.3385138955972579	8.910388286608224	-2.401801370670647
4-methylaniline	-4.155918555029348	-6.085615748531978	0.2756588791090658	0.5561277020187438	-0.41047388757988795
4-methylphenol	-3.354417785425126	-4.54436133001097	0.571478185473496	-1.4073406338352972	-0.9798894881252128
4-methylpyridine	-1.485275517726943	1.8861450023825572	-3.682483224210665	-4.664879771173893	3.342941671119188
4-nitrophenol	5.527367356756762	11.669377715333436	-18.78698857949242	-9.673537930544834	-4.602101557297593
4-Nitrophenyl_phosphate	9.065078011165884	16.269396939450356	-2.687509992756328	-14.529980432595135	-11.947447747301892
5-nonanone	-3.455109268226941	-3.582131767314175	3.8944413758625984	-0.3864875642343999	0.7143761483926818
9-methyladenine	-1.9630684016449038	-3.723836759195593	-0.6932880014491227	1.6711883898926443	2.2982724147412066
acetaldehyde	-3.4856352040808116	-3.794165329396924	3.6603981260553335	-0.3533142551678034	0.6847166014647224
acetamide	-2.370046497446875	2.170405703423129	-5.753726931100466	-6.239299315562879	4.363748550918715
acetic_acid	-2.930431421969518	-3.2033713210641372	5.156007402110685	-0.9030649359603087	1.5261584576317242
acetone	-3.7120344490320063	-3.8022223200051273	3.1446950643881277	-0.04376786610085865	0.22016061062987655
Acetonitrile	-1.022677320505749	6.467488884210341	5.934881613237617	-0.20327409263951823	8.359250090306737
acetophenone	3.875395838137433	6.049994291028738	-7.798690303988104	-21.291202400734427	-13.321556969839556
