Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19
1,1,1,2-Tetrachloroethane	2.6695692057044544	12.970016378245331	-6.187602058993307	6.882406028059202	5.731208667630233	1.9963278458030524	-8.51121103427826	-2.008747568498893	-0.11520887395731765	0.4118959429291049	-0.221863779827884	0.5162081641161791	6.735136517929237	3.56157618904874	0.264324086264055	5.238909104906203	3.1911668795175823	-1.0490470834056667	-1.6217643687598597
1,1,1,3,3,3-Hexafluoro-2-propanol	0.8669721008470672	24.84291200380777	-2.4626650595981285	17.63536210491627	-11.390630350473614	1.954359844927627	6.777129797811113	-3.5675301345036217	-3.616280411692554	-2.160891918177697	1.4043019023134418	3.174431725905212	-7.317888296706275	-7.877289855253178	14.63739584775032	0.14223777420822115	-2.376894731462927	-0.8078853157790207	-1.327536295454809
1,1,1-Trichloroethane	0.7304732703498675	8.370833529866449	-8.18123498216688	9.028327849288988	3.3732662447818256	0.33247483386944277	-5.353087605637988	-3.0625413696934083	-3.486701985362693	1.6622657834346317	-1.1373678041111235	3.9990972648784116	10.87414345701419	2.11725928299315	0.36669958158171206	-1.7974253750602545	0.338541449263944	-5.24509647165753	3.8353292211199776
1,1,1-Trifluoro-2-propanol	-1.089505411807702	23.73776288667763	-6.121800705343823	16.22960013593029	-10.22857553460121	5.211642698844628	-1.7494232109354584	-0.06188570346958387	0.31711836982837455	2.571390760853465	2.1088454971077644	-1.1115028835520948	2.617235483475242	4.207067122991758	0.9161046067480075	-2.7129875363287717	-5.917792930444899	0.7174958893670966	0.7566890344057287
1,1,2-trichloro-1,2,2-trifluoroethane	3.75322250326846	17.855234524261945	-4.554564856404422	8.075257320897782	4.321400580129556	-3.370235439372387	-13.032576637832886	9.80284263602929	-7.176572404507739	1.730403984353304	0.22726367774649786	4.028816438552645	-6.11167356143852	7.409236271529508	0.5679056537663755	-3.3535752316151153	5.16505455672868	-1.7943388073893247	-3.252496047981128
1,1,2-Trichloroethane	1.0037297201758044	11.73310135136595	-7.471770189169945	7.395304911419188	4.772272070332022	-2.577515302568362	-7.531991021531188	1.5366107381220144	1.195506513598333	-4.524962097212401	-4.125899902198744	5.724410566648499	6.637783452767992	0.058444637099536664	-4.686087533794979	5.451330424691542	1.9878374026629766	3.2647944447689174	-1.6689591672924815
1,1,2-Trichlorotrifluoroethane	2.648764092300737	15.796440108493115	-4.469880717080693	6.336545755255937	2.0672411946221	-3.5358253616132775	-7.590338873933657	2.9168664911443365	0.5307341156385861	-2.5125003532287993	-1.438845746948508	9.598573941795083	-1.2622930156005816	1.525428371979939	3.5472632618087574	4.38217466675338	5.067781294724653	-4.39053238008914	3.1562587399092865
1,1-Difluoroethane	-3.1637226401109326	10.522769704154435	-9.84445412919858	15.104886952240825	0.49501255090538876	10.66150696096318	0.7119963782832013	-1.725704416575467	-4.479274295703247	4.547101169456695	-3.8414089588821003	2.5298596093932915	-3.0744934023127644	1.5624407065215318	-5.0629145931781405	2.196250069732521	2.0934547735839266	-1.6393575066189474	-0.3641019101418378
1,1-Dimethylhydrazine	-1.5554031171292801	1.8615346607860128	-2.499961710598992	-5.147515771817145	3.291364976926525	-6.806475018481556	-1.7216002140165245	1.597025111038587	-1.2324040733042454	0.007233725723046051	0.23300321867631932	-0.44889206738077814	-2.5855439798894513	-0.006974751048162434	1.4920225979848019	2.513191750069527	-4.411680636983701	-1.9723964077928442	-3.8005995228694704
1,2-dichlorobenzene	0.05441434963281313	-5.015543262393897	3.194389954416782	-0.05892656887288688	-4.087613909335255	3.880880102747509	-1.3360962184134577	-0.1310857538348782	-2.3715962394054615	-3.560658585809614	-4.389504378035926	-0.6558573614474152	5.696313149380339	-1.9058431303987038	4.332596941142328	2.194630733443133	-0.9696854763872854	-0.14830754126292742	1.037223713621057
