Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23
1,1,1,2-Tetrachloroethane	-0.667454906474339	4.481713039979326	-8.909632869257482	13.189474959294103	7.005024836339202	0.8090373159484039	-4.191962798510158	-6.631637906591968	-8.104953342084187	-7.220058417493485	-5.033932532178459	-0.5611828887561429	4.609618979159587	1.2462272901350422	5.524208029593124	-0.7263136816994626	-3.2489336920878795	-5.837680335202732	0.28556207739700934	-2.8234864927510825	-2.53817301151029	-0.9426342333284314	-5.571459087794698
1,1,1,3,3,3-Hexafluoro-2-propanol	1.8719522090960286	14.022284324349547	13.325144893770592	-11.659707042643245	-6.278319410315354	-13.860748524847144	7.822239175613148	1.7629890727883417	-7.386302372236942	-12.894662826853537	-1.19365290121578	2.6517240531227477	-5.677475098861367	2.7992809186668945	1.7764921182147	0.7111828933845119	4.379838898793843	-2.912197382064852	3.1705552623112423	-0.9402854245557346	-1.1292372232669174	-3.8624879020148306	4.520522219006224
1,1,1-Trichloroethane	0.024042482355823687	-0.7101321098548831	-4.234511010173961	10.438767203111972	9.84278152880229	-1.65653150582367	3.2307362275408527	-5.167740781933536	-7.4871728082439795	2.18348090002296	1.143024922880195	-1.3042626475346681	-3.751807598930337	-0.6338067602609011	1.083880144683529	3.166914023315402	-3.345196363142657	3.63928271610116	7.9914085530807615	2.772344176230757	3.0185598320986755	0.9989682735914017	7.972236004793127
1,1,1-Trifluoro-2-propanol	0.15360643697226456	6.617262507243359	8.652718391188095	-5.147232588600349	5.203373341217047	0.6061980236758087	2.0165360536411177	-1.4566399345057588	-4.8449255579166906	5.013787541643984	5.73391607227048	6.623431154835621	-1.172365055800484	1.4484320518156086	-6.609264986072254	0.11035852815652578	-4.904877808167793	-0.7862258542688215	-1.485771060333334	1.1414038658507697	-1.5287431358828396	-6.2350119427250785	-2.1630811473625076
1,1,2-trichloro-1,2,2-trifluoroethane	2.763897476754528	5.662334175469762	0.31394588978139915	9.015930250940682	0.07113947951907502	-6.382192208899968	-6.127125883250937	3.273251140282067	2.241715347617609	0.8806760160644801	-1.0447864747645073	-3.528200430899739	-2.3302163000649476	-8.64430004931397	-2.7675226605613257	-0.043815006487019165	3.3485449076679905	3.8327154656369005	3.7196656176163136	1.3215568824103432	3.922778908542291	-7.819831299591384	-1.10452857552335
1,1,2-Trichloroethane	-1.3066605960673512	3.002993977993535	-3.961753701261495	19.19593413093693	1.3646123578348848	-1.0067196305341413	-10.33492159142734	-1.7152494543385464	-6.399160402322593	2.044588764282045	-8.398199704218092	1.8215544738706533	2.6006521204651256	6.988846310355213	2.3127528596379534	3.7642753062059557	-4.9843363124724975	-5.869806949947018	-2.467733088443114	-2.0728036572450645	6.083090313026429	-0.9920513146295498	-0.37308061252979613
1,1,2-Trichlorotrifluoroethane	1.6950369349259358	6.740375009497036	-0.509829133503283	11.660342571417068	2.3119627846348956	-5.534594335894944	-7.181252317950539	-1.3103356352643007	-1.9390210902346428	-4.858572435290657	2.41601985949871	-3.6721113732318047	-6.165507770997873	2.650365681686899	5.758635161190954	-2.6347953901963725	-0.23187536345246998	-2.785239560396127	6.515645183598546	5.9748772118719335	0.7690100337296962	-1.2216441135656202	4.384644975612531
1,1-Difluoroethane	-2.571214539209599	3.8222538898761735	-9.14510597868809	-5.174007991705035	-0.21855527660690519	2.2621726519146135	2.044572344786235	-5.466229801656765	2.4202425998253836	-3.8112689845598196	-0.0891292098893285	2.01179281441213	0.22677133738938993	-0.7794039686559566	-11.072015108834481	-3.4550953075356503	-4.0703070551170555	-1.5725194079305318	-2.671688037923589	-2.45933211133704	1.858237530725132	2.1824958550719917	-0.4089980151031357
1,1-Dimethylhydrazine	-4.325374996114284	-5.77117435878501	-1.7327836447570204	1.59352847587058	-2.399939600151695	0.6815812475253396	3.7043581512681687	2.1092265472356164	-1.6244736402840834	0.5483987953642896	1.5356068507389053	-0.9862298440730362	1.9468825048992897	-0.5645151306414579	-3.140843031150086	-2.6131598979595902	-0.9229989664039312	-0.05858884295016492	-2.0513052305530466	-2.551850751143781	6.080351129793542	-0.2662727815797598	-3.7262359208630262
1,2-dichlorobenzene	0.2806297607193079	-0.7519931361570313	-0.24654632881738156	-3.0327642540818394	9.747958029782128	-4.988923116783476	-3.321862011171514	0.9191737542911296	-1.8977845703929468	-2.9890152631395184	-0.23698146056095623	2.152110523876629	3.24444872183172	1.5374832313068583	1.1935177181685457	5.56336388944844	10.11929493456691	-3.350630122667739	-1.9425475157401961	2.1566943495205013	-1.1638550037521744	3.850215705727383	-0.10484513061245507
