Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35
1,1,1,2-Tetrachloroethane	13.55162280991937	2.1000066602424345	-2.412061382538864	2.37148618042702	17.567244537154636	11.754565910913298	-8.33017735607186	-3.5974623853138366	14.477927871441205	-1.9229252197616962	1.2392609215052155	-7.604454183211152	4.2591450394911226	6.430830005761818	1.0976509421707528	-4.770167166521423	0.12088800630342615	-2.8798397369590947	-7.344114536281364	5.270399055506046	-4.057639811387366	-3.5524861538894386	3.723292509473135	-2.6698771869037734	2.854031707460776	-8.020877751053613	-2.480461498526653	-0.5164061921045051	-4.660196086111654	-3.283194696217158	2.674593111078752	4.195170797815823	-1.3846373155002527	-4.752088497653344	5.504853667989044
1,1,1,3,3,3-Hexafluoro-2-propanol	18.995160737262207	6.736244072671543	7.032565563980067	-8.476325712377685	-18.469285043744744	14.166608362562467	8.799928613901276	-3.152212148138226	-5.009594489713374	3.6062783512689083	-6.13082217548495	-2.571509699433206	0.8277711942744881	0.3982649223492936	-3.1792664817548113	-4.953243929452468	-5.0989993780776635	-10.214754482006304	4.635041715866977	2.806582780860682	7.5285027029180895	-1.6923059582403952	3.0877880344968567	4.789467902627089	3.7718151110343427	-5.072651054324807	-1.498953340582711	0.7363584342276234	-2.7152427218517703	4.444841164825729	2.594905722420212	-0.19760014882237462	-1.0933267483336748	-1.940155139702735	4.981500314030864
1,1,1-Trichloroethane	6.872339408359729	2.0085127693313893	-6.29224306208088	6.559469407124918	10.10417114208202	13.311356853497857	-1.9739192124405684	-5.460046995489779	16.045396026101127	3.515767359765692	-2.4734020626702224	-7.18807919656747	0.30455132110957217	8.499718366257941	9.034862787436428	-2.8354603841370687	-1.3037998733831015	7.908128430324878	0.9845677321948726	14.06899124822101	2.953523752420574	-1.9256640417741997	-3.9376733702136804	-2.6359075443784055	3.255135950488452	2.5931241077351026	3.635731984681181	-0.7862350405220006	8.591908084869575	-0.21212901721427063	5.562363233227097	0.8330583936676026	3.6373204194445505	5.847450162289139	-0.8956278598139782
1,1,1-Trifluoro-2-propanol	16.91171216214064	5.8254476699988444	0.26562145619454475	-5.804763720358139	-15.843329647388257	10.966085672411902	4.930781425333593	-1.546449695871059	1.1915561254207003	0.38568471007187227	-5.551278346953591	-1.3565164385642996	1.649337495763652	-2.0565675207897263	-4.498998861373937	-0.8599520153264371	0.31625565136722084	4.552802683406686	2.163122772027362	-1.9502017398123008	-1.5060163503953592	1.872521284355345	-4.373762042536461	-0.6648830954542412	-3.3445002993839763	-3.3736821105029215	-6.347383863370016	4.5289363870472785	1.3157073423730725	-4.047613975030263	1.9224509163293975	1.8560673098333194	2.7582814583045354	4.911344544805648	-3.1799696063258733
1,1,2-trichloro-1,2,2-trifluoroethane	18.410985727667317	2.272664034044986	2.335767800637988	-8.143404992029486	23.535314638783216	17.13123319934656	-7.7553563857654355	-10.557972412556682	0.8338035948624511	-17.733006425349576	-18.082426337012887	8.86272709617974	4.828015544363558	-2.3417375888539724	-2.470781664015171	-6.017382533565214	2.715623687236781	-7.524147105189427	-3.9934674067926714	-7.101168419487669	1.709939228476725	-2.4884050069202868	-1.8904385766836431	3.11301815240142	-4.118702414980652	9.85850570374612	1.2391038250549409	5.128256636487477	-2.985646720649926	-0.7049542987966831	-0.1476588651969709	4.918335793706882	-3.2218346689578032	-1.7787404997668774	-6.662811479566897
1,1,2-Trichloroethane	12.283201362156804	3.161277006000077	-5.3579853456587845	0.45384133976818664	8.755124066398835	6.423171372267618	-6.026981195598931	18.119635757112373	3.780880043448913	3.021948626922828	18.88569948491729	-0.4856987163776667	-0.2664490120099393	-10.480476622426183	-9.761897196679795	5.191175356719845	-1.5040514348754261	0.37936356687865586	-2.768818767569187	-0.19680696225934266	-4.108990604006713	-3.794672032278602	1.8232273016283658	-7.019828628948695	5.829611801378215	-7.5418265267012625	4.086086808444704	5.63263882592302	-8.894850446328949	1.1590682697092547	2.9396617279313695	1.3109750204647501	-0.2822627644127335	3.772945103490386	-2.125804371176492
1,1,2-Trichlorotrifluoroethane	16.323840517938272	3.9523349137416703	1.810168537419466	-3.0903489064055294	11.53225584757199	9.369513608811337	-9.324381895301213	11.302173917559381	-3.840631913386209	12.865401882305857	13.269827726223658	23.31138208516198	-1.9813288793092878	-6.3171244533316715	-1.6927901042716873	1.1806209088465285	-3.3488486995376174	-7.1680286761949406	12.047875148512723	7.687349755683347	-3.4799793858235635	-2.6992123016335174	-1.1113870157606514	2.977858600769474	-1.738445177156072	3.8790854716185477	0.604007541887592	-0.09917519304842207	5.995505566881942	-2.4173807571708052	-4.069051396621273	-1.398628735378764	3.6697451336749882	-4.370640123287752	-0.6985724399447325
1,1-Difluoroethane	2.9914534256409127	2.636044240527416	-5.949588404236515	5.393566265285438	-5.742175826618137	7.509807458731593	4.353073500069557	-2.5708039967362555	5.160347558643463	-2.88158752276265	6.31110095450558	-0.44836559780570134	0.19287884406682973	3.6854890825056046	-8.487868602172982	-0.3547025342444237	0.9917618022130853	-3.287248469208148	4.488445917760031	-6.4507682608459636	-2.2114039334770257	3.558087754360797	-3.556533396231802	-0.7118209588918303	0.11391473264001599	-0.631811579422142	-2.2337350464012142	-2.940980060253885	-0.7678933785115072	-2.564680565616258	-3.6796019699163494	-1.068643622684984	-0.0886003581707502	0.45363225274741426	-2.4324663699058515
1,1-Dimethylhydrazine	4.170716926457999	1.3549102521612801	-2.7575350951307525	-2.611038771271522	6.73501290362705	-3.8882962101804996	5.2249483063978435	0.5531586639454572	-3.1083725498438537	-0.6579176468957674	-4.851163136155996	-0.8974079157837382	1.2745789103978746	-4.017546965308818	-1.8313828711560016	1.7510305954203667	-1.1647615432087974	-1.642006972744137	-2.73542611125725	-2.376909712635768	0.7810226531896038	-3.418105051180705	3.8442588354576723	2.36377486549031	-3.3085266292488105	-1.0984917516630617	1.736667764930177	1.4673619687000137	-1.7662782308242904	-2.60198335636028	-1.2515956348413986	1.0712001301442282	6.9629386066622585	-0.03233148800465426	1.8733720762368768
1,2-dichlorobenzene	-7.088448500167984	-5.634647550371212	3.373397097719716	1.2276961788494392	-2.9562045756910487	2.0012342075810454	-6.044107880025854	-4.740611728770731	4.8206007414140615	0.33806202693881465	-1.152265898926727	-0.5388629484726762	2.8049580254303987	-1.212900905699323	4.492797980456784	6.3714873854206	-2.4781720505970446	1.675550020322259	-2.3856222679488184	4.762332081715107	8.589353942800464	-1.4496566658420607	6.5165820810982895	1.883757720312891	0.4339573218740099	-1.3930305436681072	-1.6085143982112724	-4.791386752511154	-1.7107400485628443	-0.9270521145618639	4.205785259222715	-1.1467310414292293	7.437531927927114	-2.5339848938448566	0.018031584120620787
1,2-dichloroethene	-6.690055700422763	-3.568110281914298	-1.4370348737346252	2.9232031352288192	-2.012154240771152	-3.0871236089373877	0.46864175715468237	-3.5889220697657884	6.60798218009099	0.09659155797031718	-1.9996386079836341	2.65084156779276	3.8372482319568597	-0.10786576365265839	3.5042253957582665	2.5557147443568318	1.5361914003292079	0.3881011496627698	-1.2127635618183878	-0.6865616270195067	-2.859539939553697	-0.22123600366538687	0.37133845238344154	2.611913246159793	1.5728128930998735	-1.5569333388955757	0.6996889409188586	-6.842828124408281	-1.2893880782301061	-3.3204795246955383	4.117153741993531	2.1055733456981596	1.7073157812615318	0.37429222348142643	3.008413233128785
1,2-ethanediamine	-6.458180188021648	-2.0727863126891743	-3.8397442187111315	1.859991352539361	1.4636260905532215	1.5505779548938419	1.20036142843374	-1.1305048893737522	-1.4160453464494789	1.116436439025129	0.06198015591709052	5.535089191184733	-1.5960729808102314	0.10596132710553259	-3.749749322531902	-1.1100940722558361	-1.0946634438457319	-1.4271433472175488	-0.16722449196045597	-1.2459438247539796	3.9337355594416072	-2.852403156178904	2.736025269035929	2.251602470509665	-1.044026126143341	-1.426495966793914	2.0753037099753495	3.2380309142360044	-0.09727191880608052	0.4787191597826798	3.1121665784333734	0.9981454715911293	-2.2964247442986925	2.8752014297914434	-1.361823865387317
1,3-Butadiene	-6.721828405643295	-2.618401760656684	-3.2739268377961324	0.021682569154407385	-1.3634071565333536	-0.8564101552844732	-2.8582761257827944	-0.5357462006401493	-2.023284763314785	-0.21161958366698233	-3.385323320050406	8.279888004756845	-5.547572546084559	2.0985247793714468	-2.322873852501507	-6.007953086601281	3.578413297520287	-3.0280773870611952	1.5185771189913932	0.5397224821794782	-4.324033660221211	-2.4270054807194894	2.2045266099961958	-2.150238925661833	-4.31757159892654	-3.7039923963405537	-0.7456083237637808	-5.962476968310517	-0.7648514032587264	1.3143543054642388	4.498664560509554	0.12521605179695308	-0.37564620325999903	-3.3987940680591326	-0.3035082278959615
1,4-dichlorobenzene	-6.963895551312828	-5.746584191672477	0.17589849513366104	2.9409573234172934	-2.3608293285430286	-3.0010341889647525	-5.880993213483321	4.1590900925540035	1.6605796326944395	-7.482228034299036	1.7653565231741877	-3.703444111838029	2.904666724680277	-3.867260827077621	-0.20315344349073586	7.563553350148512	-3.6270355845432833	-1.476847931201026	-5.641296625920247	-0.40022486806994023	10.848344302031737	-5.3923664672534635	-4.053320888999831	-2.829244397509892	2.7484408079313676	5.521165038059271	0.30011590102160196	-6.366901317224119	5.364194709769847	-3.978937551121566	-3.6594255865244145	-0.47331160212990003	0.08157839859352728	-4.3357345600496915	-3.1733540361628907
1,4-dioxane	-6.53214143209783	-4.120949655069957	-2.664561134919755	-0.6939782613662444	1.8387434781462901	-2.005721321023308	-3.9674304306385135	6.322757591453848	0.03375109332839606	-6.5578088032724455	1.3927546769495465	-1.8347673231269217	7.283326297691069	-4.150300479237357	-1.9009108399649468	-2.1207431208848257	-5.884984176069621	-0.6315568418597994	1.5315359526313639	-4.714077031907262	-3.7503273596510764	-3.7740668431372413	-0.5817653548690728	-0.5515332768712402	-1.2813071520293329	7.923154634395612	-4.92790049770368	-3.153206731437148	0.7773859483995234	-3.332819386178188	0.43195161423999756	-1.69764728161002	-0.45134448415654627	3.4209174961363726	1.9405051659223709
1-2-3-hexanetriol	22.34676021892162	4.9278169240521725	6.534822730756675	-4.944758937051014	-0.8829111609017737	-10.095346220548754	-6.048190920641916	1.4763762243959933	-0.6304310791615558	-4.105838495612263	-4.06741985113487	-1.9100866893662924	3.2805999265943657	-5.664775242367225	0.9954012946459263	-3.6994992976231744	-0.4405681931590708	-0.634163253288345	-4.710914355748744	3.4783393141902934	-6.0792577567801915	5.056930251542522	1.619463720706478	0.7965098017236437	-0.17601421392217112	-4.937700641877207	-1.6236518361282384	-1.0474284367349567	0.5477411563811903	-1.7285706544598018	-1.2695256542246278	0.616964500767324	0.8964406509036748	-2.007232083643287	2.5926295866775058
