Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23
1,1,1,2-Tetrachloroethane	-2.667860776224937	-1.8796213672966615	-7.179098620761438	9.241587909794507	-7.3460539984928195	8.54521061586976	-6.744426317341929	10.500677319842573	2.972479708405155	-0.8051317435958777	7.320878355690244	2.8747708080286563	-3.6905360626883508	2.4353709240208636	-6.483719603355497	-4.12317483543259	3.590727094239783	4.094728304559211	-0.04573296573789562	-3.29107977741097	0.5324776529611541	3.6767994301428994	-4.667702907994333
1,1,1,3,3,3-Hexafluoro-2-propanol	-6.131581197818987	3.654517053513123	3.415705445173192	-7.530688949871708	16.84098286182401	8.012213751528998	-1.8975108854364067	-1.1555578223618228	-23.005301850323008	1.082066730302169	-3.366616236094289	5.571450186291918	-5.5204560099027224	1.7621089065185649	-3.9512706933605517	-1.5241255583307964	6.5255586111517685	-0.4734287141063185	-0.6620625526619027	0.8193490913412987	4.2463187390619055	1.790583064842001	-0.8405163326427618
1,1,1-Trichloroethane	-1.708664846402372	-2.7438543022086863	-2.5279058948815742	9.043535928605685	-8.36079097516396	4.090252571016452	-5.056815231022831	12.911927045615181	-3.356912633267091	0.29575172706484004	7.621683613735437	4.451971798786273	-2.4102310763567734	1.4473415281519622	8.140694981215919	3.259137510803285	-1.9684619317985672	-3.7956994107671154	2.8217135793054906	2.7230894628084825	0.9708240585152554	-0.4850836717257997	8.334905547210123
1,1,1-Trifluoro-2-propanol	-3.7373582956435714	0.0017662219281996468	1.250044120476627	-2.1054213930426537	10.655551436426363	-0.4966981977991222	2.1983388222418268	3.19850366698547	-5.528495770599583	-0.780809556213207	-2.514936374231232	5.607915159199513	2.5296993434950092	4.542679228172367	4.768061648131368	-2.712063873104687	-1.438982073442191	-6.659756120587273	-2.7458286749963277	4.694208777997658	0.2093584371384615	0.16416349527915447	-1.063172531414856
1,1,2-trichloro-1,2,2-trifluoroethane	-4.082495825305107	-0.5341615515160812	0.5111153256324626	6.0790112671726435	-1.2600798959027497	10.305724514237934	-2.969073698150373	9.373189305479409	0.5395875233109465	-0.3800267060302195	-2.256727165081025	-7.736871353684514	-3.417103406837425	-4.400869126551566	-0.0008412334335042056	-0.7288370236597118	-1.4821394170933067	-0.7671763280154335	2.9842664493374036	-0.4344601956218612	-1.326421127628369	-4.590938107155676	10.841762247206463
1,1,2-Trichloroethane	-2.4974625083583657	-4.061558847764586	-5.71305519888988	4.272882240255648	-3.5993901319002375	5.395030571616369	0.6243446265052893	13.533614004050927	7.61112570598491	-5.026163477957146	-1.6165742681843271	2.755810541228211	-1.394876036801456	5.455390411242012	-2.5172415646697552	-7.333045696949522	-6.757258170241683	7.094657571429134	-6.021109342924623	-4.33249745506972	-0.18579101494602296	4.0285078066473545	-2.0245525817971
1,1,2-Trichlorotrifluoroethane	-4.206993813986375	-1.5808090972303819	-3.2987535348351016	7.445289468025527	0.8106235665222408	8.80850412627693	-4.985481228217617	11.125196075575767	-3.6887936368665244	1.4774021195354425	2.850927375434952	-2.4712950561328735	-2.3926487420545364	-1.0882930911970765	-2.0649846365222637	0.8301589716079671	-4.244404769767441	6.684035369941497	2.2272687447441797	4.936391371123647	4.656529578751042	0.8712660548632378	6.316066785043958
1,1-Difluoroethane	-1.1638397911363345	0.973486103883486	-5.86561199604083	-5.456799970800501	-2.524157174902204	1.3035608998885464	-4.319426974791211	-5.203852484206234	2.6511185831960042	-1.4915067835417022	-0.5713210934231742	2.1256495690592243	4.896211541758763	0.6339990298252046	-4.900710953098815	-2.2911486289509235	5.664037936831099	-9.527208386941867	0.6909041474499599	0.7460750878958708	-2.345536987695637	-2.5664834367749045	-1.1023005406969664
1,1-Dimethylhydrazine	0.5202881187166489	-3.184876046538269	-1.5705998959428524	-0.7419477057376648	-6.582955677200079	-3.2066680349284655	2.7721131709436206	-2.869540846614819	-2.1595300449321564	1.465510478350614	-2.7696580301226223	-3.0841762112091087	0.7339542622443385	-0.34722138267193464	-1.455385940779547	-3.828603062095719	-1.6189430930159363	-2.381623468322723	-2.2538572968497728	-0.7923412995060415	-1.8769521690357795	-0.417259918098917	-0.056635664279316586
1,2-dichlorobenzene	-1.9917170850687826	2.389950874760172	1.8463283036466986	9.285865047920922	0.7446150770482207	-4.490683664288221	-6.172655520468534	-0.6410791153823985	2.1460604849969407	-4.67956358550646	-3.0485359951436872	5.784505827192736	-6.167747505086491	-1.739801388888353	-2.896571036445686	5.815524756382155	1.830853810013637	-1.3389087083964994	-2.5573717348373397	1.6515424551027282	6.927563235828655	7.985479573826015	1.289998634279272
