Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29
1,1,1,2-Tetrachloroethane	-2.1025080370688256	-7.688295913234125	-3.20680124091099	-4.606841052480776	0.08419671810489558	-0.5375501974123897	-7.198417039136295	2.8354102849859495	5.013874510541369	-0.2420344379097045	-2.5782563879844034	-4.64181288872323	-0.3857888868932429	10.260013597757064	1.6186274453866163	1.7673759675364042	-0.549759623176591	4.487474174591274	3.7005377029213373	2.420226703501306	1.8355265554074898	0.963556492451625	-2.607968887962553	-2.711840958708135	-3.915040068824138	4.147850805121114	1.053618959523209	-0.4294746420119709	-1.3239064383776564
1,1,1,3,3,3-Hexafluoro-2-propanol	1.6414603364475489	0.06660142223908129	7.5089879138218985	9.947895367373471	-15.258851096843411	0.522347476602601	0.49480002108161797	-6.4805134031336795	0.9591377763176476	-7.006637486267876	11.65386719078517	3.547689551324707	5.9062311202210696	4.235065754040776	-5.7102561450957845	0.4411623669025046	7.824759718429809	-5.15555379772832	-0.5722667724474099	4.9275589572634955	2.907089129173716	0.5325974197327574	0.0836678604135626	0.24019002030191813	2.3907184747002908	1.6910803894745412	-0.5123619321507111	-2.449639650919756	2.2522418316691932
1,1,1-Trichloroethane	-2.5644161772618137	-6.981946138346172	-5.614913353518258	-2.571566277659885	-2.4717371497428156	-0.9002511804372324	0.050007533648460695	0.5460965022073819	3.7802671968790222	3.063815283425749	-2.5667766215927483	3.28988285109787	-2.0659787412972124	6.350766013324231	2.3407672126318815	-5.021879469480339	-4.389734853704246	2.301011967507872	5.026409312095197	-0.8208241465426198	6.3417260021662845	0.10770735505668484	2.235352629168377	2.0254596062958283	0.9724324881159009	-2.329050126533093	0.05176310524539779	6.308744947872341	-2.9203411201813068
1,1,1-Trifluoro-2-propanol	-1.2795395701953731	-4.053532164487459	0.34742757467912133	4.013673025735951	-0.09491670196000128	-3.8518287074855766	-3.3366559973184264	-3.645958105046995	-3.811146186062996	0.5787740409842833	-0.3051104037510771	-1.619699865984373	9.18277704195224	-3.2157341619972106	0.05003754596259037	-5.387436603063182	-1.7594921296934667	-3.933445999462633	0.42604873924733316	0.374616941045413	-1.6807859270358882	-1.3183948566866568	-3.1946166421603293	4.677024737703581	-0.6247154757910502	-3.1058947292852883	-4.077093694818441	3.462668812135119	3.318484661795349
1,1,2-trichloro-1,2,2-trifluoroethane	0.6538794914109587	-4.324496762565835	-0.23305564163151332	0.6517529327757151	0.6757024901403509	2.873699034071883	-2.3971945923571587	1.121582297452566	8.704569560903373	-2.8800961601620525	-3.710649043942025	-2.2561271846223754	0.1656863131068203	-3.2369809536119822	2.78834044255941	-4.105166145891407	2.1774470782834663	1.1972071512088587	0.027473016179666045	-1.5598555926544377	-0.8029997293243444	-5.625225430256506	1.2373058243979393	-1.6859237603374342	0.13117209354520742	-5.595916040426846	6.834013103741675	-4.926932758756444	1.643398678718379
1,1,2-Trichloroethane	-2.2179756156956754	-7.6178162460153835	-5.214091787636306	-4.2232959505757215	-2.2385517466805065	3.85161782171811	-2.4866657802970367	8.98743329803854	3.927050725862766	4.355609283978001	-4.7981547786295735	-5.911742047336381	-0.2935317794792445	7.555111700699976	3.392438615652925	-0.9879863043294845	-2.168563046379796	-0.623418517973975	-1.3294959351417504	4.229747313228835	-0.7417575038041353	5.8782579105962	-2.1057918299594625	1.5899345888865943	-6.3306308466871535	1.2837353926258195	2.0518103877757796	-0.23425335605038725	-0.5096284738160989
1,1,2-Trichlorotrifluoroethane	0.46442145290532266	-5.534330859962244	0.27269066428734157	-1.5660381425439291	-3.322515942693985	4.411392223430558	0.9729598879377118	6.08383447117762	8.488055820470851	-1.2231959563098316	-2.112654251936894	-2.58095360601767	0.9673380784026401	9.54558071457378	-2.9819454610067115	-3.2681183523987465	1.6477197278171778	5.573432988529642	-2.1571683528471257	1.8501765548464566	-4.240940498284342	-2.245183577966963	4.1580030966301464	0.5329644811033569	0.997347285425147	-3.7566697404330163	0.08928478430929541	2.591506489727815	4.013949343257787
1,1-Difluoroethane	-3.0927104838112482	-6.447912320542805	0.6701744106383631	-5.6886716003371385	2.644247796099168	-3.5405237194691868	0.2058415499883859	-3.705769907866962	3.2717130605428024	-0.5501282348077473	-0.6325650775805143	0.6620706359873653	-2.5753837671918034	0.05808687933246656	-1.5756238945557848	3.508426838468754	-3.2843423359690895	-7.367561899301252	-1.139313542711251	2.742325386800423	-2.7348316745631105	-0.30512005371408313	-3.4782678148285684	1.8887873315505734	-2.0984314007227325	1.1655201719233605	-2.565746871454218	1.7388350683225116	-0.08253109381498289
1,1-Dimethylhydrazine	-4.916459511744589	-1.8131916011280347	-6.300852036892154	2.5123617820267765	3.6967269627452772	1.6633399591242808	3.1037164088283307	-0.21435460490880856	-0.22893542918613408	-1.0812006206239824	-0.7713350727012214	1.3005094844543335	-3.664329241661432	-0.27946441140725664	-0.39257823304869793	-4.092871032738637	0.5352827545354248	-2.713502018479307	-1.084512596816597	-0.8404838180606201	-4.015383410714163	4.2567670273335745	-3.655519203758809	-0.805411318390937	3.8020252267296026	2.435743869667033	-3.431263584385627	-2.3913805089749944	1.4963454121452313
1,2-dichlorobenzene	-1.3619061114791853	1.0790594848253405	-2.3926608184077915	-0.39583578602196373	-2.0381820832478645	0.5302418634180527	-2.5511616838350677	-2.9338951299313782	-1.9916691114264724	7.198509252895223	5.866200697439005	2.4858649021122146	6.79997584938514	1.3517783530920715	1.3327830472277882	4.23630015614912	-0.37435749932917234	6.869493996302473	4.771812417736624	-0.47935091505932265	-1.6785037851922944	-0.7918519605023501	1.1233675315481568	1.3446520089594274	3.735550708978099	0.9632411257174219	-0.1551490900132273	-3.341442655967577	-2.3218953467627386
1,2-dichloroethene	-4.471132283939134	-2.9938251143850594	-1.8031864034864136	-2.0471360870506996	3.332225916078091	0.1126638514309949	-0.22569147136966883	-7.303774820762795	-2.58080561014374	-2.4044641497273003	0.08196478571801788	-4.713177188110217	0.5099198526275712	-2.4154294271261683	0.5539861851552665	0.8750754140110643	2.6093636731523775	-2.2106677415169447	-1.6467171392575817	0.41931363270818556	-1.1958401509492347	0.9993402180106006	3.5687743124131677	6.120564869379142	2.654877065166364	1.7687782673316208	2.8615310110323784	-2.8055863285434834	-1.4662951691649584
1,2-ethanediamine	-4.232966905928023	-2.3855957567997446	-7.506429232058278	-3.094105939261337	-2.6478401525437145	0.4933782859422849	-0.6293673802730471	-1.98330109979327	0.8244231339017105	-2.3958687178466245	-1.5624930429297272	0.528335715002711	-0.798072490841705	-3.5607464301138054	-3.190930463665419	-2.642343311621147	-1.6587305895824846	3.360537182693371	-0.5302046873636391	0.3323562216546571	2.562961253990111	0.5464536271431445	-3.5301636323550083	-3.1073334551089373	-0.6641562597738052	1.59799023195945	4.800916109162165	-1.1261783199529736	4.631893109977968
1,3-Butadiene	-4.7110083824381075	-1.381850565119576	-4.837480714203811	-3.018932794092021	-3.8132588559689196	1.3873353221306621	-1.4162426323786033	-6.448176083459141	1.122644896814349	-3.2034454940354284	-1.2654043200752814	-2.132971548460133	-0.9750389064257677	-6.954156666161335	-6.391303460633788	-2.4031400411097112	1.856292343871012	5.103184302057473	1.9935373237453786	2.857554296191185	-0.7971799851334997	-1.149447450988456	0.5230501750606621	3.8543715583851275	-0.30093803570328204	2.867909532515896	0.1867346114117703	-2.516628053592526	2.430930680480719
1,4-dichlorobenzene	-2.6092059785893995	0.8194204552441898	-2.7645188105389593	-3.2221134428267946	8.703393048997933	0.37147233866205936	4.661203631757239	5.1812293703402235	-0.6676057100654164	11.4064339289293	4.1422684050896805	-0.16623276326623376	-2.2766542103333567	-1.7912571273278135	2.696781137331831	5.451814336536054	3.020271669142119	0.11142579024193063	7.228592797438656	3.9633747243700244	4.082600050395431	-1.3574882918876046	4.498774478639472	-1.8654763397667515	5.3342489061842855	-0.43293183543518376	1.9950073816416747	-1.4256897557225385	1.264133190784587
1,4-dioxane	-3.1964394993044793	-2.804980772181755	-6.519421033785775	-0.5582357397851158	5.731852891430568	-8.819380902360967	-1.0992286888793708	5.662529079764903	-4.304725560728709	-0.3099583807932611	0.4699054932154036	-0.9419191295663724	0.9379876929241028	-0.5370943753332131	1.0505773243959085	1.957846397408306	0.2599894903373459	-1.9224393559059	-0.014183499157950896	8.764566721526867	-0.12424121949484218	2.2214355265486243	1.9440982987739408	-0.7610369015420674	1.0307218496046957	-2.902811127071433	2.29841523860546	-3.3312570285963554	-0.0313456367037689
1-2-3-hexanetriol	0.04119509350521466	1.1175751784736534	9.407503724906316	-1.2535191852589944	4.253124770759825	3.3560277998737655	-2.7430882831361987	1.8887746557762721	-2.7048715044048808	0.5963205233489314	2.3555577659534905	-4.116522653422091	1.6582486436494694	2.3378414196680275	6.876029504450975	-3.5536757376319983	4.840082426007987	1.7782269863278366	-1.5980414993985481	4.67405318799045	0.5323462728015442	0.4107726065048643	-2.071153406499648	4.243792845210391	0.0453908108792251	-3.7222911666267327	-2.155452837588753	3.124594079859003	0.23179069878012887
1-2-Benzenediol	0.38225123217921186	6.833253833835583	0.986947391603565	4.59733667491529	2.464540381917523	1.4486256206274963	7.585752791160824	-1.7564514333319907	-2.12566385059138	0.741172244892381	-10.924547736032128	-10.311809221113878	4.482762051812336	0.16459719713739565	-1.7624458110380292	5.7545027815897605	2.2618463803749007	1.459983519715202	0.24263892987681207	0.34882852483694293	-0.5453697856363103	-2.368457688662401	-4.237009526367399	-3.6348356906609607	1.2829957415433622	4.262213075434471	-3.1091082553056757	-3.496514691997364	3.2570947513330775
1-2-butanediol	-2.296938056643331	-1.0551995095856446	1.4452385405884536	1.5769075922987221	-1.0933897792365976	-1.4933787662283624	-1.8704781422089554	4.464132826370211	-0.6689509480608462	-3.9318167170227953	4.256872140435952	3.0760612767925757	1.7961816579784113	5.100076249803962	3.964633709029349	1.971505762612808	-1.0048604324028585	5.6113724179041675	-3.802082578027818	-4.9243442029349	-6.92682656297979	0.19148016078963082	0.05091200919107679	3.0267486523259484	0.8829618722273445	3.4582995992250702	-0.44301735769314227	1.4836540912010734	2.6193817618601747
1-2-Dimethoxyethane	-2.737753343467512	-0.9435176172714282	-0.4465075770888319	-0.6855359236191455	-0.3024753185116303	-2.9743397937998743	4.717948311447878	0.21519912086615448	3.268209548038337	6.824146285206584	-3.1532729667825383	-4.914256085513815	-2.9001100843472405	4.422057613763956	-4.042965683233173	-2.7602581896472596	-2.28185709592426	-0.90850314070684	-4.145282748216721	-5.780891475000145	-8.810737345821229	3.3568709097655898	5.173209674753738	-3.3963085061616107	3.7457474673053173	-0.33191864474137833	-1.0544881987115364	1.0798005950215057	0.9645391573161688
1-2-ethanediol	-4.9432524708284316	-3.9304970800068806	-1.8205055041891935	-3.984535002684094	-2.763187419563525	-3.165543676288353	-1.9331624590000611	-2.9676484547286397	-0.19673309263130928	1.36428228485791	3.1374818808030955	-5.271794392011881	-2.670840838972782	5.187023499360801	1.5524818405072232	4.279929017961512	0.7597326886974669	0.13970679618143778	3.4163501208512095	0.40664901625582495	-3.860640184973717	3.7052165372224932	4.62370983998093	-3.1249836890838782	-2.956595871118992	0.9723269337167426	-1.0497193755610823	-1.5369927866522965	0.9769423188073932
1-2-heptanediol	-0.2162186238687144	1.3945034302785277	12.727504637175967	-7.744409867435779	-1.85303804326847	-1.5914970259896368	8.753385328535273	6.044007768377796	-4.976784270559454	4.812545873173233	3.5486415636485478	-2.882039475502477	-0.8326117547944186	-0.4958714483269673	3.2397855470037507	-1.8741368039913857	0.939601794104378	0.6278565666101545	-1.4206819844212186	-1.6304539952504824	-6.122404870142084	-2.6771526443103952	0.70595299428617	2.4135486682330733	-1.727032467030479	3.9789304451989462	-0.17896063558345834	-1.930520683757318	1.1487855233445154
1-2-hexanediol	-1.6375302747862235	1.9820316400217364	12.09372910301888	-3.9867632986472343	-0.011761783278337367	1.7124986630956718	4.02308202039108	4.325067714732006	-2.5631557934672333	-6.551177709939443	4.793983706900591	0.5589963909694675	1.080282232440282	-2.4543427006664595	8.168146890980735	-3.934616353365038	1.28140154467695	1.4572910439636224	1.1274651788214645	-6.350274874072042	0.9216687079160918	0.906303751669697	4.329395744598637	0.7972386322335084	-0.7644957130154723	2.51277521201578	6.224933353004268	1.6577773404087512	-0.6882886301704998
1-2-octanediol	1.0550848502744659	2.3229234890386308	16.30143888017851	-6.485352712084312	7.059678770785237	2.1304079530136355	4.484971351901269	2.371298498829379	-5.368799127627916	0.5076802361546395	-0.21133131818462314	-4.129259515128637	-0.45153272215381485	1.0593138681739969	-1.3955606417160533	0.5395945140225779	5.281140887783126	-1.946500848421151	-0.1987058170591223	2.6928542653618712	1.1443669596456643	2.2151844792017568	-1.6163499991512746	5.357699237622235	-0.3184362869423457	2.5825166903506673	1.6963539865218014	-1.9011183853884142	-0.3300259627711316
1-2-pentanediol	-0.45874737678746697	-1.253693018022354	3.3938756435211084	-2.4332487418150173	-5.337473981526805	0.08847660255894635	3.247527633210471	5.540127817355392	-4.562083700839137	-2.1542546005764884	5.718000443531179	-0.22225139791448287	5.810231345718987	1.8556870675221462	0.5245774484178913	-5.627057820840803	0.582378909009386	5.267750959105635	3.06727533814823	2.039975444635627	-0.6394485500369291	-0.06964763017519811	-3.9762462812716945	-1.8840669699744543	0.7675676415270012	1.0654745748173005	1.062928204858273	3.164003130102958	-0.5783167675449493
1-2-propanediol	-3.788758012157835	-4.344748802563782	-0.9256914944262542	-2.987300602834423	4.551829327345896	-0.8029458299294859	-2.800368731019279	0.42804177280123445	-4.074314006397497	-1.712836083466049	-0.14360583662296728	-1.4719450752116736	6.658091760000834	-0.8704832596081974	3.9097481349356342	-4.787478482115267	0.5293382315530191	1.0001730887691547	2.2265926929889317	-2.5660810458488332	4.053743180537294	4.854331709285031	0.46729936728579474	-1.5997828592737968	-3.280544239752248	-2.5060034645003415	-0.4271603166999598	-1.1217359631298696	-0.26137028754306973
1-3-butanediol	-3.2626310118879998	-1.05488435460762	-1.158428700694487	5.672791472093922	2.461838000566211	-1.7636124901607726	-2.195746339926155	-3.2622499435464123	5.553542058234072	3.659585261795092	-1.8249025931491625	-1.859531931919854	0.6650539894992026	0.7827853121597241	0.5011984146385041	1.2805233468985389	3.47492793810469	-6.521926946154886	-4.478128295322515	2.1719501960901346	1.6732585953590313	1.2770437299922421	-3.2492968637440045	1.8062119964980317	-1.3794814851669843	2.5757867869037154	0.33344290759297024	-4.720341058165382	-2.7234867353253187
1-4-Benzenediol	1.786952291565779	11.118424946076836	8.38273297093012	16.43082194708433	4.684742798959534	-2.597033825279895	3.4455316517893504	-3.4168182207056863	-9.710822615558998	-2.459526947824591	-0.4591791896838228	-6.546269121751437	-7.6611346509282106	-2.210962943718272	5.705217299100156	-3.744225652493343	1.8663845664924432	2.6492513564910123	1.702168936538769	1.8499771746578726	3.090811935807154	2.9027411633039155	1.581610424581109	1.7423975756225503	2.7381492530296763	-4.868543046225949	-3.8134112984852035	0.23350218625665883	3.7545904469568394
