Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
1,1,1,2-Tetrachloroethane	-2.367162199548699	0.8824292857409882	-6.515787818315759	-3.940499432699438	13.106782880643596	-10.01197353435416	4.417843675117276	8.989189084268613	-4.666198799216729	3.2865947833216893
1,1,1,3,3,3-Hexafluoro-2-propanol	0.9587204222679183	11.775231637642086	18.637879846611057	-2.9434136889055487	-14.82904876775823	-1.8012685461822395	5.838574938524547	4.395418918386367	-9.140188752050761	-2.4260616915829853
1,1,1-Trichloroethane	-1.5622852709594293	-3.7926173611155836	-3.3091999563770527	-1.4048274860283037	3.182691336479964	-10.071399581603265	4.037004717501518	0.5501190649697314	-0.36630403459703037	9.519704210233726
1,1,1-Trifluoro-2-propanol	-0.6523510317957301	1.107937481762287	4.77372626694359	6.850457249537052	-3.846005649230575	3.4537123110934527	6.769729665131978	-2.092697465213366	1.7420366853216724	8.260719151939087
1,1,2-trichloro-1,2,2-trifluoroethane	1.1973106186818903	0.24479236404811394	3.7075402801272843	-4.464619738814289	5.0912990980519455	-1.0827621965611391	3.2623767413544247	1.4175246952843146	3.13672682598344	-4.371018970223089
1,1,2-Trichloroethane	-2.4905255260088754	-3.159583038799577	-0.28341787024541926	-4.197444182165952	19.288698448614923	-7.210023952797076	4.40494760986201	-1.3542615367889845	1.2211674164902317	2.284671124396999
1,1,2-Trichlorotrifluoroethane	0.3419403214226292	2.46399962318764	4.594974662298197	-6.686197691819148	9.693476576728624	-2.791776125834686	6.8595796450952315	3.5589209845714453	-3.5599355403564235	-0.9054576292141565
1,1-Difluoroethane	-3.786962705323787	3.6692594263161133	-8.163913425995137	0.40088261824222327	-3.4752505769471593	-2.5303476443693893	-1.9303435040031722	1.2857555214136165	3.4037788042788133	-1.8386698828520922
1,1-Dimethylhydrazine	-5.577170206585942	-7.669154871550808	-1.8872710891738251	-0.7699502738336453	-1.2120986736592252	-2.9087272686448977	-2.8557908826583476	-3.686103069082969	-1.8627830383892459	-1.7558739281874374
1,2-dichlorobenzene	-1.520676067786056	-3.0575456639272818	-3.1424948598634366	-1.2933154128252655	-2.343294619175106	1.9492290413543805	9.033576999490782	2.5726061508501714	-1.425946987049241	0.5129046436748769
