Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14
1,1,1,2-Tetrachloroethane	-0.26000061971541505	6.264942120525412	8.976155814153593	-0.5772977928834951	-4.2583274217126394	1.8898504798031912	4.575691667247061	-2.9407370214634114	-3.1580441654059217	1.2892044533654383	7.805678548793436	-1.789260223195927	-3.999267277545579	-1.5154628554027532
1,1,1,3,3,3-Hexafluoro-2-propanol	-0.839592474265509	15.151777361309708	10.077642738509901	7.646571300549435	13.708440334060084	-3.4565470239802925	-10.811621328173935	2.196965906804938	-1.590926319146005	3.2138474789628906	-5.587763208635804	-6.405077673314272	7.294823261012876	5.928987537350355
1,1,1-Trichloroethane	-1.6113838932741804	2.4415027807225873	10.560761079735768	-0.701788711219357	-4.249543776259604	1.6173325007696713	-1.5402844753149612	-0.7351786206283335	-1.6319529751948612	2.7840779325011806	5.39394539490708	1.349791501963486	-3.52818683170067	3.9928912096764666
1,1,1-Trifluoro-2-propanol	-2.797722863630863	13.944559868595334	11.392853381345445	0.449709536053479	10.718393743540894	-2.0910791860246976	2.592985470481775	2.7318473081969477	-2.0853918166213052	1.8576056416162408	0.8388404810458076	2.5200346243391163	4.00437816000081	3.0620705731838864
1,1,2-trichloro-1,2,2-trifluoroethane	0.8875667727786254	9.375159610564781	6.524151297763763	1.5976089696493578	-2.1380216500120532	-6.229961537141651	9.051671624235373	-11.324617460903653	-1.350762477366593	6.242881871534664	-2.4693602746912577	-3.3045119432696994	-0.11081642388131621	1.0671613661917905
1,1,2-Trichloroethane	-1.4262007213757335	4.998870852035078	9.41681368687486	-1.174828064480786	-5.6266951575670285	-2.2586822275575393	1.6085155911236713	-3.5421718339629638	4.521388215364615	0.9469741441226726	11.061497975297593	0.6218848469991628	-4.643531833826329	-1.3360460491119912
1,1,2-Trichlorotrifluoroethane	0.1055056520197203	8.81725241370636	6.4924356760695145	0.8066004859160206	-3.40237946718168	-5.306908744128499	0.39789743594021076	-7.032799947740598	2.884486125313354	3.518074665254076	1.2734464363894986	-3.112520700534442	-4.430082214510316	3.455683796610805
1,1-Difluoroethane	-4.530935719782385	3.98710126189871	13.426675562954777	1.6597515435822028	3.3411911439089526	7.596324573200377	1.9928106029593722	-3.5627670118129924	-0.5526590051438788	3.375300157537139	-0.6749413026306227	5.007882238430785	-2.262877945210222	1.6149797727049007
1,1-Dimethylhydrazine	-3.476212240883993	-2.3131729010795077	-1.3259660309535428	-2.8685955094575877	-6.817108348209479	-3.8406389484531687	0.4514124657364813	-1.4693915421900938	-1.358242379009946	-0.5104520428775481	-2.7852522447124857	-2.255887429034553	-0.7278414112176067	0.9061582314426777
1,2-dichlorobenzene	-1.3657637402247298	-8.013126601014815	-0.27897023168995105	-1.9056722693511534	2.869018178284236	1.4671792435194217	-1.860812728990338	-0.8466874234008994	0.986211017842635	-2.659279996640244	4.3402213793544355	0.06547170664993668	7.321616706438232	1.9718866260469887
1,2-dichloroethene	-3.720586790128458	-7.410133167301336	0.5975521676001657	-1.547051883479467	1.7952374407942004	2.838041793776182	0.7137163688011036	-1.458891224118524	-4.328627304334304	-4.438526712486262	-1.867648288018647	1.7826884056709336	0.012776748336252154	-3.71079159657724
1,2-ethanediamine	-4.6756370587727885	-8.413115944319141	3.148194308389162	-1.4672816864154372	-3.2317207035876434	0.7350867719744066	-1.685027383895969	-1.8963043035076979	-0.7885777553879093	-1.0632526340839206	-2.8490414206520986	-1.9985239939069241	-0.6582271077966609	0.4353479266589399
1,3-Butadiene	-4.244517086159187	-8.390402788279511	2.07337569413146	-0.3833804547623437	0.2112299067338535	0.49128316705719943	-3.165269325857534	-3.9615989854610025	-2.400135096547327	-1.4486780406348057	-6.016954900280665	-1.1173709949116852	0.17938273256187806	-1.7638773357170219
1,4-dichlorobenzene	-2.250637931763531	-8.10422425853579	-1.2167635984132859	-2.9752978741930347	-2.4250160516764314	3.126886919752798	2.0187537352482665	1.6099650268978571	7.3936638937684265	1.1405633014632885	4.908158076483563	7.785351815070299	5.201815008077602	-1.397713898106529
1,4-dioxane	-3.868229477015421	-8.38572954647396	1.461445623584399	-4.711339848837624	-1.1941381401869444	2.109955090181952	5.9542042809007905	5.60743840609445	1.5783606429788446	2.8553187345319686	3.509416014004377	-1.6218832182870837	0.03961223811217956	-1.2696447140960114
1-2-3-hexanetriol	-0.24221663400961707	15.439663967940175	-9.494004669437874	0.44131391494128364	1.0116915045343633	-1.4508616623398323	2.948360163290715	0.4189045714822052	-0.6991639351633023	-2.562818511119675	3.962957382691903	-1.8146449425986302	3.2810177508568055	-2.112732221995186
1-2-Benzenediol	-0.5081753412315776	-8.380478327289437	-5.119013830282179	-2.125519211931435	6.244592204112766	-4.475817190819488	2.054781896336749	-4.860357448854628	2.914856864446683	0.9817936943569359	-1.7267126413648335	6.5827374557197915	-4.876975422223511	-1.3459656143569223
1-2-butanediol	-2.799519771370209	11.906312777054298	-1.3319461798597108	-2.5244393045676725	-1.031552810803678	-1.6997903430147443	0.6964278026277408	6.116776005889948	-0.03251484480500802	1.6276990435893413	-1.1579422188367852	-5.392113389433178	1.2162284815118634	-0.6786641830947674
1-2-Dimethoxyethane	-2.775273895524108	9.147107394380146	-6.140451205819565	-4.020327824710887	-6.410802727693438	-1.9784630888401042	-0.79066557098289	-1.2624651299514524	-1.2027544990816532	-2.1162180427135904	3.143449064426801	2.0520952388534472	-2.2973646113050066	0.407562233923857
1-2-ethanediol	-4.966318132179697	5.9159946287994964	3.081852155691548	-2.6953843767426418	0.030110889751723546	3.7981119887595525	-1.6597815597943733	0.8693200137553813	-2.785305179216629	-0.2724628953090505	3.503468673202126	-1.6593486771290002	0.8462861555952881	-4.150502195007237
1-2-heptanediol	-0.7963107802342672	18.575154422647625	-11.991955749261532	-1.6810271505144185	-0.23786748373196082	3.7106716719905823	-2.2785529981134767	2.1384524025668687	8.923373243759663	0.718796799366179	1.402810602006228	-1.9431281015310125	0.7728793588383992	-2.8525459434068936
1-2-hexanediol	-1.9251108736940443	17.10899818728509	-9.204727272260214	0.7564399769930061	0.1355452514098243	1.37058625958836	-0.9493835414662026	3.6439368527319504	4.058552592101578	0.7310767731324137	-3.353070515544622	-5.464414596792503	1.373350641748839	-5.2144211350361935
1-2-octanediol	0.35296745618260833	19.426622572679292	-13.073100760578894	0.7790082687236822	2.0301783068372443	3.7276819793602343	2.556034753348003	0.41437871246685876	4.485359751150295	-3.5190772635257277	-0.8730785545900901	2.3856596634226195	-1.9353391788200571	-1.5100440982443215
1-2-pentanediol	-1.2603658326803129	13.47492057797555	-4.385143927817154	-3.182279096504529	0.4871212919764127	-1.2112635918481471	-3.7387358293785375	3.5310382633794677	5.752998801306947	1.1262910670555084	0.5332770467603795	-7.664607036902726	2.6174745969000455	0.05103358145247882
1-2-propanediol	-3.954197172273186	8.992754000745865	-0.1257391244573342	-4.271401017553876	-0.12254911857467594	1.1648858521630265	4.3595255499163095	3.20271102809212	0.061944622642651465	-3.2453008904311003	0.4712023768762359	-2.1769051238956143	1.876227730330859	-0.29145573831032834
1-3-butanediol	-2.8432599744159694	7.447691581660521	-4.700216935222823	-0.8890566993563956	-3.7663579554203603	-5.5621177222548726	4.13691436921927	-2.2772285630075007	-6.781759718244147	-2.047485403270291	2.3906734131987624	2.530960124766155	3.730331653695196	1.301559800290939
1-4-Benzenediol	0.9875231309692218	-8.332416719811159	-9.700612124733619	3.3655239362504834	12.7702406330947	-4.857423860082856	1.1770568411379703	4.95478411129453	-2.36655501932662	0.5186854145949183	-2.191952267963657	0.07352173282642882	-2.829036529952422	-5.620487386537793
1-4-butanediol	-2.730843259522167	12.08261891930588	-0.09225647688030446	-3.4325876985553307	-0.6296707453707254	3.3593659970732346	-1.2803909630476094	4.056847252418754	0.4708482352075297	-3.887138890177536	-2.6267046294229472	-3.8109053406938047	1.138657837606579	-3.575375927043741
1-bromo-1,2,2,2-tetrafluoroethane	-1.3903846363056163	5.18919516078281	3.398584176963131	2.0227040598765953	-3.3488360189494903	-2.442218785382213	-1.8408428077850543	1.8613650902162375	4.639088243950559	5.389234350551199	7.12266191890319	1.4667593398292675	5.35799286003975	0.3080893695481098
1-bromo-1-chloro-2,2,2-trifluoroethane	-1.7967291960562617	3.858294216029685	8.858136534993998	2.113263011074483	-0.26283424043042003	-4.667024281731711	-1.690989766835476	0.8639906769788731	2.9603375136926	-1.1065825948313817	6.771938474414244	-0.21741740530182643	-1.1238361044261633	4.21500207033641
1-bromo-2-chloroethane	-2.7423697991562395	5.667637548057647	8.447889312406671	-1.7014878171087728	0.20526786678343448	-2.752134706113348	-3.3329610376901786	-1.031981466049576	-4.742305518312742	4.144777660887505	4.556637637667676	1.5376419179107705	-3.4140143285812763	-1.6393119912367615
1-Bromobutane	-3.151431049857221	11.977330421196626	3.9827022241240724	0.06219044553451752	3.238656666766736	7.055892566282681	-8.597987656268755	2.1591875419109323	2.783411921892768	-0.8170453772485756	-0.9655831522128302	4.942443360154764	-5.6620307690947165	1.0795685717166534
1-bromopentane	-2.3158379697471982	14.191904169057201	8.792991845635536	3.746582191008847	3.87699212645334	5.661441662275837	-7.764953197496565	3.985605566754664	-8.080070757362268	4.70360108161489	-0.7897235806342181	-1.4216607352145616	-2.0818886870740507	-1.3035734806880588
1-bromopropane	-4.125998894939195	8.841175905990001	4.28389550310872	0.20905858586392642	-2.2429477154635635	4.960295554535966	-9.320401603830582	-0.2623739663935941	1.2921189831817403	0.7332343203266248	-1.453845185085268	4.840488321137657	-1.1606705752270285	-3.84474176176417
1-butene	-4.325867531793899	3.7079636882097593	-0.4280745777479814	-4.283645627046549	-3.8391793542292683	1.5959935950736543	-2.0594868466510943	2.0810107512358007	-3.344006854722965	-2.1340100181699984	-1.4615772744713904	3.2179805632363223	0.5826562690289382	1.2468838679718013
1-chloro-2,2,2-trifluoroethane	-3.0323954877342714	5.619669319988909	9.823225474780708	2.3571878170797467	6.364027360958736	-2.307226498225855	-6.227444843952126	3.7083402600530144	3.948237838899552	0.8871616965408259	-5.696523939235513	-3.3601353662163795	-0.3578994215328097	-0.2194664435034731
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	-1.6993348831050068	17.100495993215723	4.068904051746933	6.342107713594408	7.797656085523453	-10.737451690698848	-0.6194694067935372	-7.723718356619486	3.747552362741515	-4.893202680119669	-3.413188927099396	-4.010335723834802	1.030574539658644	4.896436222261866
1-chloropentane	-1.9216908375423358	11.987051362470032	13.720784117550837	2.20177144046892	0.7931201276648033	-0.5900277600768924	5.2185803258623595	-3.141500421930393	3.362633034660382	6.538810287145845	-4.053518816367444	-0.5884923976143174	-0.8148845073819558	-7.40852465248334
1-chloropropane	-4.002600490632096	6.626919707535008	9.276025056178737	-1.7059797069982845	0.7038125103472165	3.619166629782052	3.9575879059361188	0.3119820430001433	1.4663137123385612	-1.694193240579489	-2.1745347971004088	-1.1931178739108619	-3.053692645977305	0.53215222023941
1-hexene	-2.9953714997324936	7.677114104279146	-4.477124243872804	-1.1617709191997805	-3.4028305922718	3.967936748791289	1.5483608652570802	4.141903101588239	-3.6059196273984533	-1.1350446950639783	-2.6689114211904257	8.240573779555387	0.7493047231555474	-2.076425998740904
1-hexyne	-2.0296038203159936	9.382197085562922	2.716650371419761	-3.6727223997907936	-3.2249140093419193	2.450685224086811	0.029035951708113586	4.423485158694452	3.1213898548913503	-3.1605404821637446	-4.845891123118095	3.9529417914126044	-5.527087977296658	0.4923550749019075
1-methylthymine	1.4447874497790212	6.612332374060551	-9.358596060759254	-0.5740796185249608	-6.97785974518132	-7.527305890938585	1.1373424730286337	-2.854589528120012	-8.781616693926821	0.3186383766136218	-6.419795099611735	-5.298278185077679	-4.3143845600162996	6.469090019446383
1-nitrobutane	-1.9193126991588514	15.723014834093876	11.632892059422742	-3.35056037965296	9.991391394720898	-0.7568067568763374	8.65647561914001	-3.003168973045317	2.461471704205191	-3.8429886253214445	4.17857247623624	6.221593971308567	0.7455244108793123	2.439933703105727
1-nitropropane	-1.997008285403495	13.644265454248885	12.454908402001601	-2.08370656861878	4.0584261353800235	-3.8686759821159953	2.022505494997925	-4.713501168888266	4.934930790218822	-4.627033184818713	-1.414140112453612	0.6504836485717853	-0.18883138916176032	-2.5306328633932624
1-pentene	-3.5546581206866015	6.618659764303647	-0.12180134750925932	-4.026124272018941	-3.802465475121044	1.5792763022610496	2.0142316692090003	-1.4256975136037726	-3.1629001653952336	2.357625917705615	-6.4064821602393165	7.073981831164049	3.509763625418828	-1.730109135056523
1-pentyne	-3.180947007007462	7.4299539920467845	4.4884218128450994	-2.8517794635950624	-1.7503102000054604	1.5224870904483698	0.7385801745315468	2.286368507662001	-1.0016304918230376	0.7297209144351936	-6.224565663017643	0.40314097225432866	1.2582547815476457	-7.460669605747514
1-propanethiol	-3.402924028841917	1.7664658765617245	-4.5077433025673646	-4.790545334255448	-1.4621022097531824	-5.192259539283054	0.14751432521450936	0.1844343211341921	-3.3880914521274725	-0.41283967282458395	0.8519277889173678	-1.9465880462023644	-0.7169505409538335	4.408012692217119
2,2,2-trifluoroethanol	-7.1196761530330495	-8.252171563494471	2.0929678154348563	-9.091722327471656	-3.4165074199598724	2.2704336528805373	-2.3193553807132976	-3.0460090847988543	-0.7976619860314081	-1.0798987398536481	-2.9115157766015565	-1.4425355509392932	0.40793676156714875	0.7715170192794714
2,2,3-Trichlorobiphenyl	2.632103110780975	-6.942561274022662	-3.160365701230816	5.081871096669615	9.38495270422946	0.5654711638416512	4.563016757759143	-0.4648672527937707	1.6230110248711467	-6.8337968051949085	6.133781635077542	1.828121683126593	3.7532402337544846	-3.051167859285816
2,2,4-trimethylpentane	-1.73113363562567	0.09406130674807167	-1.9882492293116967	7.998653833185085	-0.8072398245498444	0.04658126569906032	2.8392989263808603	-5.636190304548786	2.540793959919322	-6.684687186152826	0.8234106923880266	-5.479089087839245	-0.10844503334901276	3.3437005572730714
2,2-dichlorobiphenyl	1.5506340969748311	-8.422003111381397	-3.2690576863460024	3.523871753752721	9.504773893335837	1.0200726597959509	2.50518401786383	-1.3029473988180398	-2.7323478805163663	-10.107477930988024	2.6775064148406207	0.9578815872352382	4.513690030620767	-3.956991845444602
2,2-dichloroethenyl_dimethyl_phosphate	0.6461233092738254	-5.35965547677802	-3.546599250014199	9.686150066572493	-0.4860756114688153	3.7640995450631323	-1.430672011562078	-7.101818204465468	0.2246242647151454	0.06709535621914059	-0.7679691781689892	7.551049528402724	-0.683800646542156	-1.6651497550347385
2,2-dimethylpropane	-4.04614613291298	-1.6284397675452826	0.9317990071406752	2.612404928178592	-6.792538104897295	6.0297227134605125	8.171262550729653	4.892174916987018	4.386522500448055	4.868419568532701	3.495079846528491	-9.696974736739039	-4.6093357931856085	-3.542956795363669
2,3-dichlorobiphenyl	0.2521741315158002	-7.3502172388686375	-3.1123722010754373	2.049910118568249	7.771991464076116	-4.500118865152109	5.104447109217896	2.6044936654682354	0.6868271544227872	1.2242227732725053	3.596357922180397	2.4979431553449403	-0.10630419798409436	2.809187966061812
