Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28
1,4-dichlorobenzene	-2.2506379304575383	-8.104220346629141	-1.2163960252923203	-2.974841443634825	-2.430837879741417	3.1150430114492913	2.022410621705774	1.6287149741336728	7.329921339627185	0.900836493472695	5.069689039383927	7.722171220454491	5.366232339189995	-1.2964147277580969	-4.1980278022223905	-2.094428299621703	-1.114592908949172	-1.5346745924356648	-3.5096174494597108	-2.593433510972943	4.014793011065518	-3.323217361366377	0.5889126302478571	-3.4660585812708153	0.6615922986987455	-3.1949732440628704	-1.2508933761154513	4.107523934163023
1,4-dioxane	-3.8682294779884265	-8.385699753153954	1.4596873215316322	-4.728362680058884	-1.2017912585621924	2.101569984161315	5.945688055952335	5.604633012880187	1.5710058908731335	2.859435382596136	3.3745155946311027	-1.669552018642718	-0.025225542696364307	-1.3364720258721208	1.3457124140691588	1.1740430480907578	-3.713602005554072	-4.4190906769827265	1.6845386694784064	2.1613453315087727	3.2525045298990025	-2.8810247732563226	-3.9509613156613943	-0.933707784909188	-1.9108359928606733	-2.4397113010449667	-0.828265127517327	2.333299445236288
1-2-3-hexanetriol	-0.24221663537129146	15.439614319073296	-9.492528772226805	0.4431197255053781	1.0085549918364383	-1.4352677329111971	2.9396098220607283	0.395550960415921	-0.6753678100443282	-2.5653617268065516	3.9125469026390722	-1.8588376774342863	3.440972697626853	-1.8746676204437385	1.6235510444151342	-1.172648617328325	-0.5905835206339576	3.3659228906716905	2.9051000454508515	0.8171551288931248	0.9411416233208936	1.5361856727292518	-4.606772464911764	0.7890344219060216	2.445754229999626	0.8397836858415176	-0.7801308948956012	-0.10498976328381837
1-2-Benzenediol	-0.5081753432796499	-8.380462856739507	-5.119906037638245	-2.134588772120716	6.236722515909263	-4.477595941027585	2.041875860579979	-4.8261441942857095	2.997464538162494	0.9933561152859054	-1.6972349125572923	6.548042295796102	-4.7372279196883795	-1.6711036542116524	0.9021877365652928	2.6075216286769587	-0.15058474983804818	-1.78483955227131	2.014820687212501	-0.2703640940007311	1.235229790801174	3.0555649781457572	5.601812726410259	3.443542686884328	5.173598197425891	0.4028272704269747	1.1904703698323151	4.114826112092468
1-2-butanediol	-2.7995197663361218	11.906295206948899	-1.3293477414325692	-2.481658455800495	-1.0234362365711684	-1.7379933986665324	0.7113266397472553	6.135938712289839	-0.16482552513099283	1.4431426873108473	-0.8958663949049854	-5.38571518284348	1.4681129516813707	-0.7527592167089665	-3.3499540426138554	1.0919522882286203	2.532759564430264	0.776444717501217	4.976763600826883	0.05613430647864911	-3.65055925840306	1.7662268372854546	2.1937780696168034	0.07277210561538713	3.5811907018779623	-1.4252661134931541	-1.2306348757451735	-0.6480674807442328
1-2-Dimethoxyethane	-2.7752738957879877	9.147157468951505	-6.141911845230593	-4.022370561283955	-6.405681440682211	-1.9988404402721425	-0.7661073476010379	-1.2108793048286992	-1.2186930135821363	-2.3466877040026453	3.121317078205938	2.080073697042719	-2.6822419238489523	0.27521544960926414	-1.1639964909441498	3.701173039588391	0.42463834532735484	-7.44028329573418	-5.679658403731569	0.2492489934080122	-5.843708362579701	7.886437291545109	0.8459052414686123	-2.1766280816790085	1.9190393687292577	-1.8817312097090984	1.839206775203656	0.5578014736475332
1-2-ethanediol	-4.966318125413805	5.916081497613403	3.082836841697803	-2.647796094223416	0.0320936665294951	3.7180575630920556	-1.5692466813356942	0.8699671909399033	-3.0099462708356763	-0.6019580356478077	3.4799895938833125	-1.7014560943101353	1.0858625899283711	-4.695540324393987	-4.730562204363891	1.6097827344091913	0.6844154138052378	-2.9684954752261943	0.040671527157828666	0.015010889502609946	0.952354572587476	2.9338333398404766	1.9329086122494155	1.9701749019787307	-1.152194279953196	-4.31021881160149	5.454294913822274	2.1182504452634237
1-2-heptanediol	-0.7963107858491277	18.575194335012064	-11.99511845577351	-1.7225290456530222	-0.2412554067563678	3.7229084372304557	-2.288738836344027	2.1657167048103476	8.971033507006819	0.6000660924833201	1.3681369525184008	-2.0052903772796653	0.8995095278090633	-2.984076291088459	0.7654695967081621	-2.221800438878331	0.8579532266830074	-2.3489268196678674	-0.37520268998694983	-0.5290221111586836	-3.8233495625007836	0.1395135503952395	0.9501480550690165	3.5153081742174686	2.854074669781858	-1.5577023785965403	-0.013622540574441382	-1.612306020988448
1-2-hexanediol	-1.9251108697991137	17.108989069603272	-9.20274264913729	0.780518583963146	0.13695171593929095	1.3575615262105736	-0.9313076237687572	3.6224087921312846	3.9924275485043874	0.7120452187437243	-3.3166242313464993	-5.483415696019632	1.8323545793489793	-5.233248064418653	0.3323239255989322	-2.880496171441585	1.8806383563322735	5.335832201066299	-0.13199039220335507	-5.258996604390356	-2.5532597369768473	1.4335985109183724	0.49799079606991026	-0.6508773179532856	-2.321561517579598	-0.21555021355348844	-1.2209010530168922	1.0204345414539508
1-2-octanediol	0.35296744722660034	19.426639846504802	-13.077614459655585	0.7110546358236994	2.0186663255466666	3.771298409639911	2.5043134780982044	0.4307086491625144	4.595989995127561	-3.317982809942924	-1.1098171646569288	2.3581032911771724	-1.9459203452928813	-1.442004529520691	-0.24036912427120088	-0.5899322328252999	-2.9060403327060396	-1.6472097781439268	0.7522051601149368	-2.270861373682381	2.7869456156773853	1.4422876025360898	-1.519213399467331	5.249352548335568	1.4601976079185937	-1.118440026738817	-1.7680967000436232	-0.2425931140056914
