Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24
1,1,1,2-Tetrachloroethane	-3.3040886263118696	-6.7857713562251485	-5.046918187660547	-4.602165225038472	-0.22714627414461147	-3.3951612293695845	1.7996901123050346	3.1624341252022212	1.3597524326067605	-8.087641219378638	0.5827608227142763	9.110004437514155	-1.774174835365232	-0.10696571208255229	6.104573634091965	-2.860569613108742	1.361869923723359	-1.0927304862753413	2.2450748249117454	-1.1388170499711079	1.5085365178928043	-0.41957921135899295	1.9939696662421869	2.0236843586885125
1,1,1,3,3,3-Hexafluoro-2-propanol	0.24430002404355933	-0.6415581229970132	6.860313888220004	12.461659047249363	-10.99968182019296	-9.324638487335047	-5.685431918938597	-2.9512028953476896	3.7476153608347498	1.0478154388784204	-6.557369783149239	-7.420569436813403	4.117694080793479	-2.52254479659477	7.6904055654063965	-3.903282133821732	1.6980948369975204	-0.47467580295855444	-1.4545698417338795	1.0573164669284745	-1.9955783765187765	-0.7402372740373772	-0.3422345721470374	-0.2667752654842243
1,1,1-Trichloroethane	-3.7179041317731354	-6.1560236674564415	-6.992749868936075	-1.9592031297249108	-1.4454180455417742	-3.242084717432311	3.782482176547005	-2.347028824739709	-0.9301208710747549	1.10267636076511	-1.8298829702743145	5.873495058272648	-4.571626461263384	4.734857533255589	-4.139792393067354	-3.998187882927086	2.3833089136301324	-1.0448496377930667	-3.314593156363386	-1.0794572896148928	-2.005125232673345	-2.4915180175475533	-5.080622408359238	-0.12878032628694813
1,1,1-Trifluoro-2-propanol	-2.273411560247776	-3.8968233421207525	-0.7821205543237364	0.5516956913718771	0.9588476322505614	-4.902118360791763	-7.614425664111181	4.3789329944072275	-4.164310995504792	2.8493905009478864	0.9642882363423235	-5.121032944727891	0.3601014080000782	-1.0020588614926322	-3.534889556170615	0.8427222247189358	1.6407994563496875	-0.43354947154266	-2.2852553527080532	-1.2015479486451996	2.5994563783788	-2.3192148279972478	-0.5226659301499785	4.913241611739198
1,1,2-trichloro-1,2,2-trifluoroethane	-0.7679481834054608	-3.869737026444719	-3.074050244420343	0.614848899430667	0.7785444881257955	-2.1189000426504614	3.6896937234307403	1.7753323416296622	3.0970339905806488	-6.940651476837742	0.13369870695365346	-3.422479054037388	-1.253734189647633	-0.9614098353352359	-4.488788197862298	3.3466841937772944	0.06291545718583534	5.254806989027892	-3.1287734233664173	2.3397525325713446	0.4489709171381787	2.001923572503338	-0.6164265275237184	-2.452208518460131
1,1,2-Trichloroethane	-3.2168350444300664	-6.830861351758318	-7.063265926773243	-3.884259799263398	-4.986134459551801	2.5617902700644932	5.569935487273343	7.0522910514808	-0.631002783555735	-4.110866124061315	3.2132903663196304	7.629236231236711	-0.4861356933812542	-0.6609340573489819	2.84655069674031	-2.9665403338275604	3.0635132354077066	-3.3467072423995115	-2.585963425377589	0.7111512193238431	3.7406110459769124	1.0510814614028967	1.641111016079063	1.5508148697785846
1,1,2-Trichlorotrifluoroethane	-0.9308983727695403	-5.231959399499088	-1.8127787518055851	-0.3356572583234284	-5.001005799913786	0.5693147699535155	7.3958875125980335	1.636559973956286	1.8941799821443586	-6.8464346648216114	-2.7780749385616006	2.214466083552406	-2.01060749873985	-5.242899382557464	-0.8666540119568232	-6.37402569054092	0.5031356116401386	4.957853977033678	-1.5136871387161734	3.29890585491359	1.0062397911376109	-1.976256224519091	-4.781252407017971	0.10130011206520678
1,1-Difluoroethane	-4.014479250177036	-6.03996745349242	0.8257291686893546	-5.376216097799558	3.206769597563801	-3.900145984064216	1.8574146445557211	-3.9155403754025326	-0.4135913476681589	2.274031434440138	1.3523076804221525	1.6676587418127808	2.0728594864230963	-3.3582271149587215	2.9585351693217254	3.2231879712847493	-1.4923736872710751	-1.8860950326963757	-5.336392154723825	-1.2231056053743559	-0.8941338143961729	2.382695931738	1.2069558535164997	-0.7207015185749076
1,1-Dimethylhydrazine	-5.707117763248467	-1.6354483011220313	-7.193506013800112	1.6646461591292325	2.942068753719793	2.904969008089421	0.560376260089927	-3.740927345620883	0.11037138580907804	3.0461291578981458	3.19940466364068	-2.9592093706712035	0.11097647455028974	-0.7900413347568653	-0.14662480586057466	-3.8801828486022174	-2.004459067427301	1.2790764486635449	1.0891461351171532	-1.926901213472348	-0.565911467905138	3.432549585424459	5.645970482096413	0.7859434146959876
1-2-3-hexanetriol	-1.0271883192432076	0.3533425850253292	7.284374961449326	-0.8891283955711828	1.776870219923287	3.1538159401997983	-1.573898929430947	7.0872937424569535	1.972270428749572	-4.578700840719438	4.41262894446082	-2.7283474868039335	-2.4831916480445897	5.187131180797359	3.386958095030835	-2.8363252547691187	-0.30512407187071094	0.4448463940857934	-4.316455871165746	1.7018279174967377	-0.2985954226704613	-2.5910643708326266	0.44363636833586606	5.751675194393002
