PC1,PC2
-2.291725270694939809e+00,-1.806610531132790687e+00,3.359402854180612241e+00,1.597427364378956938e+00,-4.746695144603469974e-01,-3.088477410331788686e+00,-1.997050584781806748e+00,1.308482936827214393e+00,-4.366962719856005037e+00,-3.895424837842672572e-01,1.150134772690835527e+00,9.506246183144106965e-01,-2.137499612114467595e+00,-2.053752606656091384e+00,1.735232824792143802e+00,8.688596490871972611e-01,-5.668132556011486578e+00,1.801871027147307514e+00,7.395217818120092268e-01,2.208824002338294790e+00,1.160222964265148926e+00,3.373532748512458657e+00,3.794065229010815110e-01,3.397187348422636699e+00,2.970417212197651313e+00,3.147581132289268169e+00,-7.456706081726342639e+00,3.028404275303357096e+00,4.096933428579862535e-01,-5.621464963624872579e-01,-3.933280781433692863e-01,-3.317327864362289436e+00,1.320318893916409886e+00,-1.783226280515056716e+00,-9.150759722788769368e-01,6.255017262156528979e+00,-7.140913798588457428e-01,-6.194210768583469084e-01,-2.149250294985122878e+00,-4.774789992025715302e-01,2.651171418205077734e-01,-1.715706292747458894e+00,-4.618872108338245575e+00,1.463153294896964551e+00,-3.725198516040773900e+00,-2.486863319705869685e-02,3.854686185663231512e+00,6.891456857597245689e-01,3.939750307345611269e+00,-2.180024912517425917e-01,-1.691822557284203166e+00,2.465638099140063932e-01,-4.533830575330520252e-01,1.115509409376373773e+00,-9.166823439432455478e-01,-1.294375764492733838e+00,-8.996692454410981643e-02,1.619382309468274217e+00,-2.376065845631113671e+00,2.326997453332389387e+00,-5.378461182048650535e-01,3.702175332956845200e-01,1.966730198591849943e+00,-2.941354543049446990e-01,1.180694156069851619e+00,1.399372832718850823e+00,-2.010639130006769193e+00,-7.281774528119208112e-01,1.134626189107372118e+00,1.099816078549765486e+00,-8.537446808947570798e-01,-5.797058195132021030e-01,4.705056951366506923e-01,1.012873530234611463e+00,-6.165153392351472306e-01,-1.228242129796031756e+00,2.771390387682388101e-01,3.714490019795885778e-01,-3.139397081867801864e-01,-4.256307734482637217e-01,-3.324269842691181254e-02,-8.340220579667356748e-02,1.801606382805142348e-01,2.057657071296354057e-01,6.135841629004529924e-02,2.596457145470635816e-02,9.867703550600180618e-02,6.974456350489305966e-15
-2.532405492809707503e+00,-3.022861261978111891e+00,2.087672475047413911e+01,5.884967387546083728e+00,4.715969991477137135e+00,1.013400593207884981e+01,-1.306499184197143748e+01,2.756382738628281537e+00,9.798639374809923197e+00,4.735440140599678216e+00,-1.100010105821172068e+01,-9.205057319869107246e+00,1.569303302223128860e+00,-4.006178939479815071e+00,-1.707654791435969432e+00,-1.076931898931958465e+01,2.662675915453902586e-01,2.954357403730147325e-01,3.625716847230285200e+00,-3.082267116590882594e+00,-3.531517433124140570e-01,-1.101028089470469234e-01,-9.576159152471730440e-01,3.142660006213004315e-02,1.303708786996195412e+00,-6.754986804714334658e-01,2.895712714248276143e+00,6.368521958914529213e-01,-2.570167944416124950e+00,-1.453767573510177935e-01,-1.254290540135416965e+00,-2.640454277498177404e+00,1.519848681256002143e+00,-1.897026627212786254e+00,-6.436129665785430554e-01,2.957048440167695080e+00,-8.902490143457038319e-02,-8.821314301501228528e-01,-1.766743935407134314e-01,2.290616813033130139e+00,-1.954311700227777671e-01,5.712259157033562351e-01,-2.599179549715726067e-01,-4.081754911404959607e+00,1.305067640199931489e+00,2.858818687603686737e+00,-1.121883834926659329e+00,2.941289410035900609e+00,1.031166160865418568e+00,1.413071229948594798e+00,-3.186924122816395144e+00,-1.132606243898599763e+00,1.207625320766088306e+00,-1.312085892681808197e+00,7.397682112581370761e-01,-9.366545325861052040e-01,-6.977672813354791614e-01,1.355470630840022728e-01,1.035263302038936933e-01,-4.122230193717750235e-01,6.213683925604268632e-01,-1.073435519981847802e-01,3.228669224184563258e-01,-2.905551284728992711e-01,-2.835570744386327058e-01,5.563821368001462542e-01,4.566476128595522987e-01,1.980328125266260786e-01,1.033283252146874609e-01,1.573742463934854063e-01,-2.868261262010035964e-02,-2.451129945452315204e-03,-1.308968254694042044e-01,8.638934712227779034e-02,2.154539742467729418e-02,4.373702968471306074e-02,2.808697139710901181e-01,2.270168549706100547e-01,9.060417554076580227e-02,1.086655697031448653e-01,3.201800013567533687e-02,-6.040959950050926730e-02,2.216121206011739952e-01,5.167278319377657803e-02,-6.448796958713046146e-02,-1.551243176810672593e-02,-1.280571958467778201e-02,6.974456350489313066e-15
-2.635406911074275271e+00,-2.368665406536480056e+00,3.179032328295675391e+00,2.024883233209214151e+00,-2.033193279303654233e+00,-2.913939826471421135e+00,-2.792650885990599186e+00,-1.755096745949270565e-01,-4.763618271539412419e+00,-4.600402702713931369e+00,-1.597227757344682253e+00,2.307887078491283717e+00,1.047820400005880837e+00,-3.321743557278804104e+00,4.659665932621377848e+00,1.648029293636171344e+00,-6.504490295479063100e+00,-1.880621057600603052e+00,4.048157169856382964e+00,-1.053791079857060220e+00,-7.500398474084077893e-01,1.195382528260320321e+00,-5.890884436322748607e-01,8.476594582193976990e-01,9.404258331270225924e+00,-4.325389460410502096e+00,-1.399536746439405288e+00,-4.408970678252561171e-01,-1.233689363682410223e+00,9.619659701281835229e-01,1.158298273717330712e-01,2.662399080526617556e+00,-5.242779060192294338e+00,1.734326402968482617e+00,1.893981428654402777e+00,2.010507846234345308e+00,-2.903446230470307921e-02,2.877282363863326697e+00,-1.651446357694230427e+00,4.447989438878594548e+00,-3.656184940225130742e+00,5.016677296111744511e-01,-2.644372067087339850e+00,2.887931395233755527e+00,2.713458638047938187e+00,2.333685222453743546e-01,-3.692621298321944190e-01,5.788917004377215347e-01,-2.903138001755646957e+00,3.395954912170942031e+00,-1.448587019198932513e+00,2.845171273015980162e+00,-3.809026659706676643e+00,3.512881684320312003e-01,-1.005493210289387651e+00,-8.548614544756776290e-01,-1.561539497988420733e+00,-1.029412369342153077e+00,2.805775864466824920e+00,2.640813385674985886e-02,2.303816383212002883e-01,3.661825248699994706e-01,1.116795532149678222e-01,-5.020931704783523353e-01,-9.911410786809834450e-01,4.176104722891637588e-01,5.288715391628144857e-01,-7.557175267757542114e-01,-1.307087917088660012e+00,-8.842569646281531748e-01,5.806291870113197140e-01,1.790391519933701853e-02,-1.749879156418898962e-01,1.460582005302065722e-01,3.737634342483440730e-01,6.160534439073528379e-01,4.676582575885501053e-02,-1.203229413172542811e-01,-4.741761522917380955e-01,1.928593915093953712e-02,-3.122663453689094593e-01,-1.757090112280590699e-01,6.449247538600361151e-02,-8.466300223301745365e-02,2.135482871665493609e-01,5.677731902077380599e-02,-3.030443842736209037e-01,6.974456350489327265e-15
-3.538429438542293859e+00,-3.024653506101434797e+00,8.892940672056726115e+00,4.455493083645448160e-01,5.945050119470672634e+00,-1.992472244961726702e+00,-2.440670417419378513e+00,1.429954692126385707e+00,-3.476745357339529274e+00,-8.519733829767172750e+00,-6.984976973484306129e+00,-8.253081629493985716e+00,9.827345134266555204e-01,9.364826605618876698e+00,-2.320410607814143766e+00,-7.692437090368569041e-01,3.262147575958020074e+00,8.536300196250749650e+00,3.912782274425433471e+00,-2.431289623750195084e+00,-1.495777016847723573e+00,1.003656276549328652e+01,7.156496746831326305e+00,-3.122092127907003523e+00,-4.227685875066454102e+00,-5.694129843367274013e+00,-2.055407794334549898e+00,-5.001684673225239131e+00,3.793654326967029533e+00,3.300121145481175411e+00,1.401032273270621076e+00,3.680465139938164043e+00,-2.769407954497889790e+00,-1.390548716024486708e+00,-2.844107129018302427e+00,-1.270232600825545566e+00,1.362162617582523660e+00,3.278289860234977926e+00,1.160026317103806520e-01,-9.247711823107499507e-01,-8.385215318461458622e-01,-3.574789883937525836e-01,-2.133699747985666750e+00,-9.283466133957611888e-01,-4.020448305700359826e-01,-2.727800405937614858e+00,6.582299430362013037e-01,-1.343252784012456624e+00,1.469699258432683342e+00,-8.812107539978368820e-01,1.243972128704533553e+00,-1.748502434736087241e-01,-4.523671465827621696e-01,3.206851221076791880e-01,-6.413388422890166363e-02,-1.192833442394047205e+00,8.603169793412791533e-01,-2.133576075062438848e-01,7.178729994724632191e-02,3.316544735867629767e-01,-1.057898710770841966e+00,2.637246472069070813e-01,-2.954190744181240391e-01,8.904318504973873782e-02,2.179945788396767115e-03,-4.061242470926748060e-01,-1.890887397468453759e-02,-2.052412377386626241e-01,1.949159171354497844e-01,-3.749430709119764282e-01,-1.733593679710980218e-01,-3.988833892238837220e-01,1.043939717344035539e-01,4.002223965018981457e-03,-1.147663656659022591e-01,5.193697689783204757e-02,-2.431349138199935533e-01,-5.497804073770901773e-02,1.337783103271796281e-01,-1.148339572125809810e-01,-2.592997759789837653e-02,1.920901711368468989e-01,-5.325911325889601949e-02,-1.627120985482765833e-02,1.828832451516801405e-01,3.494496581616429037e-02,-3.664234416601331451e-02,6.974456350489324899e-15
-1.824967521247546243e+00,-2.787117738793745580e+00,1.278197859195319097e+01,8.212362657627256368e+00,6.470715149365300345e-01,1.320269783227711935e+00,-6.919929379147363946e+00,6.032023123882159332e+00,-1.117076541401224787e+01,2.398313783728860393e+00,2.004234156878437290e+01,3.029043830509549728e+00,2.002130345450639837e+00,-9.611885399202300562e+00,-5.352842962533811644e+00,-5.683753948258582156e+00,2.182337213820071398e+00,9.606615473517155834e+00,-2.446285671353784164e+00,2.394750805358375256e+00,-6.170380400785564490e+00,1.159112920924323165e+00,-1.647947485464888340e+00,5.294538425315912233e-01,-9.669745295463225698e-01,-4.794899660918623852e+00,6.831085901853766629e+00,3.722241571920868353e+00,2.724124276398984357e+00,8.095898801563989888e-01,2.608413981095475953e-01,-3.298084750498684464e-02,-4.703922829738350908e-02,2.597088463864881458e+00,-5.173241219139358416e-01,8.157747870902203324e-01,-5.072733003195327439e-02,1.042176822567302708e+00,-4.434822622664313374e-01,-6.556872112130066599e-01,-1.120772052581263889e+00,-7.225052052172555861e-01,-1.387220649116063242e-01,-1.840108740115097563e-01,-8.111658203502603026e-01,-1.297560481831346313e-01,-2.115317701956868357e-01,-3.657372854738272228e-01,-3.020695721321448035e-01,-7.881381086254002355e-01,2.429466000030700706e-02,5.316539829025813679e-01,-5.097324051076827095e-02,-4.700818045087354347e-01,3.713271683569330794e-01,6.903153111452196011e-01,2.952874465752602928e-01,8.235841928471059059e-02,3.750789001566436076e-02,-2.125800381807613215e-01,6.811864701381530052e-02,1.291952672388546608e-02,-4.774104318155097948e-01,2.972930196887724752e-01,3.098480606741422783e-01,-4.373902296427889871e-03,-1.254382416294859137e-01,-3.113557657138766865e-01,-4.685202525125880396e-02,-2.231042900855891298e-01,-5.410516241324871828e-02,-1.525664101138314022e-01,1.067890942255003417e-01,4.389310431048373644e-03,-1.189654118760421764e-01,9.977571294250897269e-03,-1.129221971769163863e-01,6.511767334444591715e-02,-2.413834246241130035e-03,7.872489925749492912e-02,-3.366227641109812568e-02,-3.894210468017132026e-02,4.213629267008681817e-02,8.316212475903320134e-02,7.052466394668328691e-03,-5.174808570145367909e-03,-2.159244741865792502e-02,6.974456350489305966e-15
-2.602536611028507085e+00,-1.639846767849040710e+00,2.515651499149498704e+00,3.136676635204378449e+00,1.342502979756896808e+00,-2.363391512304692021e+00,-6.597731171778159487e-01,5.229020824124581690e-01,-4.440176087705570040e+00,-2.585158690698284634e+00,-1.368120736983639230e+00,2.350643048388787903e+00,-3.124785006955300037e+00,6.587185003825868357e-01,8.128048421520865929e-01,1.647601729108608415e-01,-1.391072784825399422e+00,-5.284091876813112876e+00,2.443918930945862211e+00,3.372101358338700283e+00,2.413847193114609713e+00,2.054498469128181348e+00,-8.119156629539706627e-01,2.602509094142067547e-01,2.210429367660463384e+00,3.969923564750784006e+00,2.084846020266211131e+00,-1.414270165264027934e+00,4.196902331098228522e+00,-2.933120214445827489e+00,-2.098884741693894274e+00,1.207095965198700993e+00,-1.551782802870626865e+00,9.147374398176673083e-01,-2.323661200666840010e+00,1.054017187059866423e+01,2.664515877926145304e+00,3.505168184635283346e-01,2.020855862721861740e-01,-1.209402862363285092e+00,-4.167331603363419568e+00,-5.205592815813038232e-01,2.480305473343227707e+00,-1.249866106923524650e-01,3.810816566471574851e-01,-2.126041810996785575e+00,2.036750046954808546e+00,6.498048612911856425e-01,-1.548685567074723268e+00,-2.077156893161787643e+00,1.557199007971207250e+00,-2.921967823781144169e+00,1.016361162559742626e+00,-1.342042169560416109e+00,1.933266508457342825e+00,-1.160105956600927940e-01,2.349512147179189103e+00,6.387687849266018292e-01,-1.239028834378963495e+00,-1.880280429717122948e+00,1.240256135146138528e+00,4.327480556483038199e-01,3.646229985606868479e-02,-4.032736780845813107e-01,-1.149168951437432806e+00,-1.459530379173565651e+00,1.771606429619123402e+00,5.545703076801707931e-01,3.932981244944799837e-01,-5.960724944590634067e-01,5.930441784077625789e-01,1.308770162403302795e+00,-8.264167357059123420e-01,9.346397611675487382e-02,-2.418527257242473749e-01,6.695194256353537154e-01,-5.914616137862824807e-01,1.171144533238999835e-02,1.244757902609552547e+00,1.506180121905331681e-01,1.440711333006894357e-01,8.391377411602335412e-02,-4.227218917178280355e-01,-2.696397723907500987e-01,-1.346303095839876118e-01,3.851125462622548845e-01,1.560645603137046089e-01,6.974456350489322532e-15
-2.103147685807895684e+00,-1.956229176237686884e+00,1.433770093827486036e+01,6.916328766107191939e+00,-1.287194535318829658e+00,-5.837664927860949371e-01,-4.022769160448770087e+00,3.271273514148096861e+00,-8.770569607715541949e+00,1.487738100098614069e+00,1.212843526479599632e+01,2.142970258227796077e+00,-2.568262567223178916e+00,-3.399262599177583333e+00,2.525522260080993675e+00,-1.758736775686358333e+00,9.050615796405001579e-01,-1.011765195688006891e+01,-2.954137675961511000e+00,-8.882002604650546473e+00,1.138633952513898606e+01,8.804170864293692222e-01,1.134266594739776979e+00,-2.996748868167030455e+00,-4.125215041610585942e+00,-1.670832577892565618e-01,-6.215437838838492546e+00,-9.840315144014567750e+00,6.387924663230813982e-01,-3.105305818090279280e-01,4.578221014908403497e-01,-5.856591981955923121e-01,-7.191432438124316373e-02,-1.895479065023097709e+00,7.429127685347618471e-01,-2.194929366373267854e+00,-3.415426470057043584e-01,-1.423110905320204567e-01,-9.221378504120496533e-01,1.970408963822267268e+00,7.439574919219212878e-01,1.740159994605750438e+00,6.213664985371224470e-01,-1.065013058742205532e+00,-8.257608934165396875e-01,4.611302689130119536e-01,-9.021511146606090437e-01,2.840950217809931622e-01,8.682382132548162046e-01,8.217632785601383105e-01,-7.114869451058297711e-02,-1.069966767601052915e+00,4.185158329984339232e-01,-2.126665313185461537e-01,-4.356726011106584751e-01,1.995141546327871829e-01,-1.596110389068772575e-02,-7.276485581191614038e-01,2.795488568885079461e-01,2.655128562583130777e-03,7.172383092406332816e-02,5.178511829776359932e-01,4.384243523078916183e-01,-5.977063613185201740e-01,-2.259209174552523347e-01,-2.031717411688326591e-01,3.156585044306545185e-02,1.939543488283269612e-01,2.456752498645900784e-01,1.445103285383819158e-01,3.750629444119572831e-02,-5.460941136225155174e-02,-1.892953050448484276e-01,-7.256281947697952595e-02,3.924503018858366832e-01,3.863172333463203711e-02,2.272439832288905125e-03,-1.471693796169662727e-01,-7.539163486852026863e-02,-8.074611034151588096e-02,-9.981011442083536148e-03,-3.144441608019812873e-02,4.651399924711949185e-02,-2.183635341973991228e-02,7.425428054180415773e-03,-1.776161756737753075e-02,3.974289937449587348e-03,6.974456350489318588e-15
-4.636244631774191660e+00,-2.904995093424225239e+00,2.690650977389102749e+01,2.032682491330145069e+01,-2.139199587486679377e+01,-3.811951381651027759e+00,2.970867358393888580e+01,-4.081848769710478386e+00,7.311097912459584514e+00,1.672252793857551767e+00,1.269039753771623369e+00,-1.190009292282176778e+00,-7.971828860533284322e-01,1.789495213535582163e+00,1.515693685860204365e+00,-1.323779798533007354e-02,3.144043125211425926e-01,9.478143770779490218e-01,1.536470417236637909e+00,2.469904866037162250e-01,-1.945306596791435583e+00,5.908267471888457578e-01,2.175720939677280863e-02,-3.545801618609767392e-02,4.887454074173148144e-01,2.989287459997676533e-01,1.090727521766602814e+00,4.529353918247056021e-01,-3.381268472410876025e-01,2.700773158721233025e-01,-9.576253984983960077e-01,-1.381907203530628736e-01,-1.884326250833147087e-01,-7.281825654039462137e-01,-5.374888605393458585e-01,-2.777823817316801280e-01,9.016064099445473268e-01,-2.433728315418118016e-01,3.269779742913951348e-01,-2.798386083511646416e-01,-1.169770793080927435e-01,-1.125686554802774186e-01,-4.949781143827161611e-01,-3.429328807617184616e-01,3.125325676674944181e-02,2.145161574552303663e-01,-2.486992356745807431e-01,2.546130059602092488e-01,1.623786144214160732e-01,8.289457173392660028e-02,-2.232250871039084816e-01,-1.105016048609417101e-01,-2.603397157462876768e-02,3.030739716145609552e-01,8.059359609333550944e-02,-8.250158114728216308e-02,1.092003543928291021e-02,-5.537729216326477827e-02,9.523548695687578114e-02,5.828963465431516444e-02,-5.027469434166736972e-02,9.791662471778194224e-03,-1.423652730866588612e-01,1.627588126161440552e-01,6.988815956986543787e-02,3.138570469674903385e-02,2.507440677062074824e-02,-3.959638559157040161e-02,-4.371033409581689955e-02,-5.106248944035474135e-02,-5.590180257780321543e-03,4.849346071905636518e-02,2.736079700177606461e-02,-3.796549644287112307e-02,-7.770685922649389621e-02,1.425880575353657108e-02,1.663153279807017687e-02,5.520247190718801690e-03,-1.489189006837993200e-03,1.258544727242909105e-02,1.922632082890632366e-02,1.569232125310788747e-02,9.884324034893282596e-03,-1.938217905061296459e-02,8.897093598900937539e-03,-1.513525317116196263e-02,1.003927035555800165e-04,6.974456350489324110e-15
-3.530536251087599720e+00,-1.220056366638683665e+00,-2.640757073867522564e+00,-1.103967595717130434e+00,-2.905158491755795325e+00,-1.050753982370648210e+00,-9.930286966206260946e-01,2.092049279802151052e+00,-2.819907415705169007e-01,8.270716762244533227e-01,1.907541439921962012e-01,-1.184109637850187413e+00,4.307085479994881005e-01,-1.557321784160777600e+00,-2.904963914095398447e+00,3.421134727838795353e+00,1.347885887878796485e+00,-1.180974592975102322e+00,8.183219596578997779e-01,3.091708924400603298e+00,-3.727686130143530896e+00,-7.440210603800366806e-01,-1.168980565439307284e+00,-1.999741175459119225e+00,-7.291524185002237202e-01,-5.559992201076956464e-01,-8.546394560655362627e-01,-2.186130405533897925e+00,-3.436499984443119438e+00,-3.442878388100180764e+00,4.368450825003923899e-01,-1.077177629157024530e+00,8.733243523822193932e-01,1.247719056459477116e+00,-2.109151433711748513e+00,-1.832375174267087958e+00,2.644563216612128453e+00,2.625682418216256142e+00,1.927972482865077719e+00,3.672725913995678604e-01,2.718076163546294666e-01,-3.781285736454220725e+00,2.951070522619515746e+00,3.096232511218786065e+00,-6.714888486350725216e-01,1.186041578581636946e+00,-2.681972268675425042e+00,-1.734559462905990834e+00,-1.631810030314835513e+00,7.583528105227399507e-01,-3.118091627361240459e+00,-4.988543093827445318e+00,9.539181908980418623e-01,7.071037061097276144e-01,-4.006317985017298078e-01,-3.781339292111512318e+00,4.250979966893628226e-01,1.130976519880658060e+00,2.769030752765447856e-01,-7.426018557257026975e-01,-2.484055030858316471e+00,2.816517743827507303e+00,1.908262274987117868e+00,-2.425667411337763202e+00,3.733657310756830494e-01,7.258563239194639749e-01,-1.324402952003957301e+00,-1.422720525697214855e+00,9.183548303435576932e-01,-1.854576503010707533e+00,-3.750847767945327815e-01,-1.052794334766228301e-01,4.584991034897732409e-01,5.974667974782225111e-01,9.096478176418880679e-01,1.209762462313440423e+00,-2.000632504923127442e-01,1.884539536760443668e-01,-2.764240931956882807e-01,3.094313378904135492e-01,1.282203210615574240e-01,8.086739305674064404e-01,3.164002070494693619e-01,1.413776164896499432e-01,8.736048530283875568e-02,2.444206248660461545e-01,-4.143749015504562955e-02,6.974456350489321743e-15
-1.763908563683224351e+00,-1.980975931970493376e+00,-1.128137534329235608e-01,-5.275597362784816724e+00,6.863767382944311102e+00,7.244153786336395839e-01,2.864802692432538045e+00,-2.510815210781726314e+00,2.528469529067679744e+00,1.143248627305855969e+00,2.814753886338269506e+00,-1.848125088039429986e+00,1.040281689250179137e-01,2.829196996605317427e+00,3.063421485882738438e+00,-1.001584720430113595e+00,8.923221826402525370e-01,4.785291370582793746e+00,-1.102476725014513992e+00,9.324112671827584631e-01,-5.532886148973632512e-01,-1.422539517124290942e+00,-1.216362339907651968e+00,-1.812734188798531099e+00,2.308032774449512825e+00,2.355702696870866308e+00,-2.611060903103677777e+00,-3.433814645938169097e+00,-1.229554384957402435e+00,-4.973695729605512317e-01,-1.735643478309860654e+00,-9.353830086173773317e-01,-4.876263513132039762e-01,-1.709242474128864209e-01,-3.196695637380134181e-02,-1.887063527489716064e+00,2.998552797374737455e+00,6.990834777418339918e-01,-3.414096379120651115e+00,1.618370195240296461e+00,-7.171477658645744047e-01,1.459785490021866305e+00,-1.436697603046588334e+00,-1.730825827466385691e+00,7.941541075439619846e-01,1.093858521977971954e+00,-2.010042910261151672e+00,1.098620125818174698e+00,-1.886876102917867115e+00,-3.878153324021940573e+00,2.770327617697362355e-01,-9.997430501267042802e-01,-2.832591371351269149e+00,-1.615090631979653413e+00,-9.387561049130050961e-01,4.012963691206307359e+00,3.733879346472233629e-01,1.469151677476779660e+00,-3.439647842855337423e+00,-9.498071673847812146e-01,8.711780668537100203e-01,-2.866557263712056769e-01,9.692248793713698074e-02,-2.286206392244979568e+00,2.144847520690514653e+00,3.509527305403910558e-01,1.065658323658264406e+00,-1.269313802066932562e+00,-2.405951060318712642e+00,-1.081573274844757737e+00,-1.077129588688625184e+00,1.303521704767142061e-02,9.652081331714363888e-01,1.757055014017312899e+00,-4.852298998148454889e-01,1.203088326483457426e-01,-2.537694418913639671e-01,8.266739027041183352e-01,-1.020065643088876151e+00,6.035001460979293464e-01,-8.701658306257020747e-01,1.496429326540953952e-01,-2.755396893006406556e-01,-1.709857790748749162e-01,-1.898631796916788739e-01,3.216456560211891080e-01,5.049311001816287892e-01,6.974456350489301233e-15
