Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35
1,1,1,2-Tetrachloroethane	13.156700982469719	-1.6317181705626906	-0.715338012717514	5.470954773550727	24.021845370119735	8.504408598616216	-0.5575134167808166	-6.0303877773326295	-1.4164129218653678	2.6201964582433668	-3.6701048816634345	0.8262263305840438	-2.402325835089562	1.559848985539632	9.343063242668816	-6.804070106447865	0.8280399637324538	-0.4658539461418141	0.1018978945265649	-2.8983544742205347	9.227262460937952	6.862549711756644	4.352525214295357	-0.3613592135746192	-5.288694889817106	-3.740295761999149	0.8001860397824104	3.6311658845776233	0.4349983398294288	-2.4199704124414403	-0.08163738202671193	1.3768040185413384	-4.812211723677516	1.9907529688642787	0.6144669495467363
1,1,1,3,3,3-Hexafluoro-2-propanol	20.144198703882214	0.08659605745756431	5.934378698819151	-11.164035710049038	-16.94955585016291	13.88098901677214	9.51167693571339	-0.20632661021134582	0.8407620963623024	-4.244467283896362	-6.698343473381948	5.49800301699218	-0.44113675893193927	-5.323711980828283	-0.9126646886892773	-6.29046229638786	-6.70558953962214	-4.953630696059969	3.1457768222530733	-7.225502644811404	4.9363833474623915	-8.493903279933424	0.04492180130455551	-5.32823818708762	0.5770731903384764	-6.47995192649921	4.0586556924327635	-0.7385852755296936	0.7233371212702405	-1.9472543255535402	-5.089496604756618	-0.5497890276359861	-2.8595714236327106	-1.433372361061442	-0.5759532563799428
1,1,1-Trichloroethane	7.021111968274893	-2.7195887617165053	-1.298195387092372	4.691112724507049	17.7258641596	12.118944605429492	-2.0708796355705	-8.387695626983001	-2.5968044672918884	4.723241879123338	-7.607969178165452	4.209650335427484	-8.8910924047616	-6.18662822381569	13.705670713420425	3.5269495807572233	5.866644224677252	3.975595493236489	-1.113886424335741	3.637055107678592	2.4663374905866715	1.3598625712795078	-4.967871412601331	-5.409340711771964	-4.170550331137403	-4.569703020819702	10.78831972671529	5.9821745967643984	3.342740477358781	0.8341775412395945	8.25657230288837	-2.3738507844716383	2.1423128855109264	-1.9374403922882661	-1.6849950804434841
1,1,1-Trifluoro-2-propanol	17.238830988891195	-2.016907182828342	1.9046905609011486	-8.293104285004032	-10.558268181759402	13.196791732206576	2.0637760147140245	-2.5890813782855493	2.4766755855118023	1.0855911876313296	-3.8432445332160023	7.470667537268805	-0.1980834757842202	1.9526111921257046	-1.9718606106098044	0.8705260769101282	-4.928700348598947	-2.3618786404375762	1.6577207627533574	2.6574787145929917	-5.521645493651426	5.880633172747622	-1.1919654542535756	4.359676162829208	-0.49179957244556044	0.8285635504038978	-0.20640475206664857	3.57353923659941	1.2502024403199672	-1.6745226699614677	-1.4113987114060806	5.967246021464917	-0.03381951959539758	0.11068026224123739	-3.3322397680353926
1,1,2-trichloro-1,2,2-trifluoroethane	19.563064105898054	1.445479179774796	-0.586039996426329	0.1175780947550445	24.891442337702117	5.474406288678043	21.668002411209127	-6.477780189937155	1.4263391848393998	-4.93237122977769	-7.164147672173656	-3.0853642037586715	21.719633211871916	4.811372769539238	2.6683192094153356	-2.103164117588215	-5.037274843830089	-3.3008467146804055	4.048226484516736	9.915280551354469	-1.1485298347793609	-1.8447776481696703	2.6100625730041407	2.8093488317258104	10.435963934414385	-8.02800673835598	-0.7318777901962137	-0.4177878723961302	-4.548535862794056	-0.2205163729326644	-4.169471558662464	-3.7878300383492047	-0.36887196940165834	-2.9048564933213528	0.25063632417804077
1,1,2-Trichloroethane	11.773623549287253	-4.359085906859609	-2.103144718636016	1.0437243866580417	11.744097977920584	5.647080828692609	-8.439040659287281	7.536415975381595	3.8237177704580025	-2.7535784642206775	20.652582598736792	-3.554903225049677	-4.469357561263795	-2.230350326017907	-6.6020461888191795	-8.446574704467585	7.59408591766306	-5.599380651301012	-0.43298943756011044	-5.257866957158743	-0.4457291832018753	2.271549379142698	6.811618289787532	7.265326203478067	-9.231830885499582	-3.6658647146013985	0.6808168370937477	4.88043250485508	0.6767367039574907	-6.261815680683286	-7.627772497434431	-5.248056103991231	-4.138434186415605	-2.2965426184878304	1.3570251528775465
1,1,2-Trichlorotrifluoroethane	17.255996027775623	1.088225931100056	2.473122180159227	-2.2053635032942323	14.326372533159649	4.914275493886059	0.6640604543343094	12.676278279728248	13.399159478328313	-12.016520424929086	11.732981915220462	-17.190625521018905	-8.661099106719625	-12.674066923090809	-9.667447235588622	1.177345877751534	-1.7999616930320388	-1.2211141133129702	-0.6903457918075164	-2.999530031401412	-1.7526536954374685	-0.2867005741212348	-8.172321954007874	3.213513158303197	4.438173963447413	-0.17487318231024332	0.660482913750292	-1.6150418396083834	-5.001822551746218	0.5969306456293523	8.111471234919593	-0.21249642846908912	2.731218428384515	-1.860210691802019	-8.497813582980248
1,1-Difluoroethane	3.2330587970046247	-6.0799793157531745	-3.090201412999411	1.8799628846537169	-3.4354922539516837	11.630051361353523	-2.261119834399219	-6.186608466014739	-3.7192558426885247	1.7352042709279085	3.005065918603392	-4.794656435214629	-2.577939831419882	3.1891405611044705	0.44586442752173894	-4.073909977306021	1.9895199598076185	-7.161592726341104	2.060746681228546	-1.8259716769007437	-8.983164115984584	1.3807795471110305	-0.5657361101148429	-1.2925639635296193	2.8141858293770334	0.5803519787842308	-4.605515950932508	-3.541855448886498	3.911976580633264	0.7199334214877458	-1.126920137354845	1.9200527629784958	-2.3891082510430985	-0.571188038200496	1.6862757842967375
1,1-Dimethylhydrazine	3.537511461922482	-2.909834114059247	-3.9654726555252497	-0.8066775949174687	2.714717178536443	-6.812022472360817	7.17211305273538	1.6002892168410152	-1.319817515061392	3.499896279285658	2.7035474294796966	3.59762690942597	2.260719758862469	-1.6583394160924345	-2.506144814055799	1.0437741176320101	0.9269697763870091	-1.8725025191942384	0.5133512013371972	0.16809059767237816	1.579365895763822	1.0297739726867294	2.326621081220474	0.2519179060088453	-1.4718202752633858	-2.1496260089769863	-4.588472313668499	-1.7524627207759067	-3.7761125479133484	-1.9304540406000317	-0.5472072796930731	6.6298618098628594	2.712370531866883	0.5327997374471859	-1.4471972588169313
1,2-dichlorobenzene	-7.133392115536518	6.776443151610325	1.454760618282466	1.2226853851854893	0.3322391844790083	3.120089904875731	-5.498827448667446	-6.224370209043625	0.052799947275273026	-3.487261835770633	-4.647160064764814	2.4007329841519573	2.509177911851318	-3.019866995288808	-0.17526350538784236	2.792257027015759	1.7703468903683273	2.133636616349159	-2.59604269250221	-1.0219073907774041	10.52366420875327	0.5860546537268383	-5.645605973719216	-4.390077387617371	-1.8643288389192585	0.08160603998231936	-0.06841026203486165	-0.44583819407757663	-6.752893597766231	-5.414271056587418	-3.525992506377798	-0.045096102132085765	1.896037014008847	0.7497534912591882	-0.8791200092050862
