Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
1,1,1,2-Tetrachloroethane	-6.721047372331743	0.6269657690536677	-18.486150776047968	22.44958562159696	-10.850057289784704	-1.7395678559861882	-1.3485850327851832	-0.3229580186770468	-4.654614846727588	5.182450465990835
1,1,1,3,3,3-Hexafluoro-2-propanol	-2.0433449132519965	-1.8892197699888187	3.405147274685697	-6.513223690711978	-0.22325637679466326	0.4686342353878898	4.198314308535942	2.5338126318032117	1.5234583666989545	-0.9261324677384153
1,1,1-Trichloroethane	-4.73750067796252	0.6727092894625715	-13.01682258655755	16.83422876012409	-1.9835330945359761	-4.6196836146927	0.06344005675109536	-0.3891768337342823	-5.1591096288652984	7.303708255520765
1,1,1-Trifluoro-2-propanol	-2.0120325903022125	-1.8887541574577698	3.410317710592515	-6.529723238247052	-0.19086212925242768	0.4614657438242702	4.204195929277386	2.5216062360168143	1.55157462985106	-0.9324890824781291
1,1,2-trichloro-1,2,2-trifluoroethane	-5.498131688144027	0.1699268781991426	-15.718353030171194	21.433628625033442	-7.467761015080866	-2.0124592803185934	-7.84664898939291	-6.106674563287622	2.3005981325561957	-1.59553217359921
1,1,2-Trichloroethane	-6.829685849082314	-2.7255427950155138	-12.316050437452073	15.585638792540662	-14.959298750811854	1.967130052331855	-1.989632062656118	0.03347867297867115	-0.07280923542320261	-1.3013154673082703
1,1,2-Trichlorotrifluoroethane	-6.123656319730207	-0.9793706366934485	-14.928137480182798	18.95048857001783	-9.107931939363272	-1.2306656791386854	-1.7844549398100156	-1.0710247328074718	-2.4519726122032037	3.3260110502365454
1,1-Difluoroethane	-2.3449934880365113	-1.5620160587656304	3.568046919697968	-5.214701964173728	-0.04500084437139316	-0.8492106346832414	1.9648367414302113	1.3220655838599953	0.654950803813769	-0.5439183754738446
1,1-Dimethylhydrazine	-1.8105541282838944	-0.8951913582643464	4.1491241422697405	-3.082342917805838	1.4095008542032423	-3.764580729738668	-1.9800510315125055	-1.2646777336482777	-0.4711309787093134	0.3869640148807411
1,2-dichlorobenzene	-1.9817984481255517	-0.1549980979674796	0.5387881562232288	1.936509018998814	2.445283294463064	-5.8425647409330415	-1.7106950089738475	-1.3316901949386313	-3.397353035704033	4.395421800872844
1,2-dichloroethene	-1.5938280997468568	-0.9144435324638234	4.547079048196362	-4.427190889932369	2.3136127588745232	-3.5712173404283734	-0.22119359666091423	-0.27572210241838674	-0.3694434504520725	0.6226799044270346
1,2-ethanediamine	-2.516585155258211	-0.9109572062125524	-0.5904755066448987	1.4893441634171427	0.5615782072459548	-3.4264940264194754	0.6396934125072783	0.26612009013524957	-2.8985596366553805	4.2068841506134405
1,3-Butadiene	-1.072669116315391	-0.6982181727131581	4.87130733277917	-4.142731711980138	3.25415814750112	-4.5116024777658845	-1.0887465211412788	-1.0315031907719951	-0.4169301733166775	0.8978207135724029
1,4-dichlorobenzene	-2.005985973806937	-1.3132730472955316	3.064334465725238	-2.5163897773292283	-0.3954825091961637	-1.9781481315198577	-2.394781748364152	-1.6917064189590991	1.272152125869783	-1.268279942478235
1,4-dioxane	-1.9617248682364723	-0.9861091832846581	4.335273063962454	-4.168925958385833	1.657008562422999	-3.317809225987563	-0.2385304599202814	-0.0952144829600462	-0.6386472738515062	0.6184129513588744
1-2-3-hexanetriol	-4.3767741080913805	-2.0394181407544387	-3.955188767449543	5.4866980253246815	-6.615588374985145	0.2285814176631394	-2.346855635231458	-1.4049240300476071	3.7533781290712236	-4.845957898586873
1-2-Benzenediol	-2.5228403293342154	-1.5106280480377705	1.7686163069907863	0.4185348151615514	6.815246006703045	7.713474553460686	-12.967096951654733	-9.858352699950593	11.93242844793351	-13.256563183129263
1-2-butanediol	-3.6214998062135666	-1.9970564785169869	1.6806500986905493	-2.8606106740764017	-3.5345170211846604	-0.21622129789515815	2.629960909588955	2.5936356084709145	-1.3782077020694385	0.6991446556749806
1-2-Dimethoxyethane	-3.4407951559552856	-2.169764524698445	0.9402454000446566	-2.5443980256182415	-3.8493038876484373	0.2725842331422123	3.385424265946885	2.9014351254011483	-1.0121725966524489	0.8166001127007728
1-2-ethanediol	-3.365185642118062	-1.7569025822286601	1.3791842156567118	-1.354135804540986	-3.0840486912984217	-1.5477844369355727	1.2699754975227435	1.6717437679713028	-2.1401531721768543	1.6128229551884188
1-2-heptanediol	-3.8250928714160097	-2.1388350001946352	1.836169049409069	-3.766450104798064	-3.7626284824236516	0.6297448354184065	3.472968990793881	3.1658607204478733	-0.9374211638109861	0.1704208386976008
1-2-hexanediol	-3.689303707022481	-2.2861115210405853	1.3561222751276374	-3.6031479342285437	-4.152763594851105	1.013723130060957	4.038583615237102	3.433393969756319	-0.661203093351935	0.1759312159406564
1-2-octanediol	-3.8787847102878796	-2.3027022297297943	1.628024302125857	-4.123723295290172	-4.164000389701763	1.324441203705125	4.1904365089178865	3.597146041468321	-0.5249872214545717	-0.14707114162188603
1-2-pentanediol	-3.5758758712580647	-2.100541708449744	1.3427452314871755	-2.7970949170418735	-3.7830851969550685	0.10826583019910248	3.0747788999676935	2.8160825521368538	-1.1644350640431362	0.6789088149068943
1-2-propanediol	-3.008979117251663	-1.3923925288766577	0.18820446369391428	1.3895967927451125	-1.6896826199564638	-3.197013072333254	-0.28051910525601537	0.38633326938362994	-3.4879927249120724	3.761827429290415
1-3-butanediol	-2.942757708482306	-1.6423549223826805	0.8453103492120324	1.0132936758081785	-3.4551720130656256	-0.8552573478885295	-5.736758073448431	-3.8481382902041856	3.3692069699547926	-4.107229962791657
1-4-Benzenediol	-1.4586629771225175	-0.6456765297560523	4.749520429665221	-3.4222853543149396	2.7975742568791824	-4.76809968606414	-1.8953730848835282	-1.3099473062237055	-0.9900900663726148	1.0624882404801241
1-4-butanediol	-2.9908570224320137	-1.3884562787855093	0.5329398078044714	1.1199080640574162	-1.8714579040102566	-3.311781912635239	-0.46422824142256414	0.34346385585288663	-3.3958892575481414	3.448718725423896
1-bromo-1,2,2,2-tetrafluoroethane	-2.8572512817306626	-1.8708847924948886	1.3008266548731748	-2.0417933158656085	-2.589143633619316	-0.9805420478180343	2.1942987998363717	1.9053762336391877	-1.2205712350587974	1.2970396021368644
1-bromo-1-chloro-2,2,2-trifluoroethane	-5.546394392185214	-3.2086904522483057	-4.756273724764722	4.048777608362978	-11.292623751508112	5.8729356310185565	-3.0412377150039935	-1.858567713112176	8.372081925247368	-10.206671173561178
1-bromo-2-chloroethane	-5.100296754278491	1.2074490457721687	-11.40544924636978	10.22597493285869	-3.085205849802986	-0.5226631498987391	4.465700054100095	2.2743127624229764	2.574795725723835	-2.584199547251776
1-Bromobutane	-4.142551224343571	-2.3569058560741616	2.5581716242287555	-6.822893761764145	-3.0680539198312844	2.649538456180093	5.898422126392849	4.507526558090536	0.8604173313929119	-1.4242394819532738
1-bromopentane	-3.9514354997461103	-2.3997964169000316	2.404383769893158	-6.565455649130994	-3.2482255254218235	2.621408468768975	5.872856410717195	4.45259891331457	0.8316689861034625	-1.306504845960598
1-bromopropane	-3.3707129743890643	-1.6838242538584893	2.8300358735164504	-3.763903625990259	-1.9481491351732352	-0.9370838243208128	1.8732394306595743	1.971545896878024	-1.2302120692923455	0.47025708415813794
1-butene	-1.1492582231770831	-0.6283249408438429	4.928023579382031	-3.9074640972165438	3.3127922137442742	-4.804399070832257	-1.4615531804040354	-1.208682128253631	-0.6817767435825705	1.0477467419757391
1-chloro-2,2,2-trifluoroethane	-3.804810129022043	-2.899377455420662	1.4693221398055722	-6.59085757534129	-4.885317070955805	4.148992360624039	7.521109088447511	5.47288172740223	1.366007190783176	-1.5670507746751436
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	-4.262974434634973	-2.5469055409918826	-2.575555485275484	3.9521786579634233	-8.437353432244166	1.4273167647229756	-3.8375303498329045	-1.9869269061466721	2.5205707686630188	-3.5332494813101825
1-chloropentane	-5.615582550384344	-3.272773170868336	-2.0548107414083066	1.2252185701799199	-11.827789485234765	5.840105129144508	-3.471430573860498	-1.1801912470033182	4.215963142720235	-6.195496877083948
1-chloropropane	-4.0297797041184875	-2.322589593443477	2.2639698801621706	-5.708154215612237	-3.518322421884481	2.045416375638734	5.100565570122678	4.103952510443056	0.16035225377185466	-0.8469316057663803
1-hexene	-1.181276710728449	-0.6334103914292631	4.913046436064813	-3.8839640039469443	3.260968402521171	-4.791778306138071	-1.4650825454863465	-1.192412714907763	-0.7185687634448074	1.0577425255142356
1-hexyne	-3.3016986905602153	-1.997139016775574	3.0602510146535233	-6.218020849351671	-1.5945186726167864	1.0338891466864093	4.360253218768151	3.222084154260352	0.6654561829059579	-0.8969132065762351
1-methylthymine	-2.370332111260985	-0.1138728802696545	-1.228425020340567	4.218705893211053	1.7679906759624149	-5.9589049647149865	-1.7537400605325149	-1.3023612024042195	-4.43998754635861	5.674756161293324
1-nitrobutane	-4.303576141829396	-2.8073073809245583	-4.890222427943392	5.380592304472524	-8.303394266362437	2.5794219990119274	-1.7880719613016476	-1.1245269579366028	2.926181086304846	-2.8248355704761208
