Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38
1-2-heptanediol	-1.0237881535077853	7.830791123963198	5.214215610613923	-6.898137970008578	-1.110062803804661	2.2468341409789536	12.364661676470007	-5.569505155875642	2.1449259142359276	3.002512491751922	-6.428803072668522	-6.043170527366432	-2.3641989869105435	7.865854656117273	7.562638502832038	1.7605824953593043	1.1557422964936828	5.1743410531702425	-2.904326767941658	8.43559991883943	-0.5268131815919043	-3.134640412012721	6.765360340283076	1.766341234729683	-0.4379873443930759	3.3036917676162343	-0.7709460663283388	1.7012433679259824	2.732489279891958	0.3743751849997099	-2.898573617525104	-0.3473660264407669	-3.2955478890441694	0.8550918409833417	0.7609999523041825	-3.410922700139733	4.505292905074047	2.077103369582377
1-2-hexanediol	-3.500192670188233	4.4431264208392065	4.6774648857261125	-4.304464422669894	-3.351013358681763	4.37498427924738	12.648576814796373	-0.8317729760492037	0.5517783803675249	-0.5181029822699204	0.5483593662863867	-5.483271171096869	-1.407785631761928	4.070810806247853	-0.40131440050637573	-0.37450461634597026	1.12522888361129	0.5804622488315087	1.3289951121777843	3.6866264335194474	-1.936298497765657	2.3549277241880446	-2.562946618458542	3.7037612769545865	8.703293764755294	4.120475907275215	2.830469535489861	1.166545617474493	-4.500016049538109	-3.0130495770615826	3.227523751644715	3.290626282448774	-0.9635246806584958	0.9210353971298872	-3.4198138406059058	0.3537415068525971	1.380391437811504	-2.9445748195097488
1-2-octanediol	-1.3222711156890345	11.11717613056492	2.4543633008059826	-6.456370035527163	-2.4978049640762126	-5.928479875693018	11.939396094889053	-7.081309739980219	5.248388360720404	3.337991268267521	-2.5068494862653683	-6.397790283328575	-9.171959573978368	5.216688053094237	0.9254306315414994	-0.7150331974762816	1.5245771813723032	4.603658346876625	-2.2108626883292515	-2.9092569158491157	7.033205152117355	-2.0041580765933302	-1.3598995674165073	-4.009344190685655	-1.6692072807094125	-1.6038637246459633	2.7954372880896026	-4.347944374148948	1.6824180222094303	4.770314384514074	5.7957298193643645	1.1619049875992935	-2.6256555592391364	3.2593624177942546	-1.488221154719113	1.3512786845710385	4.629999674012386	0.018982731414389012
1-2-pentanediol	-0.1333258683794615	2.0069705280511396	3.358333963066481	-4.065996120873839	-4.270847106010005	2.66884864015356	5.2483356545461435	1.6957388649465632	-7.876796905552127	4.077453573712321	-4.764087897235029	-5.453950078309646	-3.0907303935093213	0.500253669810987	1.3974791883427287	-4.393485238735761	2.644224420110057	0.17391049289067723	-8.914645625937908	1.8200928406746915	0.3203442647355073	0.7438076551576399	-2.68633994146375	0.2475037866064443	2.468802784838424	3.567809540018535	0.24497653396498567	-3.6392646538312836	0.9473721366445914	2.2392907006650025	-0.18315838822115688	-5.895937180186664	-0.989860519502065	-4.756022005787468	3.280080710666184	0.7508648736965972	0.7311012311391506	0.32101239080694616
1-2-propanediol	-2.4305125944075634	-1.0843156580861355	2.945137175389827	-1.2534956027545803	2.83513204706897	-0.27398700560699724	3.1354158363533293	2.174908395175502	-3.179070183544559	4.21923907442729	-0.8486549516555081	2.5993196376975787	2.791258698894762	-0.7660211958281092	3.1429431018302747	-2.4166081653763083	1.9872376018333817	3.0757910688691315	-3.0803032108674206	-1.1832827780712736	-3.714336952875395	-1.269616700821713	-3.8691978471144153	-1.7464441864716074	3.373134455153018	5.523707286850918	-0.8517582808195207	-1.0453197053922054	1.9059086518434531	1.1102774145124268	2.152422637668828	8.398026287518173	1.828583596878429	-5.871492133948562	2.152401483407538	-1.6823488663669923	-4.318281495493539	1.6665790895357622
1-3-butanediol	-2.6503068849375047	0.2438222173186387	-4.237329424837047	-3.0456467184501124	3.6080600375612195	0.20977378911760686	-1.7216411101120301	0.6809344294158818	-0.9300173256460537	2.2106640142917295	3.938974821525785	6.63666575993107	-0.554286513673492	-3.646361778922142	-4.6866100666794415	2.730930279296608	2.387199366019737	-1.5302758881226963	4.398242526979383	-1.1685730634990799	0.5812563256844573	-0.3672069944054116	0.5158196126567789	-5.3012458193157705	-1.9348418409535675	-5.2389889593149706	-4.790371883399776	-3.524050050971136	0.41689661990372584	1.196859319447075	0.2210657302019676	-1.1120252405866728	-1.24920094479375	4.888894237745659	-4.823027132179771	2.112975042752288	1.1318112924130574	3.1333306249232598
1-4-Benzenediol	-0.5790165190651947	16.79518511993114	-17.264119782563032	-11.02855432611362	8.978246954842838	-10.468082172729378	5.030370223753635	-4.62602173920232	-1.0639241863233577	-2.9687444596157593	-9.69384512758295	0.9452677801663554	1.0032352255618149	8.768076062647864	-1.3429901620897255	-6.010731290460589	-3.024912167670241	2.968052121304337	4.860269847737491	-4.281139959769432	-4.864986421641613	2.0201973919099827	1.463933088548403	-2.9875752402946256	4.342434593714279	-12.246200365522858	-0.3148781646157828	3.6945849146287744	-3.6154744485367045	3.6856825653328302	7.963303835693104	1.2818811493588238	0.9025300182456176	-5.268019219975799	6.793687660344142	-1.2897677403630263	-4.294204333429355	1.8321505080248446
1-4-butanediol	-2.199782932225107	-0.9089733362614946	2.6428990797279033	0.5326305214418877	-4.468150458658482	1.3174251172202918	8.774525528614017	-5.351173779862098	-4.066947014829809	-0.023334283662736134	0.11679209833668676	-2.4097315532712984	3.2971486268033554	-4.214647547462454	-4.206012654440136	0.6892115492009113	2.428083661890009	-1.5179645476275574	2.7254059492717984	-3.01597041272732	-1.8555382303071706	1.36758623421657	1.0798132793613155	4.492139894196193	8.367193731313677	5.893152015860507	3.471953689501544	0.07242566438067574	-2.554368990923981	0.9322755729509937	-0.06785951410439696	-4.079436462979311	5.002537952819685	-4.063443443598915	2.0095530361341933	1.8450928019249677	-1.69784317877532	-2.2503464810683753
1-bromo-1,2,2,2-tetrafluoroethane	-1.755813861478445	-1.2786859992600514	-0.2109072805902523	-6.419008171237054	-8.696500980599446	13.476786884174038	-3.5176031273559705	-3.1100136883914287	5.187921724984423	5.993595156366797	-1.3558813361371784	6.98861756978323	5.634128096371784	2.076747287603112	-3.228486483494992	-2.3880688696660646	9.078729462100132	4.3866684413141055	-0.44598998995262645	-2.93503040091012	5.488512532012736	1.6096137503854817	2.2091860137361197	-0.4293143684262997	2.38183976736035	-4.570527083457837	-4.945633087519702	-0.1673986185828835	3.119607251808028	-1.3833407049208943	0.08267781249615039	-5.49707386333706	0.9607149566889532	1.9621412343221338	2.7688861444751005	2.467058893413838	-1.9297663617788838	-8.485070475056109
1-bromo-1-chloro-2,2,2-trifluoroethane	-3.372375555483321	-0.12306287472317232	-1.5549771654261124	-0.8979779228870935	-4.754426624443406	10.031184465389673	-3.4473933774918644	-5.654732938519259	5.778666046676339	1.0038739340297318	5.488237736431501	4.447829972826235	7.341708311665048	0.7857252639226874	8.918146327306975	-7.371178991576918	-6.453861755433239	9.135932897724809	3.4293770245486708	3.1712967771570586	4.161533391760253	-0.461196677319597	1.0598644532025887	0.14699903196104566	0.43184532363298944	-2.3878610255366746	-4.063871148444239	-9.597521214650863	-0.6814527976552729	-6.668736513435329	0.9984827721275579	-0.24086348725862802	1.3608723733153998	-4.050104440104722	0.8020517804535277	4.062882191201869	-3.873671980580537	0.2802487567799539
