Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50
1,1,1,2-Tetrachloroethane	13.308101028586764	1.902579601157181	-2.2714277023736518	2.448756247417674	17.743403709497045	11.930456044308865	-8.271385230892346	-3.5885860630192776	14.459358182096171	-1.3711130920877845	1.4646835626962444	-7.242587579973981	4.515019706533666	6.60339093152071	1.1715415642485576	-4.430758704311504	1.1124274941328063	-4.713642756442571	-6.492195231134919	5.32746713330861	-2.9180002727731105	-4.2986478892688575	4.295731376307309	0.7793019195622599	3.5782984992293865	7.840642874704994	-2.4831547262976548	-1.4350201026914648	-5.037498392832441	-3.112359308322445	-1.1303703683929465	-4.99060999021286	-1.4354725232798005	-5.518447249415998	5.449339653953596	-1.2541521564505065	-2.0446967501465294	-3.4611929199582288	0.22903930058741773	-2.268583280129332	-0.3808464435400583	-2.4775684659743926	2.2706151386273157	5.278372325294169	-3.776795508461107	0.2007204440761722	-0.16148926842718395	0.2827329328898314	0.021825739532363383	1.3916727801415327
1,1,1,3,3,3-Hexafluoro-2-propanol	18.79579686437019	6.530492780772128	7.109098399330393	-8.50227496178692	-18.512663265310763	14.223394909388015	8.358723184980992	-2.9046889422551083	-5.370501872950958	3.824434438451039	-5.906776166307048	-2.2051922724203346	1.1501851479930851	0.5599501809449885	-3.14584245170821	-6.288504581605751	-4.433256120558774	-8.437998969673897	7.211152412585411	3.234000694049032	8.516006241766592	-1.415610923114669	3.386902784510878	-5.275770504308583	2.1817105300953883	3.1983744144974557	-2.575860341891104	0.013828342990171421	-2.849266917216893	3.349919470587096	-3.413712278674604	0.6996217766677104	-0.4861280468354111	-1.0625543556063166	3.4267079774428737	4.496999635592904	-0.7109824951726176	-4.6739638655963756	-4.937850074531416	3.5864766585440537	-0.6050955167090007	4.051723872249194	-4.583220227010044	-2.298849294384278	1.6484323903051068	-1.8325970674754037	-1.0923429186543805	0.44468575193374676	-2.495777088617323	-0.6257143260173317
1,1,1-Trichloroethane	6.621767126624449	1.833927014828651	-6.151945550915559	6.678379989124646	10.25308782635277	13.608907797675078	-1.9798626593977535	-5.340136200347081	15.892867026296726	4.294877705759	-2.1679383893120874	-6.9272446165724375	0.742461827263262	8.615291318961953	9.044274082604089	-3.586604260781059	-1.259021963744874	7.882356247144603	-1.1486919978970491	13.916665753997385	1.5482189128118933	-0.9339859676830937	-4.945665357015616	3.2716738828136473	3.6035053480858656	-4.078990276370597	-1.8672568940267815	-0.2879701414887764	8.434064439665121	-1.3442758193885704	-5.3915237123561575	-1.5404026427736355	3.930896868722755	6.6146487741671045	-1.631496051050854	-1.9097298515766132	-2.385444586313099	-0.219638380782584	-4.398930126720217	5.54218489042488	-0.8278351361177986	-1.140174787691676	-5.458603848253505	2.8712556553722357	0.7705171792064849	-0.5255523309415157	4.114701669889748	-3.1084617269418895	-0.7055591971647193	-0.45694503417160826
1,1,1-Trifluoro-2-propanol	16.59911823565331	5.5620531440910685	0.3915108003109904	-5.770814019579077	-15.881880869814838	11.410208732226945	4.739958834130282	-1.5225802331505411	1.204441676763132	0.5713221609828956	-5.422219883935717	-1.233320565760427	1.7765707617576296	-2.0261914271560184	-4.547048887294113	-1.2971735965460272	0.10973190915068268	4.833967692290192	0.8040596434342933	-2.1161206924296647	-1.8681101863691512	1.7388642158235426	-3.90153076069303	-0.571764053177874	-2.558030665651086	6.741306905545137	3.7941774954831646	3.512698563144084	0.41659435394828337	-5.2968349808578115	-1.2801042498746484	-2.4741446180547944	3.465960984681502	5.093885154989621	-1.995318219118811	-3.3491708062880834	-3.144320718512112	-2.264098805693046	0.14106495873796773	-4.522412025126053	-2.9695550718602663	2.5900303056718452	2.470997903936581	-2.3297476865963618	1.7728573466066861	3.5608091283748933	1.9842473726402308	2.899925212921289	2.3976723100299355	-0.6592472861798524
1,1,2-trichloro-1,2,2-trifluoroethane	18.172420674327636	2.0186113762574958	2.4437042561737097	-8.004123693960688	23.558095099439733	17.610395853962395	-7.835734183337127	-10.809676304836099	1.4228165075301342	-17.368910661783197	-18.013618957881405	9.23434867074307	4.829350211343752	-2.205608630739753	-2.3760020150122925	-5.085224665710876	3.8750736710991136	-8.427508574688934	-1.9160806004249817	-6.838695639186421	2.283863652238712	-2.3031052387628455	-2.216174173184502	-1.285521016549036	-4.917023352728121	-8.310791902605363	4.948193896262254	5.769529463977702	-2.7557161960180494	0.30317957119671574	0.7368624636139379	-4.696209143500087	-3.1945670292350474	-0.6429092198838031	-6.565827396884898	3.512650499649045	3.1003303749173132	-0.07423566815952196	0.4895083514867576	-1.9597778992895074	-1.2181576116107193	0.13939453761720602	-3.953761153918782	-3.896410196458452	-0.8963068602952223	-1.2844326513061137	-1.9286509162721455	0.8738098279636778	0.4758574814144182	-0.05792399882463607
1,1,2-Trichloroethane	12.158600689132413	3.0396503699215534	-5.268095692725343	0.5325793829630916	8.797977997949548	6.324489327769183	-6.04985246724759	18.231969939647403	3.5827725172035927	2.5933008651002973	18.817050774256693	-0.7470946511823344	-0.531871253064495	-10.735667728103957	-9.733233445072871	5.270812684123357	-1.877691671592973	-0.5483921414455677	-2.941892764684803	-0.23155947842141492	-3.9454660635727157	-3.979767213377478	1.6003537013133946	4.936910911776606	7.36638732248076	5.054237518286501	-7.115530557336831	5.474923463714478	-9.092497332982528	1.185169040081416	-2.8057053989878464	-1.348753951563726	-0.016733369900057284	4.709901828649941	-2.760358189598882	3.8975290743702242	-2.2605776572825897	-4.455226887461878	0.654382906397784	-2.1018502019870127	-1.1711866950706067	0.43640878901642804	-5.691750635690477	-4.221430222253103	-0.9828030324690118	-1.828467931208963	-1.7026046235292882	-0.3411887007844867	-3.562266141131868	0.13329267057666985
1,1,2-Trichlorotrifluoroethane	16.38808433399503	3.8468921298242607	1.7693529460811976	-3.054744326823786	11.53269201956303	8.74547636931569	-9.552346717263367	11.769642126761916	-4.4496817526445795	12.643350669215266	13.197227036182088	22.95479401581425	-2.7790143947254857	-6.64943639068567	-1.6746435215813693	1.1269676436929879	-3.1142624648802935	-4.476522480893839	13.128117787812137	7.533186040025236	-4.321611298805412	-2.7422876181006823	-1.3987770685572158	-1.3090743590997238	-2.539204239229064	-4.225745424826836	1.283659675310439	0.17752595598542342	5.908911980822794	-2.5487229626620787	3.8399098616459577	1.7877284417846788	3.2841976077817616	-4.772605217345252	-0.939411277204664	-5.08602387173168	-0.7905508893072316	0.7211903289693542	0.3449506413964925	0.1185562594228767	1.8808370670319232	-1.4656211688351162	1.4977210919095032	2.4618713426591965	-0.51860062820985	3.0626087389655035	0.6705588016664173	2.1349252056141133	2.766249241482958	-0.15018667943723604
1,1-Difluoroethane	2.797444679350374	2.52180352431255	-5.837646720963865	5.475933261105758	-5.749164578596044	7.817776875292478	4.326994059937305	-2.5608554614774612	5.170541404159909	-2.625171804853725	6.486218685307588	-0.38891302889063173	0.23219121296142917	3.6397708170285816	-8.570708102574478	-0.26173474575980704	1.1609442724284587	-2.419068144089316	4.99036480215602	-6.462306803254635	-2.456930557490972	3.424842052445161	-3.298755786567725	-0.5680105437388469	0.7364907136322627	1.8367100364020459	1.5987091092634542	-3.1437680677409108	-0.7382972654482634	-1.7980144246702265	3.525141107300611	1.6865713720083544	-0.428967705821915	0.5546951644300553	-3.54684586977953	-1.1341628885284056	-2.0331341242974266	2.882277655396281	-0.09073095330273231	3.3058802108367202	1.3525934606310304	-0.7202754496273057	-4.570548756351816	-1.9551436655209027	2.3386419624860757	-0.8878563694477359	1.4038046108075584	-1.7023199935076332	-0.6389027416786877	1.788473587949894
1,1-Dimethylhydrazine	4.112930032957015	1.3250185201375384	-2.7909551594830675	-2.5276804991120727	6.664673305417692	-3.644744301557543	5.315108795888405	0.47942222008091356	-3.0949765419106683	-0.835633292309413	-4.917784631659775	-0.934894538361299	1.2711632141699338	-3.961813589799054	-1.823457704528566	1.7347330901049893	-1.2878826443922151	-2.1536055371745837	-2.0804741734605185	-2.2783386509040935	1.4750663142171592	-3.597768998871421	3.5269802839142113	-0.6746520999033315	-4.024499097218132	-0.3107134858090637	-2.0721751400954083	1.513307951520971	-1.8593699557612524	-2.0961701505785233	1.9906425875722453	-1.0973326794156812	6.446846498660985	-0.9997911102103667	1.7081238288262837	-2.7986181191278066	-0.5149166780884008	1.0584900941969806	2.9222890282759764	4.437613250889375	1.316908727920637	1.646627279922379	1.6321064815791626	-1.3786487351273125	0.13251401747840436	-0.0985181250173142	1.184194925468524	-3.05245983388611	-1.1390848267091696	3.519399525192407
1,2-dichlorobenzene	-7.237712338269057	-5.628142457830587	3.3421287055478546	1.1874252099140046	-2.8743542110286526	1.8398062967066235	-6.072554141178263	-4.764953637238037	4.816737196081764	0.7280067416631745	-0.9322895182016413	-0.2542007545339725	2.936170975680746	-1.1836759205887784	4.389023805854395	5.399636298291727	-3.652314740212348	1.9088785721453372	-2.1312851445379097	5.023498226814506	9.181008413598228	-1.0170635498273162	6.0476396350359645	-0.392733565933641	-0.504741933012369	0.2775732218359181	-0.49159753464016004	-5.375029918716978	-1.9210296119280004	-1.9533093081803345	-4.238620423081649	0.601824103586561	7.51170832612544	-2.8719391486059687	-1.453770960728437	3.968272735444586	-3.730409175035057	-1.1723740701593477	1.9163126195298832	-1.9645712740150796	4.437459928659874	0.9617025037597164	3.246895835114961	-3.1965753678772812	-3.207152689681892	-2.4114928484756315	0.10475619219352757	3.8289145992428066	1.732415809895949	-1.9815833445100097
