Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23
1,1,1,2-Tetrachloroethane	-2.6441249317973794	-1.9173256459875436	-6.984316129439177	9.300121023511267	-7.293847449780198	8.483973904263243	-6.694789049035644	10.615609106857384	2.926349302922419	-0.800220251368769	6.1173160518662835	-5.166371444486778	-3.6023066254326586	1.6846950232667268	-6.5376587286605865	-4.266105369334291	3.62526828796981	4.02467942974861	-0.05038504744202891	-2.9348982898663287	2.32789808857916	5.050958800610198	-3.5511899282440664
1,1,1,3,3,3-Hexafluoro-2-propanol	-6.125009617842118	3.615710148625278	3.0816848602507556	-7.943027534171537	16.819499165358398	8.1374090446101	-1.758225898711212	-1.2228206151347434	-22.974617478704698	1.1020351578994827	3.3234804920219547	5.539923800274295	-5.132508350595171	0.7947165125552477	-4.091667661886404	-1.6462146587182334	6.83853514918096	-0.4334444378169929	-0.15544632072978984	1.20833455973525	4.474277745757268	1.2735851520524444	-0.21170492143098898
1,1,1-Trichloroethane	-1.6939866401675547	-2.7545344353079964	-2.301266470194501	9.106693406862146	-8.265264036610429	4.068026597152011	-4.939648764845917	13.042262734610633	-3.416171841480584	0.25962916161154453	7.439097240878282	-4.767884172349127	-2.2837085412356344	1.4407263805650143	7.928090179476424	3.279627800142866	-1.4934214475569003	-3.708751724271718	2.45384824446347	2.331886717058079	-0.7923208429046183	-4.252107666561841	8.031300628490694
1,1,1-Trifluoro-2-propanol	-3.7298304548554064	-0.0016171141680912163	1.106141672518317	-2.2852323005260184	10.671306592888714	-0.43973029793040647	2.2756805749045914	3.1430456672486473	-5.524662457865514	-0.7508613232609106	3.713752712768572	4.7048569819889074	2.7247995390879893	4.3885638604473005	4.519623087258727	-2.721282867551766	-0.8499607719965157	-7.086296853307251	-2.6956398447408843	4.7324382027733245	-0.00990544235910881	-0.2188496665770273	-0.6828834038164787
1,1,2-trichloro-1,2,2-trifluoroethane	-4.057224641015731	-0.516332561449515	0.740489581270442	6.15426427220069	-1.2803130281324349	10.317895016851667	-2.9358273469276375	9.487467261829233	0.6235221787577179	-0.45363457361005455	-8.081809213290065	-1.3599923846835362	-3.5948270947759196	-4.236685390600895	0.3320358774363779	-0.6820623295057846	-1.7375687476133241	-0.8803237106889565	2.678517670303127	-0.8916994259286123	-2.4234605498963444	-7.060067896844688	8.591765070048643
1,1,2-Trichloroethane	-2.4741486822468217	-4.076135924366253	-5.581393415577622	4.334067247104571	-3.6027422470966357	5.287846838777366	0.6200931481900149	13.553226902918018	7.554300174833242	-4.960050081549515	2.228384979556476	2.7705899817358444	-1.4673479449015123	5.2784577460864455	-2.634958471710033	-7.588252280568142	-6.220725595880514	6.412787817076092	-6.981431994514538	-4.177155367019169	1.0605479231871906	4.45001836088972	-0.9485012959892373
1,1,2-Trichlorotrifluoroethane	-4.192135432572251	-1.601267475587638	-3.223858952452606	7.367879811372173	0.8761943257903009	8.816729699358675	-4.980941989647235	11.25202391418506	-3.7474232327281847	1.4675652576479674	-0.5893269774817864	-3.5881124507876327	-2.606962819598442	-0.857814830376675	-1.959860466803375	0.9118058676887795	-4.3621472774603225	7.029028460646994	1.6737330573051232	4.961324604269424	3.6676010416393376	-2.5872046723725113	6.5822862888878495
1,1-Difluoroethane	-1.1560457884380893	0.9744043255100971	-5.85645876395904	-5.296225976645163	-2.704860754201576	1.340531820372492	-4.313450159520946	-5.2068443010145895	2.737746455412297	-1.4977696364746336	1.0293628167465763	1.2808865170229877	5.196740648257715	0.03229381637151342	-4.837207415165368	-2.395115419866839	5.782083244579198	-9.529562541897214	1.6617936605677603	0.5034924401230774	-2.266100233801596	-1.5407544310629913	-2.058974886138544
1,1-Dimethylhydrazine	0.5321316380284735	-3.1666649310956	-1.460317582213555	-0.5493923361862354	-6.658269854876203	-3.220446597698088	2.768797090514577	-2.9062629786393877	-2.113310717626115	1.4695086159048052	-4.146926563162854	1.02906345402703	0.6460242394963012	-0.3441722597396174	-1.3646684236347688	-3.889104473393561	-1.656735652292262	-2.7051824322164597	-2.128326003226464	-0.8575382261343447	-1.3792278890720688	0.2993882091431874	-0.5502732418433649
1,2-dichlorobenzene	-1.981517568133822	2.3985630112099616	1.9128541075343852	9.227366165366236	0.9295696132192829	-4.475851648068202	-6.184472010227149	-0.6139172905572414	2.0739193015603954	-4.687572925964423	4.149918249286036	5.439447890932507	-5.943867461943489	-2.128465209998116	-3.0973737617110864	5.90635444024579	1.7620458640410215	-1.1234240332663417	-1.8836283152277589	2.419569357009502	7.5461168706529875	5.732367593532971	4.107062202112283
