Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35
1,1,1,2-Tetrachloroethane	13.30809975677172	1.902626462409056	-2.271102137325153	2.4485368972071626	17.74266476989316	11.929176469147128	-8.265808937384534	-3.595544114295429	14.458037368683408	-1.3757359408027892	1.4619192540325967	-7.285397417080637	4.513381916873935	6.563811482361694	1.1136140854718375	-4.402645402546691	1.104766918516634	-4.730172930462619	-6.511425738262423	5.288346335044128	-2.7599860343380636	-4.320939743673055	4.324958415200875	1.213924156379957	3.0576485900290096	7.589366123516101	-2.445834354763717	-1.4442440052777805	-5.259596501967744	-3.7977574343563814	0.4375265520610294	-3.864512488669247	0.540698504641025	1.9027528015282298	-1.7874516821422655
1,1,1,3,3,3-Hexafluoro-2-propanol	18.795790081760092	6.530494009446614	7.109321489605651	-8.502127171800947	-18.51342085868755	14.225282842183255	8.35440772102852	-2.9040196279411563	-5.3699174494185815	3.821931924010365	-5.915965339393623	-2.1960241567589986	1.152672037637036	0.5827052923752167	-3.1402210343314096	-6.264543174517609	-4.431543159495437	-8.418618149869934	7.1926935971931085	3.2459400074673503	8.619465354683763	-1.5327860187334845	3.3363634238387356	-5.147372601378503	2.2123969863949124	3.286324462414709	-2.5788829610876647	-0.019598401651047124	-2.5565153082763366	2.761177894359585	-3.4057306161518164	0.15116412547541302	0.9463138170227211	0.10616388258873394	3.4617920211034297
1,1,1-Trichloroethane	6.6217637768857935	1.8338969127299	-6.151986948579418	6.678746405421586	10.253119412928209	13.61172302116062	-1.9802327528224313	-5.334063658046148	15.895137314465096	4.300244544156798	-2.167403712936428	-6.907638583965254	0.7500503064579077	8.62504545899934	9.08060382668743	-3.6122387320840637	-1.2583907993394752	7.879511175974039	-1.1397355063843504	13.950312990423882	1.465356116503846	-0.8929789771465784	-4.978240698231068	3.1704130261037364	3.8526002751527315	-3.9291247384676815	-2.0947915677312934	0.09672296005220811	8.486499129525843	-1.6670217681518562	-5.273688501679402	-3.5164912548675136	-2.3678334816689732	1.84836678083909	-2.237717803831772
1,1,1-Trifluoro-2-propanol	16.599120314770524	5.562043113519001	0.3913584560942695	-5.770780242788885	-15.881029005309705	11.410862894445579	4.744570602828265	-1.5179867945943868	1.2034083079338442	0.5770621994180509	-5.418208201221849	-1.2227217611751382	1.7777725875014163	-2.0309842931728386	-4.534577383694101	-1.3211215253411468	0.09659443372073563	4.818748905323655	0.8325995947677342	-2.103545132276114	-1.997609291642316	1.8289202069612445	-3.797527851713601	-0.7344536114349123	-2.303445731258456	6.910407822797889	3.1782337658767124	3.604866802457383	0.21052278195440735	-4.921288027100484	-0.999710423021542	-3.2244129871227543	-2.4607284631114683	2.1707205102301392	-2.8252899949935437
1,1,2-trichloro-1,2,2-trifluoroethane	18.17242205678501	2.0186083303190263	2.44365948565594	-8.004245277381584	23.558288644820383	17.609638576120663	-7.837435016796775	-10.80988068617987	1.422448628549789	-17.370821404600512	-18.012558531986272	9.237415191147754	4.824603230644538	-2.1941993666398205	-2.377994631419315	-5.087267948148908	3.8782120625381036	-8.4213494734962	-1.9047516476020154	-6.83693870424183	2.2527251491005407	-2.327907641389289	-2.246410969450676	-1.5107922324738208	-4.687495399700884	-8.239580768000016	5.545662229763474	5.4688224588669145	-2.8890517100625384	0.20769174036653146	1.1961321872636215	-4.305727194127272	3.136295539362929	-6.885023839797056	2.3547466611975207
1,1,2-Trichloroethane	12.158599490357124	3.0396331265995173	-5.268081499079832	0.5327436452920321	8.797789525251803	6.325370157318629	-6.05497606434681	18.23340262361894	3.584381995627822	2.591094568359806	18.81445363424106	-0.731442655180669	-0.5324424851672824	-10.70623501436903	-9.717783372974246	5.294801664147155	-1.865635660418561	-0.5396152179815061	-2.9559569708236175	-0.23986361339885104	-3.916502881485747	-4.018040122510811	1.5102852337871697	5.2329431106994635	6.916491637290243	4.97770829465744	-7.459797525124666	5.453116572569423	-8.993760427709407	1.1495229355986516	-2.810400684112931	-2.4921674070575417	1.1013941204760915	-1.4246878030597934	3.2588474832622425
1,1,2-Trichlorotrifluoroethane	16.388083036743488	3.8469059469004927	1.7694715830081436	-3.0549222914250613	11.532835968142372	8.74480871796921	-9.54677540222926	11.768341782724505	-4.452575526261814	12.64325940279743	13.199949747931063	22.946868243771974	-2.7833441894462534	-6.664348173234741	-1.6948394878809092	1.1231637529706893	-3.1272897395563994	-4.480489786482852	13.132626157027453	7.543514952866242	-4.341925676364584	-2.7013997387539352	-1.3460026185199405	-1.3971352322762485	-2.2927533931808797	-4.294463387996465	1.3977833844282819	0.3134221551230539	5.85108848821621	-2.264093608426406	3.867468115299539	2.648143488846134	-4.187777348973933	-1.3139659453171624	-5.589963891043372
1,1-Difluoroethane	2.7974465392557644	2.5217960603493985	-5.837730730349437	5.476026332986819	-5.749374255872699	7.818115771367041	4.324760932828496	-2.560026666564722	5.172926445622116	-2.6253929392086963	6.487662706207661	-0.387760376269946	0.2368611439955824	3.6610670854216467	-8.55090548295683	-0.25864298655050594	1.164595562394678	-2.419544900690836	4.995630693774439	-6.476577344825413	-2.494694931157805	3.4506857498352193	-3.2788971026424503	-0.5943292821077765	0.7725889914694468	2.0087636858476388	1.3636642768563845	-3.249216316990212	-0.6444444948181216	-1.2601754418720075	3.171550714791959	2.1453079729765028	0.37828535652377915	-2.181772684625147	-1.5597904259928368
1,1-Dimethylhydrazine	4.112926263869943	1.324986512765708	-2.7909587225296337	-2.5273602138296667	6.66443870004413	-3.6423934043541135	5.3113846636823325	0.4871666688752671	-3.0948172957967377	-0.8342772301989568	-4.918490762878706	-0.9077144868876821	1.2716354861512278	-3.932833733882373	-1.7835596263636084	1.7281280750013623	-1.2919020414059195	-2.1519292630811564	-2.073607327655687	-2.2621018935909976	1.4142966885483728	-3.6337972538914456	3.4624874204497122	-0.8528736890031183	-3.9278547568183377	-0.3249629187337599	-2.0497036130800015	1.4634269720841964	-1.6641667865347474	-1.8196027191974558	2.0597871089419306	-1.1223557910890338	-6.3124414779585285	1.6807776499058256	-2.577779414391917
1,2-dichlorobenzene	-7.237707801727158	-5.628131638049232	3.342089167434219	1.1870100701413584	-2.873734927232974	1.8380956063629748	-6.070110652170377	-4.768251872315985	4.815959929989095	0.7268579243200909	-0.9304066849254846	-0.26691575957271124	2.933480635238494	-1.2046788531738315	4.381638177361947	5.393009895773547	-3.647699388350505	1.9012465136943129	-2.1263189862142258	5.016896847527629	9.166410836440164	-1.0322408889815786	6.097076648078565	-0.3080884027779745	-0.5831582192516493	0.12667384342904703	-0.5422747291765005	-5.386315656221738	-1.9677993587022535	-2.1899748618490533	-4.144751668223432	0.33511301003800714	-7.983220408029087	-2.407422353761089	4.1099385480230515
