Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25
1,1,1,2-Tetrachloroethane	-4.167815633213733	2.7148429382163135	-6.826536453174157	10.052149065967471	18.82505424259649	1.1522394726145595	-9.217128591065553	-2.314281360737434	-1.4629358026317216	-0.36179750306456243	-0.8719594919301725	5.134969875064234	-9.464728456991867	-0.8262200380099533	-5.414144649242182	0.1148789463154244	0.17998809646231873	2.0389842321657046	1.28604982267027	-3.4777710259572916	-0.87085645666699	0.34748500318557557	-5.687894171264405	0.11670220106186317	-3.4889015534343777
1,1,1,3,3,3-Hexafluoro-2-propanol	-9.12515504921905	3.7356556731333344	-6.196559525425852	3.6080535289428917	-16.5764734565451	6.877575757486096	16.639092494459216	-6.85845005139773	6.623856433536644	-10.148063962831621	-10.113029608557447	-0.9840632503352879	-11.615032070460009	4.00770517141446	2.7853761876081324	8.549982588864347	3.5160886258217223	0.2100002368523716	0.34173654962260036	-2.1618312709287646	2.617761626437932	5.040044348856646	-4.917112085008353	2.67481822015614	-4.040684530532796
1,1,1-Trichloroethane	-2.9961137171643384	1.220875245664998	-6.532642958575776	3.0816383319005887	15.90944140257484	2.4467980670701466	-9.108762290759344	-6.077532113000867	1.471718831462311	2.6912480664842637	-0.7510663147981695	-1.3912924643686684	-4.234442449644537	-5.48564050502101	4.779587763257219	6.449528610200809	-4.589275277828557	2.6122501047965034	5.696455266763778	6.731532789751261	0.3247635549792268	-2.073145185789559	-0.2682376153184784	-0.7703772578631927	-2.594844458822789
1,1,1-Trifluoro-2-propanol	-5.76549947831143	1.2509457856344184	-4.392160846249338	0.29287768712152035	-4.862008708872315	-2.1410958883175493	9.307049249940482	-3.5790631862189914	0.7604345549765195	3.054479695614286	-1.034076727755974	-7.1351757138017415	-1.956811332775097	-0.9313420646800595	1.8674476712817358	3.7517717998533824	-2.3752638932291927	0.9470068177953759	2.3976547565078494	3.2575584010010075	-4.821450135944455	-1.5851788105367777	3.1772735593782	10.681795665526204	3.4470625023831465
1,1,2-trichloro-1,2,2-trifluoroethane	-6.607151169189221	4.703102932557579	-9.58758762543658	8.335615279963879	9.055207095257016	8.854009268056034	-6.3911583925395155	-0.22534474913398006	5.831353700996418	-6.3180779725918255	2.6301521744403384	-2.885425738351413	-1.7503191890618321	-5.004639122381447	0.7711319026765941	-0.8250629011453172	0.5382301509266774	-10.19913603582877	-4.120474822916568	4.747642245228948	2.8887045791294272	-5.109514160087665	4.1372659644841105	-0.25268889976010583	-6.927985190837351
1,1,2-Trichloroethane	-3.417055253983869	-1.8979052446684583	-3.5590288795709486	8.926057433572183	12.645142699118134	1.6464383638488411	-7.323418746446932	-1.5639222612811368	-0.5025744537694401	-1.1310255509955545	7.638122516896932	-4.435614970635059	-3.782295218509367	-0.4124635307406722	2.9155812654874773	-4.05984651943802	1.9338605220445435	2.509113992691594	-1.0358177570138796	-10.329075806263155	-3.986076098684951	-2.396285513437385	0.29214279662205855	1.6065845763642483	8.235814808976428
1,1,2-Trichlorotrifluoroethane	-6.312400484456889	2.430704383742137	-7.937352350486442	9.1848552093362	10.411950629748018	4.963581019110407	-4.261781668773647	-2.3053146258211794	7.872529828154904	-3.4990606573757397	1.4517391805985151	-2.6206436379878206	-4.805482866852835	-6.392961945770653	-0.9774671093558904	5.253754258522245	-5.999967379671708	-0.774901688720448	-3.229842648160766	-1.3063766532255592	7.611901260589287	0.521316293716809	-1.6018868849832009	-3.2756665360995836	-2.6261653275156656
1,1-Difluoroethane	-1.7922583493740505	0.06154183500679085	2.9791335237233634	7.69508669391175	-2.2058429688688466	2.1985970928327485	-0.9923572601440848	-0.281574205362542	-6.272871350113778	0.5465913218057207	-4.871036140550579	3.8228624789715235	4.057006912001755	3.877606452012851	-7.048046735692121	0.6613994864148302	3.6993758008625974	2.35737948035815	6.547481003614443	0.8961698710859853	-3.0148332221901852	-1.8996530685140893	3.5889525198967482	3.696695502462448	3.7349890776593813
1,1-Dimethylhydrazine	1.1707678739754193	-5.019059931388844	4.721477828043866	-0.6911465109586362	0.9426606136031455	0.9420889306636412	-2.8047057606902213	-4.163668618247257	0.20562664591041602	3.3520549812195903	-0.4330843208145796	-0.42670326560940713	0.08594381240306334	4.316861800287524	-1.4699240361961285	-3.48591793063783	-2.2024805318743895e-05	-2.566817465963801	-0.007987860210413096	1.6492580581927168	-2.3596086799381624	-2.321760184147832	0.21907000829745135	0.0782183113650573	3.1000683076003286
1,2-dichlorobenzene	-3.3620358888438298	6.565414575482494	-5.5373521152360885	-5.430470427055107	8.35356466626354	-7.9485536974942335	1.2600754578045492	-1.317696602810543	-1.7680270493482968	-11.014468252847179	-2.621504069686782	1.8400320398224852	4.941293462096159	5.007319736501225	-1.4651084895418849	4.569813304503044	1.635309464389613	0.022155391040268424	-2.12501524282885	0.9483524344668213	2.804674635933278	2.884336510553739	-5.274596323569457	3.015615334601993	-1.681443025730821
1,2-dichloroethene	-0.534551588040218	-0.8132770908035921	3.893939331423965	-2.0121942974459768	-3.1575847996064317	-2.1829341445087938	0.7081568763451077	-1.1634048785151434	-6.125692308121581	-4.57034522754683	-1.7398747101504064	3.70074313493303	5.448188739966976	0.11503124780810711	-5.437216264442943	4.470753958498714	-2.5702769610224903	1.5647060223206362	-3.850448843190771	-0.06069649034325766	1.3399624533188907	0.4971449229253455	2.6599377151298507	-5.793146303770767	-0.7468903042931595
1,2-ethanediamine	0.04109508615645157	-3.441550125277619	2.1384249111669207	-1.1433245753968484	3.129891807059723	-0.5133788883588083	-2.74437899371774	-1.6329760907672468	0.042812080839162665	0.4942456328267308	-1.2298781402921495	2.272314516016507	-3.521856312034113	-3.679970362920812	1.9020933989691637	-0.8778150565455785	1.5990691124165544	-0.8676394564473233	-2.880679520421333	2.699090240386788	-1.9514389575780313	-1.4393226303606184	1.1772198260139375	3.886745184952274	-3.4070045400904885
1,3-Butadiene	0.610719481977886	-5.977789050546066	5.088600669521875	-2.3694404978642596	-3.599696210607124	-2.179996305518728	3.4927363223884087	5.037010875879191	1.6839253727734094	-3.1015795414047704	-4.257026769301535	1.1777801948109068	-8.567080504291091	-0.3480807247214134	0.048626632203803415	-1.1579165920481187	-1.3439103196961781	-3.268801366386854	0.6280451790758579	2.9414536713860433	4.331142626701805	-1.4786256538683522	0.9760429091512055	-1.912571279503286	-0.07057396476286663
1,4-dichlorobenzene	-2.7083736569246555	4.913553213964257	3.4584297684906997	-3.2215352153124477	0.774345061303916	-8.697362884454812	-5.43048020322956	12.363014757157957	2.61468277262533	-4.518032382436206	12.409908477683762	-3.5379504295730455	12.849365767018758	10.157879186017428	-7.819916985964643	0.6388970345127222	8.147343057811227	1.2550655845714984	-6.3583553242814	-1.345669990289034	-2.7246039076196964	4.11292626655967	-6.6107207053564965	-8.685900555847068	-0.8542445464302787
1,4-dioxane	-0.962439281712282	-3.5996618330631183	3.456821301206911	2.569127500855921	3.415603714930942	-4.694340988827087	-2.0477372610298166	3.922228424838805	-0.6724961022362275	4.287686222555141	3.4401540737825127	-0.4316842705915386	7.169482123998002	12.091928181006075	-2.0488687570508373	-1.0486498594933908	-0.10624833572290485	-0.3307816114542051	-2.4186906674414703	-6.390823411525369	0.7913527421715983	-3.734716336015636	2.080023285239003	2.8971420175063525	-4.358928591117553
1-2-3-hexanetriol	-6.793567779260025	4.511762265595467	-2.889938573342027	9.754071262911452	-2.7623226516784563	3.380832348868916	2.833508537640738	-0.4123245833513148	1.0538096351911055	-2.202597219104924	-2.2981167747450213	-5.125505520668745	2.1498209879729218	-3.0887520041683016	0.36623810007664287	1.293797774267291	-0.11813821277980563	1.136395935294972	-1.0974042020310406	-10.334309450759106	-2.364413905776357	-1.4231457211394032	-1.435892786883779	-1.1495695643563633	1.9585015812652218
1-2-Benzenediol	-3.051720327903489	-2.293542260321383	-1.1921389387015808	-10.749913758492184	-8.102575999699766	9.600333135700946	-7.487963106724835	15.790299203923794	-0.17133937857228781	0.7515245292151889	5.744354572791021	-6.409528240644284	-5.006535831179514	-1.7413503874797434	-9.009859348372856	-6.738980387354707	-11.711591178294835	1.100383892156485	-1.8519760693035585	-4.473831997007137	2.6864557835274505	3.756681825763138	-7.326036460792308	8.677255627488814	-1.3647034650831724
1-2-Dimethoxyethane	-1.7305137118296512	-1.469431790619612	2.4412092786205637	3.9882394343664207	0.49420355917896014	-0.3086874594318799	-2.789128945965454	-0.12212323024564667	-3.139543907152221	3.8936334277370914	1.9528463874990047	-6.347213186889786	8.361557887671772	-5.606375183523238	6.153210082065827	6.829406473411915	-2.8380000792987734	1.6983043993253342	-1.5642252100313	2.77972937134084	-0.4757219533123452	0.125179358206125	0.1441874376947099	-3.3650621558132143	2.474999957899982
1-2-ethanediol	-1.1124385922748974	-3.142034240095845	1.5960791569912902	2.9159464550393714	2.525757979783571	-1.1254980083275807	-0.32591054483212645	-0.33885695545186184	-5.664965051302133	0.5160847898007495	-4.964629416951046	4.752993215538376	-1.2299131692960243	2.5808688671195994	0.8416961470974939	3.0774179264400865	3.67387007743727	2.0468860450257025	3.741193752733875	-6.526662952450646	-2.1276548919958116	-0.8294698533108834	-3.967467849791902	-2.3003617660766795	-0.21549727910099134
1-2-heptanediol	-7.596594426236028	6.8296282581198025	-1.5380097004941375	11.499229729648814	-5.512628082220529	0.3823892106492757	3.8486726415418526	2.6376834204950685	-2.9667242968171004	7.228785482843268	-0.5761019695253367	-0.5674898418722716	10.070569681914767	-0.058450987221264954	2.526885679753227	-0.057936738970146104	-2.469121150258285	-0.6243124727986382	-0.18334540430312024	-5.13343576665665	3.732131251071156	0.5177572662846853	0.17540824283309925	-2.626693394062006	-0.7354925381608804
1-2-hexanediol	-6.4653792193491935	4.738966457888686	-1.6886815809291456	8.750223535687658	-6.308205969715737	1.9819937439312727	4.162590326877129	0.6073267319975295	-3.9629919289969466	4.925350765279283	-2.8165045764275267	1.6799426610771317	6.227108051790771	-3.295687032535272	8.594954939857585	3.323489105532855	1.6950272515963507	0.2914100842065813	3.000210670599232	-4.527817324695011	2.622835470803096	1.4086961275338274	-2.2429598051282684	-6.73069534061897	-1.1196307718756924
1-2-octanediol	-8.183226269725035	7.847291119724679	0.29357576610126307	13.828178510890588	-8.912533896382246	2.2144012712517265	3.176382064511737	3.871930198405714	-3.3174150711157866	0.38077747750524443	-1.605745339693288	2.0315823066990633	9.662300686666756	2.204252844564603	-2.342038493002597	0.5864522097985038	-2.4521909484306246	3.4107289952251296	-3.198989683935278	-0.7474699402733511	3.8196218196762435	3.8750013650931514	0.8250155227132083	-2.1239520195761608	-4.394325018704136
1-2-pentanediol	-5.064543000168834	2.354140828635465	-0.6509810164936725	7.611136700678991	-1.5846859408928486	-0.6709252846368104	4.189833874381569	-3.2730260638964155	3.0080001919008716	5.130528660834207	-1.0229155842576867	-2.3950768951638524	0.6925317514534174	-0.10737137699915197	4.352703981549095	-0.4752457910745497	-3.62077264767925	0.24053156426986969	2.7876464757353343	-2.4045383508859044	4.491311009048551	1.2967684361715506	-3.8359115236867956	0.7035598820873507	2.4438539379582016
1-2-propanediol	-2.3576685223340745	0.45771551224847123	0.5332764368274315	3.3791150517782875	3.1275947932532193	-1.7349377623076216	-0.7687734323925671	-1.261616201857021	-1.9664658967306532	2.2356261809016815	-2.065330379134011	1.2504669163439053	3.488006529443981	-1.5381393313925273	4.058088560653001	-0.8979004071063111	-1.1884664144299812	1.1331884356914517	3.06094622595818	-1.04858703087549	-3.987936889976428	-2.437423029787915	-1.3532087301404585	5.549916943249556	2.6498114914784345
1-3-butanediol	-2.39248947632262	-1.1696887300986933	1.511405332163775	3.3698516607058187	-2.162974641972551	2.325976732352969	0.2174198281776636	-0.06157292044005125	-1.7455349976378893	-8.04175385436148	-0.48562235834212025	-3.252064003223176	-1.3925508176528463	3.1255577015767453	-3.0593467279026623	-2.111501856285242	1.8918550332990716	0.7738953295291463	-3.63505146570487	-2.771856361046938	-6.400222048291117	-0.20734225914173898	1.0723445478743052	5.7119330603305025	-0.9632178516081661
1-4-Benzenediol	-6.141201995814333	0.6426203545394242	-7.826844348211788	-15.225201302152104	-10.73721311939128	14.38008927600699	-2.355477317901892	2.731940154633331	6.812686612163264	10.31584363265442	-9.672194302441548	7.611858510114317	4.198108125414772	7.568658159071591	4.47694050645504	1.7438294910505507	-3.7112092972044244	-3.9544112939084526	-5.781836835298096	-4.1873897107794145	-9.564997358839944	-8.338992774475606	8.16866133111585	-2.6532866582998467	-1.9620701389059478
1-4-butanediol	-2.9207919711149244	0.23398066559811448	1.540224488149393	5.708147114746467	-1.4005157811490152	0.1323443236408325	1.6149385514615282	1.040274470966497	-4.506665327717188	0.9957015877237475	-6.233947896472692	6.017233397877276	0.06524716276914773	-2.418399082030854	-2.5935390579060216	1.6009324475377344	0.24234899978169436	1.3147393410278434	3.5113135471459063	-4.420881527687357	-2.3987321891129785	-0.940166588330485	-3.622459427595693	-2.3915623384695546	-0.3920554715090165
1-bromo-1,2,2,2-tetrafluoroethane	-4.36314044254106	0.564303530705611	0.22123674171524912	3.9844086177397995	-1.9714892648247064	-2.616340124613489	3.4014412194191794	-1.7316277606155728	3.7185581099964775	5.446348616774206	2.9581014777912973	-8.515436772005266	4.533215908612198	5.199514188715536	2.7453145450264183	1.1326482921916863	-4.472585152331259	2.6481645511498426	-7.078051848764669	-10.242814196619838	-2.9930952913898476	0.5339236964257985	-3.626590362756084	2.1933990368075205	1.6771462788224434
1-bromo-1-chloro-2,2,2-trifluoroethane	-5.959739228103599	-0.4613266239136968	-4.735973970972956	3.13230681600162	0.1550889107568765	4.028281796194383	-0.49221735580182463	-4.475676672127299	1.5615308037228743	-4.694556926963723	9.475767809817539	-12.883954614050445	-2.9820525914984906	1.1217781595652088	7.390540513652865	-1.4551455658846149	-0.34852498941801247	3.5550879117491454	-4.604293242467256	2.4418368348410304	-9.118152117238514	2.0829060160880535	3.0947517772981312	5.149549837255178	0.815633287427599
1-bromo-2-chloroethane	-1.9365677747997	-1.2186906491903156	-1.3983643790847842	2.6240564224640717	7.756874553870248	1.6649002156647124	-5.096583978679112	-6.057353212129139	-2.2283639034196745	-2.547624375294644	0.1196691525339955	-5.716042173342807	-10.595464443371407	-2.3735046383244818	-2.4203373512421287	2.8789841935394502	5.353168804079357	1.7103290108388411	-5.784746556468002	-5.9860673551405	2.3869947718020645	-1.6784971517244205	5.403196499533708	-3.2184979929701445	-2.7722249853799195
1-Bromobutane	-3.5398579316767806	-0.7253931128230404	3.7178668721547	5.4136628972037	-6.7705986814697185	0.9569503321412558	1.3914520894751572	-1.4849141228047873	-5.825743021404781	0.20366379340749494	-0.40150141051790955	-0.7507027538768032	4.022300628455526	-1.91427130367805	-1.146426116519746	4.866848115609443	2.8273231295092924	4.233428807932045	0.5578007298671691	3.900565821748571	-2.3216120542295395	0.891866408829729	5.382059465762858	2.6812601396011275	5.249000206884616
1-bromopentane	-5.104801876047994	1.1005553433768849	-2.5050346731890825	5.335483718352487	-3.134247482085546	2.146191778159305	3.9818386991496295	-4.0460665639023885	-6.273983871348578	4.203613190851647	-8.18627018250406	5.230952539289433	-6.3418686870162615	2.4048598619756345	1.4228818937108036	7.647736208781365	0.5143077806502122	6.458765068208832	9.923746973910843	2.387387880562867	-2.742378978818153	4.673380649730794	-6.166888049879834	-3.768903812161159	-1.6417083273890318
