Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
1,1,1,2-Tetrachloroethane	16.83689929225348	3.0319660924604896	0.4397591021823491	5.031615712178235	23.082416108881386	8.017491651652014	-2.8525619643024114	8.982353128052871	-5.308589151077251	2.9374104711459856	-0.9127060428284556	0.5761764419353985	-6.24339138557629	2.040952900714075	8.911222230152916	-3.419563645458275	-2.13508379657491	-6.106622483934821	-6.572192997170953	4.326607854665404	-5.796618273085716	-4.966054808044163	-0.40890033176218354	2.819893330183765	7.561610519838068	2.8888423236224887	-2.871790765701613	5.562595131820492	1.4678223122293215	7.848745694608651	1.4006296590005487	3.0873040197543413	-1.1226153526616358	0.6091134416119461	-2.3654024083925544	-1.3120675995515227	4.761799885099313	4.761384057923596	1.2021683948240574
1,1,1,3,3,3-Hexafluoro-2-propanol	23.35342749016302	3.8661628305652727	5.527614089695457	-9.659138154460853	-17.62703558296449	16.007783944473523	9.589348740088342	-1.1640602897352383	2.8006969846363408	3.6312788292911087	-4.023355295457048	-1.044068152340521	2.317495214537316	6.823702880451211	-1.7766339885652587	-2.1822579934711825	7.068551018982119	-6.01383412639992	-2.9826442494653302	-4.578719163604444	-5.99554340216398	6.690162628993626	7.2553472037428826	-0.754660766469601	4.82510291438126	8.730585722362115	3.6098370310387775	3.6524576687094	3.381590406893758	3.273405949987512	3.42717773382589	-2.9060490777601187	5.331782088193182	-1.2690053701851896	-3.5004060060116835	-5.395330285104162	3.2306259541987803	-1.5194723127103333	-1.7661023778666063
1,1,1-Trichloroethane	9.665441126727835	3.412358496867749	-1.4559524971912163	5.144357736429073	16.15460738038101	13.386646031041256	-3.709548126482194	8.509064353098506	-6.89551984911701	-2.941189004174045	-0.07607103418619861	-3.9295036829627303	-12.865282048322042	9.151675890163704	2.7464487763550274	-0.7030184967494665	-7.975418154586401	7.711682522144081	-2.328416767069364	5.955536811231616	-1.0959746028986785	-0.49760798261210726	-5.8675936163804465	4.69085613302603	3.0944606792536025	9.226359489648765	4.267800061437848	9.371859007714171	5.517525927746123	-3.8203630411984317	0.5201238049788289	1.4841348337033775	-2.4730956461343814	-2.4839837026385188	-3.962592030567008	2.9897694215760566	-6.6927681606605995	-2.6595992057128877	-4.026984047512125
1,1,1-Trifluoro-2-propanol	21.04768344534057	5.415585635790275	1.6988283686672947	-7.798994670509998	-11.696842052272482	15.754708080009598	0.6951611875332294	3.180154894284002	2.2813811809549067	-2.4541457383461633	-4.103804452616136	-0.38134378991795637	2.843273459705852	6.256267300767425	-0.9639720601581474	-4.948560754590132	1.4968672459206753	1.2315492677288504	-0.7585296899844222	-5.049544026032233	4.519286942084272	-6.1320871354088515	0.2146504258913284	-3.365086751088819	-2.588747587975582	-2.62399729376478	-1.9981357974061447	2.3124813728539766	-3.7503861308222484	-2.7109021150418777	-4.734697567634291	1.8099215762929612	0.8154075171001253	3.384282372889424	-6.325112244754803	-1.9140062478218374	-1.5363237882838512	2.1238141437090414	-5.833341136435174
1,1,2-trichloro-1,2,2-trifluoroethane	24.448960875590128	2.0475941417781267	3.544534501027686	-0.03184502607988104	28.64404078649133	7.357109109833515	16.64755544065092	8.475459475226575	4.522185310526875	3.115404145883297	-11.950438885587452	-14.77731375152184	-0.4492039143935457	-11.174290811947689	12.373723540827495	-9.126478921984157	2.337254257054023	-5.9095258865485265	-0.6533093758767455	-15.457173942610854	2.380093063810652	6.734545991379706	-5.834634252755516	-10.138622025658833	-4.13884878898677	-3.01205245218081	2.4860553683894957	0.05008370473405504	1.3538649828647658	5.8198373015138385	1.1464343259265801	-1.0143548918307246	-1.338730786854759	-2.847078266472422	-0.5734322363136307	-2.518623544609703	-2.0153351843338183	-3.035517008661833	3.7217221134095104
1,1,2-Trichloroethane	15.389254144821333	5.020819318635918	-2.506304080916355	0.4392135114473347	11.100148898990177	3.8173179044169494	-12.731678212523251	-2.176580648410015	6.483129544926377	10.134010234525478	18.77121751873741	1.4433062820937477	5.306165694452577	-6.656934381354455	-10.014486746372986	3.0126064992693595	-4.737246261392507	-9.589630423965273	-4.777310359109662	7.330609712976102	0.5061676196364431	-7.809007803772159	6.99587553988392	0.6690068454558628	8.139511876017169	-10.838329544311383	-5.290103223231219	2.955832271449289	-1.4169154162642714	5.828253665922225	6.918355176028254	-0.3410261903055919	7.126037307968635	-0.46042170445779024	-7.176143075494611	-1.268697834668507	-1.4105648411838507	-4.92544338178672	-1.360168411050871
1,1,2-Trichlorotrifluoroethane	20.819191438496496	1.8139459132298996	3.788200364343316	-2.5707692785891996	14.757871449733923	3.220365943314187	-9.12122322595856	-1.9974185774356386	19.341816800044192	14.825001001084246	11.32505745278831	-1.8606439015748826	-4.711864504945436	-5.6534819890347325	-13.750757361095838	18.51552673853595	11.626506537933315	0.5025298451957966	2.1875999923082765	2.202550319443357	7.226175749062489	0.6067153727838066	5.5096738689775755	2.4344795319229795	-2.7873293805848935	-0.40272153831584506	5.116530376033713	-5.500502108552017	4.563204623285487	1.1493934794731235	-6.549409843031888	2.178125711347225	-8.855030928287789	-0.6456329800031472	-0.23642039994643646	-6.324483664411253	-0.4784525385378837	1.189844543672764	3.2636366470345415
1,1-Difluoroethane	5.312533475970535	5.252089258440068	-5.100133766425903	2.3404943104792695	-5.399724615076512	13.38173253850877	-0.7338531155758963	3.080371314820998	-4.7435390810030595	3.336837220186024	2.4226420315865234	2.7247208847604694	-1.843973261829652	-3.5023906026592497	0.35003563914251135	-0.07289126487789294	-2.0460164644994525	-3.3053852376724127	-8.235015281516507	3.6607569278317977	3.3313025757842123	-0.165995657499446	1.7103044498477398	-5.167164480244125	-7.7291943398356215	-2.3000075224701386	-0.547566957606708	-2.9993872969483544	0.45190386997531673	-5.770933725724316	2.6741202066606142	0.15756795803760554	1.9872016908704733	2.0122509226458303	0.4969001898609375	-4.183967390556143	0.17521247541568127	0.7962543372719232	0.36188676306328466
1,1-Dimethylhydrazine	5.825496117580907	2.2070619168262615	-4.057140341725363	-0.5123245195343696	4.156334239282846	-6.281028517069329	7.7479440045906065	0.29193428028652035	2.7809421957685143	-3.839129717059403	3.470355249162112	0.11863578433210355	2.0041708053391654	-0.14859284227175407	-2.8427698558013534	-2.9812283675461613	-0.05514546661386897	-0.5078881437025357	-0.8894431227547825	-2.8769868567539625	-2.471320490944146	0.20980417939577128	1.2333576202394358	0.006020896261469663	-1.3661878848983513	-1.4269761786459552	-4.292606600299298	1.617336097039375	-2.1330169189588304	2.509186781644436	-4.006191895706344	2.0170741637907983	4.051095015958526	-1.0643252011320206	0.34445283294078466	0.16367402906833792	-3.1728810376238603	0.8673505574392216	4.4245797765269534
1,2-dichlorobenzene	-5.422198465466211	-6.778649932287258	4.324674861960097	0.7469294059412873	0.582386564048987	3.4815428511260147	-4.13767286337239	2.19977398330662	-6.0858514673670046	0.07014144334659113	-8.082558225872397	-3.524587321325978	0.6210214326423085	-0.39250406736384863	-5.607829260651423	0.6464211531588113	-1.9255074711044957	3.23772674297297	3.208525085483242	-0.8292996742487474	-2.3970735276969752	-0.9898589051272877	1.0773483219202333	5.7842868627747865	0.9856259615918578	5.53927647080021	0.99552243308417	-1.5763920138470875	-4.7467355255816726	9.92933742413407	0.28010280036688917	-0.012547841092037123	2.8109040610896283	-5.818895448144321	2.1816441540209124	-0.3341281840739927	-0.045997802804075325	-2.222824696049487	0.5147033324773943
