Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57
1,1,1,2-Tetrachloroethane	16.836899551248763	3.03198613583948	0.43983263473516176	5.031442617836716	23.083222500094234	8.016828839500832	-2.8545320698377425	8.985580342029094	-5.304945827193282	2.929914158265641	-0.9291371889662655	0.5755616686847027	-6.252864679638346	2.031509242335584	8.894605429407463	-3.4003583856754913	-2.1527295456620683	-6.128116755235274	-6.519599118956509	4.359092052178048	-5.7894579457255935	-4.946503398591686	-0.3746822941314518	2.7723543297467073	7.249751466522289	3.2058330837781575	-3.0570897544241222	5.866705576874718	1.638566593372761	7.715024060033395	1.6988025785270529	2.4665277492735584	-0.31989616025621037	1.1898165036450472	-2.2333634726960003	-1.614447736921018	5.180418461408489	5.220141601113161	-2.3215416224006318	2.2833365140891324	4.432867226747334	-7.066469149472018	1.3914128708205606	-0.7103896234358593	-2.5988220684740595	1.8514039120961168	-1.990123626807594	3.559605659736482	-2.307009544581471	2.6808986384108877	1.2114112652039746	3.726601906779317	0.9830226088808942	-0.6348338480923327	-6.283538736694077	0.3563868346190693	1.798402087983704
1,1,1,3,3,3-Hexafluoro-2-propanol	23.353428731966776	3.866140993765024	5.52752644827468	-9.65967322484867	-17.6261570028702	16.008512062837372	9.587470395859853	-1.1637765674952538	2.803497563311899	3.623075501390773	-4.024355530060266	-1.0465147682995182	2.31468688272909	6.829461950790226	-1.7715673841356396	-2.1730058176941616	7.071297601126708	-6.007915393788918	-2.9883085846439945	-4.575891882633579	-5.9738486378263085	6.778232386389858	7.252245566618403	-0.7481284544178843	4.548691238291506	8.875617028453544	3.538044396025409	3.8396065640574286	3.2094590026299543	2.8470254712190157	4.070035256186906	-2.79149787676975	-5.084238152800929	-1.833085228643774	-3.294561625808994	-5.69921283457999	2.962552996196966	-1.5537911403826594	1.1607603636384896	0.7320214606401751	-4.899537458342047	-0.14752770430902648	-2.8981215666787667	1.9223472277237001	-1.6492311250303975	-0.649945295630006	0.527423495997968	-0.6262535713379622	2.314004420897938	1.9847694333517816	0.02751570631604576	-2.0269023316474217	-2.840280986212872	-1.4743463287653367	2.355657640260369	-5.215251510711367	-3.2139082711451783
1,1,1-Trichloroethane	9.665440327838029	3.412324096870918	-1.4559286195748888	5.144733079922047	16.156700640722104	13.382237730455719	-3.7037851675492366	8.503650653915022	-6.90106530544965	-2.9332675715495653	-0.06026439406195065	-3.9216077613963756	-12.850570685576656	9.155765416206204	2.739090578494893	-0.7089643027872649	-7.94491953521358	7.7073736980630825	-2.3295712116681853	5.948577104108688	-1.1272557733677473	-0.4555109854313702	-5.917565554447354	4.849785618359439	2.9283705393408384	9.292250398229372	4.29477708549912	9.44565083949329	5.50581027362541	-3.447691989575537	-0.3696207565637156	2.643500040284178	3.1278259557990276	-2.74234614708672	-3.736906177527898	2.579199612211145	-7.194194767230732	-2.5233769444397613	6.10053008565919	-2.3860936274573743	-3.3712920514763436	-2.665080081571509	0.5183219911594316	5.881406557839455	0.7252246835440215	-5.25037836502895	5.954593872038136	0.3452362290354482	3.9941989567949707	-3.8282092721434524	-1.7114445002114271	-2.40468560986729	-2.8851084881308022	5.975610556538119	-0.8288366972592343	0.49603588084230393	1.4595224337288455
1,1,1-Trifluoro-2-propanol	21.047684644974037	5.415593278933091	1.6987924868986044	-7.79891534668099	-11.697059828327362	15.755498019746634	0.6934207735305083	3.1832827596282383	2.281587848059694	-2.457758679066272	-4.110632921357358	-0.3927511203853223	2.838841314086468	6.242993051442785	-0.9652220166329983	-4.9327356200549906	1.4968237333294225	1.228943926249488	-0.7250001940348638	-5.029715541004371	4.517448987083202	-6.126392817521262	0.29536590342977526	-3.441204239611771	-2.64900852565147	-2.6647248189525587	-2.031025998248444	2.340873385495032	-3.667546566110369	-2.5364018732684013	-5.070271030833549	1.1538078642531049	-1.6226583690094973	3.3386148522502452	-5.662926605581002	-2.3235342426645755	-0.9831217149270742	3.7815888959706703	6.243365179049811	1.1353173507001864	-0.7029653082740436	2.121415003850316	-0.16024472216549593	-1.9040102016287261	5.264339032416602	-1.850758931667288	-1.2865596434757176	-0.1415767082202264	-0.1616970826192604	-4.105404497808902	-2.162286904217175	7.024270074971817	-3.34221070219649	-1.7430181424389544	-0.9146516465061182	-1.187372108197658	1.0621116620647633
1,1,2-trichloro-1,2,2-trifluoroethane	24.44896117021332	2.0475999843615806	3.544494628156822	-0.03166046873577867	28.642664705790285	7.358257150302039	16.647917300930356	8.475242321016843	4.521057283119871	3.119059134481986	-11.941743315182222	-14.775830062966381	-0.44167511604966325	-11.159344299856059	12.391948760573296	-9.149122306852187	2.3374612877992518	-5.903222814128217	-0.6896086463114234	-15.485825214941123	2.382394584665155	6.666301305571698	-5.874320636303457	-10.113754061762803	-3.8854448638462102	-3.2099676135155	2.578730111789124	-0.29461746581448955	1.17654020136987	6.002953852162706	1.1323575396710577	-0.47894514171642	2.178471803816832	-2.627040406807479	-0.9211195921502743	-2.291505640037964	-2.545096504109214	-3.776685498442779	-2.8853958136731044	-3.20086617538575	-2.0624499890698296	5.9556391655840315	0.9091879992853523	0.5604358759355438	-0.1367990828174696	-0.7859378295731531	0.6312315746319302	-0.5485469836696374	-1.0128686452833255	1.1905273015580902	-1.7392290852763126	-2.9263559743221825	2.549874729903215	-2.445387977115935	-0.3840484208900494	-1.7249528567361077	-1.737756717536918
1,1,2-Trichloroethane	15.389255332487616	5.020815236817786	-2.5063517087091296	0.43904792039028967	11.09998587263475	3.8183964594412267	-12.733235910032914	-2.1755012105851703	6.484761876898318	10.134978885850476	18.768786362551683	1.4427598708941967	5.298776852202357	-6.6510234108449175	-10.009409067880332	3.0054319134424534	-4.738706019182561	-9.58593826736738	-4.780993096221605	7.309588564365663	0.4882775181209835	-7.799492267748958	7.0013974525671605	0.7234562835093425	8.321954215052969	-10.595685418416673	-5.4441843469352325	3.00544880749963	-1.5647286191834868	5.402465397820885	7.2852434302815805	0.2912511816429924	-6.632812639446089	-1.079533641386422	-7.20722642781318	-1.6231288838111773	-1.6508380147899073	-5.091579131206902	2.7304853939325926	-2.654713077041804	0.1106139496539241	1.2022750820446375	3.435482506454673	-1.9858361822665305	3.8481436424732083	-2.276907391549036	-1.6808011244482284	1.2639438853990674	-1.9381331250651361	-0.29472881888639646	-0.5108285248939002	-2.395046920145228	-2.4716644100006113	-2.0853192024205947	1.1035758151642272	-2.216481488075429	0.3083372829569348
1,1,2-Trichlorotrifluoroethane	20.819192129614716	1.81395444746127	3.7882379153624237	-2.570439598100527	14.758161529372376	3.2177682848469384	-9.118511460053535	-2.000677549038122	19.33952536693397	14.832391092363922	11.327782987827275	-1.8535308154216963	-4.707001869876563	-5.654711752493189	-13.756469097869264	18.51268797254215	11.653382200959676	0.49640913077523463	2.185064490951361	2.197872322935528	7.228013590902769	0.5859595138532562	5.472251882480966	2.5090986398280863	-2.5455319061704977	-0.5858273099149699	5.313617068362577	-5.706913354277575	4.679831183918856	1.657278183757248	-6.925176144564558	1.4811032691435655	8.17808448680104	0.19571607580405098	-0.15606789776348648	-5.952902231404276	-1.2802976962782497	0.7938928209355806	-3.658683548723162	-0.3389257030454223	-0.29427710025547915	-1.6944885780292178	-2.695928851965888	3.2701746460729377	0.5136767872826558	-0.16849130279829394	6.049242710672035	-1.9994012707833708	0.06809569795614688	-1.6487843088287302	1.8178405063423089	3.236154818361903	1.1570303779638833	-0.4610627694270137	-2.381700498920504	1.5752646843883475	0.7009694147372795
1,1-Difluoroethane	5.312533976243144	5.252073514940572	-5.100361001121689	2.3419803183228365	-5.402866050674561	13.382376599758196	-0.7256611519369117	3.0803519459807096	-4.757584125184395	3.3621636114709545	2.4453835641950015	2.7149804899088252	-1.8208527769040177	-3.4961901294550457	0.3914510224203925	-0.10448144783582913	-2.0126126514286886	-3.2860747781183934	-8.265174997352	3.5997863107365173	3.299962569620332	-0.24573909329033292	1.6798836317091161	-5.068162497311162	-7.435686145974215	-2.610723733370427	-0.29705442192256626	-3.4420832782259803	0.47725516005526597	-5.369451921327815	1.4210919313279944	2.118685564858011	-0.5721653082513285	1.1484580228858843	1.104501607769146	-4.450965379900409	-0.08805044617735922	0.05182615323565165	2.376227462742113	-3.4196684349783206	3.754396516259308	4.2520422408624095	-2.289341447271985	3.209744213239386	1.863448925910752	2.4363829964299213	-0.9781079460375328	-5.393729945172319	0.41301621681628403	6.141816075876968	-3.4030724283442337	1.5424072642497424	-1.6425144012369208	2.0978812667070335	-1.6878409854781475	-2.794295195644074	-0.5473181640127672
1,1-Dimethylhydrazine	5.8254964194389345	2.2070647519471907	-4.057111906945712	-0.5119259808994141	4.155643319160798	-6.282188776367655	7.750228612681585	0.2919277596932632	2.7797919728558593	-3.8330677753537503	3.474135707181843	0.11767827908742218	2.0113065199318574	-0.14912245887999973	-2.8407494676089136	-2.983684172607063	-0.044769241997474486	-0.5094320692477142	-0.8866739777905221	-2.876737661998231	-2.447980138163751	0.22481775636773943	1.2220636949800507	0.013764309454417083	-1.293234061102175	-1.4668541022935468	-4.301333532252293	1.3641894329829614	-2.1747444196052754	2.7593985565853147	-3.9824750632645767	0.9577963033758768	-4.251959109769869	-1.4076385291726725	0.2769047357305768	0.6000864140548866	-3.258652449833011	0.8232032999804402	-4.169515619215183	1.7002302315144568	2.0091868114064666	3.732433985318063	-5.310556876902838	2.0418354702275057	-1.1166844437111108	0.6825655350792069	2.6692269073351977	2.1851355531471714	-0.9304821548158989	4.120171961793363	2.436055750404749	-0.4684927567847641	1.8936215456102845	0.6845571602057497	-0.34949221180584916	2.956453798852572	-0.6526937087503256
1,2-dichlorobenzene	-5.422196279048498	-6.77863093398581	4.324671322545319	0.7469553096819397	0.5821166320858896	3.4821194535360394	-4.139704668821785	2.20469857160749	-6.080790626370996	0.061613506324393795	-8.093485642137523	-3.5277988135344223	0.6128458607556929	-0.39484438190026144	-5.61070729548668	0.6496233970747316	-1.9226688062776365	3.2207853128130566	3.260256252495981	-0.8344750177623291	-2.3880609009908276	-0.9989445477787698	1.0920934353832108	5.748710245099672	0.7159431197141832	5.610784610443103	0.9716106137584779	-1.5620192311216634	-4.600375665277884	9.697125697626593	1.1564812046602175	-0.636026064400299	-3.2972969181121767	-5.851172743800354	1.8539352980783037	-0.16692980412326766	0.17756483257371852	-1.0102127134087762	-2.140518491196084	5.371562644416336	-3.960695002154338	0.8417999847996143	-1.2186570259530263	-0.3354658932053264	1.737155489693484	0.03751072541759056	0.631224590513271	-3.2024903227300934	-2.144482764515349	0.858422252586973	-3.017629180193055	3.6437593594178046	-2.730171687208537	-1.1598081372075677	-3.115418005187025	0.8243492224080998	2.806872334450165
1,2-dichloroethene	-6.048978878454502	-2.245618665196601	-2.423579994883703	2.0369283347846476	-1.5462825203003223	0.27598686329904004	-0.8730014114243008	2.9844419129694244	-3.508743779240889	-4.002073101270198	-3.6901225652115373	-1.6708452441821788	0.26684811316841783	-2.9524167404288315	2.2320295040926936	-0.13230639319208765	4.116674360905879	3.2870779584193044	2.5316827278647085	5.796228563484158	3.083544119777963	-6.95541048813842	-2.783531462211566	3.5578168991746626	1.4996285803725942	1.6920268792815614	0.5812673649061553	-1.1799522882270577	-3.225420482763016	5.3257719469519715	-0.22404939752290748	-0.13284325378251674	-1.0411726971959394	-2.894514918262564	1.8682904365266066	-2.2459186640558615	1.2125674759722964	4.799597148110009	1.3040375065629632	-2.3679124668248988	-2.684615163892494	3.6087693718454505	0.9146446762302868	3.094615794525627	1.142412381038715	-1.069502638003454	0.68266836926995	-2.80127738310254	1.7304548602328	4.986597464641351	-0.8719952767806787	0.08989747630456735	0.7698880088902017	-1.1858717586746566	-1.2875752933768285	-1.3768922237521113	1.657241615674922
1,2-ethanediamine	-5.992550943207862	-1.7090271006006548	-4.621969383997391	1.1530332313631495	1.9636052880369164	1.1578138145983856	1.6828027066924562	1.2267922224250503	1.8130853123640018	3.083120410859627	1.2803089730785928	2.9231775350731666	-1.2711198010618057	0.28922774534048556	1.6534941781101258	1.0994045052447934	2.3303654915514156	-1.4158550097397944	0.8848649076722008	-4.051569491454706	0.43632799255359755	2.610185575227272	1.5904747561743333	0.35431886091229337	-1.7262795236375514	-2.563001677107618	-2.490207321740303	1.3204393767405593	-0.6143085300455443	2.4338143645501273	-1.245691121109907	-3.7745365941448723	1.1859385746305098	0.905290749880479	-4.5219090510563476	0.25632400041568587	1.3970670077781688	-2.5184538179728184	-0.732418618105764	-0.31399220097888386	-3.4748330044325657	2.588033062968273	-1.985057019058631	-2.3569143373187313	-0.3222350344563136	-2.8975628247579968	3.5665747801159133	1.363744256576398	2.3524639037550457	-0.1835024211340784	2.2818883719073253	0.09416838680954243	-4.242919856485428	0.364754430510295	0.14353718308152771	0.46236027734418517	2.211350208735934
1,3-Butadiene	-6.001702318666223	-0.7808082715141528	-5.107180198442552	0.5392549227584462	-0.33371361810338784	-0.9441573554789847	-0.9844613470679535	-0.8244099283141132	-0.41868730086219147	3.768887270990156	-1.0051384615420647	-1.9394638655552088	-1.7403602364168997	-0.5176169930416628	4.536464328993985	4.785235948480086	7.811890046228732	-3.0014101192070997	-0.6283860186641594	-0.9056052631882794	4.236473871862621	1.4703678539225213	-1.290183012367348	-2.6933217907559226	0.18307078200370508	2.217997954547376	5.649506453271095	-3.566351483315489	-4.07156874242761	5.822445869150804	-4.512009042322316	-0.9830801495034576	-3.022614347388109	8.273553280982798	1.0137626945020664	3.8922545354939544	-0.3380697013471923	2.27333149405718	1.3817556785703888	2.4339844222120566	2.3307879898851587	-3.126137128666809	-0.7693094548250948	6.04941729550033	1.3662408482495774	1.3669021272442252	0.6172257579777689	-3.7944493761362095	0.44526861322247596	1.5697748631499662	-0.9687874387971203	1.019150198214863	-0.6288389613782228	1.838235302271612	6.2507547194063084	4.2424153415778445	0.18590022608052723
