Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25
1,1,1,2-Tetrachloroethane	-4.138829031502402	2.6741148271961896	-6.7741328857800776	10.002811587151982	18.74180571975194	1.198693006055701	-9.406004294342464	-2.375036536272978	-1.4862644320812572	-0.30334421521494215	-0.7567528499326001	5.046487902618892	-9.54216203119473	-0.5364570758321603	4.54252874284927	-2.7533046134210366	0.40694927925401153	2.0191303657424498	2.033679380366128	-3.4920393917102053	-0.8927793293124577	0.05219570086463771	-5.701916868740808	-0.4749048135921378	-4.378013542401029
1,1,1,3,3,3-Hexafluoro-2-propanol	-9.11451099433966	3.6927225166247406	-6.178912071670091	3.7992435967204825	-16.40869718941691	6.761343495003434	16.82132254320856	-6.664832810995757	6.763954389091062	-9.419135371187481	-10.819248108526908	-1.2325390628073827	-11.615304898501241	4.397433164530692	-6.435456151927494	-6.5870270061837735	3.2656827705326585	0.07134905368071731	0.37864207343729644	-1.8193760448759366	2.521283477214143	5.354263860847607	-4.352205880321544	2.3666260045716445	-4.085493140643161
1,1,1-Trichloroethane	-2.9773933569064024	1.202120681650708	-6.518675166293815	3.0325253051566876	15.843097264687279	2.4982224683328003	-9.247357082352535	-6.113410583791314	1.4095256540053027	2.799950976803062	-0.5891790814383222	-1.4463072205222667	-4.315846866719375	-5.365628816442499	-6.497247706877551	-3.1554562514546047	-5.023615750187899	2.3115729839366037	4.189854052390316	8.19407517526162	0.7993195007642955	-1.555547554719945	-0.1970796637905963	-1.2001003747479624	-2.064522695708004
1,1,1-Trifluoro-2-propanol	-5.757775423197294	1.241773542566048	-4.3963804600072125	0.40336490684975135	-4.795866977017566	-2.2033261960186072	9.382852738625271	-3.5156692125475146	0.8462125412618382	3.1001290782875794	-0.9757246341960584	-7.091949200235878	-1.8577786919345165	-0.8964719883782465	-2.891004586467991	-2.219386824750005	-2.589655866922651	0.7751782161902128	1.5674189396949945	4.237399620269104	-4.734913275655329	-1.4753041350942826	2.7114456866073278	10.563077619127425	2.787632684332536
1,1,2-trichloro-1,2,2-trifluoroethane	-6.576072987451844	4.696144380673075	-9.578668571986995	8.256502508120384	9.066663187041236	9.003558006602157	-6.687304775383977	-0.20801312585401038	5.891592708015712	-6.4492618582809556	2.3315351211963935	-2.975602061800867	-1.857943533605693	-4.9042898049604755	0.07198356092270909	1.4258390209026146	0.1558062402562835	-10.28474244477135	-4.787744028194407	3.7897030490098316	3.366058638912289	-4.891514057825053	3.7509933557061834	-0.556939204023981	-6.295126385968985
1,1,2-Trichloroethane	-3.393860730732865	-1.9233488588932277	-3.503481983167365	8.841051427236794	12.580250159087809	1.682142198844157	-7.44697730228164	-1.5945139089948233	-0.5310352843871964	-1.3541817501316005	7.44515253216298	-4.711133014988234	-3.8649293107892797	-0.22674648554975008	-1.4393905000995644	4.604896654173137	2.1609835940945232	2.5486679031095987	0.700886656853267	-10.227390388362599	-4.4860459177163	-2.8390391140956472	0.5389505303915767	2.012327201170439	6.431152382024771
1,1,2-Trichlorotrifluoroethane	-6.293322651706762	2.3947425312278323	-7.906730352258875	9.196318046610756	10.417510915541024	5.012275691367821	-4.445764672194054	-2.2555739393258563	7.803022097457414	-3.3560333946050407	1.0765331363269606	-2.7899683926305707	-4.985324650799288	-6.2408241379377065	-1.5994418103469348	-5.143738363406628	-6.077527190163877	-0.5485801939242858	-2.8231726745054253	-2.2015155843099983	7.792800610973335	0.8101752446208214	-1.3699961951382325	-3.501150986245769	-2.681871667608057
1,1-Difluoroethane	-1.7843692682638512	0.060964677901734654	3.016409297394594	7.683973004428766	-2.200841581754685	2.243135368348061	-0.9535437203979564	-0.35108367755339037	-6.248441140862223	0.6239224265224101	-4.612523887110943	4.056412466266977	4.244130051472406	3.7058846191598342	6.02758874061392	-3.784410984923085	3.897868738349577	2.3463971421765804	6.195106123301386	2.3715614762533095	-3.1715831333912483	-1.9104946356659696	3.3928644108041808	3.8510767515297526	3.7996158848814474
1,1-Dimethylhydrazine	1.1807664571730776	-5.001723324266168	4.745185415871787	-0.7795227074689093	0.9150936590487434	0.9571484889360021	-2.823180573695128	-4.17951576373229	0.23725927971142974	3.3055743073913457	-0.1862502784412409	-0.3336189239726489	0.23634853163084843	4.269411764884273	3.13724517608826	2.6510239274832883	0.014051310804682722	-2.569410193809375	-0.23126635693316747	1.5918354567396134	-2.185811362627099	-2.3314715224569005	-0.15851816818227488	0.2405722829266251	2.774426090333458
1,2-dichlorobenzene	-3.348398411038525	6.579697245433371	-5.6000787135440735	-5.3777936727045725	8.357205626129833	-8.011772981700238	1.121041299434213	-1.2606896844375848	-1.7140390277599018	-10.850920675402422	-3.1675682258347684	1.7598427055195678	5.0041891513485535	4.97727496414834	-1.028236719663039	-4.9668532241362815	1.5332584604834332	-0.08925681991015404	-2.1154134336150654	0.18299247617182582	3.158095297162777	3.240752697719082	-5.217290301826015	2.9956437897123505	-1.788407157665981
