Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22
1,1,1,2-Tetrachloroethane	-1.808638546970936	1.2722852281283092	7.867193922237649	-2.722931045283731	-1.9173060813611145	-6.146326489235332	1.3195033107849	-3.3467109448539594	2.1943985872435654	-2.5025961992793957	-4.60574341393359	8.153459668355959	-0.8152441657616047	-6.962314331398506	3.2484048818100772	3.414953302634326	0.37548970013937477	2.2879721819480583	-1.0647182189309983	1.4569019502024028	1.0427413758959687	-0.29865244011582115
1,1,1,3,3,3-Hexafluoro-2-propanol	-1.9203388213541843	10.338047488104506	10.342782292049499	4.139940325313094	8.5314834949728	13.470433950885155	3.863353149043859	-0.1463043596133748	-8.097389965588164	-1.580144928158424	4.5453226944547795	-6.216430950598131	2.4659786514609903	-5.518450341956166	5.43409448142049	-0.6328757706166818	-0.8256636121532591	0.791344270396292	0.3153696614318609	-2.4264774581033905	3.8498531983768287	-1.650303937415522
1,1,1-Trichloroethane	-2.864161506897594	-2.5615361821069493	9.673322206973348	-3.210750283328026	0.4077605746904432	-5.06516640903028	-3.222775036442959	-3.1567466253476524	0.13197800930965595	0.6782498965832652	-1.7447210815688323	1.6653550416611376	0.4971611977815157	-4.053761501236995	-4.905570201917225	-0.47277146903834716	-5.609146736599733	-7.007707329697726	0.7509458320451123	2.9972093503473722	2.3995797660286105	3.55580174778909
1,1,1-Trifluoro-2-propanol	-3.7763737168987253	8.342229526904255	10.627841743215273	5.143801260278054	-2.8835477632778796	3.3546191879682774	3.895388720040776	2.9055829154526007	-1.7207292918062818	-3.8807968857522517	-4.9857940451066725	-6.065531440922258	1.6660978262744608	5.570980823937364	-1.097343450677292	-3.286640254460302	-1.5821888407507247	-4.113539247000477	-2.0669928162346527	-1.1266847792731944	-1.4257368624511628	0.9697534122735446
1,1,2-trichloro-1,2,2-trifluoroethane	-0.6483143719195912	3.1555957779157007	5.142500624933691	-7.162711320805528	-5.050087944686568	-0.030951394009657004	13.741419594167128	-1.8864877584122195	0.855601464502799	1.5899394950308492	3.1640514275613154	2.8134697646292666	-0.6272171760109673	0.8745622227939599	-7.87966960905101	-4.845470929067485	-1.0634697479410935	3.4143538567771508	13.258163180584402	-0.5590307471455637	3.95536960488936	-4.210291575849804
1,1,2-Trichloroethane	-2.612747537630561	0.31703029477838773	8.136925172185489	-6.401051343296861	-1.6604878303306527	-2.152015785473785	-1.7685915893070474	-2.6842380641109265	9.772574256082253	-2.9415311210025066	-4.7034207652408435	4.69663085924968	1.0224882620284863	-3.8735869917972177	2.639089541511799	0.16516016236564965	0.2592147176345422	-0.028437253461139424	-2.160158854491343	3.967163144675513	3.035863604939717	-1.0041478856058934
1,1,2-Trichlorotrifluoroethane	-1.2787022985577	4.18148794841545	5.464974636672749	-7.753662989844978	-0.023758594930981432	2.249562043590036	3.254172743941787	-4.0322979198705635	2.1571735735110753	4.102224855051595	-0.9723058683301863	3.29835910705173	-1.5932033648832538	-7.350728702645213	-0.5932318426873641	-7.033363457379503	1.329014493208278	-3.3482369698560923	-3.6796612422245363	4.074322024301335	-4.679405761457996	1.0352039075882062
1,1-Difluoroethane	-5.163286690990372	-0.45514043272562477	12.371142942011346	5.172431968628991	-0.35784482019717895	-4.216466872010991	3.4770551930409814	-3.3692774234556535	3.2732305237398327	5.200889900578654	0.43711379216018525	-2.561048940208004	0.31324178380608336	3.1898777685128192	2.0958316039884286	-0.7764400116795229	-5.115775939779825	2.804764860361696	-0.003821711816280308	0.5689994561093205	1.4493990080382992	0.640393331777863
1,1-Dimethylhydrazine	-4.350233235095969	-6.464517940146756	-1.8090656146988657	-5.786462253012142	-2.081514064919003	-1.6557928342573092	-0.8667812933257719	0.12366938930943695	-0.523876536114473	0.3979306450651977	3.0404009822066422	-2.194753137578193	-4.3624269358577585	1.4568042822269431	1.4075156188309697	2.141664749120219	-1.688758523456865	0.2384208834951681	1.1288851369870534	-3.6677194483639157	0.06277242307852784	-3.7498056948269496
1-2-3-hexanetriol	-1.4744707160504709	10.55660740722968	-8.686529464966117	0.7148207255208741	-0.21569771515054148	0.7507409960287896	2.877879274342767	1.4162562170242168	1.9029227047518724	-6.408873815713835	-3.361233367025075	1.195243264015399	2.3438319288430245	-0.04832865901955212	-1.32640348054529	3.4680774851237253	1.657930453136707	-1.1210652504681293	-2.0794746042955206	1.8734319738777399	-0.12311989419721464	-0.39949752052131926
