Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24
1-nitropropane	-0.9954131539269436	-2.0245842500727185	-4.319517291954413	-3.6142053404612944	-4.458497968766393	3.076393206373462	-3.128654671273154	4.632893107900613	-0.832952805187816	-2.388123973215251	-1.9885361199581868	0.728924623536263	-1.05140626946316	-2.0712419552045924	0.34323639675761547	0.26837862799952317	7.645542714302256	0.45194364895811223	1.5367520231491352	5.507309261170208	-5.853997579841868	-1.004964956248309	-2.9034350937495828	-0.8103403735572673
1-pentene	-4.489234557503848	-3.2297116568228605	-2.491748812465427	-3.7087987842091463	6.31272893285708	-1.2351143316008215	2.979033495183367	1.233237090686013	-5.646854564479759	-1.9329950654544201	2.1266866475753092	4.729732888993234	4.265311349343235	-2.0764955107588667	0.23755692629164774	1.7480670719429403	2.8894994626536104	-1.5011926382342093	2.4230059056164843	-1.4943210169169698	0.692343760631902	-1.4001327220453408	-4.55713521680576	-0.8492627796520552
1-pentyne	-4.647875070634375	-5.0435357928944855	-2.0511757327271565	-2.325886399172961	1.794522547307844	-0.5190298754107898	-3.4491513490509274	-0.4719718619030803	-6.744856745008368	-1.7654656468475742	-4.663602423644664	0.882105917916161	3.0337958187753418	-1.4145281004128683	-4.035556471322437	2.8640189028474965	-0.6434121207748709	0.6456351139505871	1.848417493907502	-1.2960648126207923	-0.5760896634678926	0.7376021918851666	-4.775992734235782	0.8897138785835278
1-propanethiol	-5.28825980974606	-0.18292920986517344	-4.389818427666836	-1.5640988151565114	0.6260631325121458	0.4814923473445565	-3.077887003205392	-0.5222748130901774	4.72094722266589	0.39886409574183757	2.58532345411291	4.307482291093417	-1.5864518466775206	1.5558384865397863	0.07826678480717329	-3.799958484127313	-1.3226068534266964	-1.7098902208224382	1.0047281107170902	-2.7228864095563687	1.0738539269719924	1.9001516862426586	-1.2941826497279918	-2.7857846156496575
2-3-4-Trihydroxybenz	0.3578231168283016	2.2778628267132524	-4.320522727674996	7.012769881178744	-1.759085826292056	6.929333346714301	-12.481568553868275	-1.8985750068021066	-0.08612748367933418	1.5089811805004283	3.216057355384903	-9.897330760855198	1.7570968794805892	-1.7910720445857238	0.8725351161640454	8.029524966702889	-0.3075098234736225	3.400261058923164	4.301779242613569	0.014267233262398003	1.6030981412057943	-2.164381248696083	-2.2076012720748492	0.3947945313768227
2-3-butanediol	-3.797843340434738	-1.3523605611424339	2.038194869266302	4.006275173333751	3.065877769709473	-0.11180857850593588	1.161355178562629	7.851480286968381	-2.11460994579457	5.139848608716255	-2.8637956440868013	-5.463327176733038	-2.076727869258925	2.1548128360040786	0.9040187798043011	-4.577117268228128	-2.2068826829657335	1.7355419856721	0.7219586544294472	1.9434859049931221	1.7404400888428615	-2.3192113316995355	-0.7912257110300263	-0.3853542078341103
2-Ethylphenol	-2.201755094730144	1.881297764849508	-6.292373902625601	12.31512730039744	3.1771043567143664	-2.532191220310721	2.4048523525806322	1.193502469607414	-0.604501776691968	4.90487353065523	-2.1028485307188842	0.19421630827281905	-1.708148784863354	-2.132158654414365	4.817059464587595	0.0024803846897288695	2.1608298035648956	-5.107069591567187	-1.7536315416174415	-1.6525310484177183	2.099972739932534	-0.9515112604676328	-0.6564045960394023	-1.6481105087273622
2-Hydroxy-1-naphthaldehyde	1.643777272876516	1.5067878075391765	-4.7402800444449555	7.714294662424867	3.0448316676666964	6.009158833496346	2.295305222156808	-0.167927216511241	2.601400004463021	0.6032610019621779	0.13490581081545028	-3.2447333066014323	8.276277946270708	-5.839344170199349	-2.0819234031704488	-0.9459440032830171	-8.650671199203476	1.0284110822750447	-2.3885072028897145	6.22443507929835	1.7798555492166268	1.3054746666668202	3.1463869004174834	-1.5542980187052688
2-Methoxyphenol	-6.872166232468978	11.065894275238087	-10.487513182878603	-10.48939079797622	2.2666315662434884	-5.090218418059439	-1.2801323625180772	-1.8866197141652472	-2.8029288255792375	-2.649737439694983	-2.8935417090648925	6.2374915448462875	3.230154096323042	1.9120926888495338	-3.887856033367632	1.955442211680395	-2.9426162312028388	-3.3985481110857068	-0.752671088587234	-4.301559762046604	-3.2938015684857285	0.8217072113104473	-2.397271658752964	1.481527454578798
2-naphthylamine	-1.503471408679239	3.0773588047986222	0.3537932624720667	6.062398430429753	1.4381499561583158	2.688199776539846	8.925370848029463	2.40197114594481	-1.6750275206756953	4.165160345225058	-5.610759994835389	-3.5407486141205076	5.1948997818303235	4.7463069613018325	4.439628036425063	-1.5347123377671466	3.624258823505986	0.09115163531567438	-9.41932668183771	0.853169385654286	-2.5313401996926435	0.7607361111361368	0.6048319379163264	1.855697735843317
2-napthol	-0.39070733398892626	5.653183561402342	-6.358421590267561	6.851797165639765	3.3027016547404617	1.1981979945080774	7.140290264843831	1.6124212720890743	-2.448465951971288	-3.305310898564043	6.277583686025462	-0.49950713488346965	10.789204594756628	-1.132711774104096	-6.600436766362373	3.759137241645471	-3.1988081047523003	2.6738628632943198	-1.3033665011383078	-4.390212582846869	-2.3462095686392397	-0.8725495466679507	-1.7355418706044696	4.56210171839426
2-Propylphenol	-1.5858733640085305	2.0824355090208093	-4.306130463475972	9.100932402027809	-1.6856973938578454	-3.5757653002871264	0.6130107277479011	3.159944424506505	1.9569918405342805	5.49349037542595	-1.726651107482811	2.0653709108227005	-3.156212930940961	-2.0047453681503953	-4.9785346076929615	1.7159915430022523	4.769755718655503	-6.205357755793034	-3.2432826428066828	1.6939826922404813	7.02314081933322	-2.178925628121537	-0.8898529596187855	-3.4298398347104415
3-Chloro-bicyclo-dimethyl_phosphate	1.134299029680283	3.605393068379169	10.33795491326433	6.692293726151274	0.2690129284571866	-0.28863007545719227	2.0124548758096683	7.02005491405324	0.47379818323414874	0.8845277636066833	1.6785116309836934	1.3536712303854954	1.7504117464779918	-4.912953601179967	-5.18046245419666	0.2894842564386185	12.906466827521935	1.013052892652464	2.3273146139940413	-1.5456773282494718	0.8369598836544819	-3.4015307351310797	2.4907919425816805	-3.3093339278390714
3-chlorophenol	-2.524686699768557	0.1321762300512332	-4.629819814828348	2.0134749474209057	1.799351288887093	-2.9275770453046235	3.320827072377862	0.6393285844006834	-2.5700570918123766	5.725567299182592	-4.6991493760228105	-1.3090119867180559	-3.3084536279682863	-2.5050132559748115	-3.8489942480051837	2.0963705248428317	1.9824746178518389	-1.6705873140541172	2.1951172804987906	5.777164262423797	-1.4707965764555604	0.850805811849207	-5.7000403905007735	3.1931933063315556
3-nitrophenol	-2.010044251642849	1.7160148385282477	-3.1342642896107913	-1.676496953498821	0.7434741391157209	-4.238790433806427	2.9948922716849737	-5.16068410273247	-2.19578672750809	-2.6698635832312507	6.179384136866491	-2.118191984307523	-5.361864337434483	2.8813243690750348	-4.700111895028171	2.8570042207569353	1.399996304802146	-1.9414507891161894	4.834849206109581	1.0848513292923707	-4.850069458515369	-1.4184405555247575	5.294011099062406	4.6136381201523005
4-chlorophenol	-3.3064634540696436	5.494747935929679	2.336994720977252	-1.3176100967474467	-2.968316365807773	2.323480799995742	2.8597867943476993	-2.930397683631487	-4.278313699238314	-0.7700159836629467	7.984637271540243	1.2415196275718916	8.004213632562005	7.101515988024344	-5.180706632591849	-3.5479409580402153	3.8560127452275004	2.249254196905443	-2.7629391279929587	4.16798333447286	0.827648999463732	-0.5862503491196588	4.345518283282999	-1.2366884955082973
