-22.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-22.045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-22.020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.740	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-21.486	1.931705e-14	3.3870343e-16	2.6148291100000005e-16	2.2218063000000003e-16	0.0	0.0	0.0	0.0	0.0
-21.461	3.44955e-13	6.0481580000000004e-15	4.6697637e-15	3.9671838e-15	0.0	0.0	0.0	0.0	0.0
-21.436	5.30647e-12	9.304315999999999e-14	7.1842258e-14	6.103320400000002e-14	0.0	0.0	0.0	0.0	0.0
-21.410	7.200079999999999e-11	1.2625418e-12	9.747123100000002e-13	8.280960900000001e-13	0.0	0.0	0.0	0.0	0.0
-21.385	8.59843e-10	1.5076946000000002e-11	1.16400569e-11	9.8906024e-12	0.0	0.0	0.0	0.0	0.0
-21.359	9.034010000000002e-09	1.5842230000000002e-10	1.22295754e-10	1.0392231700000001e-10	0.0	0.0	0.0	0.0	0.0
-21.334	8.35244e-08	1.4646801e-09	1.13077381e-09	9.6067403e-10	0.0	0.0	0.0	0.0	0.0
-21.309	6.79602e-07	1.1912995e-08	9.198610699999999e-09	7.815508799999998e-09	0.0	0.0	0.0	0.0	0.0
-21.283	4.8639999999999995e-06	8.528432000000001e-08	6.584461e-08	5.594114300000001e-08	0.0	0.0	0.0	0.0	0.0
-21.258	3.063737e-05	5.372174400000001e-07	4.1477179999999997e-07	3.5239985e-07	0.0	0.0	0.0	0.0	0.0
-21.232	0.0001698306	2.9779867000000006e-06	2.2988836099999998e-06	1.9534642e-06	0.0	0.0	0.0	0.0	0.0
-21.207	0.0008284189999999999	1.452708e-05	1.1215007700000002e-05	9.528039e-06	0.0	0.0	0.0	0.0	0.0
-21.182	0.0035563000000000005	6.236011e-05	4.8145345000000004e-05	4.089942e-05	0.0	0.0	0.0	0.0	0.0
-21.156	0.013435940000000002	0.00023556399	0.00018187454900000003	0.00015453207999999998	0.0	0.0	0.0	0.0	0.0
-21.131	0.044668900000000004	0.0007832271	0.00060463059	0.0005138005500000001	0.0	0.0	0.0	0.0	0.0
-21.105	0.13069199999999997	0.0022916806999999997	0.00176937219	0.0015032921	0.0	0.0	0.0	0.0	0.0
-21.080	0.33659700000000004	0.005901712999999999	0.0045559087	0.003871445500000001	0.0	0.0	0.0	0.0	0.0
-21.055	0.7628940000000001	0.013376478999999998	0.0103272894	0.0087745994	0.0	0.0	0.0	0.0	0.0
-21.029	1.5217510000000003	0.026681736000000005	0.0206012283	0.017503387999999998	0.0	0.0	0.0	0.0	0.0
-21.004	2.671803	0.046848392	0.036168994399999994	0.030731041000000004	0.0	0.0	0.0	0.0	0.0
-20.978	4.12855	0.07240023000000001	0.055885848999999994	0.047487019	0.0	0.0	0.0	0.0	0.0
-20.953	5.615750000000001	0.09846005000000001	0.076019777	0.06458735500000001	0.0	0.0	0.0	0.0	0.0
-20.928	6.72223	0.11785515000000002	0.090994141	0.07731281000000001	0.0	0.0	0.0	0.0	0.0
-20.902	7.081859999999999	0.12417241	0.09587090900000003	0.081452403	0.0	0.0	0.0	0.0	0.0
-20.877	6.567299999999999	0.11516122	0.08890908600000003	0.075531777	0.0	0.0	0.0	0.0	0.0
-20.851	5.36044	0.09398994000000001	0.07256341699999999	0.061656701	0.0	0.0	0.0	0.0	0.0
-20.826	3.8510000000000004	0.06752615	0.05213313	0.04428985999999999	0.0	0.0	0.0	0.0	0.0
-20.801	2.4349699999999994	0.042693256	0.032962476100000006	0.028005610999999996	0.0	0.0	0.0	0.0	0.0
-20.775	1.354889	0.023760714999999998	0.018344507000000003	0.015584641	0.0	0.0	0.0	0.0	0.0
-20.750	0.663633	0.011636994999999997	0.0089844501	0.0076335299999999995	0.0	0.0	0.0	0.0	0.0
-20.724	0.2861168	0.0050167742	0.0038732829	0.0032908063	0.0	0.0	0.0	0.0	0.0
-20.699	0.10854849999999999	0.0019032727999999997	0.00146946091	0.0012486235	0.0	0.0	0.0	0.0	0.0
-20.674	0.0362484	0.0006355867000000001	0.00049064289	0.00041688339000000007	0.0	0.0	0.0	0.0	0.0
-20.648	0.010651850000000001	0.00018677506	0.000144192449	0.00012251235000000003	0.0	0.0	0.0	0.0	0.0
-20.623	0.002754716	4.8300825999999994e-05	3.72910289e-05	3.1684313e-05	0.0	0.0	0.0	0.0	0.0
-20.597	0.000627059	1.0993567e-05	8.487103e-06	7.2118940000000015e-06	0.0	0.0	0.0	0.0	0.0
-20.572	0.0001255868	2.202028e-06	1.6999783700000001e-06	1.4444392000000002e-06	0.0	0.0	0.0	0.0	0.0
-20.547	2.213452e-05	3.8812247e-07	2.9963894500000004e-07	2.5459549000000007e-07	0.0	0.0	0.0	0.0	0.0
-20.521	3.4337899999999998e-06	6.020771000000001e-08	4.648817300000002e-08	3.949992500000001e-08	0.0	0.0	0.0	0.0	0.0
-20.496	4.7363500000000007e-07	8.305147000000001e-09	6.4530468e-09	5.513358e-09	0.0	0.0	0.0	0.0	0.0
-20.470	1.0441129999999998e-07	1.8364900000000001e-09	1.8122919999999998e-09	1.833402e-09	0.0	0.0	0.0	0.0	0.0
-20.445	4.104696e-07	7.246876e-09	8.9099196e-09	1.003962e-08	0.0	0.0	0.0	0.0	0.0
-20.420	2.9925199099999997e-06	5.2832297e-08	6.532338009999999e-08	7.375026000000001e-08	0.0	0.0	0.0	0.0	0.0
-20.394	1.9471138999999997e-05	3.4381564000000003e-07	4.2508709999999997e-07	4.799352e-07	0.0	0.0	0.0	0.0	0.0
-20.369	0.000111515035	1.9690178e-06	2.43436593e-06	2.7488220000000004e-06	0.0	0.0	0.0	0.0	0.0
-20.343	0.000562029952	9.9237598e-06	1.2268551699999999e-05	1.385405e-05	0.0	0.0	0.0	0.0	0.0
-20.318	0.0024927988299999998	4.4015212000000005e-05	5.44104881e-05	6.144567999999999e-05	0.0	0.0	0.0	0.0	0.0
-20.293	0.009730382899999999	0.00017180396	0.000212397747	0.000239856	0.0	0.0	0.0	0.0	0.0
-20.267	0.033424684999999996	0.0005901095000000001	0.0007296020209999999	0.0008238719	0.0	0.0	0.0	0.0	0.0
-20.242	0.10105178999999999	0.0017841094	0.0022057114600000003	0.0024906959999999993	0.0	0.0	0.0	0.0	0.0
-20.216	0.268843326	0.004746965299999999	0.005868200099999999	0.00662705	0.0	0.0	0.0	0.0	0.0
-20.191	0.629568825	0.011115436200000002	0.013742709	0.01551765	0.0	0.0	0.0	0.0	0.0
-20.166	1.29740246	0.022909092	0.028321884600000003	0.031981850000000006	0.0	0.0	0.0	0.0	0.0
-20.140	2.35358438	0.041557984	0.0513738393	0.05801468	0.0	0.0	0.0	0.0	0.0
-20.115	3.75735149	0.066346082	0.08201812400000001	0.09260840999999999	0.0	0.0	0.0	0.0	0.0
-20.089	5.2793595600000005	0.093218161	0.115254797	0.1301491	0.0	0.0	0.0	0.0	0.0
-20.064	6.52993953	0.11529556199999999	0.14254052100000003	0.1609481	0.0	0.0	0.0	0.0	0.0
-20.039	7.10730131	0.125500703	0.15515959800000004	0.17520450000000004	0.0	0.0	0.0	0.0	0.0
-20.013	6.810228940000001	0.120246021	0.14866064099999998	0.16787	0.0	0.0	0.0	0.0	0.0
-19.988	5.74267103	0.10140885399999999	0.12536002100000002	0.1415652	0.0	0.0	0.0	0.0	0.0
-19.962	4.26246045	0.07526297900000001	0.09303680200000002	0.10505952	0.0	0.0	0.0	0.0	0.0
