Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50
1,1,1,2-Tetrachloroethane	13.551621470287607	2.1000067381149563	-2.4121039479114184	2.371447820255874	17.56641104140188	11.753957635075569	-8.330212139484793	-3.6038319566205566	14.477541433107977	-1.919265246203997	1.2363497455401327	-7.6074351120808545	4.23279057960995	6.4407918947978775	1.0979217037554487	-4.764794232473558	0.10763913763432167	-2.87634722297135	-7.357012310893998	5.240482513990762	-4.041187544747956	-3.6395666097667165	3.8307039093893995	-2.80071582494308	2.780692164518236	-7.986534226153293	-2.4660074347047582	-0.5842332959897218	-4.648538759354738	-3.2611028725876428	2.9550149385269386	4.25391688824308	-1.3494262636774046	-5.391103581288605	5.8598065209891494	-0.475687938640013	-1.4936861670841861	-3.3304609648269516	-0.10702394296901238	-2.250955970281867	-0.027082129272545746	-3.515974744833008	0.8429399470778218	4.8948127651180435	-3.901406863734926	1.1841659730267498	-0.5838595910309904	0.13348800219461684	-1.3891967232598394	-1.0234614144718954
1,1,1,3,3,3-Hexafluoro-2-propanol	18.995156931461135	6.736226005922402	7.0323888627449165	-8.476368141581016	-18.469223487063566	14.16598682236597	8.799566017701062	-3.145717835514353	-5.010438031909438	3.604113686803615	-6.130421866318415	-2.572070152205631	0.8489308779962235	0.39829068492169734	-3.159731091106368	-4.959435112518824	-5.092790526273583	-10.164704586014667	4.651285101557963	2.8329152057513443	7.550381790943258	-1.643152623777327	3.061532469502137	4.8185660945961715	3.840150199824714	-5.0553468115807565	-1.645124073238518	0.8179844488136713	-2.7718529725053327	4.392502288240468	2.2439707191029035	-0.7309594325567128	-0.5415451280357669	-1.0442770272724868	3.1689304130474087	5.056421398205296	0.017023970908144306	-4.1749831627136	-5.394137696292708	4.091095027810674	-0.6595993137762193	6.0967076061391365	-1.430932867471613	-2.082327506821119	1.5393848737005476	-1.353916867028376	-1.6313320973421508	0.11263772982214981	2.087962641456114	1.3050252851336577
1,1,1-Trichloroethane	6.872341550507962	2.0085151128953656	-6.292152332328984	6.5596126720365575	10.10492034532038	13.312386830348581	-1.9733195818346314	-5.453333780236469	16.045166016437747	3.512840426684375	-2.4705566663310146	-7.186084591338126	0.3298520923414367	8.490114718031482	9.032759540323548	-2.8387331881795297	-1.284088307079028	7.877378856236255	0.9787576759073937	14.079590766738455	2.9421120465086683	-1.8045828528849013	-4.085532279185427	-2.618240781217464	3.1810329516845752	2.573667884465917	3.6488211629877227	-0.6512967648955439	8.558938860875761	0.12450624416415026	5.453396058806511	0.44012313588587115	3.927698271705372	6.569163799226191	-1.6133099123854107	-2.052258210915259	-2.6079676465587434	0.1451576078960639	-4.533229094143575	6.331352505450861	0.7216252105776413	1.5920603973983394	-3.888880776376383	3.2105435112227223	1.117853859107309	-0.814629925146638	5.213745966859906	-1.99159253697284	0.8931102870790539	-0.9542891300305951
1,1,1-Trifluoro-2-propanol	16.911710001829455	5.825420960329279	0.2654908551968885	-5.804923188792196	-15.843810129164067	10.962825615285638	4.930567455816352	-1.547256982537565	1.189438466473308	0.3863880766921017	-5.557594353972073	-1.3533081931183606	1.627973690775196	-2.033151541416572	-4.488631207693418	-0.85882806961095	0.28297245199814536	4.592135556857565	2.205249997359767	-1.961571515142314	-1.5195471405014618	1.8249991273960011	-4.229670448343079	-0.6516602325727002	-3.4732142530945382	-3.3389991874620586	-6.537767824319184	4.661597395613877	1.1383867915103147	-4.1598421620909685	2.063410891347499	2.0051335646204906	3.3185757488581653	5.129034138294152	-1.4706685067022516	-3.2159636781851657	-3.166848029165196	-2.2125544420769194	-0.06739129804893439	-4.418112083241458	-4.59035068485004	0.6266117295740581	1.909072339603451	-2.742085306800262	1.4132743108081718	3.8919174972052013	1.244560132355907	2.9495830759459603	-2.795419309494458	1.3133475121822036
1,1,2-trichloro-1,2,2-trifluoroethane	18.41098610819433	2.272658242427062	2.3357133772730974	-8.143570169604423	23.535691347202956	17.132615350061904	-7.754440274403144	-10.551545848413815	0.8334599653707452	-17.736948566371137	-18.082230307568384	8.867738777806437	4.847189862603313	-2.352189806434764	-2.4715044039779333	-6.025319932619119	2.7323868168602985	-7.53467853062844	-3.9729166427532117	-7.089971968214387	1.6819379234727432	-2.4120058313368884	-1.9659500652992805	3.2455878365799755	-4.055548124708534	9.848073455996662	1.2616616618090748	5.145782271394805	-2.880718061890256	-0.4795663133198933	0.19273485715100766	4.685093046035918	-3.1903377166694167	-0.8071348260846548	-6.995182084301851	2.6872260105809147	2.882700226731584	-0.18221810006226066	0.5182960779335372	-1.522472849197603	-1.0801932655096933	1.449291947372578	-4.540789606378284	-2.854596509359613	-0.39612555688224926	-2.073875395000152	-1.8412239052879393	0.41103553899946116	-0.18841518286901637	-0.25204463328438526
1,1,2-Trichloroethane	12.28320204500915	3.1612675862582496	-5.3580522900107015	0.45387649558810333	8.75575645879315	6.423946644700553	-6.027500394297586	18.130054744080017	3.7814531951311725	3.0174596241508778	18.885810901673114	-0.48534061361372793	-0.24013059175391802	-10.493190865109971	-9.747306171524723	5.188630994896285	-1.495630276099828	0.3785600033795455	-2.754640042035498	-0.17899499445636266	-4.110048881199423	-3.697496189415872	1.7566478494895195	-7.022593267608642	5.664415250942184	-7.521543642578287	4.038326765234155	5.7104024650114855	-8.890690802443254	1.4246102743675664	2.90073421379031	0.8605154292144291	0.017836516723806657	4.660128970437618	-3.0327442929736783	3.778705709752779	-2.1832113247773437	-4.477314839807241	0.17176969038474924	-1.625101042331513	-0.9845831230248546	2.5847911680830657	-6.0971017953682125	-3.0313258435444266	-0.31811486373235687	-2.717491394861597	-0.9430220839228299	-0.28396284599865185	3.827689948184277	-1.290182405519967
1,1,2-Trichlorotrifluoroethane	16.323838782147522	3.9523297503524257	1.8101351595966235	-3.090288508552542	11.531786784140122	9.368122421289996	-9.324450892672541	11.297857593821563	-3.840391542119987	12.86768768053389	13.268824718017596	23.31147460246229	-1.9928810481426122	-6.304482155802165	-1.6903839974261725	1.1877997573699048	-3.3613507124295667	-7.14033439840051	12.04949347389633	7.681879861814195	-3.4695911845639866	-2.7636060825919624	-1.0607974655766936	2.9677701279528828	-1.659698326944073	3.8888156074401317	0.5648295570691296	-0.022631479805548988	5.919380187577944	-2.662886608316447	-4.046287061707059	-1.0944721446629546	3.148207326455644	-4.743286778359906	-0.17655432068253826	-5.012169236766052	-1.0763133416817716	0.627252226154035	0.3845755996656944	-0.06098644744212598	1.8856163393661562	-1.5736325739926946	1.3539178021182374	1.8127068234335184	-0.701402873832655	3.785239650861321	0.12471089362545305	2.003461122578274	-3.3781191215116753	-0.040099053182953606
1,1-Difluoroethane	2.9914551770083415	2.6360701930766135	-5.949439471804204	5.393493677376511	-5.7422119517312415	7.512576549010065	4.35588126248045	-2.5727657436840508	5.163554346944988	-2.8834612278480227	6.310087219668428	-0.4470707631149864	0.2075173638404456	3.66654619399311	-8.502922958274645	-0.3588402091889641	1.029447590872768	-3.3203286279492406	4.4683100112424015	-6.418452131940806	-2.180597142788114	3.5984931474435684	-3.642327661273839	-0.7667756485667426	0.19515188577353865	-0.6626405284408962	-2.2215921936253795	-2.9901286603758606	-0.7742941477719328	-2.485369777238616	-3.3288643432885583	-1.1368131756822362	-0.4707449287312404	0.3638394042994821	-3.286100716724533	-1.3519076879051912	-2.3519244987081276	2.780468928386326	0.2233282376668063	3.3577264260161805	2.4669207768918056	1.7791957649389545	-3.7147479046096152	-1.5668130989293079	2.474709229433349	-1.9013853863019088	2.107052911171211	-0.7743468004321357	0.7837269350271464	-1.360553203655028
1,1-Dimethylhydrazine	4.170718365139079	1.354913042294052	-2.7574837046700265	-2.610765984419883	6.735329716138899	-3.888349778510556	5.2241236502384085	0.5523107766747517	-3.107340847596128	-0.65725961517257	-4.8485247810490755	-0.8989644684991177	1.274426867914795	-4.020631797993714	-1.834107688547937	1.7642817076607085	-1.1699768276129756	-1.6640939224305191	-2.7431770038566	-2.3917804117559904	0.7686219950392336	-3.460107508899959	3.828102461804551	2.4652547747231295	-3.232780130185735	-1.053474078733053	1.7583322409581679	1.4692584481550086	-1.7462898016971995	-2.5959352095968833	-1.2604252295146132	1.1405419159047205	6.49888755754106	-0.9425520059944813	1.858053427282	-2.7791571588813437	-0.8775413427880255	0.8111802227430834	3.069256214162327	3.7276727574154567	0.9912900551427986	1.238417980512003	2.5603004652479275	-1.7677329019396892	-0.21601559904236203	0.13122183312797228	2.198704043186342	-2.3666496995319384	1.443522071284695	-3.6519249783747703
1,2-dichlorobenzene	-7.088448306302469	-5.6346510543533554	3.373389868179094	1.2275432777145554	-2.956153483287447	2.0017727074450433	-6.04232129993167	-4.741021258844718	4.820423365000096	0.3382272412543351	-1.1539848086000584	-0.5373592131318804	2.806198825810967	-1.2148041403171066	4.488995961359058	6.367617116490165	-2.4661987269661476	1.6671639421975737	-2.3904980055264544	4.76107099323169	8.570789317991355	-1.4768041498851527	6.47118345560345	1.9243190419847578	0.4490965356968494	-1.4454270461230259	-1.6402944798517953	-4.720938024381122	-1.7432899039914072	-0.9114508896594825	4.195790124130869	-1.5496551682290778	7.61183729561974	-2.860798017156661	-1.9203113909017044	3.7229000753204793	-3.8972519204913505	-1.5184895811252999	1.5473144143651012	-3.140699893227336	3.311578003828136	-0.19757579515921966	3.2564172270981113	-3.116619753256182	-3.417405468736755	-3.2679312950742068	-1.9649258648514243	3.194337029030226	-2.2240519728452735	1.8374771007468294
