Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35
1,1,1,2-Tetrachloroethane	13.551621374447631	2.100002526492899	-2.412113599248195	2.3708477619571195	17.565291679916545	11.750610505961188	-8.333160139174034	-3.6085418468392247	14.471397419121976	-1.9252158365224776	1.2387510092795477	-7.608721892863038	4.2532995381699905	6.455862154112607	1.1168193693774706	-4.780278891855401	0.10567053842294566	-2.8625590175619418	-7.397354285320882	5.348818363803833	-4.051454082992811	-3.8967709632580365	3.5061032738538316	-2.6397357136316892	2.9033723674823895	-7.721803652720309	-2.458110164451343	-0.45394490822353745	-4.302216838264283	-2.9585338523083795	-1.4740586255825863	-4.840565484121231	1.5132755250981156	-6.621036145163297	-3.800520246917856
1,1,1,3,3,3-Hexafluoro-2-propanol	18.99515650090527	6.73622983603958	7.0324159460974105	-8.476466406081032	-18.46967353766199	14.164065758900154	8.799246894438156	-3.14494045480723	-5.014192779734848	3.602638158100409	-6.132535210579328	-2.574288378579831	0.8556043245755259	0.4013868168230298	-3.1481829053367423	-4.953931637584308	-5.085898185539081	-10.173876034506113	4.623356713259947	2.847219373262835	7.524610018219098	-1.7498172692158303	2.976903047612861	4.939380063489236	3.6610211629914895	-4.962886651766098	-1.8722609619288897	0.7421016549992933	-2.655957028877688	4.647437750169366	-1.7539181615276742	-0.09016195517347976	1.373823884194883	-1.6689689262317955	-5.193437150778249
1,1,1-Trichloroethane	6.872340896791916	2.008495765918542	-6.292353339784471	6.559675144927157	10.104825885594167	13.315055921461946	-1.9729618290763813	-5.4597098531169	16.050274822297578	3.509435456768062	-2.461479176652987	-7.1917125859886974	0.3204569459965813	8.464946852947913	9.011491835740296	-2.861778920062733	-1.3000377073703147	7.891556330783293	1.0470572653816212	14.083090998874368	2.989730815549847	-1.8883229731958864	-4.256154760323255	-2.631368637874096	3.4959123117640334	2.7332456709743824	3.8242011240784555	-0.24327411485013037	8.65565919840526	0.99354559002171	-4.041191853901117	-1.5417310026758373	-4.126715960664177	6.40084990586628	-0.2969298892552195
1,1,1-Trifluoro-2-propanol	16.911710640800234	5.8254225699271975	0.26551143692445694	-5.804571067692549	-15.843298659826644	10.964683003893981	4.931744525514565	-1.5458819564821094	1.1926176121811973	0.3914064551508022	-5.557613918887472	-1.3537830481809163	1.632864211579797	-2.040093825413701	-4.492216709316653	-0.8451397135277708	0.26591195517448946	4.5903192134337	2.2157055909276195	-1.982419844374733	-1.4826585694455774	1.890901415110376	-4.164958213383009	-0.7608033537610561	-3.4363863723619237	-3.1216261617499965	-6.810630923078049	4.535160925045595	1.1848351419443932	-3.9769825718929614	-1.518571080602834	-2.3918338980660327	-3.68543328140603	5.492068078032449	0.47963938739714823
1,1,2-trichloro-1,2,2-trifluoroethane	18.4109862515181	2.272662548323025	2.3358404613518897	-8.143298334465474	23.53606840329708	17.132677308578693	-7.753363856277141	-10.54488227386993	0.8347715107005693	-17.733966933895704	-18.089330662954122	8.873341871095324	4.834052257368296	-2.34487703305169	-2.4969447494495935	-6.006766113992106	2.7504778879657956	-7.523762004924703	-3.975709812388895	-7.1291580664842655	1.6348453483678587	-2.20740078175935	-1.8105261149910183	3.14092647988771	-4.304426913216827	9.652034752513075	1.4595773087926256	5.224956655484477	-2.806653751752942	-0.9516672743420976	0.6231620069129107	-5.071631490022321	2.6880787473616685	0.7974494570474575	5.541565540104191
1,1,2-Trichloroethane	12.283199839391912	3.161261472577453	-5.357981977369649	0.4536384755887244	8.754713547091383	6.419704621082686	-6.029637427876044	18.12909560576698	3.780744867166565	3.005371576266484	18.882465993825345	-0.4799090951748334	-0.23514666645041224	-10.473649421054374	-9.737439002363763	5.199211726580704	-1.4982756032064526	0.36008854807705737	-2.7645284817933717	-0.1639401775460126	-4.199125080300574	-3.729707655868528	1.5678052795811064	-6.859187421628205	5.728544018732862	-7.634981425907182	3.8245891341773763	5.706705505513385	-8.63358079767924	1.6269979019490142	-2.5358534582463905	-2.3433671667394043	0.5161530897752491	5.189150702227353	0.4633152835254698
1,1,2-Trichlorotrifluoroethane	16.32383988552869	3.952329560041667	1.8101759781368698	-3.090166602038017	11.5319099850851	9.368812194536542	-9.324090070470113	11.299747656673771	-3.8383726418569943	12.872700830160957	13.267437646690658	23.31105676461517	-1.9918412068929718	-6.307782511916558	-1.7027480361585918	1.195035149592883	-3.3560390927375963	-7.15011236710752	12.098181128279414	7.601256494705181	-3.460390768112357	-2.6832518358070487	-0.9765132580010909	2.905547312575211	-1.7596012153999516	3.831464917495123	0.560966278595544	-0.04445945483944104	5.987051265868838	-3.0352312367493286	3.0344782281029006	2.9529651691133125	-3.6326351415667895	-4.930354118902812	3.1514242720323686
1,1-Difluoroethane	2.9914552296614323	2.636055548082596	-5.94944012787188	5.393544110470937	-5.742011174998806	7.5145201296932465	4.356439587419486	-2.572253448718022	5.164913119520874	-2.8787069494734516	6.310367468094791	-0.4426224406840702	0.19312269605242074	3.6729216074300446	-8.508777123981918	-0.3565926683674064	1.0363028731240493	-3.321890343832041	4.452101415171744	-6.474653849636477	-2.1582735534973994	3.7348149698589608	-3.497045587756534	-0.7594077875473637	0.24133637735168115	-0.7026503245473156	-2.260174982158041	-3.092231401987536	-1.078579181354894	-2.97603392605358	2.0770408124595576	1.7861351585339271	-0.39921881090113304	1.2404508328462258	2.5437906836333637
1,1-Dimethylhydrazine	4.170718518069132	1.3549161837382577	-2.7574739870376086	-2.610878609114013	6.735156899590306	-3.8889968027413784	5.223718652543616	0.551958250209475	-3.1072609753723888	-0.6598412388674864	-4.850292072796248	-0.8937284138130889	1.2738285309950537	-4.020062791184456	-1.8299361973726287	1.7640427757179824	-1.1605799889926713	-1.6595613834383218	-2.7457987932961685	-2.3875338765806706	0.7495140497114883	-3.546275903764039	3.749834102993348	2.3884108653914	-3.375955092527572	-1.132749650486343	1.7854448962136942	1.5703353367519037	-1.2481992738973204	-2.6734713692312435	0.9837003174675965	-0.1873987728065685	-6.322939255281252	-1.0660746651801944	-0.7737836346016977
1,2-dichlorobenzene	-7.088451399691995	-5.634669708585499	3.373575898925536	1.2268661268401198	-2.9581292796935212	1.9958639359293717	-6.044637061842806	-4.742594584216282	4.813573372788849	0.3299643008546055	-1.1559309168952947	-0.5293037351617843	2.8213354947035145	-1.1859838472009727	4.554727579996271	6.356851789854968	-2.4583666385586933	1.6581132041110203	-2.4465609199853207	4.852947891870027	8.540352854136529	-1.7225613425437265	6.314978907569729	2.0364824097584027	0.14334147164903163	-1.360571136418079	-1.4270327587016385	-4.565608822896307	-1.3376832140877932	-0.32422760148588736	-5.181545382091175	0.16911450365946987	-6.922760829426106	-1.5796137523036153	-0.1835096498874292
