Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38
1,1,1,2-Tetrachloroethane	-2.6341300781043957	-5.6902793882344795	2.797095963475018	13.756976951124335	-5.481982953369257	-4.289119081660434	0.04887764334935064	1.1686717194738718	-7.398585038236009	11.83129574621065	0.44585581000887226	3.124625939100098	-0.7712430054990802	-5.667983198232239	2.2742701983782236	-1.4792665812246495	1.7462103602586507	4.85200767343548	-8.778494767114989	0.5114072316425607	-6.836580977046719	7.712018369270603	3.9712185277957985	1.0526447286416365	7.266651635424422	1.4739788852150952	0.8328426207202111	-4.286953694009855	1.3619863467413142	6.190168359981135	-4.4852930314905635	-0.9621396910704092	5.0665211766006815	-0.9548827556837142	0.03978656508009858	-0.17034748117635892	1.0435871335558697	-0.7180110656904898
1,1,1,3,3,3-Hexafluoro-2-propanol	-2.1898747008862087	11.700764323049697	-8.31764108339588	-9.72337042470992	-10.075901036574583	15.671709481673426	-5.5254886975547945	5.545913649743572	-0.9020119126231109	-6.390547650964989	4.239133735190245	-12.73769433605456	1.9276479110117968	-9.939539224110353	-6.1597193552532055	-3.331409365734361	-0.6616924962674356	2.182393608310308	1.286706947373813	0.8952627066996494	-4.259947916422246	2.499113993007534	-0.9168828522517732	-5.694154100750172	0.3099663219972882	-3.204300699118378	7.244559269483623	-0.2564276040778736	-0.8752623351108989	3.004418665963349	-0.5418496578955123	-1.0021832230535057	1.2724358227880814	1.648676547946843	-0.19959354033848625	4.662987171485775	-0.9867976831351647	-2.2074756211491886
1,1,1-Trichloroethane	-1.5968926090804219	-7.740533875750863	4.464721345063271	11.891966890552956	-8.406185897603605	0.8601108804248616	-2.779201329440372	-5.021742271283887	-7.094768822312094	7.637197447552775	4.3800338331650135	-0.8624016199897079	-6.924761106359894	0.848691423989009	-3.3295618933887723	-2.413533068899186	6.677554581187682	1.079509103861781	3.211346443939905	0.3738445188703718	-3.3153426691666352	-0.35492241192929896	2.4717770384814557	6.256848786287203	-1.164514327327162	-1.934492148890528	-2.312706280213486	1.680017782564272	-0.007508424385399805	-5.995918526510985	11.843285943182881	-5.479315368353277	2.0161601750188134	0.02781187799517912	-5.707209790324366	-3.1232926663064746	4.679768665889783	-2.7851279058344462
1,1,1-Trifluoro-2-propanol	-2.3877677228844814	4.2814153575611344	-4.2496898056546595	-7.489778084625398	-4.9575056924926715	11.681808871295933	-3.8276113480951035	7.491172089182737	4.9454579513954515	-0.4349253322739204	3.17257948424478	-1.703839592806419	0.5732851342385329	-2.0366928529596944	0.07527667164442958	0.38287163953214964	7.57672958598467	1.4969580514703613	-4.787606118273268	-1.9988687797238156	5.69706711369878	2.4307686036166096	4.170568655578759	5.385491223520848	0.7550138418173936	-0.9955995671597168	1.7071159287295927	1.351508979151684	1.188265485427184	-2.0554740927819246	-0.44624252230724504	3.3516713122745747	-4.226837683133564	3.221704289732753	-2.3082508743202546	-10.48938812372394	-2.934785353941255	5.95643877479718
1,1,2-trichloro-1,2,2-trifluoroethane	-3.169173517377304	-0.9476580645580267	-2.4028549378732853	12.356673759304043	-2.049746109085365	3.655521947327238	4.972296817274816	11.888010494993791	-3.0036241178457277	6.027438718747307	1.6988768781993295	-1.725721539106045	-1.3573140643798922	2.417449911046264	5.625857428058025	-3.3631497354465574	1.269549116699203	2.2059199641592415	-0.2773711236472999	-2.6221808172797942	-4.888276905769598	-7.153010482182962	4.435267108761293	-1.63032097539344	1.3582024945645008	-7.550351205885522	-2.021072711544775	-1.0758932772295098	-2.4270640991673442	0.46157675261505904	-0.7061036394477083	5.484656846039308	-2.2331161228476595	-2.9853775229368353	3.792121210510679	0.44914795526651674	2.6917158402243646	0.8144773748469905
1,1,2-Trichloroethane	-1.9035767088913829	-6.953963921826944	2.1444654974710513	7.742039202167628	0.06761772245125026	1.1782046000596356	-0.8793688290252417	-7.227424817853439	-1.0146191497871817	10.944755355720268	1.7533606464328426	-0.6500588156903921	2.8290467949871068	-4.450723872996968	4.157349359916013	-5.898406993815506	-4.862376096627816	-0.16661998399342262	2.9740094576188514	2.712398858302776	9.579168171723575	-2.676873732760698	-1.4624573969713244	-1.1044636820638445	7.448458964654616	5.945689246759226	0.8743716077766717	-0.8172734477595942	-6.293500498335245	4.947520338121468	3.87290022675352	-0.8228034531278163	-1.6548511616432253	-2.0496220518891546	-3.1953793950399723	0.8443635994038514	-1.576889915910269	5.201139519301712
1,1,2-Trichlorotrifluoroethane	-1.7546086335014794	-0.35762410948009116	0.5143866080519336	9.871742249594906	-6.675826878040494	2.061887781358367	3.061153547307719	2.483361938426137	-8.486087978840798	11.456374367141759	-1.3547583402964183	-11.362469964471938	-0.7651308198906492	2.8322178023020053	3.190237356713669	-2.643446867546795	1.7872196674874936	0.06843436156522585	-1.8778744703144408	-0.0725297282873164	0.0034818706638529533	-11.529481295209548	2.4240181366805595	-3.3443450697470243	-0.33923590869450776	0.7935305930253005	4.335235740121795	-3.951500043700982	0.2605723875159947	-2.1846574483399657	-1.1319095959332115	0.017485625717611347	-5.754338124840758	1.8565825159262739	-4.964001511140988	5.981897500123391	6.662028645393748	3.460750750047918
1,1-Difluoroethane	-2.8152058206124937	-5.282003534183389	5.9968923783538095	1.1830743978528782	1.448589243299614	-0.8549007301740837	3.4366593741774114	-3.714737973044854	6.0739954538205945	-2.751450676754862	-0.38884233825308073	-1.0627117352048263	7.2215029492803495	-3.4878676038034877	-1.5060368726294435	6.1848125879136235	2.772385058998611	3.1118470261787627	0.29623782064160714	-4.868430564563069	2.8800248258769314	0.44859804920085755	5.105351177617103	-1.895115213706705	3.9248431708775744	0.6048853182052302	0.8351788302529763	-2.186992072819906	-1.404084533345749	0.17507270436044683	1.4958132747656665	-0.28746465211686284	1.9336005241504455	1.6519274517770417	0.12551088334621652	2.0760222928322465	-0.3859766374499124	1.2753056069185182
1,1-Dimethylhydrazine	-0.9904296544060888	-3.190094636196217	-2.2919474435129708	-0.17143273971809994	4.294885748974786	-0.17474348357646496	-0.021856856132105893	3.0689904158091914	1.2861689613754257	-0.7951436388402356	2.5141818033652603	-1.038784204773665	0.18096617082288077	0.6044088980983299	-2.443699781679218	-1.353629778488602	-0.7687744007122681	-0.8835765474767496	-1.9506239334071176	-4.3501643639219285	3.6041300359387547	-2.9489010495867203	-1.8387178887606634	-1.9067492264958439	-3.3609081538937704	-6.146545778974424	0.9876139954922017	4.92642718734831	-0.3172709338895596	5.597850247346375	-1.8314205134508066	-1.2118971518724881	4.694157681717312	0.12044447078028529	0.5618060708236141	0.7001143559769936	1.8999902948229215	0.7721529433679912
1,2-dichlorobenzene	-1.4296143052298271	2.001690427980238	-0.2842385626030259	-4.984048663709305	-4.971389166141494	-5.943957505708027	-2.7271291176878423	6.672170336800473	3.1738702854331495	4.292857579669306	2.7459869659091223	2.795016623690388	-4.197638261337351	-3.9987190930967973	-3.237626002707287	-1.8324249745525165	-0.23907448170193718	-0.5809616991436299	3.1698267818372194	5.17513726427576	-2.602865994782461	-0.986175396459564	3.1697209698255815	-0.9770077088891378	-4.30065837092385	3.626182237570886	-6.969084272574981	2.5126970521590186	0.41570913696614775	3.0293259230588205	-0.44603927313462083	-5.536652786331996	-4.979339521641533	4.510336154208539	6.810927984532961	1.5203473078625502	-0.7702032279196577	-1.4161371158813274
1,2-dichloroethene	-2.1337367344298914	-3.568387734120721	2.826850935321381	-7.282322423961171	5.522679952258545	-4.5368786644323125	0.18496105846406627	1.4806579451584023	0.9977840847755551	0.18182750560504524	-0.548385020176769	-0.3023500440937863	-1.2571342855837926	-2.83016349285182	-0.4842497193179553	1.6162717648950624	-2.137588193281582	-3.111001744587541	4.173628499210331	-3.272463985500252	-0.8169468150524104	-0.3984522559597662	3.8068866014278724	1.2009084372229109	0.7708764650310382	-3.384777441684143	-1.9279913443837897	-1.0489740469637436	0.9653095878765263	-0.6664261719226444	-2.111418271382455	1.7722385799349991	-3.3550564021202818	-0.7616460031032031	-1.473029855313309	-2.4237415128735114	2.6274535655291373	0.031194737269137653
1,2-ethanediamine	-1.7631064354940256	-5.164661898600296	2.507541900339751	1.5899513571347803	0.7870303503959517	-1.4003465071500727	-3.2189655487094653	6.298394368793371	1.0218507739692442	-0.6776598655353923	-1.9399765634684667	-5.728897914846528	-3.2630367374837075	-0.7829574961179936	1.5220163305473533	-3.832905479831462	-3.481052874461573	-2.5584967108814554	1.9932539715935251	1.745648727671391	2.657666797697604	-1.1247687747980197	-0.24679619793643262	-3.611736482475031	0.3589533958656855	-1.39299128567689	1.6260600800254974	-2.468248635268239	-2.4828835685021478	-3.1366764680691315	-2.1506372823985584	0.35576203890188723	2.050901384315611	1.533743459576552	1.7060692743464578	-2.6466504792713588	4.411927548757761	5.6207979956143435
1,3-Butadiene	-1.3141400073026885	-4.711032822368614	1.9453332707708462	-3.4815259921192907	-0.025740473579056986	-3.2541333468957094	-4.801772020343023	3.4565619497684645	3.5772835881664506	-6.657789600346726	0.3148040844999726	-2.8462184253111285	-3.8577336746094657	1.2109600690519653	2.271617960826071	-0.04151452393905096	0.6438871750807095	0.03702746873074199	-0.5283418171894272	-5.450504519676224	1.4614269264262527	-1.8381442393068028	-0.40518245537782505	-4.516262733229771	5.931962029383665	2.705463218717354	-0.5999284310799938	1.0780267361671156	0.03735195884335548	2.1496067373895658	-1.3274009245940754	-2.7423836992971595	3.195226356296617	1.5869108857938767	1.3107242421544025	-1.1843544368202343	1.8644496193991407	-6.158739221364468
1,4-dichlorobenzene	-1.509496847882589	-0.042930399940989496	0.288510227033228	-6.277779232593181	2.6362088206198546	-6.685383263795402	2.4494765674093366	-3.3116340189652615	2.4812692878260663	6.772378831773898	-3.4458575708221324	6.286540805182338	3.795435888963912	1.5133756575013289	3.014535737423127	-5.51382203601166	-7.745057030096996	1.7192518978950058	8.829562136767189	3.683719573512377	2.134200344414752	-2.9976391872131103	4.142659008288798	-2.727716257639627	-9.051521352293019	-3.4919055270469648	-3.1279668859328353	2.1815535860772544	7.190890320383302	-0.009495218844427921	-0.937460868311423	-3.0722502172629875	1.765641846423342	-0.9244686769333452	-1.6292359418107412	-3.9659859568403273	-0.21635152841230698	-1.3295117528505518
1,4-dioxane	-1.0425030639775859	-3.5355606713388776	-2.390838066333295	-0.5904685659386231	5.149884166089731	3.489643892497759	-1.9880796225272057	3.044834004055287	-3.198261568235573	10.60562448906679	-10.800713887213233	12.313171423865994	6.033418994269746	0.6376290591625017	1.446844737811032	-2.824082797365545	-8.086261686951818	0.152614833045002	-2.9578275783289603	-9.239334470712242	0.47175356960516124	3.8586943472815225	1.229265457890356	-4.1314923542912405	-2.4672268797326598	1.821092471197839	0.13624161850014188	2.0151444434792305	-4.104303088692984	1.605507256278919	1.2076406848563692	4.46619800639731	-1.5345594604784862	-1.4652299029344014	-5.845569413615985	1.8652476377111824	1.4195669290024984	-0.8051635839527655
1-2-3-hexanetriol	-2.55962050597714	7.761917785130181	-3.1068763532251014	-8.62940656781054	-6.1972591764130165	3.7439165739116564	7.406153659897251	-0.3483136545027985	-2.551873591678545	7.119945373675014	2.5075608083937793	3.9799406120956284	2.9704716310929946	3.3852399893643415	-2.487632179114939	-0.5220518448235462	-3.734033113622731	0.5502408821275512	-3.1624054587633434	-6.105804978981928	0.9145465859721843	7.041689658436519	-0.5828465341757356	10.552520653556828	3.5778770055144427	3.4476067704079068	0.3940819290765756	3.005792214498587	-2.4012947185368425	5.156703596001612	-0.42957964909544044	-0.35289688800225083	-4.862138180820847	-4.011285036042156	0.2595019471550944	-0.791763259643819	6.346639933497685	-2.503895646597837
1-2-Benzenediol	1.3248849669673501	7.115113420235031	-6.861935864821938	6.162014486574406	4.4368378837673434	-3.5269997227782275	1.738753367629839	7.321124473603913	-7.235533518573075	1.4767550008294725	-8.302127169963871	-8.391161462299555	-4.386991457481996	-5.1123229209195475	16.036212785625285	2.715016935102246	-8.374954422390468	-4.431834106558822	-2.556755812779961	1.6867687663861894	4.7611500045501325	6.162402801154209	7.911051911860982	1.108839560841887	1.121322761853542	-6.530883831211539	0.6420064633416376	-1.9964029087976647	1.9368127789414407	3.803531281694843	-3.676884302159499	1.7407587167606249	0.3246843171673826	0.8022427388804118	-1.1219294998829195	-3.2251166896364123	-3.0438249167714804	-7.764076602212571
1-2-Dimethoxyethane	-2.515905770518229	0.6698210222479442	-1.2135013178526406	-0.23965514864750775	3.3449861525128437	-1.4792180729672468	-2.008398103446095	-5.963500586380207	-1.5091324225991771	0.446614596169359	-0.391644196329028	4.044686047898298	8.63169590797305	1.6984707397088554	7.013212192911233	8.459215390360024	7.986440617839148	-7.694818885465311	-1.0728620396342246	6.747000780942862	-2.4136006916505437	-4.929747318749644	2.1990005668055974	-2.065758111815179	0.7060669615207776	-2.4606904938279484	0.6001550071560672	7.89309412400674	-2.6292104096002067	-0.7153365202029982	-1.134600066436006	-0.20603078190877294	-1.6838688943462023	-5.087946946080787	0.99991290178901	-0.4387388267139581	7.770534152126374	0.10960273122017403
1-2-ethanediol	-2.1538721904187694	-3.5911851363711116	2.7426624982623484	-4.620855408637672	0.6767870614381409	-5.93213091388905	0.3389548215090298	-0.5585442273565617	0.462875437299112	4.478407939095189	-1.7263594082731888	-1.787669111736772	0.17834216682983467	-7.202649609239056	-0.041723626542690614	1.2688113386856077	0.5004520051625976	-2.1835222385668405	3.05721862256131	6.628002945029934	-2.047549346085245	-1.2206405747315372	3.6094005611720275	-1.9597053529021629	0.7966044779323056	0.9421703164456445	5.86807687032473	-0.4513211361907	-4.067156380662917	2.287313892888252	-2.3249412608266105	-0.08942112663486758	-1.333476500478091	3.589160429982432	-2.588728764207627	-2.7803862016938887	3.472719961401098	1.6019470832534943
1-2-heptanediol	-1.0171964107882352	7.909592149635656	5.294129893668172	-6.886962440245756	-0.6785547578792362	0.6121932867433446	11.996092065768762	-6.305688080354315	0.015000989843563552	3.3538951119097136	-6.646972496650761	-7.254208202716992	-0.6764557618815302	7.585672691261078	7.498210430574394	0.8640759354552969	-0.005286325069566473	-4.752039262590929	-2.598196096427298	8.468746895738656	-0.6416041109558847	-2.3663768222659725	6.912308208434149	-1.2402825803340676	-2.5873584640846645	3.695715810194594	2.6252753417604766	3.4019239340888667	1.1244921409202628	-0.8901890430534295	-2.259277208259547	-0.12161480935088084	-4.077634108370782	2.6592400087669867	-0.9496837740408236	-0.9886156029134503	-3.5241224101794684	-3.266328161329163
1-2-hexanediol	-3.500487829380534	4.553644161338799	4.712226648630167	-4.30547760931083	-2.900898249067713	2.8188329986425558	12.836374628229523	-1.624324767183849	-0.5714751308768535	-0.24018622729848857	0.5432379413263975	-5.929243083466908	-0.8592500041620623	3.829756258238066	-0.6898680329274818	-0.34042058967836664	-1.3155460967251915	-0.62477421112203	1.2573340391927503	3.6497217852249495	-1.9929634511282326	1.896160454848155	-3.4819970558864175	7.562090299610817	-4.4120987772469915	5.3851844606082055	-0.7606249416118899	0.5841436644478075	-4.783056455838677	-3.5795829158001364	5.260020350334967	1.2148553983136647	-2.6882138136806724	-0.7388150147192446	3.4650276481571063	0.46449018101880285	-1.21139875346944	-4.185728979891788
1-2-octanediol	-1.3310880140612997	11.135728480700923	2.5540491163694714	-6.317321708965636	-2.376741848298633	-7.329605339799249	10.845449054532969	-8.60894229617636	2.521046561919764	3.725002762993142	-2.7702772311885533	-9.738155942445603	5.772356428526025	4.955728121280623	0.6321714799317794	-0.6738505958892174	-1.733886611364124	-4.718724375348556	-3.247290263118505	-2.5843572228886047	7.572576102400396	-1.558164368892223	0.07007339966429552	-0.9804813184147029	2.190170525754127	-0.8060300137023065	-2.7631987558887094	-3.9291172762875735	2.8489609588923757	6.13701886505775	4.456382233672624	1.1692519574301803	-3.2260935542584983	-3.2945552180043944	1.7394508214086306	0.8506519339121027	-3.0777976204284108	-3.6048470117078693
1-2-pentanediol	-0.13069648279212406	2.108094332886065	3.387916859708862	-4.07738254961496	-3.9639947919920684	1.8534609048836046	5.008407875121215	4.005192071028254	-6.6500177412098385	4.63039743658674	-4.8647777166519095	-6.644110095062944	0.39358713814623836	0.21293642175706695	0.9643143109209386	-4.568204355723229	-1.2637139653281289	0.37363228454216246	-9.085618689176714	2.521601573303605	0.9599126776878151	0.5142223487559485	-2.645813480849537	2.2142869831441847	-1.244768654340445	4.562669345929359	2.2605465757761523	-2.8238068901981546	1.2268430630279654	2.7096599089084625	-1.784923780129118	-5.468493845361494	-0.5290067057070564	5.440732849383742	-0.02348219319220119	1.763313647068825	-1.8975112654228397	-2.4057255093326875
1-2-propanediol	-2.4524236165073128	-1.0980256205322574	2.9313695875891836	-1.2935354263831274	2.8192905268373574	-0.5960865654275572	3.018259037470675	2.9054456621513225	-2.330141356253994	4.441266611219462	-0.9783577851617273	3.170987507406145	-1.9283681475537668	-0.768113795543842	2.988346742322716	-2.8390049452436643	-1.3762958845768276	-2.9171501623406275	-3.721314384693306	-0.6150639327000621	-3.1859565339824916	-1.821498477285579	-3.4671655763857077	3.8770466747065924	2.09131977157125	4.680493103022052	2.6323647731027813	-0.10769348115284645	1.8347519319546715	0.4704374089489817	3.943921563912339	7.724647609061128	3.036233993563019	4.580232916326051	0.2523379088227496	-3.565411897113982	1.9121437148482812	3.3541689485237582
1-3-butanediol	-2.681378017106457	0.19130329659518533	-4.219338031957915	-3.046302833182135	3.437341823319187	0.4857084791018586	-1.5891773449554043	0.731252190730435	-0.8568858999123686	2.4347176073053745	3.8198173030599514	6.058196817617163	2.9568564721591435	-3.476695254220765	-4.254033350511114	3.3114198906459786	-3.579095018468514	0.9510815418788774	3.3028661508648605	-0.935057945294341	0.8296820444263978	-0.25027384335616104	1.3957088495916299	-0.6726235428107611	4.033380851145632	-7.157332630070525	2.9742117659845198	-3.6848752655630648	1.9154595793805345	1.6471929921350499	-0.8178120727195002	-0.4909656148932928	-1.7411162118817405	-5.300414055686323	4.910470219555576	-0.8856582472937224	-0.8825520403715298	0.03308868885838963
1-4-Benzenediol	-0.6214310576171845	16.81546265173472	-17.0950181118561	-10.941198884450678	8.866007229067256	-11.17358561320719	3.3969286444415525	-3.906075031397753	-2.5207662735434924	-2.642042346876445	-9.890212925569001	0.7035016282242136	-0.7885209303893784	8.718232680010818	-2.7355511350341666	-5.658622742767235	1.7797973244824672	-3.4141419070374126	4.25260028208015	-4.58725119625304	-5.0694008419309196	2.189346716016265	1.363404437064121	4.996997536228286	-0.4680081574818119	-13.006877583464325	-4.500322357181303	1.2580449206217272	-2.0640613807358297	5.344811877139801	6.961900937910866	0.7773047799554823	2.8031670517241314	5.370546953845569	-5.583191510788803	0.3222323232993943	1.8002620559705085	4.963909417169626
1-4-butanediol	-2.1196443839629513	-0.7466224043169823	2.546419969924161	0.6135706949507381	-4.043901048504911	-0.15569382205990548	7.975954121356407	-4.066267783980638	-5.646664224564931	0.5041956610592627	0.1299095160017331	-1.064252141415343	-4.298138650122972	-4.255842428338954	-4.337470076347701	1.2534030862104864	-3.104730604936185	1.2796151466081769	2.3199618983890673	-3.0803683532182	-2.045606518497474	1.0080437378733658	0.07174585660688393	6.999665841413006	-5.40904090119406	7.788033191050014	-0.6063665800916416	0.10953969129700715	-3.0245117633268426	0.862536711239485	0.12301340404304827	-4.367972055588989	5.744562219477427	2.936336941172841	-0.7142390892492397	1.5560470777151585	4.896314030843854	-0.29093451994388775
