Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57
1,1,1,2-Tetrachloroethane	16.836899547436357	3.03198602762447	0.43983667602216897	5.031431298778791	23.08326957556133	8.016816148967873	-2.8544821435240593	8.985577668688753	-5.304801571495535	2.929487264728546	-0.9291191078101059	0.5755858572114289	-6.2530057629050075	2.031254573267526	8.894411315796384	-3.400183686003051	-2.1516501528548475	-6.126654875023786	-6.518566737170941	4.359545868116974	-5.790813535700452	-4.947405216996688	-0.3742541388521368	2.773492555122869	7.250053776856293	3.207174599173496	-3.0571931705996485	5.865454299771413	1.644308446256239	7.714173035035872	1.6993716585946546	2.4603171462604307	-0.3161885933845583	1.1994982130147278	-2.2270619379272283	-1.6029494092330703	5.185858374838319	5.205190384365288	-2.323384716148485	2.3422411965239593	4.44806350302113	-7.105838278675153	1.4015271971700831	-0.8427122049275734	-2.5802931418022297	1.3422216009778607	-2.411900590725297	3.4531249573305773	-2.2823283880996805	2.964902841616004	-0.416174113547638	3.7983943462459013	2.6408806236582154	-0.03052300741107957	-5.681831224838217	0.5654865864646246	2.2569643910428185
1,1,1,3,3,3-Hexafluoro-2-propanol	23.353428502888427	3.8661426333536344	5.527519519302795	-9.65967082533705	-17.62623748025048	16.008585949266056	9.587345325761534	-1.1640122503967831	2.8031201044767293	3.623551799674342	-4.025163654288685	-1.047448425584893	2.3138045037755317	6.829487950712694	-1.7718586190166095	-2.1728298615382533	7.068641691362584	-6.011106739062653	-2.991291241921623	-4.572666901136896	-5.971727095461139	6.776984378715699	7.251816208532276	-0.7550758419761804	4.544747969330554	8.881845283410224	3.5186022461818482	3.8434611210953595	3.2046397217866813	2.8399268031737486	4.087070041291454	-2.802433258966346	-5.074131076343745	-1.824976366166847	-3.3164993249552444	-5.723176237262356	2.9571762070818606	-1.5428275383924224	1.1446240432422194	0.7411855566983557	-4.9413389332336175	-0.10050960489465151	-2.857307629880763	1.8982705845411783	-1.6669863244009284	-0.6446637532410292	0.8094497743259115	-0.6769324285053004	2.46729097151153	1.5623258336552006	-0.05428199357516555	-4.411862935312635	0.01803818297171757	-1.461800989265506	1.55051602554976	-3.932820966058924	-6.5088661736983555
1,1,1-Trichloroethane	9.665440343727305	3.4123229620845175	-1.4559322963741936	5.144738682674686	16.156676439429276	13.382206500380898	-3.7037543400424524	8.503768321223042	-6.901113361688293	-2.9331507681998876	-0.060485265038709546	-3.921489286434281	-12.850157042665469	9.156167499175451	2.7401034386277843	-0.7084461021224472	-7.944314753039708	7.706781853310267	-2.3299524541134438	5.946704709294734	-1.1266490642018319	-0.45621853014929814	-5.917177490106489	4.852054963721796	2.9259795785811114	9.29301231938559	4.295393186352902	9.444425871192141	5.495737879485897	-3.4506016783772853	-0.3560434144036286	2.640349631777155	3.11639230626788	-2.760952984871325	-3.7173340858750623	2.5616746938438557	-7.2156007392735795	-2.499595496789083	6.136443840797928	-2.4348883421559058	-3.362702377745769	-2.628177957836943	0.5182999301524448	5.9696115200570965	0.9901860525815194	-4.880004769760678	6.018834271290067	0.6779658004907773	3.8538591273128633	-4.077395974868096	1.1283474415285752	-3.423614266121917	-0.7288230564059642	6.001306954764574	-0.5397392308700094	1.0655498628422813	-1.605865046980912
1,1,1-Trifluoro-2-propanol	21.047684919389877	5.4155940445288095	1.6987973215483592	-7.798918271378311	-11.696932558211223	15.755383506857635	0.6937067572281096	3.183308473741463	2.2817339450221317	-2.457867172531188	-4.110140707389055	-0.39214010110356534	2.8383909565497363	6.244033648595827	-0.9654201398715015	-4.930137752660236	1.4950683994649678	1.228520974712214	-0.7252844463314858	-5.031017156739052	4.5172141598338635	-6.125428101934429	0.2877630365165964	-3.4463960599434986	-2.643363858326782	-2.6615961028155803	-2.025135567203079	2.3438545261753854	-3.6524537666299497	-2.530273658939187	-5.088502134643536	1.1772770638666208	-1.6070706360181068	3.3798182646422603	-5.651365684820306	-2.3316072538776287	-1.0586172829838656	3.8075515416126477	6.340465241578873	1.0859825493102242	-0.6610671241074035	2.275022553277237	-0.14830018408220516	-1.7943276063788076	5.198532196465573	-1.2735353624194858	-1.234155194258766	-0.5657648925908884	-0.5522139499040052	-3.7720735185231904	3.825674513383895	1.7406525334335095	6.469232378267878	-1.0464911889818433	-0.8870723997026476	-0.7473479932630689	1.556402015651211
1,1,2-trichloro-1,2,2-trifluoroethane	24.44896113544182	2.047599589887305	3.5444935074022066	-0.031676674654243384	28.64268024086013	7.358306654036442	16.647752285636656	8.475051382521	4.521303679481372	3.1188991694454398	-11.941527608580495	-14.775738404162324	-0.4411443664068295	-11.159661832678305	12.392281448390001	-9.150773171095679	2.338861382989915	-5.901935835314249	-0.690093606973126	-15.484950564264713	2.381681550774435	6.667052364030314	-5.870987052846164	-10.110168524268861	-3.8843383719283424	-3.219377780786201	2.5735730519444915	-0.2899662284471117	1.1716724452928655	6.00173449803375	1.1382178191638135	-0.49745224937497445	2.177116527765466	-2.6371864930779334	-0.9519114437798618	-2.261175271757783	-2.4703879039691796	-3.8383139066136707	-2.9673317376051873	-3.18917288869569	-2.0831446558961315	5.913201858494923	0.8836426413639846	0.5322234285281698	0.1296613876704735	-0.8190712469572552	0.6070119067897881	-0.25799466818466116	-0.803090684985379	0.678843893925031	0.7675075275707389	0.2512983069272586	-3.208514894048902	-2.845155585141645	-0.7548203785187957	-2.9783061672288547	0.30039507507864377
1,1,2-Trichloroethane	15.38925538396687	5.0208145171617415	-2.5063560288473297	0.43905989867866846	11.099936636446293	3.818381688196295	-12.733094853845758	-2.1752711520307915	6.484653167818591	10.135048274485696	18.768602445520063	1.4428616037976534	5.298501344337664	-6.650669784724245	-10.008682636003101	3.006498830524636	-4.739049171560872	-9.58643575318647	-4.781771458262819	7.3074568413351075	0.48939890293049204	-7.800163073569965	7.000901059615829	0.7249956756388678	8.323199664006319	-10.592440753172962	-5.440805387331409	2.9995625626639884	-1.5689711848492474	5.403241122030362	7.291133905316918	0.28959636694262625	-6.638009442555916	-1.0826086187596626	-7.186963061298185	-1.643879933298588	-1.6541767583496236	-5.0945154023836965	2.7274623121763284	-2.6551183174771467	0.13511173990275605	1.1677948912285583	3.4378081769343827	-1.94540766020625	4.2154634064092615	-1.7300255092314065	-1.6423444866321837	1.3510910935854938	-1.905368662969464	-0.40483672972953827	0.046250882880151716	-3.4885586424959114	0.28097827869824127	-1.8555360765577467	0.6682746461231377	-2.435676845799487	0.7217707419839732
1,1,2-Trichlorotrifluoroethane	20.819192206198515	1.813955824390419	3.788237389215392	-2.570449182522269	14.758258991848312	3.217723194886409	-9.118620800453309	-2.000914315425909	19.339804769282154	14.832576338424477	11.32798125505083	-1.8532047019993412	-4.7068392319022205	-5.653618611983037	-13.755969510366738	18.513650386071895	11.651097219689794	0.4935510223920968	2.1840202984021126	2.1993947907204987	7.228226968155597	0.5877091882050567	5.4688136182218825	2.504029192251788	-2.542848030486916	-0.5873144681007731	5.308530041150496	-5.6996593730388625	4.680589284660309	1.6578481215293994	-6.9285280080986675	1.4963449787808243	8.186177487924864	0.2215900441675836	-0.16171478596906916	-5.940443642048805	-1.362991265333087	0.8296098801406827	-3.613192042857692	-0.363590185492195	-0.3128362209648411	-1.5502621980168145	-2.7020998491607955	3.343169514665396	0.02713517416795632	0.05947739011386493	6.163555153490569	-1.941339098604907	-0.21615933789997474	-1.237999779735311	-1.0563332222329176	2.9464892391411803	1.3203305242731211	-0.5204093102372535	-2.128295187196282	2.2163618623204244	-0.8267573983219418
1,1-Difluoroethane	5.312534078480677	5.252072438068833	-5.100343736876913	2.3419752924398494	-5.402790445214874	13.38238336180014	-0.72550439089704	3.080581726356575	-4.757373616495905	3.361442856588728	2.445954615056087	2.7155005856892838	-1.8202922857451096	-3.497799274782104	0.3894088424233853	-0.10587992532183639	-2.0088494013596296	-3.280501187971266	-8.260431329229412	3.598737216863119	3.2974686739721184	-0.24492790625869545	1.6821478547061384	-5.059061165054584	-7.432075698125744	-2.614785170230148	-0.2804747632380988	-3.450048906555445	0.4913837105357811	-5.362462930435182	1.402097954661299	2.118081242446692	-0.5729522623014487	1.131150828554116	1.111245727881101	-4.430674411382429	0.03871338156280435	-0.00412054924372641	2.273555950944262	-3.4167993358524433	3.7937414255393227	4.043410057384499	-2.3071897574702596	3.112345132212657	2.1363299632262995	2.294469961852367	-0.8375563031567504	-5.136964147491779	0.7279727420103145	5.918670637466356	3.9623471289838923	0.2760162247061997	1.6721110019854961	2.9191646113632546	-1.7764521611654938	-4.052216268762641	1.2348718491924222
1,1-Dimethylhydrazine	5.825496731119528	2.207065499068232	-4.057103207413084	-0.5119138630271924	4.155721995259882	-6.282257989653988	7.750730397046787	0.2920247835869419	2.779600138579158	-3.8329886559878408	3.4744441004869926	0.11826872680463182	2.0102926578535514	-0.14902234062451708	-2.84219974333574	-2.9814444174794206	-0.04662518528094862	-0.5082529903064509	-0.8872449646710243	-2.8791532627163625	-2.4478375102322865	0.22427132754849574	1.215384983882635	0.010418811066346	-1.2889273537009194	-1.4626444133938514	-4.294607566030225	1.3630103504193676	-2.1521687969099923	2.773953083677537	-3.9989474270260685	0.9838454228901656	-4.227930761090773	-1.3906398578357277	0.2790148074032157	0.5737272362160785	-3.29282560390425	0.8435653529323098	-4.094821836679583	1.7055409942792599	2.058877042055953	3.8076124749669007	-5.306368867263182	2.058230207697043	-1.5233623972071832	0.387375146310361	2.441089150697405	2.254719355533674	-0.8313308068918125	4.518724422675854	-1.741460050792782	0.9368289739736966	-2.222507753347791	0.1448453425406027	-0.9880545939907281	3.2042191197670387	-0.5851337609827761
1,2-dichlorobenzene	-5.422196392300597	-6.778629402874316	4.324667703710719	0.7469580362718641	0.5821327578848096	3.482189793572846	-4.139979843171884	2.2045683024704865	-6.080564713593413	0.06167163244302375	-8.093825222771436	-3.528014242224666	0.6130335263941844	-0.39504630774509814	-5.610958097169563	0.6490944399804132	-1.9237368870849128	3.219595556758871	3.259598260643084	-0.8334231688980713	-2.3871577800798014	-0.9996660014975002	1.0935531843047164	5.748014896846188	0.7161894448721916	5.6043099213415974	0.9667648678775075	-1.5528008049078676	-4.603150242455723	9.688892293104606	1.1501565119172332	-0.6324635934813888	-3.298289696509105	-5.85369429970145	1.8431008506423612	-0.14204408106390784	0.20264165838638556	-1.011287362938586	-2.120009043652278	5.32698896834851	-4.010507196918345	0.8604222332345274	-1.2487561686554074	-0.3329994833278446	1.7486512609264049	0.3163902827515002	0.9200214976581435	-3.0331860480622046	-2.156401693759793	0.7763702817632384	3.8430858229487046	0.20139368228562624	4.07628640392022	-0.4977046679548558	-2.619883546750493	0.5925691670856973	3.20947392467736
