Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
1,1,1,2-Tetrachloroethane	16.836901801586396	3.0319972872500043	0.4398220316263361	5.031173174863568	23.082902588749597	8.015476709207547	-2.859094609921705	8.987244081806047	-5.305995442821213	2.927255123690556	-0.9342283446399021	0.5661329019780765	-6.244812668729535	2.028165392375015	8.91310920159565	-3.3778470012590924	-2.1111190296119853	-6.134830793157077	-6.48610080357602	4.320190695452819	-5.7785291623100115	-4.874955855315909	-0.358128208331085	2.713924759188762	7.346661421523879	3.387071645283672	-3.1963176410256335	5.525861241870445	1.8206905141255738	7.286539613157589	1.5805007661876598	2.197849100206314	-0.42402807259970615	0.8386608063278069	-2.390072361653788	-1.320256845817927	5.401589875598966	5.8074601982907925	0.11983727666741985
1,1,1,3,3,3-Hexafluoro-2-propanol	23.35342673111639	3.866159468426511	5.52751993470507	-9.66007322009298	-17.62597476449437	16.009567314434467	9.585805369979031	-1.1675451841399136	2.8010467052446764	3.6159226882969375	-4.025132380304677	-1.0539655530850092	2.3123897393130104	6.818496791372321	-1.761039053539588	-2.1717082171597104	7.066461800816732	-6.004890259975047	-2.996234070690853	-4.519402912743202	-5.981608166692375	6.755448592419107	7.216345543686165	-0.7551632966542771	4.502001618994084	8.964671750707671	3.4031815449829526	3.8709416675444146	3.297719721135696	2.507245983572573	4.309769504847297	-2.5848180089475004	-5.134990980827345	-1.9715838649288149	-3.79046060466341	-5.492953284537347	2.186179564427457	-2.2899521385082457	-0.05390715419184759
1,1,1-Trichloroethane	9.665439553700622	3.412330439676359	-1.4559728174728817	5.144763301409762	16.158037496536092	13.381926667128432	-3.6982863739085774	8.49893537313204	-6.901640326913778	-2.924983331681602	-0.05536586241210884	-3.907511058342915	-12.857373998824391	9.165615952462776	2.7269037786007067	-0.7249302829904656	-7.966869655644265	7.732660436001279	-2.3642409005605467	5.941161108971626	-1.111839597756867	-0.5215271309272188	-5.970057045492507	4.890465521028912	2.7581905717100708	9.242931985578842	4.265429484500294	9.883598890063071	5.048914690539855	-3.0639057673703802	-0.3977344278739785	2.9153987387315836	3.4895763621116376	-1.8338487824869303	-3.293716839853342	2.433055405493723	-7.16937530364428	-3.155853536622009	5.890110139727182
1,1,1-Trifluoro-2-propanol	21.047684123572854	5.415597156487651	1.6987545564847453	-7.799216669980185	-11.696729016412148	15.754218587776968	0.6948620931375238	3.1822825711928453	2.2793702162053706	-2.4530554941700635	-4.110797939446829	-0.3847721231473119	2.842235727306642	6.253340968286213	-0.9693419800303806	-4.937984804480671	1.4912003550814295	1.2323380617494786	-0.7233573331017265	-5.056187417418398	4.516828063619303	-6.092074100759615	0.2516414094215989	-3.447919532596341	-2.641635995119342	-2.7409980321188114	-1.9704530138347258	2.293336544924305	-3.836446062231398	-2.1942611673571712	-5.074054454142753	1.2422495960420008	-1.5232750677962585	3.9795148468706936	-4.957939686800176	-2.683655383724162	-0.5516429928744709	2.3070141522027647	7.242085380870051
1,1,2-trichloro-1,2,2-trifluoroethane	24.448962597854635	2.0475772913619594	3.544559314674737	-0.03158388852223201	28.642528362521674	7.358866016578267	16.649310839497033	8.475713981426525	4.523355419940275	3.1201509137035344	-11.942772848360175	-14.768686087732743	-0.43989322962331584	-11.155547219670813	12.388201386393664	-9.158289037513253	2.3364158691663763	-5.924145496576866	-0.6846363531755085	-15.477392946018579	2.359284372712169	6.67802038102847	-5.8740109242167495	-10.090777543816712	-3.8821201346579253	-3.3145701045061218	2.6187409866890117	-0.2674011011138503	1.1702074846525579	6.120109933075891	1.4498711496313852	-0.07541015203885859	2.357549335560231	-2.448390488768816	-1.2639192500973064	-2.187467094286301	-3.3637279830435647	-2.6261972500767468	-3.8255656873326247
1,1,2-Trichloroethane	15.389256599005128	5.020813551204556	-2.5062925965550664	0.4385772909196893	11.100231330336415	3.819751270083216	-12.731147655194127	-2.1779516116424285	6.48096960158965	10.145353061868754	18.761329570219896	1.450739965289609	5.285230511212164	-6.653204442839146	-10.011266524754324	2.9956455162033224	-4.732407715248035	-9.589354703930196	-4.787870440013904	7.283958423719869	0.4719745812149324	-7.814047809270151	6.985856772785851	0.7443482867460574	8.508026981018844	-10.528303441088626	-5.526798445550185	2.675785268091172	-1.5059194709844865	5.174718228240382	7.769492729710166	1.2919910487586364	-6.241607027456516	-0.6995206784961457	-7.688609838419729	-1.085844443392063	-2.9748918018758506	-4.2027991775797195	2.461194007608466
1,1,2-Trichlorotrifluoroethane	20.81919191002291	1.8139620986615166	3.78817967415758	-2.5702361482545917	14.758216482483729	3.2142492537764378	-9.118062678503103	-2.000623497140144	19.339437985877915	14.837093921839115	11.326844200467791	-1.8405544401021037	-4.7006768034808974	-5.639510232627463	-13.771076014761436	18.498589204750264	11.653242530096822	0.5127486271522893	2.210554151713049	2.158764757661479	7.2069229815946105	0.6170189986147195	5.451701946888685	2.486649577148799	-2.5862141012803725	-0.646567284178415	5.385704492293419	-5.513911738299936	4.882617272216667	1.57620953599256	-7.376720038741623	1.1835040827199736	8.147522641398083	0.22446687503583784	-0.18260951896236555	-5.894825790409525	-1.0698639481235275	1.4904641368883915	-3.1256901890134645
1,1-Difluoroethane	5.312534532884948	5.252045065432125	-5.100229526502477	2.341977840220826	-5.403020526972225	13.38488421869173	-0.7240478958179349	3.083582277161108	-4.7516568183978185	3.3603057718852347	2.4445832742297475	2.6997180519038073	-1.8131272536380214	-3.4970147573642807	0.40166399937719094	-0.10261113422351358	-2.004816651312271	-3.313547222695161	-8.301276172485386	3.6490408909224192	3.318094501497625	-0.2619921834729752	1.728694943370549	-5.07755061439074	-7.391492422665555	-2.6091646592915105	-0.120928895742324	-3.2679282894101283	0.6452536403003859	-5.289644954401593	1.0561018363672765	1.8174154557829973	-0.4956540915599434	0.9718383357398463	1.823885719382173	-4.551646898335568	-0.19170218243186	-1.2377273214110012	2.256334093948902
1,1-Dimethylhydrazine	5.825496316578574	2.207061438689482	-4.057033810703101	-0.5117818872140202	4.155503130656885	-6.283202906751038	7.752333252954375	0.2930519823276392	2.78017023907193	-3.8349360292300423	3.4774905252496557	0.11682182130414778	2.0182062443179447	-0.14931684146925933	-2.845942052890881	-2.9886708227258802	-0.055574803027475354	-0.526684598827505	-0.8971751461276557	-2.878943746390516	-2.467025072509534	0.22515460593033212	1.1829382233731023	0.021500134404574926	-1.244309672747682	-1.5103235955540455	-4.337685241938958	1.2354163886074205	-2.1680210318388875	2.9200401544929124	-3.9625117322572727	1.0537584942935978	-4.250779860374693	-1.2243718166896718	0.35170950693812836	0.8086689199917279	-3.2980164935454193	2.227232895557006	-3.619745629806563
1,2-dichlorobenzene	-5.4221954395864715	-6.778636562593132	4.324635980270153	0.7471051205147384	0.5816375474275437	3.480558538872525	-4.141692582455108	2.2083447853390195	-6.079090963954378	0.06015997989238981	-8.094311626567123	-3.5263636285805826	0.6201365568564199	-0.3867919594443104	-5.615322875579963	0.6501560588605885	-1.9217981326105587	3.2072125344961333	3.278016446840026	-0.8581574844067534	-2.4074235862260984	-0.9547222687100104	1.0864321220791984	5.741899193105157	0.6880865638133424	5.654345824003803	0.8894143684159741	-1.919681266076205	-4.258981451645262	9.807722355209085	1.4847667796771709	-0.27878803746859365	-3.2863997301036023	-5.826607466893127	1.2308695275039703	-0.024793823808725492	0.11997896618786939	-0.7478152952569993	-3.671531365258217
