Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25
1,1,1,2-Tetrachloroethane	-4.1388354340629725	2.6741761285273884	-6.774366317314409	10.001382828359072	18.73774161492308	1.2015793484174069	-9.406562146787175	-2.367752752628304	-1.4922026426452448	-0.28926119311119536	-0.7306243169679204	5.0425892288426475	-9.56002075329794	-0.5896455234592725	4.472003850123788	-2.68473549224213	0.4001271808720897	2.0470153243024996	1.9714554337801677	-3.575806120270771	-1.0164655723374125	0.28374308232557766	6.024634478905953	-0.6484512994864783	-3.9676489881462857
1,1,1,3,3,3-Hexafluoro-2-propanol	-9.114509481297212	3.6926693316655803	-6.178438002964842	3.799864947017982	-16.40792942324376	6.759993318877562	16.817960880173807	-6.667688720671404	6.761930378407343	-9.423159948563312	-10.82789961576091	-1.226032516852974	-11.604816875727847	4.427169228992293	-6.434701621515786	-6.595089472320654	3.249631650880644	0.09230255235333974	0.33091572841728867	-1.786346068240636	2.556524232940847	5.043570074070424	4.396087802165144	2.259230552127983	-4.46270005540464
1,1,1-Trichloroethane	-2.977400412399662	1.2019726371326191	-6.517785401176006	3.032810642184898	15.840022779625565	2.4957611863317375	-9.264469159352007	-6.12502034989192	1.405206537275835	2.7958779750504403	-0.5969271586021961	-1.4285673113460824	-4.365124959003508	-5.383519231421668	-6.4796974797251945	-3.059314369439364	-5.033132163449062	2.2455799880999496	4.402569767205255	8.20368281204546	0.4704651630744243	-1.9743744616080237	0.051570232082364796	-1.3061691417527874	-3.664141462083264
1,1,1-Trifluoro-2-propanol	-5.757783011473518	1.2417296155785438	-4.396690752066009	0.4028595023869755	-4.79898229020936	-2.199872779891089	9.38396114670277	-3.5155620249183954	0.8397952090960332	3.1079521005662523	-0.9609282635834179	-7.089158533287814	-1.8983604159809735	-0.9349236312470625	-2.918306130116827	-2.1557403012230636	-2.6508200339613692	0.7737227848795144	1.6754549247324881	4.154252911133566	-4.75079847659927	-1.2668810182305605	-2.762419634049417	10.749228731046118	2.7309775691442213
1,1,2-trichloro-1,2,2-trifluoroethane	-6.576072964565237	4.696096567242153	-9.577514741415591	8.25774018113192	9.06850630971146	8.993784428829157	-6.702965593422757	-0.2212397119948105	5.892146346513734	-6.4593631438822365	2.2926506533922524	-2.9576250177203396	-1.8680880844570225	-4.921388795517697	0.12937790732474402	1.4917602058001382	0.22949271752179393	-10.292802103667947	-4.801934253079351	4.037372660456728	3.076535451015819	-5.215039575426694	-4.057284017952224	-0.15093370277016427	-6.52162787294763
1,1,2-Trichloroethane	-3.3938604340099396	-1.9232882966041123	-3.5024817048858603	8.840456454875646	12.57501751938221	1.6832396265185219	-7.448326043343328	-1.589485809127333	-0.537664825748879	-1.3416284231414073	7.476413635461573	-4.705899326761947	-3.8838531297358	-0.26615483056133504	-1.4749604436276236	4.58636529820953	2.1399370676867147	2.661638464612812	0.43637939069591547	-10.216582308931073	-4.677513280601047	-2.432217427564174	-0.08486134751979785	1.3612977554581276	7.069845422642387
1,1,2-Trichlorotrifluoroethane	-6.293325488687838	2.39458599257104	-7.9070921820384354	9.195408785488272	10.414307445793785	5.015292855835578	-4.434612902847835	-2.2565894795399144	7.800224612794087	-3.359123955361953	1.0861172217555857	-2.7877382804845348	-5.01289314201494	-6.192943043317903	-1.6361490753612886	-5.266760862097581	-6.1705489092015515	-0.6311641105017474	-2.672382024216465	-2.3670270322826976	8.026256811567801	0.664983449983853	1.3451234357746087	-3.829245984639634	-2.5571588417138056
1,1-Difluoroethane	-1.7843691571598166	0.06096986215021536	3.016429688787058	7.684673125639011	-2.199323562254233	2.2388459605799533	-0.9570418619634148	-0.35494532839729614	-6.241965887718681	0.6149375614239875	-4.6316899817377255	4.065270121368345	4.248323655563439	3.7031924171145363	6.032686327088563	-3.7785861776203937	3.91693581409043	2.3758803249603955	6.2230519419489	2.3487395886314193	-3.246104377589929	-1.861058947537627	-3.4834437578945425	4.071375267658599	3.7241471046291528
1,1-Dimethylhydrazine	1.1807676716658455	-5.001695066255939	4.744953709560586	-0.7796921666013225	0.9150954527496324	0.9534428304911164	-2.8270858584633265	-4.176942640998141	0.24591740815068722	3.300305979486839	-0.18767351484540495	-0.33299561850867515	0.24442346270106396	4.272749348174549	3.0789423977396786	2.681580311210374	0.08996014773702309	-2.5903308045785316	-0.12200383360221959	1.555411337129064	-2.259073346929874	-2.328348155730844	0.3202156618876343	0.2396793328075216	2.8524742816828157
1,2-dichlorobenzene	-3.3484032796023397	6.579674073978395	-5.60057888662966	-5.379250746099093	8.35131162019413	-8.007182290942724	1.1251547999072913	-1.2586690418459643	-1.7141246974873683	-10.845910359796402	-3.1372594214680025	1.7574484064541158	4.965818735249815	4.962791642710086	-1.1121336409651164	-4.964586990130377	1.477239236449095	-0.13557286166194452	-1.9539081560956302	0.034615374124216995	3.172280516864226	3.2684769428110783	5.540834417680729	2.566549949268018	-1.916966682845969
