Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23
1,1,1,2-Tetrachloroethane	-3.090348886820472	1.0101132224374403	3.874605550120245	9.075036251154227	19.057170511858608	3.4514357168577834	-5.976796958536823	-4.975160835772056	-3.7294985177280546	-3.209222680476488	2.388758908645806	-2.5032588277355536	-6.384694975259348	-6.22409682011971	3.0602612436793772	-6.9867021512839065	-2.947590334757446	-2.4854813804439346	-1.78446286738865	0.1686725668447924	2.7137510686323374	-2.58230992084906	-1.361389355104038
1,1,1,3,3,3-Hexafluoro-2-propanol	-8.010751564090446	2.768836507299294	6.109561788164189	2.6296883724145563	-17.077561205475583	6.914216453208797	20.131687496343957	-11.234223699720541	6.257383101069303	-2.158232605626975	-0.6979768536974948	-9.470318865226748	0.832399995688671	-10.794455306748278	-1.5993724424188192	2.4378574241945934	-2.8822342835202335	-1.564193053092161	-1.068610548086904	-0.9427704767872996	-1.5006700606714263	-1.8936161792221167	-3.815248716281581
1,1,1-Trichloroethane	-2.267969121709853	0.24214104499512237	5.021484324237927	2.6302811730570927	15.060666988033889	3.702159913704553	-5.2031970165811305	-7.6380578319105625	-4.455569961202124	0.6790022312258763	0.6697065045490134	-5.019159065671601	-8.176953763020899	1.6896221472466952	-0.8827019068768541	3.080180892316084	-2.380534084872048	2.049847707525877	-0.3457988600773062	6.610516843545963	6.799969581148849	9.418473690341896	-6.870861638240404
1,1,1-Trifluoro-2-propanol	-4.961097034991455	0.9234194802879787	4.681737708759122	1.2383678144930799	-5.863649428121343	-4.034181547908484	8.722961755456318	-0.8256542956812227	-1.8353637242623495	0.98986114250473	1.3765856059497772	-5.8659348912247875	1.291296349621347	1.9148872046176977	-1.2868366061069594	2.5308282543476337	-0.46695823520277135	1.0658864520650708	1.0149506339938017	0.5722699118599189	4.073457101068867	5.104462213489658	6.8994527763569655
1,1,2-trichloro-1,2,2-trifluoroethane	-5.333667547247524	2.3265680646658025	6.675297839268468	5.8432661009815945	10.969376745353397	9.416194072473079	-1.719819442771819	-6.1644312237828425	5.760034167173013	-1.6282202682913536	8.867184206304023	0.6280778427016012	-2.391339788911486	2.470315196652284	-0.14087776954991682	1.5049083946247455	0.6551350800409667	2.6192725059453137	-4.327999024430626	6.942260649285152	-10.881502993845695	3.8549683152884167	0.9180343010955463
1,1,2-Trichloroethane	-2.368780042074195	-3.4006485933361428	1.1692707911264848	7.753859114843125	13.020891048829077	1.8783992650656431	-4.63406070040068	-3.4123638718113214	-2.0734049523516287	-6.313145401667543	9.730734493773744	-0.7307843200064748	-1.114675197663852	2.7085278212087975	0.5941399762087979	1.034529634387135	2.1322507564097317	-2.704000089038904	0.8040157663507351	-4.187859109705127	6.432973731582314	-6.93939217897194	4.4744574680223534
1,1,2-Trichlorotrifluoroethane	-5.147342189588352	0.5311601311721307	5.539510929003941	8.139343580166658	10.934055558482104	5.691538366085767	1.836877157866104	-8.536708763450102	4.525413321410107	0.747546741295523	6.8834221023121325	-2.92985016169911	-4.377895981000752	0.41033663545508436	-0.5757216987986126	-0.13870491406450172	-7.639629205253761	5.272666194323013	2.0756977445546045	1.8227677247206548	-0.17970901052283428	-0.2855472828061807	-8.308494721977588
1,1-Difluoroethane	-0.9063282219285778	-0.38472037375897583	-4.692907866564313	7.117654972615591	-1.4633600026665465	4.80558386896183	-1.158868073566996	3.2006990882984803	-1.7882561156225238	-1.7856977460091314	-7.272941030671583	0.4603255259657183	5.669858797017337	-2.516553220490523	2.4237062407526295	-6.2339946383754965	3.684432301220523	-4.811238977246858	-2.0552658000924335	-0.3203074210788966	2.275610858367054	4.461563194830603	4.2283545139189584
1,1-Dimethylhydrazine	1.8880620000347177	-5.128205818937688	-4.915044315126731	-2.3406151881535155	0.4383632802510641	0.6337678032251379	-3.4124171366114076	-1.3888073980006044	-3.7107865917651677	1.474593241062789	1.8125494659127313	-0.804303151881428	2.498431994637755	-0.5609951924065415	2.1048176412836077	-2.7868597699747446	3.4927199683130605	1.4435112584226033	0.36202179959725206	0.975380678769555	-2.123417399990094	0.3425502288581277	3.230043554092006
1,2-dichlorobenzene	-2.797822126715772	5.494502031562098	5.184553237821784	-2.553955410837369	7.284975147239785	-6.530448079761109	-1.2652419508083514	-3.943846616161482	4.019515838126196	-5.610105883677632	-7.739482223752677	0.7620048586183439	5.512596305140647	-6.718141558123238	-1.5344580953705094	1.737856533544269	-3.5177885459213574	2.5320515367885363	3.551703527113514	-2.0030798295828403	-2.48302766601992	0.8151959637556517	-3.385763233085245
