Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8
1,1,1,2-Tetrachloroethane	-3.4307483800788408	-4.029539905626969	2.631587896875533	10.727614096233864	1.7443802988485622	14.907606961853862	-3.327608414089717	-5.48635594490869
1,1,1,3,3,3-Hexafluoro-2-propanol	0.1840910403958596	14.005434076488529	-13.359826216409571	-14.064959138003125	-10.3828273210738	3.691731262114229	-2.4699519275846575	-0.6488328680872248
1,1,1-Trichloroethane	-2.5816465979912753	-7.260854936938262	1.4306479919772324	0.8384532726779438	2.8108674129824247	8.661858446047543	-3.1255525557728507	9.530652622055886
1,1,1-Trifluoro-2-propanol	-1.2132992581109652	1.3439860367091654	0.23500977847629384	-5.3857593993815325	0.4549516691520609	-0.2624091279370305	9.700143296968653	6.295595234208012
1,1,2-trichloro-1,2,2-trifluoroethane	0.295939393503576	-3.325374042966402	-4.373524836394156	1.201079608773038	-3.272100018194171	2.584413471733969	2.2895381108423227	-1.8253164290625103
1,1,2-Trichloroethane	-3.122876923041689	-8.705105481918677	-4.632513564699641	15.644909452792591	0.3617174017238495	9.027599869101683	3.34340535186284	-1.7388572188581872
1,1,2-Trichlorotrifluoroethane	-0.49826035071714553	-1.7328682343528252	-7.063949914353557	6.284595269190167	-5.962572136889829	7.31059240250546	-2.308705245518222	0.8005395644539575
1,1-Difluoroethane	-4.336724773982939	2.5212059704316707	9.249325524161648	-1.164148151009112	1.2969892095553772	-0.5048839022997259	-3.0474951503201053	0.732845096544037
1,1-Dimethylhydrazine	-6.253202659628052	-8.090183847773353	0.9823847798163323	-3.661836374338944	1.5449980839545803	-1.9071865046425007	-2.42686176112835	-0.2547782880846047
1-2-3-hexanetriol	-1.460401118995026	6.531048909052889	-0.5743418429232615	6.14212306031469	-4.052863024999516	2.256093466202541	3.6193447727451513	-3.353766963081258
1-2-Benzenediol	-0.9420901835724221	-8.62487076539222	-1.291575194826888	-0.6388260681046758	0.24500929004823488	-4.720579668745678	0.9101066491858392	-3.8195489496748527
1-2-butanediol	-4.557161263869183	3.432360765443189	-1.1867514328994933	2.093868343450984	1.6408755516882167	3.8503063551532892	2.3888774125429078	-0.7525239582779429
1-2-Dimethoxyethane	-4.382043697579623	-3.2623745738985144	1.7011629069230418	5.727361937617892	0.9775592552874542	-2.6972027531829244	-0.6611142438117266	5.433729017318681
1-2-ethanediol	-6.6100486308984525	0.5743144076788218	1.7882149056574366	0.9203175346984366	4.613653951260568	6.335483851784378	-1.8775123874944726	-5.586518375174825
1-2-heptanediol	-1.196367965629449	10.839435264792478	2.2356616639278477	6.372740634245488	2.3688651496233066	-7.130329174896557	3.9745134950647354	0.7053890423858769
1-2-hexanediol	-3.1108891152076326	12.04720741746765	-2.1939477850552134	3.06865318644313	3.008000600420388	-3.7334743229759098	-1.897545505629666	0.4950120326089782
1-2-octanediol	-0.3265626666303376	12.577162922236322	3.5206324075405258	5.72454325892804	-0.7561866490697133	-5.339348810734812	-2.922253890840825	-0.9642025541027212
1-2-pentanediol	-2.6975104680200266	4.42842825277785	-2.6098038046795917	3.297366936155762	-0.8353915127849189	-1.457930344702276	-1.1335692746065977	2.4429306902809778
1-2-propanediol	-4.920008730938152	-1.055515637254421	3.9391518979687183	3.952398641630027	1.6102860886102044	-0.04340911688704251	-0.7148712982579968	1.2007053386678441
1-3-butanediol	-4.0932967650748795	-2.6017524006662534	0.4618629249383907	-0.673051260016573	-4.211072431169961	0.3858071678036121	3.3573259171231626	-2.969087917827447
1-4-Benzenediol	-1.5393699110793873	2.9284058422582113	-3.2110819646237787	-12.553605864562904	7.376924211604766	-0.8583213988946233	6.794307023360628	-4.274463292071651
1-4-butanediol	-4.396992827905314	4.4216055406592885	2.1822472854046553	1.1256482169346274	3.8341548758684234	2.6266293109325654	-6.385868439585348	-5.714627265889801
1-bromo-1,2,2,2-tetrafluoroethane	-2.939681066533396	-0.049938759049205333	0.9284611768514218	5.485108844410588	-5.104879541032949	-2.449258299807428	10.69034217192224	-0.6383790775760405
1-bromo-1-chloro-2,2,2-trifluoroethane	-1.7057860297956557	-4.474049086782851	-8.98399404370341	4.049651914580465	-1.035651208495862	1.7250784771343173	7.235954779347241	9.098733563933491
1-bromo-2-chloroethane	-4.652544372813846	-5.514343706996117	-3.8933178424503083	1.7250942293567444	0.6762144052375745	4.06649072592203	1.2283605532041872	0.9641709635354487
1-Bromobutane	-3.752338527210353	3.379169805819594	0.9812995017821161	2.9511550627240517	3.6070383546693194	-7.852170121427975	-4.0094023866882935	7.501238006400903
1-bromopentane	-3.7107958332870994	8.904134529701336	0.9113190632227728	-5.031542073758156	6.604862168050196	10.804256973132146	-6.66736267697127	2.5843241849088705
1-bromopropane	-5.453251799768526	1.1640742673059168	-0.7996706613565081	1.4882704384705507	1.6739731663562933	-2.8694447776530407	-7.006175259637321	-0.8449936806324436
1-butene	-5.547610311626312	-4.3903054438476845	5.285287939879051	-0.200675969403597	-2.929889077293888	-4.427408214699771	1.593795604218047	3.00782925597184
1-chloro-2,2,2-trifluoroethane	-2.844652248237618	5.119818324151914	-12.107560537124213	-3.5339912665505944	2.6883658318168475	-4.211005571003585	-4.64677069493774	-0.6066878603702407
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	0.1705759434049867	8.675736924413988	-14.016405895186063	2.4148166732269685	-11.622501676165653	-4.1636708242307865	-3.2401842012968487	0.9407257339688689
1-chloropentane	-1.6538504963764644	3.022261980338687	-4.196130665368689	3.7305762124750004	4.378242633073509	-0.44374590450618173	-5.451075235779921	-9.866722723078418
1-chloropropane	-4.893255860610024	0.14181649196907845	4.605165788711009	5.862635450583206	4.694090125674844	-0.21372693186348457	-4.866399762150301	2.418565388182584
1-hexene	-4.249713638442983	2.731174982945241	8.835336577294498	-2.1774911443560603	3.6812634765945713	-6.0855529623481806	3.8779810147660436	-6.865948386697107
1-hexyne	-3.8431711797696573	-0.9841111475580386	2.843380948934555	3.600234073351001	5.190800879165582	-8.456318010308008	-4.095327429077663	3.256468423785536
1-methylthymine	-1.7410311008386767	-3.619700676592888	-2.1786747330258884	-8.997155272221393	-0.23373042308468922	3.486685693132192	-10.27250180592789	1.5931567080275437
1-nitrobutane	-0.826429615755361	-3.9424866241429504	8.844922359939025	7.854719225757744	-1.725656993953976	2.5826571862799876	1.016930605785129	-1.3555529956688146
1-nitropropane	-1.6116140938002945	-4.100600901593135	-2.521033080777173	7.0073454619207185	-1.7285303870975883	-3.2814921788200566	-4.1441348931173465	-3.187616595539037
1-pentene	-4.753369141814648	-2.0584901280813006	6.154495741638833	-0.4794433034572747	-4.662719430600257	-4.03160553109069	-5.083560836782717	-5.260121004763399
1-pentyne	-5.301994146795445	0.5366134801519473	0.7137168001422718	0.8092340644901741	4.9256698191858765	-3.596907766334772	-4.292341587604995	-4.239075037189294
1-propanethiol	-5.651525003343936	-6.948817929541833	0.5651218670103181	-2.0864216033829557	-3.995915307012338	-1.227238768964542	-0.016048565449020356	3.6988889720808116
2-3-4-Trihydroxybenz	0.5092013339169895	-2.300695051246115	-7.073613890587038	-1.1640350963422317	18.613495706652422	-2.489329994284393	4.941319903649277	-3.9195736197808806
2-3-butanediol	-4.118696316294714	1.5579730517253096	2.379407529594086	2.9271800656211506	3.811699159048046	3.5699215099632586	6.953288055698586	-3.9063318412314327
2-Ethylphenol	-2.2353775574612955	-4.589351854851106	-2.913678019313406	-4.57872338022727	-0.3803772268491456	-0.9102746280494429	7.1387891678474595	-4.235216537907015
2-Hydroxy-1-naphthaldehyde	1.201915791559142	-3.8032168455301965	-4.853051832206856	1.2195488703653847	6.880566087893172	-3.805649849921121	2.173097046736094	3.069930012878654
2-Methoxyphenol	-6.98310927552846	-13.27007373612567	6.1430419633784386	-5.353397831000159	-4.043139559992332	-0.8075946668012277	-4.850781280454391	-3.159558759391772
2-naphthylamine	-2.326157854560583	-4.584344245453105	0.39081063922691206	-2.31912366260294	-0.79388106577248	-2.2444161199684007	5.554651605561758	-3.812717187269265
2-napthol	-0.0386332469525448	-8.831106514747532	-2.585167429925843	-2.879085238856073	-1.8206345671559534	-0.47967532953254755	2.726657888058349	-0.47174586920247397
2-Propylphenol	-0.2845597933416896	-3.1854549762336606	-5.380014059144375	-6.27323115655091	-0.5749080467554241	-4.123620366113096	8.83198948789046	0.17224093205872867
3-Chloro-bicyclo-dimethyl_phosphate	1.5413694434970888	7.864549439499133	-0.736815512780447	-1.1684970263045797	-7.045815275386204	-8.230574222871146	6.1365384867381145	-7.965846927197296
3-chlorophenol	-1.9346162212051357	-4.592791734009083	1.9723844799494528	-2.6408228143323633	4.59372510194833	-3.2602814751769578	1.7270409739280304	-4.044092697102757
