Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15
1,1,1,2-Tetrachloroethane	-3.430748380110126	-4.02951575250445	2.6316892347314664	10.727809084568733	1.744684872542531	14.91124924077626	-3.330447122440137	-5.491906144057653	1.5582957434584224	4.4460471465201605	-2.4433449281724706	0.3167885475873846	1.1009979339941605	-0.8218640507640983	1.7964638718688464
1,1,1,3,3,3-Hexafluoro-2-propanol	0.18409104022152759	14.005429634306504	-13.359537167893027	-14.06401844754502	-10.381670848609781	3.6922321938673215	-2.4728651942415847	-0.6549721422430289	1.0094253024960949	5.945368581266951	1.9953317367039825	-1.132439740275708	4.9111096055637296	-0.04656826173804684	0.11514836434223857
1,1,1-Trichloroethane	-2.5816465978739194	-7.260875132140839	1.430521415010465	0.838015817531784	2.8101463028283376	8.65643197709374	-3.122520528772794	9.537108577537245	-0.40373141252637124	0.4566249879989585	-5.6567858477628725	-1.6110541607091962	-0.1895515238867098	-0.5471722786075613	-8.095751778334083
1,1,1-Trifluoro-2-propanol	-1.2132992582089999	1.343952007041076	0.23526995373440673	-5.385369165748276	0.45560486876153433	-0.26199164454283475	9.698272779763123	6.294523240386657	1.4682229167099596	5.856731853175286	3.132936786229501	-7.058355309855415	-2.1750922061628217	0.9562233167127347	1.5289755711637536
1,1,2-trichloro-1,2,2-trifluoroethane	0.2959393933295313	-3.3253533127596873	-4.373283333004037	1.2021299099473215	-3.2707307653554136	2.589731714287032	2.2848088227597616	-1.8372922688390378	3.5275371196967567	-8.364619647176092	0.042669655492674735	-0.47070638590842995	-5.264928621782796	-1.2384616849424719	-7.828019023767384
1,1,2-Trichloroethane	-3.1228769229682456	-8.70514946300751	-4.632640234008315	15.645048842652074	0.36183631981513564	9.029410115934931	3.3433516604111095	-1.7405254761866735	-3.1127383775536592	4.83033025530633	-0.1904373062755914	2.234140913774096	2.9670810471910674	-0.6806881712603897	-0.5945425203481652
1,1,2-Trichlorotrifluoroethane	-0.4982603507375885	-1.7329062085759337	-7.063956130304654	6.284844560080586	-5.962248742072281	7.308396772565325	-2.306658408627761	0.8031462686557713	4.3280551744382665	-5.63679007701791	-7.473830588894395	-4.948164286019782	1.3285325365765104	-1.2226758200739964	0.4440978414872755
1,1-Difluoroethane	-4.336724773970806	2.521242396851491	9.249168371921945	-1.1642201868071613	1.2962881629747594	-0.506655714447441	-3.0465638301186946	0.7340925969809933	1.1745452226435535	-1.8921142035876892	8.710137841844059	-0.027166530090606968	2.7435359477049897	-1.5249218971883451	0.9645727499530942
1,1-Dimethylhydrazine	-6.253202659613518	-8.090199169601515	0.9824163828904645	-3.6616384113080227	1.545038219629397	-1.9063444331232142	-2.4280192037687236	-0.25694191584943943	-3.1675560239878684	0.8846014480202986	1.7508938024458387	0.1387802725862173	0.36187774782057097	-2.6479068986005556	2.215913303178961
1-2-3-hexanetriol	-1.4604011189834682	6.531058964492194	-0.5746138666473529	6.141398553572971	-4.053961561275582	2.2531610761298757	3.62312355364312	-3.344927533167586	-1.2644675023594003	0.523631579962206	-0.3073245835200734	2.0027947508689783	-0.38746982163262755	-0.03560044723970345	1.4065818818707938
1-2-Benzenediol	-0.9420901836876807	-8.624864519888574	-1.2913050638950068	-0.638728818535326	0.2456276060517266	-4.719815173096835	0.9078939875431362	-3.8217953384239265	4.660615878434108	0.7975853456595816	-1.623366552815336	-0.20285586880761372	-3.6178298201761314	-7.39194826644736	4.707955571364678
1-2-butanediol	-4.557161263807486	3.4322860560839827	-1.186687681361023	2.09444947191308	1.6414414740336438	3.8510802498623598	2.3882637457516465	-0.753586169441033	-4.8098613865718285	-1.4963490720051782	-3.970306900957823	-4.38988610042495	2.54795334159141	0.9756515144588127	2.120131600039616
1-2-Dimethoxyethane	-4.38204369773924	-3.2624507989602582	1.7017630330296891	5.728229163489812	0.9791737690674391	-2.695500529925112	-0.6657779995807857	5.428513386448877	-5.788018911800247	-4.163007737567762	-3.5572036888527214	-2.057921137500233	4.7037054448014946	-2.3347617477076064	-0.09055713508901046
1-2-ethanediol	-6.610048631062592	0.5743706366722647	1.7884636161773693	0.9208850956804305	4.6144180299522155	6.338359148041271	-1.8810521963274964	-5.593878224584	-3.4039684840972844	2.789606305366246	-0.7921231586305136	3.9262469033362115	4.784831181464329	1.149708401881999	-2.3406235456507525
