Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11
1,1,1,2-Tetrachloroethane	-1.8086385498914275	1.2722807174166821	7.8673429064641525	-2.7236801782821467	-1.9146151760206926	-6.153662543527586	1.2575547745037088	-3.301271882704661	2.212687727118945	-2.4937066185265055	-4.559537380230082
1,1,1,3,3,3-Hexafluoro-2-propanol	-1.9203388201112228	10.338056221361667	10.342889296758537	4.145804774939913	8.535589696344866	13.466452007014166	3.859791324592139	-0.2045215471579021	-8.088361046093482	-1.6253246032080102	4.503835146074208
1,1,1-Trichloroethane	-2.8641615098532642	-2.5615122212749255	9.673616413926073	-3.2110455063935324	0.40630408691276243	-5.04740536096243	-3.2320185128327514	-3.0598912750004126	0.0978746944802309	0.6930302251327565	-1.7752312448910155
1,1,1-Trifluoro-2-propanol	-3.7763737170950344	8.342238926850756	10.627306237077102	5.152541536403962	-2.8797388202300294	3.350133132037625	3.8991117191527787	2.906367171928927	-1.7411998571851226	-3.902038857727032	-4.981051835013819
1,1,2-trichloro-1,2,2-trifluoroethane	-0.6483143718219121	3.155604359204021	5.142631039930171	-7.152640824186056	-5.047643308009374	-0.04540101176568448	13.727819225781452	-1.951279217568117	0.8678135877758413	1.5924128136495401	3.156612274888602
1,1,2-Trichloroethane	-2.6127475357692864	0.3170555083470617	8.13677342618366	-6.394121974981725	-1.6596445281250705	-2.146535540029193	-1.7308625800682313	-2.697167410584156	9.766623948746872	-2.935589927649114	-4.7060180573665065
1,1,2-Trichlorotrifluoroethane	-1.2787022954255132	4.181481040980656	5.464125663526593	-7.758689399331912	-0.013388400159184407	2.2646389429034652	3.302718822571151	-4.031439119524987	2.108752145447263	3.9798199792385125	-0.9692387322220704
1,1-Difluoroethane	-5.16328668741605	-0.45510907871361295	12.371441261626648	5.17439492088651	-0.36357288937620136	-4.193854843624393	3.580304789651234	-3.387954557258454	3.223820030973855	5.201129700078527	0.372953218092203
1,1-Dimethylhydrazine	-4.350233232845868	-6.464482633001437	-1.8091191933446136	-5.776564363234493	-2.0832156220792277	-1.6550094081554885	-0.8232796064609403	0.06861313297246938	-0.5263767897935062	0.3989978934975711	3.017271953636791
1-2-3-hexanetriol	-1.4744707155496315	10.556601439820938	-8.686636417562013	0.7144179823801233	-0.2124800156269045	0.7509562451961154	2.8720741868925503	1.4114599166787518	1.889193949671687	-6.45906499441058	-3.3635897863232715
1-2-Benzenediol	-1.0742097457984918	-12.42897257689094	-3.7107166085558463	1.013688364301489	-5.020414830564506	5.107125290417421	1.4198470786859683	1.8240575228220064	4.489475497018615	6.065112241477965	-1.9992336688054508
1-2-butanediol	-3.901493388170944	7.579986084107773	-1.370456166708924	0.06749990498607761	-0.1991437435131626	-0.21347075521812725	-1.712407868837577	3.1979769771429507	-0.9871967818180021	-4.71501288123601	2.177023219800896
1-2-Dimethoxyethane	-3.867496688084419	5.207703521353056	-6.315378181112831	-5.440278515196252	-2.8117624299653734	-1.9062123593516158	-4.3792507020179166	-4.769272422653438	0.7664803460496266	2.4132129971509357	-2.7973251778033674
1-2-ethanediol	-5.795154796119802	2.1229130209217084	2.8842411286606837	2.452603491576513	0.11488293858379393	-1.4962199968685281	-1.9639009744999472	-3.2968196548145747	-0.3052038531920604	-2.0722951104035667	1.0665116640432997
1-2-heptanediol	-1.9716739873861293	14.047592760510245	-10.97915431954932	3.6965280306115598	2.8763529546721722	1.614942289042721	-2.358787941483544	1.131648764953462	8.19283299371015	-1.2254310449967074	3.0940349169020096
1-2-hexanediol	-3.119972169436963	12.404981982428911	-8.176244610284824	2.7536890458827132	4.035775489172725	1.785472860822841	-0.2621387339828366	3.7045958876957434	1.6325343511558337	-3.431384070384327	5.527670023800165
1-2-octanediol	-0.9049241693120962	14.844863249274722	-11.673306577829269	3.9553504078073507	1.042615494322851	0.23613405864686468	1.474230773117201	3.64469683205832	5.215238338190238	3.5473032944740432	-1.245562782384206
1-2-pentanediol	-2.301573655464731	9.160060798918485	-3.5995162303382724	0.6888916054061665	1.1466298780778528	4.380235057076475	-3.688008723074351	1.351373614854665	0.3438704807379731	-6.231380436766502	2.997661391601237
1-2-propanediol	-4.897668161653941	4.774825267033698	-0.17038418026443808	2.0467142731317987	-4.150677698204896	-2.653678493715987	-1.3501510903580227	3.447708606455792	0.2772971608898757	-4.833159272589378	0.1667264644531313
1-3-butanediol	-3.8759440904768376	2.9713559285768496	-5.23731610975199	-5.792048239796721	-3.8036299267187976	-2.026293151070994	3.5545561795217204	-1.2570007041150344	-2.8776393149079444	-1.985160740468294	-3.149009639306236
1-4-Benzenediol	0.125940589830797	-12.510317193993338	-7.019912079660786	6.222006207094372	2.538592443817604	7.143160297119063	3.4044416379166282	9.574865561496313	-2.8213391196612814	0.09991372048593018	-1.0311411546233409
1-4-butanediol	-3.815997787546947	8.403465218840276	0.07240749334684023	3.050670717998213	0.447802481829526	-2.0089812866914327	-3.455759487782606	2.4468762155167676	-1.4072186816627008	-2.988723085372222	3.7989637506217493
1-bromo-1,2,2,2-tetrafluoroethane	-2.4279433411323486	0.15914242406015766	2.6287824377751465	-3.2713747882510935	3.046512511886656	-0.44395988745526294	0.9027924258099548	-1.4065775822886861	7.2968970563699935	-7.408086477169595	0.3028100460922391
1-bromo-1-chloro-2,2,2-trifluoroethane	-2.7596616478602196	-0.3871002448797372	8.22091422822293	-4.437720204549043	0.9279604910061415	2.7822520068383714	-2.3747271414846334	1.1854950988952835	3.6881478058706665	-2.1816216728414384	-5.396463666379447
1-bromo-2-chloroethane	-3.9722818365415433	0.5918701455221563	7.868800283921278	-2.240005228612375	-0.8693221436437688	1.2986745879606119	-2.002247798909486	-4.280247076313084	-0.5846134419102359	-1.1140668930524462	-2.795546565814356
1-Bromobutane	-4.1379434102832295	7.2125280079391505	4.69735811277827	6.589079718124544	3.7393894367874214	1.2929953111999117	-7.870530011235189	-1.8908917352713934	3.915938716117247	6.687673623954729	-0.638706909388956
1-bromopentane	-3.5547099566770397	8.483349180804462	9.182395548249596	5.26963926436776	7.04355495776846	-0.390232008434391	-2.037996161138345	-4.3069663595135	-7.814277044420904	0.953814318060341	-0.7047839611675398
1-bromopropane	-5.023273484310508	4.446695783147583	4.438378659540199	0.8850579529433703	5.181465583089506	-1.251489911097126	-5.799551264235331	-4.01392653942748	1.9676373393200481	3.3217719053605586	5.204472236585882
1-butene	-5.178122182025774	0.3314570461928892	-0.5510480167140915	-0.4700970867578803	-3.0806575171320447	-3.9873466845319276	-4.893217749397086	-2.3587479157099613	-2.2264607146404676	-0.8238263775712339	0.4110635407296731
1-chloro-2,2,2-trifluoroethane	-3.854965413772577	1.9004272502460982	9.89453550898997	2.118888727909889	4.505541214199421	7.875210780211877	-3.186821045094504	4.548074029603786	-3.445204317489326	2.1390464142161627	4.004393018634599
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	-2.8402095209574036	12.166992729165282	3.588266523546252	-6.281019206571214	0.8166541824887532	13.719148154304829	7.6034222969219165	0.9718459943772924	-1.4738572373953436	3.0117358311285645	-1.151091610104512
1-chloropentane	-2.9764492518500925	6.697325071699901	11.947386087661545	-0.6647754218604381	-0.38565478793919855	-0.12975449974077768	6.01662472598842	2.6181805897684147	1.7216053055884781	2.2466900195508317	6.816277722402196
1-chloropropane	-4.828737410900449	2.4185903805776303	8.240473165800672	1.2512102682491972	-3.6052895210657843	-2.9736802833925533	-0.07941972421463457	2.190106515589672	0.9999672842403152	1.9784272437505777	0.4589824748229477
