Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
1-2-Benzenediol	2.8868235061591077	-14.962321537038184	-7.55207089451627	-9.045072503223096	-2.0057858017326824	-3.2821295832164425	6.861092877324122	8.088716083227446	10.83038154371754	13.588812293157309	4.364958939017997	11.70470335019685	1.6132441756357774	0.49599841528252386	4.464622959877256	-0.9256155024741292	8.102155110806754	-13.259460483832322	-7.884495584914473	-4.685886965063597	2.686495858046263	-2.142688246993424	-1.0335193613552103	1.783240345064666	-1.103828295850314	-7.507662014412678	-4.472670153252632	2.407326291975868	0.5950937977666692	2.121761659359303	-1.0540575412234607
1-2-butanediol	-2.7831975556597475	7.687960097775333	3.9418136867785023	-0.9019272370707972	-3.9543879719418866	-0.9496642674852331	-0.6071892886902304	4.395061855453292	0.5155134933263181	0.13679887813115899	-0.30662680587622104	-2.598898392959352	-3.1445312922295723	6.796993836471684	1.621692091760002	-0.9858755150597083	-2.0160348526517797	2.720407926546222	-1.2940367690328072	0.17209441325248245	-1.2049180395986903	-2.553523619819192	-3.6007325958927705	0.6884248740583915	-5.130898646034535	0.03156041047759837	-1.870164720009014	0.6972776394545163	-1.1668346501411682	-2.0152624730732867	4.123526610101022
1-2-Dimethoxyethane	-2.3474620426811996	2.3435810291629795	4.052778873398556	-0.03246478166459183	-4.71831729026829	-3.8252309763811874	-8.022914395467954	4.2942150421664325	-0.7022955560459246	-1.5997836677694386	0.21774201968249973	1.0794964259232704	6.543926077114074	-2.597810459034011	1.186998542210527	-5.89358594657398	4.3134136071267575	-7.222484477563268	4.90612628993454	-2.8778161501929658	-1.7029811218986022	4.968973454279291	-2.806858760741268	-5.454320939205082	-7.7164875106569815	0.34152184952887854	8.114378355744432	1.7193043878183039	-4.402631114066968	-2.113577171448385	2.6738209013340932
1-2-ethanediol	0.13257484071296396	5.243171861936341	-3.588910254581536	0.609446269121842	-4.774095012508708	0.4414262673639533	1.2912775531873482	1.6192852387811878	-1.93795755719794	1.4909859927728961	-1.100107124798365	0.43403375431319347	-3.07285323884073	1.2507593841135785	0.4169248098552619	-3.6685733866324344	-1.1204431603139293	-6.101775315294784	-0.39579436021473163	-2.012268172623837	0.788624245094564	-3.2212229521010776	-2.2805228531179496	-0.6940676645257878	-8.074209097832862	0.9652147831498881	5.0704074403413495	-2.6137718686556997	-0.5371053564880366	-0.1834129304037765	-2.4041721638436093
1-2-heptanediol	-6.267892443872088	10.287392214708554	13.255093292054454	-6.183285483973613	-8.726439563484826	1.7686330542641466	-1.820465332147206	5.557980222570337	-3.0202775617203117	3.5429318410525505	-4.1960716198852905	2.750614916311339	-3.814745323263693	-0.061313612690471926	3.280223628733793	-3.9038930515794688	3.8688039163774626	-0.24107022307229806	-2.9479542783030492	-0.8209155175192665	1.9399685871522991	3.7152525899533044	3.1580193840148825	-3.6267635128139823	2.6703809044730553	1.3242348934410075	-0.15183075188467693	3.125860601516045	-1.5734118468171046	-0.5475572439002397	-0.15349970873407012
1-2-hexanediol	-4.772034161583806	10.440200021545614	10.781209718205918	-4.897897495627016	-6.416565061561489	-0.8254547219102327	-0.2963116398645348	2.782486282881699	-3.7818522793413063	0.011875472960371086	-2.1086214862635333	1.6849237185278916	-3.612321876745725	2.654244084126357	2.67156304669435	-2.401870559915729	4.03690177047422	6.888120031445603	-0.6181261456223939	-1.1662220981698197	1.6580652211107862	-1.4370214350333708	2.944133695392829	0.24905061859409366	0.2510326881229173	0.33477259900485007	-1.022455029353903	1.8019667938045767	3.651647551957117	1.0171207089013776	0.2005811862259117
1-2-octanediol	-6.538536744222369	9.679051415318519	14.193103804228445	-6.861353299125735	-7.72849042582941	0.027527374920162488	-1.9467984060715844	2.936655966875417	-2.4835433312219344	6.404821492881254	-1.378928669158851	3.2937244608588965	0.25008688887083164	-0.26634080684240014	-0.19256122450057447	-0.8787505154626334	0.32360030883377483	-1.6218697693144686	-1.873499636820214	1.518013371921985	5.809655147467014	4.8630864585543065	6.551027034571257	0.9134819324484829	9.725447857018933	1.3040473305080553	0.3662097713575294	-1.231065512924599	-3.016011649523368	-0.11039127615306152	0.5556440172771876
1-2-pentanediol	-4.196607528530879	8.626209916996762	4.955057094507712	-4.316555318482239	-3.4376574550644188	-0.3969108719797497	1.5273402822974358	4.68325460935797	-3.062429636289887	-0.254301387454704	-3.146719827702521	-2.7738817435804752	-4.5161611747077295	5.492358328856786	1.2903000087743568	2.0710401185738587	4.37045846220738	4.798214774658678	-3.6483847498034043	-1.8850626656981013	-3.720057350000704	-2.72403687435114	0.862475529226712	-2.145237225029046	-0.658236712602761	-3.49983721434469	-2.3475251489178866	-0.45252917239689633	-2.465830937678034	-2.4561781778096194	-0.6466220658136154
1-2-propanediol	-0.6097005075668754	6.153664521805744	0.38137506238724556	-1.2539116420314338	-5.677236202336877	0.7205149714877261	2.3823166701296654	-1.1256754307368102	-1.5589142656013444	3.219317056375481	-1.1774011614418889	-0.9356596831100922	3.526709518043539	1.798606821006762	-3.075404629934512	-1.6835475878801693	1.624482522363526	6.0825801598756195	1.686511570851903	-2.0371942261565095	-3.5162339176482615	-5.649717480630218	1.2522028407734587	2.0084896330535615	-1.5469660287956986	1.1193322694703238	-2.1620763062692117	-3.611331810897636	1.7383337180418845	-1.8869209386787134	-0.4889377186714256
1-3-butanediol	-1.6650207349467367	-0.6464901021939499	4.313019623377882	-0.7048490953995902	-1.1078152671901773	0.3549827718083165	-3.6970656479081505	-1.0357867231661357	1.279358663049193	-2.1543586274462454	-0.4545443865123015	1.4402288026553816	8.8208595793459	3.377084911179695	-0.25807550651154443	4.688416883105714	-6.633640769198661	-3.740300825562162	-0.04476266711859934	0.6566419501888591	-1.8205504834462014	0.9172613789774523	2.1168996649587903	2.6572986016999884	1.4123562099339126	-0.6020902823021506	7.467937144728324	0.21151582071026914	-5.86179228035802	3.674575060311376	0.2195523035680188
1-4-Benzenediol	1.004309811958476	-20.63987115829429	-1.8196672996290635	-17.955141578054437	-5.405492194744372	-3.2493085204765535	15.796891488977336	-2.6367285133834053	-3.0800943268907672	4.717104736379909	-2.794485579869642	-3.6026965318007225	0.7801912407948173	3.739003017127256	-2.657499969800472	-6.723501102520923	-5.116745424191544	-0.3985291839606183	18.84841160841853	0.10634547068010443	3.0066754159002085	2.430686679826382	0.041843327062944746	1.6455182313299646	0.072438929253333	-0.5491404610022769	-2.4474029436599065	0.5390561061468514	2.7302769440626555	0.9841923002453563	1.728474186536907
1-4-butanediol	-2.8773545090247215	8.312507406097456	3.3764248720081835	-1.2270022828391935	-6.49720457679735	-0.9093364334340043	1.478044413450336	-0.08322720706702265	-2.2385138924905803	0.770811169501728	1.9694428604184646	-1.2108365211587833	-3.5475657738235093	3.5606381022122178	-2.698166042083973	2.799768926692422	-1.5377648724946955	3.859497085456821	-0.020927222766800042	-0.4148609612148475	1.2961417498725571	-4.554519711749005	-2.117942976991557	4.674591473552117	-4.785368321772036	1.0457938936763176	-0.48849459320915456	-3.4892726877540254	2.0636065851519616	1.368478511044622	0.983273030773924
1-bromo-1,2,2,2-tetrafluoroethane	-2.6868648406372406	0.25639634017048324	1.0551276843093922	-4.4773037509087965	4.855644476867743	16.636923688650707	-4.9690035485257225	-6.6471317552002125	8.36768737838157	-2.753895780495233	-4.8667438145896	-7.13958637171808	2.5710643479787727	3.2294192233692183	-0.0512843457873886	-6.229464082859928	-5.971999171055251	-1.2602635820779982	-6.670819834288229	-5.868796769151745	-4.5558407761538815	5.7164928453218025	-2.295978220626775	-5.679560083872753	1.5926009257369131	-0.39164368810771033	-7.224661979189424	-2.390630675961005	-1.928434017257379	4.512956523439476	2.2325600117762487
1-bromo-1-chloro-2,2,2-trifluoroethane	-1.5127570792502245	0.47570382769636843	-6.736164860544894	3.8021952677947355	10.367358619203547	-0.011554899776620869	-2.312782912931987	-3.227962809354169	4.269541367471424	6.476517185503211	-13.487238780930582	-8.23192766810723	2.988921135322421	-1.323816999192286	7.08048074196239	-14.762489612474743	2.394046032918637	4.177079479080535	-4.1748673353653	7.851677938935306	-3.1595810121544328	-2.686170285862599	4.100814056412133	7.401692883572898	1.4099809365672442	-4.8037770756338	5.827667351192089	-2.1081869981299715	2.1334873983782487	1.4972349094756838	-0.16034253569432358
1-bromo-2-chloroethane	-0.22508285159865515	3.1023956303212055	-7.847000531079824	8.840053266950367	0.9081786100288537	0.8185611523868407	-1.7231657091214092	2.659166544389053	-1.190898925851716	-2.2988604623288147	-2.583236196626932	-2.84486901709739	2.1222604708072574	3.550060928959716	6.998415779369792	2.4661539317818764	-1.9373253785270652	-3.643972086769525	4.887668188222549	7.303278830995096	1.076882906878747	-1.5582243318877749	0.41648213122460054	1.0974035899365717	0.8741419304178903	-6.492007492641762	-0.640941910136444	0.6411765139282464	-2.352043539974688	1.1811124262416068	-1.3967777717133931
1-Bromobutane	-2.4500933068489044	9.695786274408613	-4.82056037692083	-3.756386619517743	-4.929686865609431	3.7403255412825738	-3.096090412449814	-3.6662113765405517	0.9989562153590492	-2.4130229697116867	0.39078236259185056	1.3174107960206698	-2.778663869649497	-7.139940238988306	3.882814610984417	-3.6956620665832745	3.330098417861311	-5.762974086045242	1.8712830714391515	5.654482207619292	-0.19225077284503095	-2.5830753545965743	6.396021449085249	-4.734774872749886	2.6605341249109746	3.476760994407244	-1.9288101649163718	-1.258512675484618	2.6176959027309183	-1.3497885841087773	-1.5525047616198826
1-bromopentane	-3.5123194105788613	11.530998457231137	-6.60245510872051	-2.294074279299151	1.412748410260569	-1.5450330518907007	0.23216949246185312	-5.0830116868219894	-2.368085282691911	-7.196838572104199	3.089570452554352	-3.4279575623702243	-8.27133952315648	4.423208311170573	4.753680754512498	3.1803850371680906	-2.098551647566413	-7.5694913829133625	2.6681686668281457	1.8907351197935547	3.435330596056258	-0.5988899666370838	-2.857345628500023	-3.4187913225117503	0.6412618547193342	-1.3942527388319612	3.164799342778686	0.4905282367644518	2.605225846615516	-0.5634901041710801	-0.8700550467765428
1-bromopropane	-0.8795349421084477	7.050744895386241	-4.470064593549794	-0.002932535633543503	-6.679917437175164	3.2532857099957377	-2.1016761792037637	-1.3482250843020696	1.0969575522541413	-5.28197302945417	-0.9612540333923856	-0.10754228126385544	-3.901141821741754	-6.45288432105809	1.9868485755158942	-0.06807792824772504	-1.0328683279041126	-1.2041629475066975	3.6783815188697595	1.2770777382313576	2.6677405286306874	-3.1817606523353708	0.6186168075236902	-0.16565634935806445	2.3959512544333625	-1.3581383388144215	0.40754296961170605	-0.9540078321523477	3.1371386269399846	5.18473630159651	-2.7351495457065442
1-butene	0.5725542047125177	3.649052184683345	-4.2030736944322715	-0.25218901665325255	-5.868897582841051	1.0081717800975167	-3.689336721177886	-2.203053580469836	2.8019534210024912	-5.1009148575888155	-0.8205572618796573	1.7927110932363504	5.6654698038770785	-1.362475515394988	3.3287630387233818	-0.9074638535610493	-0.6004470818780442	-2.1136170178109435	1.856374468001506	0.4121343439266744	-2.9789189220444747	2.4145999952024684	-4.600719263349436	2.6224422295341916	-2.3787605444937046	0.011551897822743466	-1.5788916290947597	0.9691015926419031	5.695566901630889	-0.5808900414503029	3.847502540767895
1-chloro-2,2,2-trifluoroethane	-1.5647165786415114	5.860042285094856	-9.78014736827292	-8.70591971302644	10.397162776845208	-1.8848208508691808	1.9745879187058855	5.2606348147876	-1.9867425528665714	-7.176753119305282	6.080492427226609	2.4939124805104145	-7.8895482283762135	-1.7116636412500508	-5.942952810441501	-0.5687908308054797	4.640271690131725	-1.396177558331705	4.372289184939555	0.48196727462055766	-8.466653569303118	1.0591360658933593	4.081562764038232	-1.6033227241586472	0.13334211659942458	-1.646324075603082	-3.463417594703979	-8.259586384678453	-4.9496526526062725	-1.5919266242656211	-8.304992661046288
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	-4.6617269724949875	9.768646120375443	2.1116475135618176	-11.932559085657628	18.128509785565086	-7.651453284591816	-2.1208003559030524	4.012505519560388	2.8596958430137853	-3.6051337445199914	2.041622512447375	-0.5115969312669295	8.766875448489607	-7.588598436746725	-5.571751880830251	3.967034245851984	5.668560331180893	2.036709533199242	2.4842748179544545	-9.077168943258826	-0.07204304277314239	4.717005600207456	1.757555641339413	5.275414745923088	1.6296870468814117	2.729692783650246	5.09948901033602	-0.8384267990662045	4.500669751354481	6.383488182590953	-0.10959354462672723
1-chloropentane	-2.022886908269298	8.469705653801059	-2.3971394403482793	5.475908129234621	4.95121160440601	0.07411103038614683	6.668206025546245	-0.219296495862789	-1.0198204272938094	-0.8270039847159124	5.554147824822027	6.813891177439995	-5.905155054026751	-5.241776044588085	-9.373304728638693	-6.865273869119136	-9.208568575199141	3.826199172324054	-1.6209388425877314	-1.4067443867953644	0.9863529328037101	-5.1784128157428375	5.058988218757147	2.3227994172766246	2.364472540352529	-5.848697906022107	-0.8151283435745883	7.498349338145164	-6.0449721164273305	2.3873150411977035	2.6436537886959854
1-chloropropane	-1.0097374507234091	5.738122629026162	-4.965293117569141	4.227396336201146	-1.425290867199762	0.9491942573265567	2.3078067164577605	-5.634690769986388	2.97125049548349	-1.388582862973779	6.995394888680749	0.034101241010397694	-0.9995465807278954	-0.4957865680677752	-3.6413787940793907	-6.6812282466781285	3.002236683053303	1.8138214391075438	1.3854974782589138	-0.402007963383449	-1.487774819320931	2.5208198692254062	-1.0193846389182497	0.2720436813457633	0.2921031796693967	-0.6769342768858373	4.052126055688563	0.6478357434440992	-2.3288091456060362	-2.166673035624963	1.6898544763271635
1-hexene	-1.3741232762082465	3.898291534021035	-0.6737418281448297	-0.9615077130983105	-9.530923828001493	3.8316691310349196	-3.354906124215774	-2.9597962077262285	-0.9435731396271455	-1.9705691145881536	0.10026957678290443	5.789326740465897	3.5298235068385138	-1.5250044137488303	1.188326347370685	4.0003848498737185	-3.6661025034304386	-2.4840229564614047	-2.823141743043946	7.124222857376488	0.9645954423396034	6.420158948981286	-2.138893799809717	1.4749340546643388	-0.6988346850302835	1.7533623757003496	-2.6396783039996135	-2.9698332821250792	3.345313526142893	3.786585999018293	-4.3192353888824915
1-hexyne	-2.6748700963371745	6.39087112198996	-1.7495485101864512	1.8986249949797198	-3.5099519082294863	-1.4551391649592345	-5.200842251240218	2.379467312998038	0.6545984586882991	-1.428551268364286	10.734445654001885	1.2157875396589741	-0.42834966812199265	-3.9304657968536736	-1.6668409321699909	-2.8411113556512197	5.6140008129430745	1.0627703618025313	-2.1186242112865705	4.598258747147776	0.8480501798197846	7.1248105908797	3.01544211057296	3.8510720126292006	-5.431515196889341	2.139067916278463	-1.6556251900187118	-2.2072554681818586	0.43365345927270954	-2.928952737599169	6.506098450274103
1-methylthymine	-4.193059658732148	-11.025402783625262	21.40901025384092	1.203077612031762	-4.881527140506763	-15.35184146778632	19.111017207610395	-6.154815989659517	16.02595734692572	-8.61688047671896	2.6477462257700557	-9.99595173812431	-1.4024222769826336	-1.8474993455214435	0.6484659117785332	2.59179438670176	-2.8529653337648306	0.33128537473784286	-6.860554822402805	5.107788969061697	-2.319638180440144	5.02690332264212	3.0162283427943715	-0.45512581729345225	-2.040412405105033	1.1441673598344093	1.3895254683449814	2.4863403901159784	0.2720363997912403	-1.4929535427223781	-4.1442838527822214
1-nitrobutane	-3.086793924044851	9.889946559295282	-3.7700821123640678	-0.9343654116257469	4.6904220218656	3.327171243258147	3.6092320545695094	-6.496390215723078	8.801872471525797	16.58755798556283	1.7956394975240355	1.0669136301859032	5.549824070842712	-1.93779965910751	1.9546832586997784	3.4268602579516148	-2.596870708667152	7.552632438278568	1.6243000907844547	4.083384651315179	5.993993671938904	-2.84511462555588	-2.7546993550326815	-6.1752030355560645	-1.8977246959284244	2.479621539367252	2.311244009899759	-4.626829140898358	-0.6487920353891384	-1.4908974471711518	-1.297947350946467
1-nitropropane	-2.5009933592688594	7.624126429540471	-4.425243564735576	-0.4748298249268289	2.9926570767589133	0.542529022604218	6.651931315246801	-1.6914523819048826	3.718571013228419	12.961970500561579	5.425795949541744	0.8204860027189631	0.09597466007225405	-6.8951404111096215	-3.4693962110130476	4.781253449114406	-0.7509277739172132	7.398335218258927	-1.420920537698217	0.8103831784177021	-2.577556318334308	1.5923501582871207	-5.059395279389817	-7.919574145392516	-1.3936196275413202	-4.011425998131367	2.5117581415278574	-1.6756201859378805	0.20119967927200214	-0.42496395642156043	1.6652570577323274
1-pentene	0.3460670611983146	4.865920714046533	-1.097644027200517	0.6223045104088543	-4.880026811829373	0.40761366053152265	-1.3953865575889512	-1.2918288800775908	2.3461830418271363	-5.667927363876346	3.1958094675906956	3.6854848594962113	4.719910650706003	-1.104757438717828	-0.23867011731876722	2.1270633407272808	-2.7175570230512447	-0.5082505733149368	-1.5180291283760736	1.4691729475387822	3.39833795968056	-2.386655509984093	-4.892700863056494	4.323750278027467	0.4108844145719353	-3.419030779032634	-4.128352744632567	-1.6668143358537344	1.9185697463386133	3.836218982430703	-1.990156240478821
1-pentyne	-0.8301742124256496	6.218126228792312	-0.879282460610106	1.6606430869548994	-3.4669997092554836	-0.2532358149824513	-1.2596902578359777	1.0426006526613514	0.22557816282565096	-3.7069191349234503	7.578958309502265	0.7779988565085035	-1.5232853348906106	-0.3524721070323602	-3.543969944483411	-2.62566976091551	1.4505135176277122	3.5369806792168705	0.397191112597706	2.087435514003517	1.359056554278561	-1.1339887221403058	-1.512223921111931	7.739861867094828	-2.8153723751379616	-3.6737919413278366	-0.7800898080947944	1.3930005976100301	1.38619223921028	0.8101920209110202	0.9248084198396932
1-propanethiol	0.22607227566100319	-2.113179213807843	1.7004639126540042	-0.08095876547059756	-4.142812754264805	0.07992393444502038	-0.40468863762347934	-1.0767359241665733	4.234657202115485	-3.7353014639868274	-2.774706835505473	-1.9683647726500115	6.3794675221449655	1.2399169114682955	0.5390599901554574	1.071143264897706	1.4102904867261288	-1.554115851102	0.8257283110707154	0.10117360482952255	-8.576064322075183	-3.0827012290412847	1.3131779641721972	0.13433808716101386	0.973436301393531	-0.3311722625506795	-1.8511373032144711	-4.0175384543706905	-2.815953324171545	-2.483576043974939	-0.027923312280103908
2-3-4-Trihydroxybenz	0.5979827020119319	-14.372672334183584	-13.439867002760812	-6.521961701209172	0.1544962364592641	-5.466484780554416	0.7594000023496212	2.0377311988967106	-14.790996442005806	6.580827044599535	10.739540634633556	-4.031235399272397	-3.17355115032998	9.473490947364754	1.3186757204344177	-6.046045500152258	-2.0151270261654415	0.5581391721654161	-7.036944939231254	2.4834500274920055	-7.952818876938446	3.4905055536179286	0.14121472197711438	-4.415021974705521	3.409822353335538	4.25934253977263	4.496078159437584	1.1872415114164678	4.620175428305152	4.842065051918765	-0.29575635935449274
2-3-butanediol	-3.1716882532762503	6.406728695890953	5.337013121434083	-0.9497342779229394	-6.945615028724055	0.18643900249841203	-1.1102917689761154	-0.05876372281017692	-1.369413752026599	1.719691511271447	-1.7421722562054909	-0.6043244138760184	-0.20930992061480047	3.7395374232525587	0.17719839193431847	0.9342952552093177	-0.46310870426838147	4.154291844272698	-0.26892268423720006	-4.849163877112937	-1.6670916297002243	-0.7638833286123403	-2.5419477457811115	0.4393755411361529	-4.185249857119657	2.9555834918235875	-1.5072072153544762	3.79001061495536	0.44119315634070005	2.597903333388915	-4.666519394669986
2-Ethylphenol	2.484152317816337	-13.48298474856189	-12.380553416073521	-2.2541283310635687	-2.539121067670982	1.113015131615403	1.5669136295015662	0.16610414504910884	-4.663492260162803	-3.1532957632889542	-4.5972951243438835	-2.2489231167409542	1.573267794578388	0.3787456990470095	-3.6013471051982773	7.3650993492401975	1.7926230125958487	2.250761858408036	-3.720613917994819	3.7598573471622605	0.6209611045907599	1.5974210247993328	1.42018063509999	-0.8547122637727165	-4.989388435021003	0.8102126220248899	-1.222694332430049	-0.1078103851248268	-6.9506727798805645	6.8724623470529185	1.294883838852986
2-Hydroxy-1-naphthaldehyde	-2.349645332157419	-13.555400660495547	6.810877320492939	4.9325678200888845	10.04237123341795	-5.387353866655188	-15.763043323172704	3.1004113601287813	13.012714053589816	3.38442113860232	3.483369916518527	5.529983223989966	-5.652048777591442	11.386689939381554	1.781667219906293	6.0751652221483265	1.3253373090046456	2.9436433921147787	9.515675951539484	6.721737240911914	0.43224517871852475	0.7661571491232935	7.217374026835582	-2.6732433335576506	-1.4199296191780062	-0.17639078845904213	-2.3592972135675536	-0.4127842028511463	-0.7003306542810183	2.262390919185625	3.6637956115136494
2-Methoxyphenol	88.3117969745532	6.698920978165765	8.243146974742873	-1.6751010712425716	2.5802415765437954	0.8993271382226642	-0.08001302915608315	-0.31238797904904314	-1.0043521169095146	0.5606166168650305	0.4450494109789428	-1.0437859634821494	-0.7752357292504946	0.2167002681231878	0.28073702607032586	0.31643941827962946	0.24624429765637856	0.17984031927938116	-0.17988589783856698	0.3627082315045933	0.48449106306871337	0.8241668490410752	0.5405979864550784	-0.4974869308309193	0.25704730803544235	-0.1407108348189462	0.3270872356529359	0.02439171738757098	0.08735863443582345	-0.13152434029357782	0.030458901287508753
