Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25
1,1,1,2-Tetrachloroethane	-0.8511788351480448	-10.505369501302589	14.7903536670716	-9.177229491082837	-5.609325633222427	0.8003309968359342	-2.604147102067779	5.27926251418281	-8.440372765400808	-3.453963433256082	2.912558923353963	6.919130629502664	-0.24334394057183414	-1.4090446440228939	-0.5398716547460604	-3.6526692690883182	5.274186668662752	-2.2490898414571645	2.1608368900475567	3.8817779530107335	4.258636784993529	-4.093349353961477	0.3374658429272079	6.99098231704844	2.64973957837034
1,1,1,3,3,3-Hexafluoro-2-propanol	-4.7301715121796395	2.821421414062342	-13.05347333689964	11.04616805996368	-18.17476179952485	5.84974350766289	4.811308499827011	-7.622598249051991	2.88885159351081	2.588369079105075	1.6313164863397174	3.897549487828017	4.074321144597332	8.548786811923222	5.794835359940285	-1.7316052491035119	9.402324726009883	-0.5589935739446861	6.134727771991769	1.565100346681462	1.2923541306928668	0.7125329052201484	-0.1194581116982331	1.2418903649350885	-0.8079454994215616
1,1,1-Trichloroethane	-1.5546882032800142	-11.008801137132382	12.063078306772098	-6.471714081473433	-5.23856776479696	-2.561649201637227	0.40280282775010534	0.01921498644902071	-0.9623953633969425	9.62361197421974	2.8838527456115033	1.1617641974737885	-5.2308817649675685	-0.5372630222131222	4.563573200655774	-4.656784566312299	0.29255822923708574	7.632310240417397	-2.691058714299097	-4.056342623498471	2.272526545483194	-3.9882394467250455	-0.2846452251173712	2.4344118847461758	10.457491413806931
1,1,1-Trifluoro-2-propanol	-1.6186795525649174	-3.2130125200302437	-8.963989576587128	9.269754957429805	-6.501295152086143	4.665039496845167	3.192965684612514	1.5596113408801369	-1.5771283646125658	-0.7097448743197137	-5.34791609850707	4.198253801522311	4.4427869893053575	-6.337572793783326	6.206450956362521	-2.585517690178654	2.2203261835750965	4.625627073122908	-3.247333479051452	-3.5616944962981782	-2.387256330630927	2.395152926018383	5.246057589502172	-4.716950270106621	-0.27250591169586985
1,1,2-trichloro-1,2,2-trifluoroethane	0.12989470087378074	-4.46588323794813	9.338655295389355	-1.6196878907580787	-12.15559801964845	-1.0785935098523938	-6.289505010639213	-5.629080733565343	-4.839197913131356	-11.589577526777482	6.223284873207934	-7.008756922368272	0.16020630272862765	-5.4274284001773045	-1.0130051026223985	-2.8833436040057676	-1.49890900782621	1.0301711428844746	-0.7700866069619019	-3.677294884470311	2.8540088650697695	0.23210302701767693	6.292879152747915	-5.000603595998303	3.0982012091350315
1,1,2-Trichloroethane	-0.15946537766312513	-8.170681678318195	8.66976870283807	-3.2613535736180768	6.117783374257987	5.233522936571427	3.3869153778893226	2.617058630308546	-4.767805858447877	4.503460706420668	5.285859647146418	-5.089985595254488	-0.23143590029129366	0.214842615378253	5.098591910424988	1.361080442300524	-0.495627367329775	-6.546606764238554	4.39132352541111	-1.086644059979354	5.480618459906113	2.9374913466366093	-10.054260135334493	-6.006583842861262	-6.541905717458695
1,1,2-Trichlorotrifluoroethane	-1.8034456805099113	-6.842148961215304	8.57916774625181	-5.001650030518972	-7.013765637116531	6.620997568598533	-5.4493563478396645	-1.4817972356919349	1.762866409800466	-1.978216731089385	10.489644136074709	-5.255094510738763	-3.2972596709898156	-0.565211419741972	3.8677773926700776	-7.027265256382435	-3.327897056210304	-4.182885633381638	-2.527373714168674	1.8891324745171927	-0.278861304538267	11.349708063409974	3.620871459257846	-2.0867548696083054	3.1256559826690826
1,1-Difluoroethane	-2.1222465590019977	-7.532852467102149	0.33274420107372144	-2.5359159240273734	6.190178722972329	-3.830348657027288	5.76863550877114	-0.15916543361231217	2.9506042975142277	-3.2712224293074303	-3.4627232458678745	1.600884737163132	4.827761159846836	1.7185885173200903	-0.721316245508591	1.4672858440568346	4.259404720981929	-1.487680107366479	2.6952446191682817	-3.3784012154806238	0.49846648665588306	1.5171145127269294	-1.336831661070492	-2.5714144434250445	0.1374733779156096
1,1-Dimethylhydrazine	-1.5796746843041332	1.2721405690132959	0.07234823004578989	-4.434437680153	-2.421389044812996	-2.7157640607414457	4.483174503727168	-7.946377593257289	-3.6335102664046723	-1.234471803056531	-7.168983034580959	-0.8765609366773606	1.2038183812083436	-3.1825332641526565	-4.348499066711492	2.8798979916478364	-6.020711335792237	-4.07338113205072	4.549663399371971	-6.932447803448432	-2.3402100681065345	7.2983289094925015	-3.097714695966798	-0.7602088034787864	-2.336699633394553
1-2-3-hexanetriol	-2.588173957535274	1.2672894202275362	-8.967211179478547	0.24585289146515266	-0.38772100335746756	-1.8126960079714827	-5.862983841165014	2.8028221923796655	-4.9435036668545065	5.973829831667777	4.320334989829997	1.638993888201415	4.6383649922513355	-6.878534264768254	-4.841366197404963	-2.0308367937884175	4.989228807008209	4.010567073645481	0.8019493791012614	1.6816999218725024	-5.201932333553182	-3.5432015195715385	-4.205435756517711	-5.4129900487268685	2.1898834489874175
1-2-Benzenediol	0.6587201936223095	12.556283305191215	4.329367786123729	-7.38695831407869	-3.8457272270074565	19.95002083061478	-7.8270071894925515	6.487920247023381	1.7244800232329034	-13.185961218307167	-12.931640715896881	-7.909744795944792	-8.756789245229715	1.0959900874282054	-2.504406828131366	4.488073503645828	8.945236289252332	7.027373397065303	4.468448888110372	1.9544157397324213	2.058472602140569	-4.999428990977143	-2.3081434763561575	-2.0011611053589773	0.935423892634704
1-2-butanediol	-1.6980312111503797	-5.073629898038864	-2.3323212914752163	-2.8105822768116036	-3.1797115765299053	2.997263778054905	-2.4289274867867388	1.2235694684215792	5.603794931091365	6.994221225428581	4.331896448071815	3.615652534783416	-6.658053732421309	2.443715984733808	-6.289659124458729	3.17773895934078	-2.764314815081531	-4.246305193471	-4.298304490152359	-0.4880618499760214	0.33363840226747565	3.4295044878322396	-3.997826214758288	-5.489784337501409	-2.0898021870793104
1-2-Dimethoxyethane	-2.141950632742163	-0.20448476050952122	0.839668321581021	3.1876693507877296	4.905907446080092	-5.102238198190359	3.7476545009623887	1.1747370336003837	4.721881147880423	-4.057223099917594	-3.810757647389546	-7.409728670472232	-6.7831814624488755	-4.545052094912938	-1.2157422052614413	-4.6806036124535755	0.7521729289170336	-8.57778973015244	-6.4598218124982845	-4.961771642165098	0.16058941695493426	-3.246315299865678	-0.2591924642920835	0.5753739737995247	2.6325586883329994
1-2-ethanediol	0.3333634549872639	-4.825057275503604	-2.2026563652796347	-4.997390492243373	1.0202414267518052	0.594982995927847	3.397283865972122	2.118425626226096	2.616612005755154	-2.534519244068431	-1.5466348617695058	2.5095632276260766	-5.375386714263008	0.745448876074599	-0.9349363603862992	-4.0259367896926745	1.5996459013704458	-4.572763609079752	4.851644427691553	-2.4326465971036724	2.4557594008897694	-2.0076342541151413	0.5463839899677625	-3.0157797585010746	-4.680702756417055
1-2-heptanediol	-2.5873137958141634	-0.6512783421422053	-11.713952601507197	-5.5165332878588185	8.92380008550534	4.034214856739497	-6.302196680942659	-0.06278531969801755	9.592864383888084	-2.6186184545085256	5.185282203791824	-6.312046024071419	-5.572027237730106	-1.8156643689783702	3.576162068219758	-1.14384444928841	3.014895122568489	-1.871678385689971	-4.612600672350286	3.7033729392416777	2.0735709909146323	1.9813958111354866	6.5200891091822974	-1.3262234526828223	-3.681291295491407
1-2-hexanediol	-1.0158578903860682	-2.71362346767004	-10.001558118728306	-2.1011312730247185	3.26248042146169	-2.3528017867613125	-7.150312422463392	-3.6186974938066196	9.557787585610338	3.089483675168897	7.885966545561347	-0.10865696173039213	3.971615471343038	-1.5030528338881977	-3.7014623341498845	0.3523569416108562	1.1303149548821068	9.796126878748343	-3.7099981572586485	1.872265232761703	2.4960508284941336	-2.6335210643479705	0.6580685020250024	-0.47277507902658605	-0.7733051077675661
1-2-octanediol	-2.0643614978860385	4.950962136666835	-11.44078366771971	-8.298806260026549	10.531881487100863	0.6770306005692631	-2.6004990980840788	1.4687352883223448	5.0109632041483545	-1.2380129409116079	8.90742091262828	-5.815944332148657	5.862915325310235	-6.2892765171344935	2.947748008540432	-0.8875826269046315	2.429985033727189	-3.1967443287329598	5.650151465860083	6.1281967410000275	-2.1415747465119495	2.866523476630663	-4.311308628204691	2.9902253875488563	7.490016855113999
1-2-pentanediol	-3.337532514735942	-3.387432414369999	-7.4630260475559975	-4.780385888583011	-3.0684922603487306	4.955873482017345	-1.6648052491313967	0.32728790592053764	-0.9200756748957781	-3.2680521565503247	3.7712961822624576	2.867164083469849	-1.8587911510302977	1.5705573455199306	-0.27770820017389397	-5.0801481587144535	-2.506185887076107	5.144808568268986	-3.123027951978913	6.384069245033099	-4.934585164793141	8.251139480615047	-3.199874631447559	4.190364042216067	-4.973191901113174
1-2-propanediol	-0.15952514704100743	-4.31259614463587	-2.2059915044050773	-3.09772658017512	1.6887884674542322	-1.660861313160324	-0.251195994334894	1.9779099532144964	-3.7861358005351136	-2.8680809288709663	0.26949199225166853	2.8278147638939144	-1.411682634178237	-2.6715128783224715	0.1782103706218909	0.2890875856668412	-5.9051460534070355	5.633106354548759	-2.0585950476636423	-0.2846679882399581	-2.730066386969465	-3.4139290329131415	-1.173287593289646	-1.2349787253203923	-3.7506247106224486
1-3-butanediol	-1.3454100223838013	0.6606610453028573	-1.6458489683002748	3.3940572298467493	1.4601536582088934	-2.2058139389073954	0.46309264196787836	2.002637358899016	-7.804958140838844	0.40860019133748454	-5.048458552557699	0.3562226509146457	3.2322371927140994	0.24723675375889073	-4.065075328398878	-4.791501645866349	4.76647540010685	-6.304387963879606	3.9062461067057463	-0.7195327692761816	4.233486820846743	-1.5422750584796043	-1.8726950063638306	-4.526694570054177	-1.9306377908225218
1-4-Benzenediol	-1.9616321003078188	35.716207559711805	-6.5443692863035565	-10.405627960160414	0.8380774457764821	-6.447471890156596	7.129850709655371	-2.116404208904525	-3.463738518287697	-0.20480709010162784	0.5168990965256222	10.015081782411587	-8.789982180344113	-12.504014739290753	-1.046775775429708	-3.316661578581929	-2.1438689421073374	1.4345562240612675	1.824501111612824	-3.8605256183057786	1.4755292309724861	2.603276982596243	2.0613378954771835	-3.2362213295778273	3.76555709893105
1-4-butanediol	-2.3625878850268123	-5.235976878843758	-1.8275943971434818	-4.69251831812776	-1.2859872403581787	-2.5656991516883316	-2.7282284854017607	1.453013269507838	3.883574941252699	4.360275396541359	4.025152262704285	5.995976760422256	-2.173578491690948	5.291159146370381	-6.623238701716362	1.7123871725754405	-3.703411428060416	4.844858441765014	2.5685423179703037	-0.04630292146446809	0.2719923335508247	-2.9839272634488045	-5.504534328979342	-2.4061661911504495	1.8609063916779847
1-bromo-1,2,2,2-tetrafluoroethane	-3.3990085291801493	-5.3901666181545975	-8.259101539754232	6.026423401680384	0.4825437961509447	-0.4100894863240186	-3.920446616029991	3.9595743211682133	-8.23160999130226	14.605550005800092	-2.7483168970673	-3.898856994200976	-5.101903613675438	-2.6792543096224253	0.28126449249315744	6.213716256798772	3.7480048901537852	2.1812632723652214	2.811320748388879	-3.525897145844945	7.08549470273715	7.440932947830849	0.5823949600998617	4.5904676534557485	1.0690910821137207
1-bromo-1-chloro-2,2,2-trifluoroethane	-1.8512420383678587	-4.700677846197314	0.6771916406276213	6.398141720539157	-1.941161863134162	-1.5924189178350512	4.182134032958061	1.7156011144839192	-0.18143976867781017	8.719893551401444	-1.1618002920446475	-4.0916826660616294	-4.800969458132009	-9.770353085906988	11.662369473824425	0.8582867857238082	-2.910361252009889	7.358153014115561	4.07288697528723	0.686367229705025	6.0220281282657515	-2.47341535837918	4.17817568619789	3.109774929823607	-10.208882833139667
1-bromo-2-chloroethane	-1.868102637081948	-8.806744371719267	7.359719957649982	-0.37056664370326375	-2.6682261334980795	-0.4039914413026398	6.364423863942023	0.47697376573914907	0.9826133715790225	0.4256691504362211	-1.5486008471900155	1.1212141859793974	0.6048649544282871	-3.2395020120158557	-0.5483588381209613	-3.4245897882744996	4.298966233154926	2.7922894053318057	-0.027828690032619677	-1.4780683936362764	4.123312815548238	0.956343784392118	-4.604798491252937	-5.672926050774577	1.8951087402851199
1-Bromobutane	-1.9653604681065802	-5.638876716501999	-5.013804833465618	-0.7055050031601658	7.968117741709118	-2.7285171200812433	6.675810783290654	-1.174928899450746	8.160806809994396	-5.458631228235053	-1.4828736980168133	-4.280746230721798	-1.8966741096183046	-3.793887848010573	6.6480583000400735	-1.2162951330565326	0.16423986079123995	0.41858075215767343	-1.100407687607901	-2.156960566847418	-0.15503060976033287	-6.468733968693616	-2.326636476238565	4.365777104473341	-1.4276561923913753
1-bromopentane	-2.901528279404511	-3.732872922768142	-2.1236621633045805	0.022022055871704752	-4.901008690920528	5.015106306140609	9.825356356704683	0.10547986531647327	9.718611392190308	0.4345720066699211	0.30995294683235775	11.761036594168084	-1.6005376834057097	2.7415713137715296	0.8210297434239617	-1.8597205971757844	4.4525541975289205	-8.207041635554845	0.3894629051493671	2.520102759117263	0.23380597007680054	-4.555260549762174	4.970769786608861	1.080091917270319	0.6011541145235164
1-bromopropane	-1.721015694412856	-5.081703002098874	-2.115884546615049	-2.2749117123933846	6.889474675871766	3.4873444160336784	3.8290730864383913	-6.358873437765189	2.310306432950004	0.6728005051285584	0.6029181101313104	0.5519775854064198	1.0820402232600452	5.1231124547437314	0.6385445006889359	-4.833309590029327	-4.906604887506735	-1.6584231552661026	4.374934968436534	-1.3465899319601775	-0.9587734687327089	-5.218055359272329	0.46972794445808586	1.3997177048115337	1.5136205449290858
1-butene	-0.7512169637934104	-6.947447114832067	-0.7952775576553339	-1.283715235517744	0.13211858812075195	0.3838008731861206	2.0198184235894643	0.8207177139054357	-0.9955962140795301	5.867359552336761	-7.753502137280981	-0.5637863023288489	-4.414243276428347	-0.9522611610325452	-3.0118843052578956	3.1292478703497086	3.6155414751379125	-4.255936110750411	-6.223701311355713	-3.309658750231978	-3.306367786367869	-0.5903226274550091	4.751657010573033	-0.9763977830853728	0.34225999697989307
1-chloro-2,2,2-trifluoroethane	-2.703076039645655	-3.2079652471448616	-7.879545845358327	3.932683686680354	-12.10637537979608	-3.003462675504416	9.818995737984041	-4.312797951063217	3.384671949301016	-12.095387361368038	0.8558184671042918	-2.992940440527469	0.3230804089586471	-0.4833499747896345	0.4357368789286493	5.948442339381469	-3.8533612825513255	0.8722119322165134	1.9894200236053137	-3.771079672474959	0.16484199182601444	4.892056438782446	-6.2122909860501245	5.604926779624535	3.5256364543879943
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	-3.2343550009024074	-0.04255568879430127	-11.350802809837598	10.944563268072763	-15.49886858980226	-1.185675827576934	-5.149102999601433	-1.937797749041553	-5.755003584817902	1.8032411469975982	1.9940518465908177	-7.158522471730433	-1.0045360481908077	-3.736079594409251	-0.4740221386129984	5.812534920257082	0.39595275052443346	-8.844807972738638	-1.7932629413234369	4.674219132224594	-4.399295726197285	-7.594627835425502	-1.1512806002205311	-0.33892966726756435	4.086766647733735
1-chloropentane	-1.4903879887016136	-6.066139994822892	2.586636408667132	-1.4301431495723762	-2.350636850655807	-8.472737298657057	-0.8373763129621034	-6.865175551044773	-2.2009200983908364	-7.019021528577209	5.570795780134273	0.7553581601260712	3.1116649915898993	-3.871003073639092	-7.836778003168055	10.129710957300748	-6.413818573133298	2.185430384336491	10.54153783371492	7.000014622895709	2.7596968936867	-4.782898782369678	7.017877542719669	-2.64048544850636	-4.421180285788229
1-chloropropane	-1.4752105875200137	-4.980500488905791	-0.14060217656792684	-6.053203297501406	1.4047452527589601	-4.872489687745111	1.2572265980969615	1.2633458858157303	-3.1971984301011904	-2.047370163411763	-1.0189481663739934	6.6990650050027165	2.896001401018415	-4.023400441490071	-1.1333673421065547	1.655773209786382	-3.2796892292970194	-4.83754937017949	-2.5529741349805763	0.862707906402991	1.9866958372750099	-4.457580513646589	2.7077346574715557	10.767069678763683	1.2493328570873816
1-hexene	-2.290749772795092	-3.7459196661590584	-3.336699368350425	-1.2956428890409253	12.043140925312033	-5.456752779758257	1.803971756892166	0.0680687907300639	0.06964753274321767	-2.008675270646619	-1.0711188845284743	-2.035684333611091	8.497442234515004	1.8873836250965215	-0.39076658020246813	4.1390164560446605	7.873086984974661	3.667868626974079	0.4060927707668888	-2.5016245555528234	5.6759709007738035	1.0721542340303314	2.3991656120766867	-4.389021293150247	3.703357648813188
