Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22
1,1,1,2-Tetrachloroethane	-1.9618840193787213	0.651354618774373	-0.010504646910660847	21.976018538084514	-0.2300345018971448	3.714657090981538	8.702286756085778	-6.381293668370983	-3.9060587611099784	0.8480165235908868	4.061523003555988	-1.9391562774174458	0.6128076904483755	9.176712249997081	-3.712759647581566	2.8882158053522096	3.0136356450207074	-6.490173069568906	-0.5549304533935707	-6.7122751401017675	4.4123455273401575	0.17949529433714612
1,1,1,3,3,3-Hexafluoro-2-propanol	-5.125685673440894	11.865839609016005	-5.553904131582515	-14.452477248717395	19.154750716314375	-1.7292841597588309	5.7765741536364175	-1.8192533328917504	-0.7412680208029243	-6.552322068179881	-5.69850662016919	-0.7286793989077236	-8.670139300989211	6.470664498578629	6.7872903358365395	7.4158298409780885	-2.9658891745212315	-2.4958924533626767	-6.125539802784473	-2.4898358184294684	6.296055486344532	-0.0028870141473940664
1,1,1-Trichloroethane	0.2597955590057853	0.673177762884228	-8.569504165458584	18.029352563907285	-0.8247253743479108	-0.3942987661611161	5.063537795496031	-8.548782307552424	0.40292030934155765	-5.11172784605652	1.5454601013692935	-6.530420152625661	-0.1279265379606213	-0.8338012404816704	7.44609423127768	-2.2794064711897124	12.881931408317318	4.753311758115109	5.06421560338452	-7.951475584280088	5.04675842407464	3.504817929818879
1,1,1-Trifluoro-2-propanol	-2.6395767354746527	11.723055442635976	-7.566515420726109	-7.827893388453448	11.30115105262702	1.3386282779875023	-0.18062357830806627	-6.602935414795433	0.2050076613027601	1.1325574415422852	-4.992444169747773	2.8958381913566487	5.894789116907497	1.6649667045240144	-0.4137073779195814	0.5474313933237053	-0.27746159029833367	-1.2142519341300897	3.472797345142705	0.11433686952269416	-2.992865806011208	4.016204200847171
1,1,2-trichloro-1,2,2-trifluoroethane	-2.6972212574036005	-1.497318127323694	10.842769983374255	18.936071009689197	13.874475177453386	0.5208874343276055	15.354818485127646	6.153819991607195	-9.978569689453165	-3.6761240808531044	-5.833035358639554	18.965307253327982	7.764199156704914	1.0634647293739405	3.8252401294174057	-3.7124105018442832	-2.680092224309412	0.09491461664047326	-0.5383540688772637	2.469628632808665	-1.9897288944069091	0.5663207519385709
1,1,2-Trichloroethane	-1.203845185647617	1.324968625074762	-4.554914104889344	11.661240820124247	-0.7713706845679219	10.97367100644227	-3.824371794447156	10.266416867695677	4.212152535920835	7.20817303654644	-3.0823802108288785	-10.721633385017602	-0.8568926357106209	-0.3865521636791445	-9.459981964317228	5.806163307620642	-6.376462190173432	-6.037016340730293	0.31809724208429074	-4.980694034385305	-1.61759130596724	0.4160530155593479
1,1,2-Trichlorotrifluoroethane	-2.677402006530645	4.591775676906041	3.7693909222026836	11.502324018521152	6.879819435695293	-6.439551108765892	1.8831078106561148	23.9276269370126	-0.7571708641872921	3.883486255893074	-3.4370666567309023	-14.277567556368554	-1.4357131226767128	-3.3053020949564362	-2.6298591288152133	-0.7904025786569837	1.1670342307060906	-3.3273641148547144	2.1400929480778794	4.665076237337611	2.275502932639186	1.0926736303435571
1,1-Difluoroethane	1.216234316475744	4.46256468584616	-13.138148972026185	3.312735544167021	-2.461237406863983	3.1348499361613498	2.188611770262171	-2.4962518247938785	2.3931644492810524	0.22962054101947996	1.0045149261025503	4.238275377886336	-3.1945724051713844	-5.031527256112789	-3.5814327532412333	1.489855456582716	-5.514867190998562	-3.206146128878624	-0.13536995220178363	5.800406094046023	2.019747311263095	-0.33578210247403323
1,1-Dimethylhydrazine	1.04533916522666	-5.516751969522688	1.076315172508249	1.1672003243791664	-0.3789005890157146	2.325391046039445	-0.1486551608631476	1.752476664441355	3.8216376916699257	-5.029557663912765	1.6929412974483062	2.8901939808246566	0.30413958149864695	0.582876117949537	-0.5266453829789773	-3.2957267467266393	-5.612531687406975	-3.3477618719416937	0.6237890297234301	-2.5122342211157096	-8.023859200677697	-4.229966607495499
1-2-3-hexanetriol	-5.107059439251587	6.124042344156732	11.1859338642499	-5.577944891943187	-2.5544654177584873	1.5563002052181583	-1.872872695610586	-1.4922123597055417	-5.9793652365590555	2.903104170264401	-3.582030851260039	-0.6356396758427801	7.839331896560493	5.467297911194005	-0.638656087697112	2.773211289749141	-3.497184675569577	-0.22207888393564404	3.4685761242092745	-4.075653852090904	1.372193434399494	-1.8767592029618099
1-2-Benzenediol	2.8868232091227166	-14.962322462610102	-7.552131579298758	-9.045041316187767	-2.0057405936781363	-3.2804584470277653	6.860976787886479	8.089770562849273	10.832942048189611	13.591265606014492	4.363173957458929	11.701116905651205	1.611026451321152	0.5001761774370027	4.486216527447133	-0.9191841368261281	8.065573990829426	-13.266940652806063	-7.900067749823713	-4.736009837881203	2.6776276299542334	-2.213898156073803
1-2-butanediol	-2.7831951499754766	7.687940784497155	3.94196011727121	-0.9021053307471086	-3.954011376058866	-0.9519584399131495	-0.607813352304482	4.39372786738171	0.5127899128962979	0.13743293304040607	-0.3006029083911592	-2.591353054751319	-3.1399747641992537	6.782239832585075	1.6053332586961917	-0.9789112107809825	-1.99893685547192	2.7421472863965977	-1.2725876521644548	0.17075731913887135	-1.2544458859556311	-2.488030359407328
1-2-Dimethoxyethane	-2.3474620625450324	2.3436350179907253	4.052550017591634	-0.03226699547721332	-4.718753619323997	-3.8221334778796274	-8.022861202443512	4.2939901573541235	-0.6991096187519492	-1.600531668910663	0.22379051035447406	1.0657734980825564	6.537740198313878	-2.5688531126461003	1.2274469865267825	-5.874715145977885	4.298923185239595	-7.264293352302911	4.840248949518123	-2.8300525265203924	-1.5282266847303279	4.881990706420356
1-2-ethanediol	0.13257424964381923	5.243180605785939	-3.5889710831464057	0.6094585492540664	-4.773663658283075	0.4417314750005244	1.2891227803608183	1.6194245157137535	-1.9425380608467608	1.487966421882966	-1.0891958205954502	0.43621565877981017	-3.086331347302936	1.242528132286545	0.41591674291323094	-3.6553167227141197	-1.105866101190532	-6.103329557315215	-0.3514588690804461	-1.9595258968458675	0.7553645273052975	-3.1476762076627067
1-2-heptanediol	-6.267889724208811	10.287409674652645	13.25517281979029	-6.183395363826857	-8.72620761578814	1.765822816182453	-1.8214945166877	5.555716092578128	-3.025815884259339	3.540316141070794	-4.183355039949017	2.7556252121825366	-3.8106549437788866	-0.08135784009940392	3.2673845734064715	-3.899852920124387	3.9073010707360294	-0.2354048061655755	-2.9111519469387463	-0.7475177541258355	2.0306514571789958	3.681337362309183
1-2-hexanediol	-4.7720362806654935	10.440155606275415	10.781395904193452	-4.89795169918233	-6.416930713927325	-0.8278236916009799	-0.29498223068832874	2.7812894964971306	-3.7831363006813654	0.009885867306369556	-2.1173284992289965	1.69521909473063	-3.6012401591159406	2.640079131740441	2.670116229429496	-2.4225306527124673	4.045033064361689	6.895982143038805	-0.5974384133070629	-1.2164861372971931	1.5355997502921217	-1.420175686712806
1-2-octanediol	-6.538534058399649	9.679065736163215	14.193173922114463	-6.861459264262208	-7.72821066022397	0.024993145144397422	-1.9484189131472045	2.9333739538406607	-2.49081246867626	6.400597308373617	-1.3566368949913772	3.2997496687833743	0.2561057114237364	-0.2885086089128847	-0.23270706219728798	-0.8918308599515667	0.3799906577053959	-1.6304294243272446	-1.8434858875468731	1.58679308523018	6.036573868231233	4.725758606160059
1-2-pentanediol	-4.196609676595021	8.626197514648156	4.955057029231193	-4.316555281777927	-3.4379211534664544	-0.39669804546550697	1.5283906478306313	4.68403619194709	-3.060146464578959	-0.25301396179498403	-3.163957242440848	-2.7746928678246627	-4.515971944600531	5.5014077412695634	1.3185422963371134	2.087068898508376	4.342418571282406	4.789322227279397	-3.6544084494040496	-1.8950498316811915	-3.850189469549127	-2.647346030373096
1-2-propanediol	-0.6097038557576312	6.153659271619576	0.38121372180831914	-1.253702796617949	-5.677364487367238	0.7252333394678983	2.381754830834209	-1.1232595126359988	-1.5541962032878367	3.2192825556829066	-1.1783609494652143	-0.942015012968985	3.50679917390983	1.8289596674747592	-3.039369351657715	-1.667445690589759	1.6052609470018422	6.062933577925661	1.6730337201466046	-2.0689027030489244	-3.5683379358148892	-5.530348950242575
1-3-butanediol	-1.6650211574121179	-0.6464032493351426	4.312667667047631	-0.7044929037439062	-1.1080355674694162	0.3615358408989342	-3.701357291961956	-1.0383935788607257	1.2795361300439454	-2.158006127543971	-0.41484308047119506	1.421197476543391	8.791752293194062	3.3975424786199615	-0.26895169396290936	4.744730227414045	-6.607819263036746	-3.814637992815483	-0.07292007517298023	0.79795366537855	-1.433103842672805	0.8272532931518005
1-4-Benzenediol	1.004311475854241	-20.639834611732507	-1.8197181504722777	-17.955094342357512	-5.405731879081627	-3.2491480716270837	15.796284970769106	-2.639039952616942	-3.0812867751892927	4.715265911924909	-2.7858936275204758	-3.607032332115528	0.7763476192131425	3.7517890586801075	-2.6411827270134167	-6.710655720001226	-5.106404586810147	-0.4072484053261033	18.839772786976734	0.12749354434855434	3.048837245391417	2.345723787891438
