Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16
1-Bromobutane	-2.9695005578057763	-9.10358114397499	1.2191582034979884	-4.600847421834765	1.8379910325942679	-4.667645399179418	-0.08691388831887732	-0.22361519310647476	-0.22786892925520827	-5.101101200050002	-4.321212794733196	0.9471524873921252	3.958197398863586	3.53813196091872	-9.04747830002985	2.9468401708334766
1-bromopentane	-3.179279188029165	-8.512555160376946	-0.6018220335992175	3.726177215659568	10.097771458673444	-4.421682819766471	6.163658704850198	-4.883580734963793	-1.059041085358565	-8.16943038588452	2.833326269554788	-3.28569070880998	-2.0506757736225745	-9.120761668952156	4.136853106334828	-1.061148207894445
1-bromopropane	-1.430763392889243	-7.691574865487142	0.5038476326104495	0.619036121585834	0.4040294318287887	-3.3653617857045095	-2.3595806603292395	-1.6320001615446555	-2.590718726317145	-0.4428235538158648	-5.374828416379475	-2.5389223302399646	-2.693006909304235	1.1524810268824877	0.28499069090136675	1.6193007627581635
1-butene	-0.4910712005079973	-3.59742020156315	-0.8202342846608276	-2.1325389511567	-2.9646067657243873	-0.8686615819656299	-9.143306008515113	-0.6260215654499733	-1.7515281087579706	1.1548550444541994	-7.470925412068134	4.523416156910567	0.44399522568769895	1.0500916113749765	2.010394480878045	0.648710658943659
1-chloro-2,2,2-trifluoroethane	-3.442261205530986	-5.134519633938082	7.2591632132821	-2.0761796648819066	9.263429934412175	1.3863269415587927	11.628247184373253	-0.6499825918520912	5.774691470620783	-3.4103754149394896	-2.2030849161412904	-4.46419680810208	-6.5163455383931765	3.0613917900030883	-6.432340797686073	3.380562370164601
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	-4.0492406131282035	-3.1985959657946634	9.956938080548433	2.3617406558349514	8.286210836414291	10.067816064182585	7.48951232210318	9.986499001237563	1.2954552578817184	8.00354559959005	-4.025290907545037	3.0564951218353626	-2.4514088611841043	3.2577073569015838	0.739460933082905	-1.8782190963140324
1-chloropentane	-3.0273561413134367	-4.368486008977671	-1.5860995675272014	5.1885018989071225	0.5895379318706155	-3.7730269393685827	7.297676297505867	-1.1564278931540615	-0.29796782953906337	11.800303119748476	5.676433294844741	-11.783899192114259	-6.109177007935406	16.000644897015935	-4.250950799854858	-1.330051991170965
1-chloropropane	-2.0652457613658126	-8.50573243584734	-4.718780966368563	-1.3334309110843015	-0.3219658041436438	-4.728486780042682	-0.5610524534931458	-3.0094271413735	0.6136288283907317	1.7152927678601726	-3.3208415027181233	4.53339280287395	-3.4862566367235077	-1.6596157878090771	0.26034373828508006	-1.4070510955581284
1-hexene	-1.2256827492052806	-7.230329888091558	3.355235157410105	-4.05054390640165	-6.3673989894742835	-7.255492763203573	-4.490036683440682	-5.682804181923224	-2.73402166380111	4.096324925094159	1.3591644962669838	-2.482449744331811	5.874124331677421	-2.9891455450426783	-1.8964766699192275	8.982967532350182
1-hexyne	-2.234229009203689	-5.929255706948677	-0.7204880477191248	-3.146709603278509	-1.6929284964237534	-5.621830698914672	0.20524263779195853	-1.849013729819255	4.195746645440813	4.933262829270704	-5.64422442389404	6.308957656851849	2.0971484000951945	0.551284969650964	-5.698996753037558	3.2232990658286496
1-methylthymine	-1.4969697582139008	13.909439058971657	6.946673149913121	36.63503069765941	-0.5353425368495611	-8.7500315177598	-2.373476153020853	-1.582948299766896	6.908400890018555	-5.974452900998596	-3.932026573873251	3.7423509870115095	3.102031012194516	-0.8375192020746721	-4.02143994664017	-0.008172815658025558
1-nitrobutane	-2.28448448444911	-3.243951825016622	-8.381288445896903	-5.10938992766486	-13.220402470084656	-5.135385375911827	0.7515849625721019	13.531214122694205	0.3911649008701392	-5.478450940717372	3.952004492238892	-3.324877327329357	6.7000981058494755	-8.700307910817354	-5.1660713644005325	4.718290898885123
1-nitropropane	-2.0667512838264206	-0.8936873257205576	-4.2601811076564875	-0.8156569660211286	-10.798256080796573	-2.184430342885955	7.325328587088203	10.705300335493442	3.8612570721045927	-1.6583048697955562	-1.8591211694484682	-0.6112995856703618	-10.279957340710316	-1.4545691422981162	-5.419012652013432	0.37359890879126756
1-pentene	-0.49597346196905134	-5.722782977634608	0.799953346054931	-0.06406583044033316	-4.283001996987505	-2.4329193510908973	-2.4718276800493837	-0.18685342110278527	2.5615752789868615	7.051912875077661	-4.589999550710981	-7.0686792609288895	0.732724351202903	-5.68555572486737	-2.4767022219960264	-0.5836113490302716
1-pentyne	-1.5422942044943235	-6.864017822782171	0.27897196711991157	-1.2553853559435657	-1.5302094356503637	-5.251565460721563	0.3009376904464441	-5.24442729109965	1.8963489519517325	3.71491009048265	-4.023895161471248	-1.4564142267344407	-4.929009495505568	0.011296921025246346	1.3479541317902985	0.5420142673796805
1-propanethiol	-0.4160969529631005	-0.3449620434655359	-1.8701904621051677	0.3921044131922922	-0.1363420643065505	3.2637933986214382	-5.707560411832398	-0.0949552703989624	2.7201253062796105	-3.7612659940615307	-8.07441243511408	-2.6825807883939716	0.3157216002441367	1.9161731671389315	-3.7440236932640376	-3.765772379046566
2-3-4-Trihydroxybenz	-4.266928650710891	11.09126357238586	-0.7998260289500566	-11.910074446901083	-2.5156271017341676	-4.233636386631158	20.976974201326083	-21.453898979271813	2.2725845328232555	-5.626899697253795	9.124980947704092	7.258998244261107	2.827053680334417	3.6165740903811394	-3.4176496533063716	-4.535902898819184
2-3-butanediol	-2.052958127229964	-6.0696543791532696	-0.5495214972645178	-0.4501681182645181	-2.7873855895363158	1.0323201113749014	-2.5181964638604843	-5.178210685034273	-3.837760584864411	-4.222533522838098	4.4804511959534175	2.66450659427337	-2.6696700594121108	1.6225916013551938	5.018375954445042	0.26451495228355415
2-Ethylphenol	-1.9801655726798102	7.4480837048735475	5.201407910085508	-4.622842716320579	0.43368649661258235	7.199943746122091	-5.73571832100078	-1.3874061042173174	0.025553335375860513	-1.6315131053468843	5.921567385681826	-3.4182992190243215	-2.7322725518203823	-1.0373714503992773	-3.779988869214854	5.61998133668236
2-Hydroxy-1-naphthaldehyde	-2.7684430180339903	13.827196832773046	-8.012531028462355	-11.68700205372451	9.567141390498914	-15.138300809733026	1.5806126646952001	17.065410640209574	3.142276453451941	-2.5436342082011887	-0.6944955174810938	7.5607898409553	-0.3377197417083878	-0.2704135316284125	4.378502608979213	4.309189508651396
2-Methoxyphenol	122.47779497211243	-0.8732535649890492	1.9028909822255735	-0.4787601350532438	0.5951051331206427	0.6556733520368828	1.4065941041890657	0.36945206973450045	0.17351081323417764	-0.0008854970707315731	0.8325295544625039	0.8391598656101968	0.1903518509489775	0.0960554467848066	-0.04355921406675452	0.07620064636729018
2-naphthylamine	-1.5426535778955746	12.90473259210823	1.3748681224611365	-4.115410495987377	-15.14596025897673	-3.499679342017907	3.171802264725538	7.035520907541946	-20.9468996125938	-7.84088735744653	-2.9169918797772794	-0.5198405483300464	-3.9477846260780405	4.207760270954879	8.324864117671305	4.578741428178032
2-napthol	-1.9261649747067386	18.809597036503998	-1.595809049276001	-12.498750672963132	0.9481408941656847	4.015515836378279	3.8507674922610526	-9.392901271199856	7.455858640011316	4.6405197182730324	-8.921200500223208	-1.1366358444236424	10.476238649355682	-7.53706400864737	5.038717543246816	-1.9355908702360072
2-Propylphenol	-2.8207535871431304	14.282034454455054	9.790391795125986	-11.03290252888837	4.9764031955385315	10.19968649368743	-10.446475171625087	-2.6091720410751535	-1.8446848878281754	-0.9366949099889871	5.969043344666066	0.2681044799096163	-8.389495733967628	-2.470952716346514	-7.569552663344494	4.849555079138871
3-Chloro-bicyclo-dimethyl_phosphate	-4.113598282299767	7.826806625545287	24.037091484569373	-0.654319199262469	-7.175071508628838	4.727674107470798	-2.5434814589625327	6.591064472254871	-10.84126778055289	12.04530102839411	9.422527874340657	2.7602827996754513	2.2621823981793328	-7.920734446467708	-6.0276667791917555	-10.88126845731908
3-chlorophenol	-1.6168266145641863	10.056097960466419	-1.3236716878134636	-8.135509898867001	2.448773413392381	-1.5947823085983988	-8.411321655765871	-9.853035790129827	0.20658520432258998	9.055688163981877	0.03537745969299471	2.0267817218846202	-12.630363500520899	-4.913342120807004	0.9446584739698596	3.3763053056477297
3-nitrophenol	0.29491589532847795	17.14550774644385	-18.522311703436227	0.6521722491892772	22.674189172140505	-18.181244675723622	-0.017033433655382093	7.245031689374047	-8.705547292059398	7.697895022685201	6.2154150459943915	-0.7998275645574651	1.4590759463446956	1.243249466857757	-2.066354704464653	-7.089192587375836
4-chlorophenol	-1.5992571731843779	5.642907997573144	7.537075212552531	2.62774362562065	-6.573249391783393	-2.670629459911539	3.2081921100653523	7.633758454353689	-7.322171640165564	-5.598597925422088	-11.112562626336555	-3.9534735514551542	-6.093977766763455	-3.6955750762934065	1.1114157292588027	-10.414290500784158
4-Ethylphenol	-1.35408831117612	11.011255369472508	4.300313146084115	-1.5571660678795534	8.177905850001833	5.2347682189650495	-11.27249895468786	-2.711706204163376	0.5568328065314342	-0.009008721247645944	-7.527742993462406	-6.690212016048629	-0.8879316436043633	1.8976005006846415	2.9074424106928993	3.349086403230892
4-Hydroxypentanoic_acid	-2.758347208509216	-9.26185486920396	-2.8816058400426985	-4.275569077556	-0.6486464667045401	-0.5696280894167345	-2.5777188244779157	1.1814868460461463	-0.10275915437750759	-3.924102534977264	5.646857403823469	-0.8133811310493851	2.9995239126561275	-6.136263486668425	-7.269320293329321	-6.154181416477653
4-methylphenol	-0.9995875631484968	12.569622955436296	-2.554467394280628	-3.157906815571096	2.604110305959367	0.08252368596426932	-4.44948396917379	-3.103577781663783	4.667319148942965	3.691098711666118	-8.55143237546885	-7.8463668698795095	4.062408060160843	0.7677934459062918	0.4844312700069193	-7.3380041489924706
4-nitrophenol	-1.558248256915413	15.041787604214766	-8.659282673930253	5.146585018721352	-9.316355369179549	11.878039605191717	18.33014590747025	-5.8920706183481295	-11.793664183991627	1.2340904004490714	-8.571744000534332	-1.2888332724349112	5.212745441709866	1.4819811575139448	-3.3323697378960695	4.088344590180014
