Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36
1,1,1,2-Tetrachloroethane	-4.138831776870387	2.6741803375756175	-6.773815076037279	10.00268554984664	18.740554446033844	1.202263743211985	-9.407788382285114	-2.3705816466500482	-1.493139409904619	-0.2888193637129946	-0.7455946834463691	5.0467734427231905	-9.534739777638638	-0.573977923464365	4.576834016146954	-2.7307225293561053	0.36595389569193565	2.0404410007356666	1.9486098385836064	-3.404772188600866	-0.9783520949063454	0.3201225705283652	-5.735905230184337	-0.5637438311027838	-3.997287628561531	0.8354897088157489	4.438677895888134	-0.12693742960716678	0.6176479935316491	-7.4105025585418165	3.9982301499885597	0.3936751647802666	-1.8183314707722116	7.470885208561127	-1.3376536445206393	1.161688230216249
1,1,1,3,3,3-Hexafluoro-2-propanol	-9.114509675115489	3.692674206935243	-6.178819255094442	3.799541805824788	-16.409231790041026	6.760159475564341	16.819789210906606	-6.6680680317418135	6.7632619140612675	-9.423317471915768	-10.816131387370213	-1.232281743736588	-11.620487068059981	4.4214609896286845	-6.470530199639893	-6.584950482210982	3.281876128779661	0.07412447911237753	0.4196144858304976	-1.8241884173727476	2.5051923171055046	5.022158641837135	-4.38070701215308	2.361842851212457	-4.4379313732453936	-1.600644310377162	-1.8656436737819662	-0.018850412144139704	1.8901296717614835	-0.2006257394206438	-1.3960641566154395	2.9020935717296656	0.058661656529338496	-2.0323499322962015	2.9624405132716864	-0.4988977216560276
1,1,1-Trichloroethane	-2.9773945180672152	1.2020227011844558	-6.518420118806171	3.0337001894314133	15.839620102075392	2.49692803679669	-9.25341101982914	-6.1283204284173065	1.4020077114956155	2.7993312957274847	-0.5750545845928333	-1.441763165387529	-4.385732637804558	-5.389038133472665	-6.529369657378289	-3.0938733924150723	-4.948321849141133	2.3629066524467652	4.1091704677140015	8.37618837277961	0.6011561299075836	-2.177577506929865	-0.12754288818139403	-1.081367251528561	-3.050365901518217	9.244795296947396	-0.11708579673849416	2.585361499263395	3.928289844406167	2.352073296990508	1.9081604046516103	3.136472017335158	-0.07709013692528353	-8.19835961214255	3.448574008280601	4.754720817446249
1,1,1-Trifluoro-2-propanol	-5.757778895753279	1.2417838456310866	-4.39647624232307	0.4038614158404035	-4.796615058725141	-2.201763647522134	9.381516935336675	-3.519284159877109	0.8439306533684702	3.105136521973928	-0.9720273808261927	-7.086638357162387	-1.8825283382121456	-0.9400471763990097	-2.870208485323895	-2.1485147442292414	-2.5913555800959234	0.828589286376295	1.4601983064502204	4.366078925489526	-4.784298893189418	-1.3932570388704368	2.811509413381037	10.758646379509146	2.63474573514358	0.1658479988299681	2.978417963305648	1.9494877668298938	-0.9878177600058249	0.1299464633177465	-3.750806311718841	4.3079047639637595	-1.0417080155257943	0.36581024889768304	-0.5601594053865159	6.944347929317129
1,1,2-trichloro-1,2,2-trifluoroethane	-6.576074012947866	4.696072167114669	-9.578048418886452	8.25683822940462	9.064361049354273	8.999821207819378	-6.690009462939598	-0.2166730658939103	5.890679154438815	-6.4553468833090175	2.328495614864806	-2.964593926379104	-1.8953615428026414	-4.902168200862432	0.060524847896673194	1.414866907559806	0.18743216776367586	-10.220990428095966	-4.8961502127239305	3.815320668691774	3.2749674350928557	-5.1727973739017425	3.803595719258426	-0.44094364924499513	-6.387274829808592	-0.16365542537438366	-0.2842784958154248	-1.050555808068162	-4.167811722090518	-0.6047207406160281	2.6562434445939074	5.673509499406331	-2.992585763019237	-6.5170401639656035	4.681049870299928	0.8223355686973499
1,1,2-Trichloroethane	-3.3938613413286167	-1.923344398003519	-3.50201624405054	8.840694727646076	12.576865888473392	1.6834571232290456	-7.45239196238725	-1.5910598563761515	-0.5446333579233514	-1.340833963483711	7.459115615840957	-4.703050809399813	-3.863697482564414	-0.26001499330000577	-1.3883349325264727	4.562825288284338	2.0663520775562696	2.6038994984145636	0.5798119548827662	-10.091770754639331	-4.725329599507912	-2.49417640840937	0.4359542326651286	1.4359881561516223	6.943968977754598	-0.3360288515585568	-1.0572969394275111	4.024317441522584	7.892989754569847	-0.9457390778066748	-2.35014501447019	-2.514384424847782	-2.2212590953523614	9.947531368875397	3.5615389033838984	-5.302734015035727
1,1,2-Trichlorotrifluoroethane	-6.293322007995828	2.3946925423589205	-7.906765685928826	9.1961704434622	10.417772636528696	5.008434513045953	-4.444139537987893	-2.2579139567531503	7.809659989623299	-3.366614052121393	1.0662390104797645	-2.779022978012353	-4.995658438814494	-6.208211422099415	-1.6146130354476789	-5.174118604133457	-6.075129440569184	-0.5578003718645311	-2.7171969342203797	-2.28537899188287	7.782041647171471	0.5501014885828739	-1.4087387187758642	-3.3422609832527606	-2.752249321818853	1.1995848709869954	-0.2949558410564257	3.136396453034218	8.108271056538987	-2.2477178564314	-0.3387076982782132	3.445584907934139	0.6229777119482257	-1.4416693505151488	-0.14633116467572982	-0.41564647455884973
1,1-Difluoroethane	-1.7843707673041524	0.06094191731073313	3.016324309412229	7.684238635705825	-2.200632037287198	2.2414757846896576	-0.9526557316049307	-0.35460725596082193	-6.245063267365153	0.6171145877218536	-4.621025927988586	4.061575790867212	4.237630214129212	3.7062712407274194	6.013842223810763	-3.789125836764941	3.906761357300583	2.3054936808951942	6.2170317805689255	2.436572853001889	-3.163642980335972	-1.8968566933034963	3.4483435525044417	3.932884880660793	3.745557091752552	-2.5408033518718507	0.8058929922615594	0.3195227423389483	-0.3919238352156356	-1.8490033821760095	-2.566296090312146	-4.151688813069903	2.5056096223305313	-4.706070562618205	-2.6398226172446115	2.5664680193460745
1,1-Dimethylhydrazine	1.1807677323971693	-5.001738273362655	4.745160692693998	-0.7796218684265153	0.9154400001427769	0.9568165106182334	-2.8227344262447245	-4.1779451252468185	0.23776881081244833	3.3032822879532326	-0.18593537298740237	-0.335934306986865	0.24697747897144984	4.285541184685025	3.127460545429019	2.622414304762914	0.025093626516565926	-2.583539124435851	-0.22850566977018655	1.5674146862370666	-2.1371832236847776	-2.3035685875942433	-0.16848523696786732	0.07393344162847149	2.8638775386362436	-3.1671602888587755	-0.5363624708803907	-0.4127894029201749	-3.3604805220118243	-1.0473004201151443	0.674530084575209	-3.6610906872658795	-2.9702476030948146	-0.5240261540932156	1.2709978286770993	2.1145729348979714
1,2-dichlorobenzene	-3.3484000436580144	6.579710394979848	-5.599923139174189	-5.377572200380608	8.355774394931704	-8.01162358664852	1.119327451410746	-1.263131048626245	-1.7157109279657348	-10.846594798752404	-3.1639781059337495	1.7582702438143902	4.991322927673904	4.950189065457252	-1.0186733821741782	-4.927514945443153	1.5249364912112269	-0.033583177132582576	-2.1828244266952708	0.22830469278980767	3.060843501517651	3.129265654573986	-5.219376830343766	3.0752875025030124	-1.9579555195408	-3.462993576190373	-9.378679026450733	2.8627235395804256	2.6021202247684947	4.158094639305781	2.20768630143079	0.07970532626751911	-1.7957662142344994	3.5624801310425065	-1.6035978494804914	3.1688126596944404
