Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22
1,1,1,2-Tetrachloroethane	-1.8499907425590794	1.3818399871224576	7.84436733442635	-2.718826602718146	-1.9104356735423424	-6.127802313060752	1.2142568019468007	-3.623183052823722	2.5923264707350806	1.8345158890230022	-5.7011473598131	7.0122605254233985	-1.3439930573909344	-7.321579898030674	5.086996192791519	0.09154664192039319	1.0156122927287337	1.7746765473969877	-0.897224444110833	0.5718067907564798	-0.7241510183232217	-0.2619588586454813
1,1,1,3,3,3-Hexafluoro-2-propanol	-1.9394105711076095	10.38535192160406	10.30418394325991	4.086393865760034	8.583087157465867	13.33623552543395	4.095608100646172	-0.7768119341954247	-8.05249540541336	1.30554977912454	5.358544962696776	-5.444483284053728	3.2499123041044995	-4.226365687625908	5.590512397540368	0.08237979593253247	-2.3930598701411228	0.632231133582512	0.21972744303214395	-3.6384189296067304	-3.378804506133301	-0.6859309252124328
1,1,1-Trichloroethane	-2.906824059757763	-2.3891852637042907	9.626133454689063	-3.180665977131224	0.34591370365167945	-5.091021385257509	-3.377442501386747	-2.906294187296567	0.09858478230006458	-0.598731614042696	-2.0022252210182834	1.2424979206842632	0.5320153739761169	-4.8056405783245815	-4.2583829128712125	-5.463416902580325	-1.6863169002430702	-7.37595905486316	1.2508970852891979	1.0429168782883058	-1.0270021217865826	3.6404836187607814
1,1,1-Trifluoro-2-propanol	-3.8045362683708377	8.490255340148602	10.525070365419245	5.122238968043242	-2.879791234159461	3.3596265535531664	3.989666494799986	2.820986039978004	-1.7242818529957942	5.540881064431129	-3.1886894992720127	-5.486550324905297	2.1857212606639274	6.013326693489762	-2.602037758594311	-0.9633580220788202	-2.0772916229063974	-4.000059941215358	-2.2611983140959673	-0.6056595515578834	1.4324254954796733	0.401223929043713
1,1,2-trichloro-1,2,2-trifluoroethane	-0.6925697907668471	3.284721403372693	5.027840759577446	-7.151429948015071	-5.07591961687474	-0.06280793520153778	13.546300785396207	-2.366160042262341	0.9538900596458081	-2.4469434236196257	2.4085794632502897	2.90806843136065	-1.090314498160247	0.15465581356652133	-8.563954736969633	-0.04986765948000987	-3.2948639434758653	3.526396630580398	13.01278867535443	-1.453641194823702	-4.848228610973391	-2.642770582911699
1,1,2-Trichloroethane	-2.6523267653834357	0.44404732770904193	8.097159738056222	-6.435251805568667	-1.6221367657012926	-2.123623690275153	-1.9335889188860083	-2.605445294269843	9.992455145289417	2.382461994537304	-5.1785867524086635	3.9533928991230916	0.8443006662528413	-3.7729830655143854	3.2449299521603496	0.7850184638852018	-1.2788460333491507	-0.6442645584478389	-2.0186974094068884	2.9281253704998167	-3.8671669163621654	0.5500949036506919
1,1,2-Trichlorotrifluoroethane	-1.307565960814281	4.219375087681072	5.420362585230759	-7.7520940082545895	-0.013405757092748247	2.1949444081584732	3.084002903774961	-4.201018385671824	2.1124460780872854	-5.189191571264833	-2.581176146059631	1.6783249323031937	-1.0926848061409875	-6.134058047070004	-1.4858149772697034	3.6189506567408922	-6.460945417220754	-4.508028851729151	-3.2748378683475803	4.186664590591162	3.9116856922912793	0.06206753645486669
1,1-Difluoroethane	-5.195041475027683	-0.2470360297006039	12.263711413508714	5.132028837727969	-0.43274034618549834	-4.22377658455302	3.143458526813443	-3.02700460565811	2.9910770735146284	-5.146725845348053	0.09901740546019835	-2.8712814806461515	0.8095147219037203	3.9939355788319593	1.2982551646453617	-4.467089838843446	-2.3126617385960615	3.082524101295621	-0.29632372204595414	1.102665784639523	-2.046163197809816	1.2045905549255422
1,1-Dimethylhydrazine	-4.373476354908422	-6.435271281641861	-1.7980165919252937	-5.760453309262721	-2.0970211654824142	-1.6180763315690732	-0.8031444566154708	0.07175141471275609	-0.49840097307390213	-0.7938121277898644	3.0325253862042105	-2.4563881934539715	-4.147066869416528	1.6503909067092155	1.4377533743234385	-2.4508857045091776	1.8707167581282822	0.9172372610001012	0.9390101856022302	-2.8598146862043214	-0.8965712155373631	-3.523737361271011
1-2-3-hexanetriol	-1.493523521103024	10.574448203848087	-8.729973583386903	0.6973200584659416	-0.16622316920257632	0.7737536845587094	2.9232601339788835	1.1644465652236446	2.2186169437516097	6.899359831608813	-2.4068275911639208	1.8474325675213514	1.8982798191061359	-0.9940717536527257	-0.1562128037820405	0.4628575784541539	3.5612751438071344	-1.1758942643800243	-2.132065165582558	2.3303527966472743	-0.9827750614801032	-0.2150225703147661
