Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11
1,1,1,2-Tetrachloroethane	-1.8499907419364932	1.3818783707226894	7.845421587466375	-2.7199147748962194	-1.9161851724952128	-6.136985673082692	1.2283090521364244	-3.6389688766996096	2.623112664114426	-1.8152575863815326	-5.827118745553148
1,1,1,3,3,3-Hexafluoro-2-propanol	-1.9394105726089734	10.385271059805616	10.304682712029564	4.084823965029403	8.576666714729452	13.349023836128598	4.162484785841749	-0.7260904649394384	-7.9825751277825585	-1.3207961259882852	5.26886965936633
1,1,1-Trichloroethane	-2.906824058433857	-2.3892055374416783	9.62626065536945	-3.180237706432259	0.34780161679201704	-5.098942310739119	-3.343243137004593	-2.9045242154115303	0.13215402835204018	0.5444141797950789	-1.9667958107401848
1,1,1-Trifluoro-2-propanol	-3.804536268894994	8.490247013902252	10.525260823732696	5.117151600762159	-2.8791040953278837	3.363730167740496	4.02149295928464	2.9007626394872674	-1.7614104606285135	-5.456357424149208	-3.1836114946339436
1,1,2-trichloro-1,2,2-trifluoroethane	-0.6925697907283256	3.2847662714208257	5.029533619457711	-7.15193638476404	-5.083174396781813	-0.054834179868693315	13.543995172310256	-2.3459852772906085	0.9291236841091477	2.55968687597906	2.264967434907577
1,1,2-Trichloroethane	-2.6523267670203237	0.4441367022415769	8.098338419779482	-6.4379886478373605	-1.636984557905617	-2.1338736397134306	-1.948754977010455	-2.6681357052482357	10.054893447897355	-2.447692402973561	-5.31981458615371
1,1,2-Trichlorotrifluoroethane	-1.3075659657830934	4.219452457677181	5.418445634298518	-7.772769237490616	-0.02452259296069311	2.1838382816835056	3.080059414437271	-4.201618617995578	2.1440894717811667	5.161694290247885	-2.5110877520770605
1,1-Difluoroethane	-5.195041473904078	-0.2469512729235528	12.263481481993784	5.138458576657832	-0.4413076158888197	-4.257605316780741	3.1114335726712454	-3.083164766599292	3.036141069413759	5.054592619646292	0.12880207605181443
1,1-Dimethylhydrazine	-4.373476353824132	-6.435221398263676	-1.7966616735797407	-5.755919499474159	-2.1092023492634757	-1.6511507180461023	-0.7546524321841486	0.10281912358323708	-0.4350683532906281	0.8925212938656698	2.933607369064397
1-2-3-hexanetriol	-1.4935235234512536	10.574489491014427	-8.730338219753031	0.6894797312686392	-0.1752103968688194	0.7637474963537356	2.8875459996097694	1.151730410472513	2.248357698735672	-6.946903279096414	-2.3830499370428857
1-2-Benzenediol	-1.120123058424441	-12.290989653028113	-3.6729781022518453	1.0058082884587045	-4.96588973057934	5.149596954833173	1.3711160589400198	2.2236211095910994	4.044737791537583	5.926381102544664	-2.909932126644852
1-2-Dimethoxyethane	-3.895026022545177	5.242041024470931	-6.342335923378545	-5.4278498695825	-2.80991560914108	-1.8702213926285167	-4.50788855237723	-4.248631342005021	0.70108138730844	2.3600571783056186	-3.6006298361166698
1-2-ethanediol	-5.816128701077929	2.1961218526505824	2.902392097181615	2.42296110790586	0.14606455834155696	-1.4344771546421922	-1.818111565270403	-3.365724735434118	0.020058174476742283	-1.094965430410072	0.02946145682139554
1-2-heptanediol	-1.9831954706818924	14.048817999426321	-10.996913709709323	3.634622171633311	2.921253684545018	1.6364622412050387	-2.390591197931608	1.286349022100855	8.27242115122424	-0.2629497230638981	2.9966749166689084
1-2-hexanediol	-3.1263969476813913	12.379230121887458	-8.186046349471047	2.732445419549188	4.108971855215239	1.8086670729788752	-0.025734279411527353	3.489107150286365	1.942291257433669	-2.3645156111423686	5.352241971359489
1-2-octanediol	-0.9322681543585886	14.944822331708913	-11.733409174513303	3.912077961915372	1.0514391944587336	0.23838386207836212	1.2200202640789173	4.088116908153908	4.952845311723403	2.959282177446802	-1.4985261997260229
1-2-pentanediol	-2.3113436573919284	9.146942059232186	-3.594173713274353	0.6449791546499649	1.221469043636671	4.38849383432877	-3.440263128828186	0.9081494210083069	0.762956980479075	-5.306317576237886	3.5330039688110824
1-2-propanediol	-4.918968229111191	4.878041183928122	-0.19547639156537214	2.041012462450602	-4.125661074702798	-2.5186919939736727	-1.132199018692274	3.443036137624926	0.500124053753488	-5.170458455206059	0.8785929582489954
1-3-butanediol	-3.906818784165153	3.0519407432686934	-5.288628512992412	-5.734672623156678	-3.8305976004550013	-2.052393532872011	3.3448886617257982	-1.2702612154761024	-2.867126732816398	-3.123892565922312	-2.224533007046377
1-4-Benzenediol	0.08588648981193656	-12.459004914291901	-6.9293630920540465	6.201867271050732	2.6022755994151163	7.095739596185421	3.881867489696123	9.463822912025153	-2.804278029105949	-0.4599454193992977	-1.3174483948657056
1-4-butanediol	-3.821777451110238	8.401262170493423	0.0827956673761786	3.048327869174069	0.43713888751344065	-1.9622063949281248	-3.1977703822081236	2.176240203500835	-1.071274938906191	-1.9933944153243488	3.3716245932554982
1-bromo-1,2,2,2-tetrafluoroethane	-2.456234927457382	0.23321846893905313	2.594367417507413	-3.302181881181977	3.048005009281171	-0.4862528631537586	0.856790039281724	-1.5316218419808736	7.640610034924714	-7.258697531137089	2.1209724497023608
1-bromo-1-chloro-2,2,2-trifluoroethane	-2.797792913251346	-0.2364189902619834	8.171412780422596	-4.458101766171245	0.9860864743704032	2.838085368030269	-2.219396567568967	1.580579618262275	3.4601300307280134	-3.3278248761403817	-4.364233177539442
1-bromo-2-chloroethane	-4.0054556699663815	0.7014569389014458	7.845571316650228	-2.243256052544667	-0.8376644765579829	1.2827017042443876	-2.1623539930727667	-4.227678236695071	-0.41465604099794334	-0.950972216979562	-3.243446884882868
1-Bromobutane	-4.16986690700721	7.418039103015257	4.644411172002252	6.5592150002417	3.721559168165526	1.298980274330328	-8.181571683818863	-0.8716252317723007	3.2378239951933248	5.856508023958907	-0.6833128935319758
1-bromopentane	-3.580108709499414	8.567870968715463	9.169119347261953	5.296206799488659	7.044581036708016	-0.4988859690345399	-1.9200595225699304	-4.372911871216331	-7.698752554202932	1.296511353643774	-1.5880477230161991
1-bromopropane	-5.048578858439419	4.629380460887633	4.402945454035442	0.8797301656694565	5.156755068446234	-1.3018216866056072	-6.1060232114023885	-3.4937364349049442	1.8049649352857708	3.7892292171974673	4.689516948602869
1-butene	-5.202856366445511	0.3807954785155933	-0.5487565829094535	-0.4085342431540297	-3.1446252229207157	-3.9519788050536455	-4.963614930141855	-2.129954794476365	-2.1964528291453314	-1.1009530935293779	0.9455556452451827
1-chloro-2,2,2-trifluoroethane	-3.8837412342239865	2.0314398905599105	9.881201618137624	2.050747961855275	4.554357722682263	7.8682884029619355	-2.9575323933777353	4.552741969962018	-3.6896664404373416	2.224710896317761	3.8829958636461903
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	-2.86501312621983	12.287214883499868	3.4448090061245735	-6.2949855545550975	0.8866232562409937	13.611370292260853	7.4533492986739756	0.9788329248255951	-1.7213407407304968	1.9521917238333943	-0.8929194238364581
