Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50
1,1,1,2-Tetrachloroethane	13.422763454819567	-1.8346733784651446	-0.7972952294961324	5.555309183662419	23.715033606373698	8.620239504811916	-0.8056397601986429	-6.123543561205512	-1.8032195400029765	2.629621163326095	-3.636288653077709	0.7211553715351886	-2.4601838819762034	1.5155502281530389	9.331183444082	-6.762789829817438	1.0671167459316655	-0.7738379501501986	-1.109455643050107	2.3566577010321264	10.03940323396196	5.70293283543692	4.912886467329611	-2.528377540687349	-5.235707010432394	-2.7249152941295023	1.2851889285038085	3.442537002675062	-0.306559984445335	-2.8626047194789934	0.08711990534834102	1.6046411549792559	4.208288282409712	0.33207297857643425	0.5335335270879551	-3.275506714058781	7.652023295734775	-0.10034815821034844	0.816725053058148	3.383693176699986	2.32367752299201	3.18882867280778	-2.071631640157719	-0.3614218943618086	-1.5160075380497267	4.404304707208185	-3.5999184194643257	3.638054492458312	4.354028103352921	3.7373908960607585
1,1,1,3,3,3-Hexafluoro-2-propanol	20.363842595463222	-0.04764825039646904	5.855769004855401	-11.438037671122114	-16.955810897411233	13.379287161058226	10.10990702778143	-0.8082024577816256	0.1442709447645363	-4.369052241810874	-6.43527879514162	5.920020856917929	-0.47404189713253986	-5.152217974239639	-0.09420255444622375	-6.013782145698485	-6.283844217035941	-6.349841130259033	-0.31771726364548913	6.36516863505076	4.131343300713376	-8.033337984416356	-0.2575964180866524	-3.536312153088856	3.3183991291549617	-7.219709872053086	4.823075042570699	-1.7390263737583762	1.1430089910691923	-2.0273719758759636	6.169822861974491	2.1453441291338997	2.1560294222297482	-0.5915441205990507	-0.8422056707846279	1.3374761479226496	3.8184118890705103	-5.312349714474889	0.36111384989696704	3.5780925762859264	0.27610828452262215	-2.634314937290858	3.4768366649723803	-2.316371459938967	-1.7099554629656484	-1.4922642903312646	1.1745194589349535	-0.8465176933641783	-1.5283074332456672	2.1221835921883714
1,1,1-Trichloroethane	7.291846830764987	-2.9022403626879556	-1.3511360405688724	4.688925918548116	17.368397674986042	12.142062469265378	-2.247937778820866	-8.340680148404456	-3.211421491153719	4.652324807210558	-7.475078125416189	3.927646160550746	-9.085888269855792	-6.185483948625663	13.461014420494928	3.7516037356561647	6.234441601595954	3.7742703240711175	-0.7528357832044764	-4.300278558631898	2.074573742574197	2.7207314569335757	-4.311306499522402	-6.040801817476062	-1.019597755306973	-4.591024015536632	12.354213679792265	3.898964155147675	5.080327225472435	0.5720192085720521	-6.626019553229604	-2.9349188791968808	-1.5723515214693444	-0.8640746272537065	-1.6523679964702156	-0.5735259473084344	-4.558868570112946	-3.303197689435659	1.2378932270009995	-0.04752973127778534	-2.434455761805445	-6.323041076597862	-2.448704528571344	-0.5219859875522029	0.7081292413586722	-4.862997120731086	5.461218175120111	-6.248011758586037	-1.5579121974806034	-1.618875512870932
1,1,1-Trifluoro-2-propanol	17.567380846275032	-2.249338910688622	1.8225444469322907	-8.52531862018275	-10.670522406125942	12.646731743489925	2.309795062290628	-2.7459410798218924	2.1866510986913488	1.271068503410136	-3.918607432625936	7.335320402983322	-0.30425986325557186	2.111135421901696	-1.9788848942310164	0.8462630319582942	-5.1523472210866235	-1.9858916492588732	2.6665297545207047	-1.648953497644347	-4.910682117461861	6.019692754336287	-0.7210918059910776	3.445319467603021	-3.281801423948296	2.120115606281346	-0.8355540825979912	3.826625726769593	-0.3448233670647172	-2.056523351336402	0.224735308506979	4.92069294168529	-0.2443453190079769	0.7864499890339565	-2.929709044279033	-3.3543418382703036	-5.114789697461287	0.08900285007057976	-3.37988225559332	0.5979532837755428	2.1270902199102393	-7.850375317921107	-2.7447150501541095	0.4164283153309202	4.726319087642306	3.4813421060763963	1.3475049332918245	4.619090178792076	2.8748108043507448	-1.971202996720555
1,1,2-trichloro-1,2,2-trifluoroethane	19.828909954702493	1.2174378626529432	-0.6985808205904578	0.1572515859530624	24.836684293579946	4.664420340164594	21.379645326043814	-7.409875661238786	0.8712696456141795	-4.945852708451328	-7.112524012724364	-2.6395983037063604	21.86002538948909	4.536569758029342	3.11038386677593	-2.1684444836243437	-5.024995139210534	-3.2793446058074096	5.320025840459943	-9.248194888076316	-1.479931291893921	-0.9525398616326978	3.015959365989505	9.163139657395707	6.113224304664379	-7.724342460504272	-0.2563467116640075	-0.5682920620790561	-4.354676545854323	0.4236249590656961	4.165496482657346	-3.297192267523217	0.4531767767045076	-2.848033634965521	0.2777444944710636	3.1251891526309103	-4.921625322805268	3.423859503445853	0.6082417718666466	-1.910134731340135	0.055509763641133435	1.470877221642069	0.9255193581904785	0.2861135743232716	0.2711735173355279	-2.3132853914743072	-1.2105965329559056	-0.8971335849936142	-1.6015808067771882	-1.689789636721306
1,1,2-Trichloroethane	11.914835125655824	-4.497996954912263	-2.1564160241340127	1.0740460582796942	11.632894261477567	5.914656881673567	-8.118158578063598	7.773610326868207	4.893521060806629	-2.581610372721736	20.42420397586059	-3.4389297761207915	-4.465584996133035	-2.0999974081685315	-7.072717524227556	-8.51852922435938	7.018452316183738	-5.695130795252366	-2.051499542186687	4.9180812829175045	0.3494889082413144	0.5936638905531556	6.4187112445050545	1.5196216739812989	-12.462117669159309	-1.9576519542204165	0.8128717033563577	4.837502348940091	-1.069638245871435	-6.274819733778177	7.91892765691095	-3.4105629352396964	3.4343656723789895	-2.406779167611286	1.2965804213566727	2.8542782500080373	-0.6846295125343573	-2.6992232909015437	0.8380327335166772	-6.024720375157373	0.7461892757883211	-5.994024227477718	-1.7563615519004325	-0.39889576521346604	1.1409788526083093	-1.8257575044527368	-4.126555570213088	0.5952885365831382	-2.6177938780101946	-2.3088436009204822
1,1,2-Trichlorotrifluoroethane	17.23567661060983	1.0879331332842288	2.4972276404598537	-2.132295999598588	14.396657562327318	5.405486405645939	1.5103109073333172	12.041287631569043	14.281698572877426	-11.931305822231579	11.526802289569616	-16.91784879535294	-8.44866685791336	-12.710881454702434	-10.13610789167941	1.05637810659756	-2.207771044347501	-0.7475032591967203	-0.3903702957047779	3.416871276365686	-1.4923461611231328	-0.16429619573518717	-8.616754682947851	4.20701306201035	3.003699516541873	-1.1231957288646242	1.4672888357040614	-2.603120042500192	-3.5826413539293958	0.9577261130952164	-7.5012956489677585	-2.0764862266844077	-2.4912342682636295	-1.6184193588780518	-8.562478218667598	-0.8927769595093689	-0.9942013751334736	0.5601220114079326	-1.2483519786294774	6.4941720892130945	-2.260721868715916	0.9942624915291428	-1.4839355588902772	1.053402409494778	-2.187618339241573	0.3136620486468329	4.427834578613004	2.018216359145086	2.415502331051829	-0.9577949050226352
1,1-Difluoroethane	3.4247093973564184	-6.212296096269353	-3.1087411631079953	1.710913660534011	-3.615798033487813	11.36721485412251	-2.1913648420111063	-5.861002665501478	-4.077294267138089	1.5140642581273325	3.160062887571302	-4.903065995649284	-2.409804944530319	3.132633211392106	0.38026273368902624	-3.8644463629412797	1.7491139380679432	-7.711693198311971	0.31584615173486935	1.7561475074808162	-8.850561528083208	2.6861201826914733	0.18126099762882492	0.7312837417803786	2.63490813464235	0.6624023881163909	-5.858749857459588	-2.490534400115412	3.2609289358873994	0.19312025730680274	0.3507154492152326	1.6105899246902975	2.4552156272444434	-0.27875376562775134	1.5187327080376765	2.2885680979909404	-3.6202802462597528	-0.703609031210687	1.7999317784000133	2.9488770826016033	-0.6542784540970228	-4.133246324016722	1.7990593886706905	0.5678258908424447	-1.4527158249775858	-0.19498771389193595	-2.0643004143463592	-2.8936080073698642	5.337344509078246	-2.296647440138853
1,1-Dimethylhydrazine	3.595355607828611	-2.9273008601038497	-3.947005038140416	-0.786204609795081	2.8550303725766883	-7.180088575383102	6.926845417116874	1.436514981590802	-1.2595739821140561	3.5053965966027913	2.720738503011807	3.720055379322878	2.1487458400407724	-1.6333669678922433	-2.5874905624364604	0.9692501669256557	0.727673183437279	-1.8135506916938815	0.26653800322341253	-0.28412321018971926	1.7763505695075639	0.6590643288955593	2.3762764556065092	-0.3470958110134925	-1.656943503208384	-2.1355280359639783	-4.638428094706079	-1.2608398585515004	-4.346843327900019	-1.8590995816642408	-1.3846035698205663	5.767174240722818	-2.439857829836973	1.4932487748610836	-1.315297756629959	0.7068955882487153	-1.3607220188904803	-2.070439346274992	-1.3422367797877017	-0.7770894469031956	-4.3841652841313685	1.1516540588347044	3.1238830384504293	1.1661033808960155	-1.7579046319490772	-2.3541182788754984	-1.600125198706432	-0.8862397824201064	0.9769265762925353	2.96501615241911
1,2-dichlorobenzene	-6.979576321295122	6.780640350074136	1.4379630149664022	1.2413805496920325	0.19650330029842425	3.3418257392005275	-5.5432217111945485	-6.133481882872869	-0.29218776624330084	-3.5665890782881546	-4.502405439334185	2.685377673072776	2.51855308727799	-2.983129882096258	-0.02514706310860681	2.79398711036536	1.8806933047574088	2.2436032139684237	-3.078215918364352	-0.10019756954910669	10.152612157301407	0.6651359681734718	-5.615454981085397	-4.941123977694025	1.2685398226916313	-0.6933505973185027	0.4506543828569967	-1.010125103739234	-7.171197941015331	-4.585271637977942	3.37377169082505	-0.22694470669754835	-2.039239452797624	0.8680782262158192	-0.566589403716569	1.4704080615613992	-0.6619627774185052	1.570125683514496	-2.8736268017026214	-1.0946731134606047	-3.785631151795678	0.025069458675919323	-0.4754531205462546	-4.06946791644754	-2.4800190664922606	0.3034934914932533	-2.3537444091493134	1.8593199635321236	0.9873186425305719	-2.4984711905283796
1,2-dichloroethene	-7.121482569658098	0.8934421387398683	-3.082638985419827	2.141134057365098	-1.7017521159876534	-0.18639329968207138	-0.9438801999079178	-5.557026006601777	-1.524942107662447	2.561153293034472	-0.9738056361263048	-1.6145978423591714	1.5034950542400596	0.457022533023019	1.561102091214573	0.16887384975891379	-2.8236262450651513	4.467454353292521	-4.549387609668292	0.9734014447077844	3.413584190475473	6.8668539735674266	-3.868616349624911	-3.9893199886198785	-1.9682939212674089	1.4467968091784111	0.5104860301306047	3.6331276701220463	-4.468972518569504	-3.0424901725047624	0.4437805591119791	-3.3590173621124304	-3.289631630524947	2.9659879718773206	0.7579644342332816	4.586974131588269	-0.49598701603334905	4.69993338544652	-1.091220134009366	4.521169685402396	1.7489872863426537	-1.2125109925911381	0.33070899121206543	-0.7475506627231373	-2.5405815078745593	-0.4456935393833271	2.4406112113498524	-2.8206246086454154	2.5870463973822004	-1.0869946985210588
1,2-ethanediamine	-7.1861286575598236	-0.5459248950320937	-4.189241362112949	0.9574941730089112	2.2199737553357344	1.0826173228622042	2.6707590553453056	1.479534644059643	0.035350684155970015	-1.8997163373416557	-0.7150903902864099	-3.241560761724354	-1.8684039959735532	1.2421623381029245	-1.6063866800904347	-0.11631096526071277	-4.752011481950603	-0.2903334672468738	2.044383615823078	0.1675154820755737	0.48043463494336913	-2.3233603318419767	2.9766001109863818	0.955466312344913	-0.10699160674486038	-0.3112802475489119	1.1304476786546453	-2.4434681475963522	-2.473585216523477	-2.1542466295632114	2.247015797597874	1.210596687542314	0.15878067578331612	-0.8275385154598417	-3.389877249297784	-2.551021321812586	-0.8553255148261819	-3.599094436907587	0.18255769255940937	-2.3499230815386736	3.313182790366217	-2.1210840169581964	2.256630782317882	-0.796138157335965	-0.2694055754333325	-3.601774561754027	5.102170541519623	-0.4020795235058694	0.47414237135051196	0.6405267576177606
1,3-Butadiene	-7.349706694277691	-1.9816652715339518	-4.247030979627529	0.2975722808994537	-0.4235664762100685	-0.7247557134708615	0.21512811920513683	0.006309830839176645	-0.3835345516112703	-4.837243838325025	-0.34294013532760187	-4.971174910062087	-0.6590511892096228	2.3120035917540176	-0.16969070883512508	-1.2585333786166424	-10.457083320186108	-1.5672015264800265	-1.8749858396614505	-0.11770620108326134	-0.49833066094524564	-1.654644553854543	-1.844320054621659	-0.5330729689694018	3.7527946330932256	3.2482750082596916	0.817475328438533	7.993801429819685	-6.098333172390477	2.9393830874226343	-3.635421778285422	1.6899919745266785	3.2987175352733185	-0.6636954349039503	4.565257068247658	-3.7246997656369643	1.107940017365249	2.7702071863962723	2.884542863408884	4.487308405916293	-6.398812623406247	-2.3381122549282822	1.019298357309396	1.563949222497151	-5.991119902336563	1.2811033834427683	-0.7817147467095154	0.17550438345232916	-1.555719220619524	-3.1245017336031777
1,4-dichlorobenzene	-7.5904015782764045	5.143229358276682	-0.7161702266789668	3.5531804637400084	-1.9354558809525695	-0.20145975037980232	-6.938097842906221	-1.0270244865587093	-3.2465718018717626	-0.9499761926959648	7.152982147010682	4.801164530723345	9.858803536051472	-0.3211430807848919	3.1024965014548753	0.15000599940314893	12.857068051826047	-0.19348635919443563	3.1061009427689643	-6.108637456822617	6.850394093567443	-3.6082363094810534	-6.992811187842749	5.653092895284184	2.0500327085203343	4.558519772543866	2.8237959455755486	-6.236890192560844	-4.2013358321115	-1.0361593825810338	-2.085845272225445	-3.6140207178148525	1.3702769421528829	-1.6805212637485318	-0.8511390415850466	-1.802341316734165	-0.5763619076691979	3.5664116603248113	1.976835603803979	3.202638829669593	1.6640680170890527	-1.8417844881613834	-1.4111792759151272	0.2012812597315083	-1.5220615254898653	0.5882553328173064	-0.3771733427484984	4.584417944869987	1.8422992374571043	3.4175728638680734
1,4-dioxane	-7.479318720683916	2.834059154537455	-4.1296252980862365	0.12333924402696522	2.1451760372187136	-0.7674791440544159	-2.4946400289553536	4.4250380752624885	0.673214961175688	2.0504123062904185	3.446344286334523	2.8049481399863825	4.915192644823444	4.9883339924270125	-1.5693435334378616	-4.7057982718808	3.009742641424054	-0.27495877338187363	5.762816386691269	3.992040151922905	-0.9368746333821497	5.618211803384681	-3.3428039140133783	4.288353840232457	4.378404454865377	-5.501454685345012	-1.6535659663324562	-0.24071643491756098	-1.9466450877694181	0.6983445929015132	-1.9600992202312195	-3.9141593302317896	-2.490032049387621	1.3464038129951115	-2.085764075599462	1.065062288123589	-0.0016664187796638175	-0.2742646920054411	0.6291591761191248	-0.36748928598286407	2.8822007295263967	-2.0200472654218107	1.156193536507513	-1.0124922029678605	2.214042673881596	1.2326904910975789	4.61843556472982	-2.8065155404810116	-0.7728901767727027	3.0908110055815663
1-2-3-hexanetriol	23.17725906579038	0.8308857240988506	4.685658155933251	-1.824415117992319	-1.752158076370384	-9.950073879273045	-3.3673886833758346	-0.12452938019049278	4.165485484075177	2.6684026906338434	-1.8563181594643063	3.068894311787315	8.949554440034827	-0.7313031525085514	-3.0910951284980634	-4.327851102539304	-2.0607277038780465	0.4932642549914531	-1.2548525026550625	0.4976540511769656	4.5474580753575085	3.364354207894273	-0.0703663901365818	1.104529238730539	-4.400183299529184	3.0707228191452693	-2.836479924146906	4.394186643698236	4.869641642286724	0.9984068017185309	-3.603798106651914	0.3904746302301836	0.8054575872345797	2.810852036401967	1.3065564945323318	-2.53664645539201	3.4909573693136497	-0.33952290734105495	-0.7655304063018703	3.4521858914026518	-3.612897599583305	-1.1183157469509437	0.8904108029815078	-1.9004648373646598	2.9073366173332373	0.48676626076298696	2.4163097889354828	2.427728700897837	-5.219693478476177	-1.7596431284375942
1-2-Benzenediol	-6.133243400673644	8.822748822486087	3.4155750397233295	-3.26691846167772	-5.221843757175034	-6.104100490630733	6.686142738357408	-3.929923234850526	-5.441767304745815	-4.29564924231868	11.316198394602564	-8.54119862323944	-3.2216400938683813	8.876688205607387	2.4145346934866616	-2.5776653764632123	-4.095876138602438	0.9230034521802236	0.379770480252671	-9.352024105452013	1.2970853260602895	5.1332466930453275	-2.1252776394349984	-5.328373303552328	-1.9089517907743945	-2.44122848831497	6.500260180461819	-5.809268463097324	-0.8833149108264982	-4.306650918353166	4.043443704055092	7.455670313292263	1.1351336481618928	-0.33633510582452475	-1.2987551275224671	-4.805183223835962	4.571874347890592	5.341619911566067	-4.738981021133996	-3.619404229592373	-0.9015096409475564	-1.851956771054233	-3.3633570453573753	-1.008448192834986	1.8308422812470322	-1.6217644317179047	0.12662750443779822	0.042264155888501014	-1.9909409822636164	1.9040239019534368
1-2-Dimethoxyethane	13.128480044387658	-2.222066559106783	-0.3066172903774152	0.3911081250794583	-0.08881180744248969	-8.305131164844411	-2.7937419902394995	4.783580538615743	2.8150107218623566	0.8648703140176925	2.4825994336510546	-0.8963030439551252	1.4131400927665903	-2.093693536936493	4.186659999949117	5.227343233289974	2.373722048506193	8.685301450509003	-5.412950851467363	-3.122898959220537	-0.006921446555249064	6.161436655152046	-2.8866352969360363	7.321759519167492	1.3727215251970375	-5.172413318796658	-2.22359109235152	3.9078488463486547	3.9969330360178574	1.4717444886347628	2.189541659318411	3.070637157622235	5.4904136018870355	-3.700839515495372	-2.5013563567021464	-4.175375116287579	-2.9143657601134287	1.8174625614126374	-2.221670982455536	0.9937087907267563	-7.81077898474237	-0.2435193365156485	2.8964750325898194	-2.7946400923996535	3.857084321615741	1.6414347645304566	-0.964997523492864	-0.7284890482461986	-2.146065750868924	2.3489997062483896
1-2-ethanediol	8.032996108303637	-4.592015842011965	-1.4321534634173272	0.026429228406568986	-0.8965082006261834	-0.018528900029123434	-4.63679420493233	-2.9224051605617367	0.9627571705534682	-1.5456448570787609	-2.1916930355847413	-3.122466057256733	-1.0675879139981448	-0.4177255801075405	-0.6320283907484946	-3.960457873817474	0.37239226285925436	1.965839878878103	1.135143894229009	1.0264375022253898	2.309525217854063	0.03617424098062949	-3.583685018501965	1.362166897033984	0.6454787402694775	-1.064095619795785	-2.5908652045808864	1.459142907980794	-2.097700253716046	-0.9623382849305289	5.5988464724713465	3.792421655816146	5.481701670226772	-4.046427305387636	0.397997165347474	1.3188459848359986	-1.5213683267296587	2.4832504970642737	-0.24538707146004402	0.33992157360138003	-0.3095805740613079	4.112112744135377	2.5818663646646143	-0.10226330336940602	3.694041282283427	-3.2277159267338082	1.817928862453875	-0.9047120350189354	2.605877815555207	5.842114460472587
1-2-heptanediol	25.31497020908782	-2.382638948128588	6.061078517152821	3.8962063918739505	-3.5474810921557	-12.744112730411063	-7.961241102727716	4.6467352149777605	-1.5072162057890481	-1.5035947501948632	-4.099390788888677	-4.273564011387111	3.486395068460986	1.4579092487583794	-4.767179112224941	-1.6348257026561028	0.5075770377098643	1.4193899728503039	0.9978508246232242	-6.70696275401607	1.155050598662181	-2.503340622988321	-3.2872452434764523	-3.0322936992121963	1.5845865777400021	-3.393623866081735	1.124296889066184	-0.1778813687452674	-0.22742059304779633	-0.3579905685331199	1.9838268173882845	0.14548895006867926	-0.0023474370780839767	0.12337032236474511	1.2495353529362037	-2.1559763658797393	-2.7193074380924016	-0.5465409786888611	-2.100051675907935	1.233741864102453	-1.6400197896491504	-2.032116438720006	-2.2139281659070895	2.0628311265076964	-1.4205903404464686	-0.20033911098604087	-2.253963500411799	-3.70828377319045	3.148085952374384	0.9200530560243869
