Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13
1,1,1,2-Tetrachloroethane	-6.7698875587505665	0.5682226170716312	-18.620141487101115	22.429471192998857	-10.57127446355996	-1.9101766582157496	-1.3997065119174399	-0.40287511513854435	-4.652174176398682	5.10224314318005	1.5520042193581787	8.111205258921688	2.883084942014699
1,1,1,3,3,3-Hexafluoro-2-propanol	-2.0519868249666176	-1.8885434663822873	3.4537837584971713	-6.520194385924793	-0.3129002295343435	0.46814596201859066	4.227377328359709	2.6052622625574635	1.4654958232054673	-0.8657640257538549	-1.7769874783868533	-2.932938368374244	2.2460761804831137
1,1,1-Trichloroethane	-4.766860729074981	0.626964594578503	-12.995546835972695	16.673511750809183	-1.6950877917351541	-4.701840775954314	0.09277468227456871	-0.37823396698112455	-5.251089126927778	7.2653639131118	-5.340997529805767	-3.584767507487364	7.840768928286952
1,1,1-Trifluoro-2-propanol	-2.0206043320964513	-1.888041603843744	3.4598998400268126	-6.537521750402006	-0.2803503595089796	0.4606653300992155	4.233648507963706	2.593601522871825	1.493021371162313	-0.871349145410089	-1.804761530096201	-2.9878411173062394	2.299308622431367
1,1,2-trichloro-1,2,2-trifluoroethane	-5.539469874301416	0.10774340383934386	-15.706384322969608	21.24042302499362	-7.206217146133722	-2.2707528631914795	-7.737916626015967	-6.0651496613902225	2.2910363723059253	-1.5517788031007587	0.0066755775299760615	-14.536156871148794	10.241801306030526
1,1,2-Trichloroethane	-6.871098056266204	-2.760923304690564	-12.503896328536642	15.695825729033873	-14.83423545752739	1.7488425884504768	-2.08115615570164	-0.08128174316418443	0.024538790602968614	-1.3492831673000365	8.007750235154239	20.975308299648255	-10.589080968163191
1,1,2-Trichlorotrifluoroethane	-6.165639819949824	-1.0294617598345546	-15.00019220896936	18.882793481676977	-8.87720398023184	-1.4165221695841406	-1.7828350548104825	-1.0945009528314227	-2.478770060023261	3.30194442148236	-0.614113792114475	1.0426090286364693	7.207723307210214
1,1-Difluoroethane	-2.354740909284342	-1.5632385861418143	3.6056270706046254	-5.220012930557731	-0.10894132874216748	-0.8428869492432866	2.0036891043547738	1.3785533564296502	0.6188917442138698	-0.5119900122290618	-0.8808779898636862	-1.7947395524583583	1.0493737142489614
1,1-Dimethylhydrazine	-1.8226142395586968	-0.8987466271378295	4.183580307240806	-3.0998271348853246	1.3999094710585904	-3.739807066552988	-1.9167169056143278	-1.2268489975917702	-0.4791378087139164	0.3777172478414843	0.10657413174243778	-0.4982236076222892	-0.41821386903790514
1,2-dichlorobenzene	-1.9969943234834688	-0.16761312157378971	0.5818632684754134	1.8704871679937467	2.541043804359135	-5.81227207745542	-1.647096912164909	-1.2995141780561568	-3.4480758900877913	4.358396651000899	-2.9171521607657525	-2.2331627732949464	5.19228365225921
1,2-dichloroethene	-1.6025850388916083	-0.9149228550274539	4.594962368194687	-4.447964851427028	2.295323361315352	-3.5294762208362522	-0.16584069373075147	-0.22912965272527214	-0.3947123159161112	0.6255803214027673	-0.885957021884502	-1.2586560206457644	-0.21613392529701342
1,2-ethanediamine	-2.530484791606654	-0.9234078179559062	-0.5445784539054759	1.4247689985727856	0.6292290760849628	-3.4375071071453513	0.6863950161296112	0.3087279999620108	-2.9768327852049516	4.199780008594405	-3.9956393092536424	-2.4070741554358888	7.937240293439269
