Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33
1,1,1,2-Tetrachloroethane	-3.090323981340821	1.0101828507821207	3.8746594877567833	9.075502184786913	19.05980917714522	3.4544344225088115	-5.979538892941073	-4.980496689566085	-3.7283119362056447	-3.1979570773171972	2.413486353013156	-2.4754105089234586	-6.401027822494985	-6.21247474619738	3.0560996415326573	-6.995803939912117	-2.8920541736687966	2.405939751731279	-1.446467694263944	0.5514001571386428	2.385712739489257	-2.8419951482605743	-1.404806267432029	-4.040598501766033	-3.0117506919505703	-2.20140337488964	4.860946916074831	0.88411154663968	-1.0242170449328218	10.428028195099607	-2.6865117129292058	0.5230557963510991	-3.703626427984286
1,1,1,3,3,3-Hexafluoro-2-propanol	-8.01075754237084	2.768817433580586	6.109423596785941	2.6295577256491973	-17.078227370274476	6.912238436270309	20.132395030075344	-11.232833781774094	6.256906048986039	-2.16366956271677	-0.7055063124725859	-9.478263615101731	0.8299352513346594	-10.79883888011845	-1.588886622002416	2.4308938252268235	-2.891874955239405	1.643420687687634	-1.0649974352969496	-0.8619629691420431	-1.510824749080246	-1.8016759004599376	-3.7168023802135477	-7.147318775822518	-1.8528014165123228	0.4169969303780232	1.6767994323911126	-2.4943792157845905	2.027607677572649	-2.122120025873793	0.8863637268507626	1.8076607315017177	1.074493026614722
1,1,1-Trichloroethane	-2.267976077079918	0.24213617223192452	5.020961700753018	2.631142192928175	15.059984462065316	3.697425486135073	-5.201318593253325	-7.639244554141338	-4.45802967843252	0.6709835434619288	0.670694023776442	-5.035214001599279	-8.190107900628394	1.7016983216775687	-0.8590712815430965	3.0347616530299906	-2.356608963189486	-2.0256349793686876	-0.2529611745514988	6.40742784431453	6.897230654616004	9.492493973922517	-7.234275207175624	1.5475276081158196	4.521820371292259	1.86375684487988	3.3230705814920802	-1.4073571791586708	3.8421820271951175	-5.472961033536406	-3.728394491818763	0.18838383213136162	-0.5901783762560538
1,1,1-Trifluoro-2-propanol	-4.96107130274078	0.9235012591764132	4.6820737564360435	1.238487048892612	-5.860251169118134	-4.029030392741737	8.716717065033594	-0.830661362821513	-1.830993412629968	1.001153427530244	1.397193143280108	-5.832010274490484	1.2623577826997983	1.899828430440809	-1.2459852752646927	2.527529680342687	-0.4077303567522244	-1.2132369383608943	1.2402591362776123	0.7693948849968021	3.911407646653425	5.023961856309804	6.817671992373317	-4.233292974558499	5.143525633855281	0.9629750822787733	0.6992046446623066	5.506159372361722	2.0072584911696496	-2.6517698269179664	-3.4939791801801356	2.578260621742971	-7.422495904381827
1,1,2-trichloro-1,2,2-trifluoroethane	-5.33366878727203	2.3265625475766525	6.675348162867736	5.842893534898667	10.969315397256725	9.416227320793487	-1.7207056714459612	-6.16349515127014	5.760375566453286	-1.6329362621747838	8.858537252161293	0.620568681380255	-2.3936378208563642	2.460367119638482	-0.11762740778985481	1.5046253652945716	0.6436657388095397	-2.5488093004945735	-4.0491434024374975	7.192395645176549	-10.679019767394932	4.01748670029427	1.0259697229331597	0.8026516796475552	-0.12366607402477005	6.785382015127623	1.6330747263539025	-0.9597984520354828	4.912850299633927	0.33037484029223174	-5.550373332270407	5.468322359702096	1.9034070163135057
1,1,2-Trichloroethane	-2.368785247605078	-3.400710176119327	1.1690679303336242	7.7538433318791435	13.018660147408818	1.8775894656412624	-4.628692028995838	-3.410889257996503	-2.074595521413797	-6.300563406530151	9.733802423732973	-0.7261931094908503	-1.105491425073872	2.7349732183770765	0.5067630458593424	1.0746340328724735	2.1428981996318046	2.592422038815196	0.5825898931996075	-4.263301850242942	6.24595805687228	-7.072027987159039	4.457463279560903	1.3315702153197022	-0.8600669823651451	-4.945049438989913	0.02028456168013539	-1.4947971571054675	-5.0981832841932135	3.444280458541966	-3.402344702447215	-8.365619413654155	0.7627938804770689
1,1,2-Trichlorotrifluoroethane	-5.147348389855314	0.5311571178504637	5.539727751352528	8.139225100126701	10.933810979128388	5.69266275163394	1.836911976388275	-8.535544651447239	4.526033291981566	0.7487004632583987	6.880095036193891	-2.9310834593991046	-4.370117432748677	0.4038268491370366	-0.5824493401573442	-0.1272789637725662	-7.634069267921947	-5.341543678524437	1.9408570500832105	1.5937041435302206	-0.0939005546353945	-0.27301381327604596	-8.349205561455165	3.0194731919321693	1.1690117043253332	5.009781841385767	4.7078398946752085	-4.275400298646164	1.5645492617464725	0.15997892594851862	-1.8569997186670066	-4.709448313239946	1.8313184671349787
1,1-Difluoroethane	-0.9063192668195486	-0.38469525727070103	-4.692831194037057	7.1176141582378225	-1.4622205518148084	4.806538981921449	-1.1607678318721146	3.1992700734714443	-1.7870423064860128	-1.787027731758149	-7.271803840337939	0.46328669206695566	5.662500679613988	-2.5224525215380407	2.444065984026373	-6.24882734052408	3.6746400383315607	4.902461077612409	-1.8509353854377115	-0.13130752955641944	2.2748427260002626	4.4372821535053015	4.294827800867444	-1.6279657748866312	3.6421500715726087	0.9059313449403833	-4.357958410024362	1.7471595874236956	6.073703550500568	-0.7224879655481878	2.982121408058506	-2.089628569449301	-4.194504309237363
1,1-Dimethylhydrazine	1.8880736970572274	-5.128180358402583	-4.914866800243264	-2.340753374889421	0.43977798306343907	0.6365143776657525	-3.4152037779481716	-1.3905182090259338	-3.7085511844138015	1.4814354636974052	1.8216556388860077	-0.7871673974492888	2.486959024822881	-0.5704950735595662	2.118160714225476	-2.7768560422534487	3.519798839558814	-1.5455936423927665	0.48008137013070923	1.1054344452860716	-2.1709755820300165	0.34800559565179756	3.2811275773634554	-0.11592055171768675	0.3577195982901492	-2.3258028370753574	-3.5869303806458763	0.0595904200018639	-0.10289941986886766	2.2591198218109203	1.6414613792905313	1.8508068379599951	-4.381832835664211
1,2-dichlorobenzene	-2.79782399061089	5.494502645483586	5.184701486833791	-2.554217498016841	7.285283386876141	-6.529418594477148	-1.2659462768851604	-3.9433928992943468	4.01903746949282	-5.610635646946384	-7.74366758233754	0.7668889081358763	5.5137686727347575	-6.727424393499336	-1.5236475046720985	1.755826091930676	-3.519763360161882	-2.669091476133568	3.37599430400524	-2.159275761530184	-2.4457122762479946	0.8735586320095559	-3.2237658746458995	-4.619519153621984	-0.11299004619780079	0.9857187999063705	-4.907306251674007	-5.659230384536444	-7.557482227649197	-3.4682645603151894	-1.8498787512374741	-0.5673945510425968	-0.8441248938200228
1,2-dichloroethene	0.07272291999488355	-0.7949757915384913	-3.403073196237242	-2.2073125904557163	-3.786064288923715	-0.6264959042683927	-1.416873727223838	0.2777324419052856	0.5713644163537637	-4.586557481410809	-7.902201824722019	2.949389391233714	2.4394560654778	-2.364326392077652	-0.223183490629948	-2.5037788746165557	-5.844518619176422	-1.5887598081012793	0.34021499799942706	0.4693317131221346	-4.019248793456996	1.6429337784767213	1.220300668496645	6.304662374739218	-2.2290831148232577	0.25317987809054265	-5.959730567552687	-3.1267485739978604	2.3380346434171573	4.292426619445335	0.6132836451408442	0.4862147179023692	0.6707807245091689
1,2-ethanediamine	0.6749265491921222	-3.5864473619082218	-1.9095455332902247	-2.721848145676606	2.210035134167909	-0.6373569997865963	-2.343859063049554	-2.8875216334551017	0.004040223049972571	2.0157382095220204	-0.19183670391551352	-0.641659480703867	-5.690538954971019	-1.8278394958989301	-0.21520096458092575	0.5204061773864737	0.5417151136853767	0.4156749512965773	-0.2503849725752347	1.3043790004839366	-1.4575872997708623	2.451156890678779	3.0334533515575193	-2.4150143813776666	-3.038025590587209	4.757345108084373	1.7478293430648297	0.79798960796775	-3.2390575004627618	-0.9315498875591848	-3.864584417978142	3.2855010671101543	-0.05088789770928623
1,3-Butadiene	1.2126174472628763	-5.3779525981387355	-3.667791843436074	-3.602743135152371	-4.172699968138961	-2.8021890845632718	3.054987796755879	3.648490289079634	7.421644660199985	1.9116966887714246	0.9728622085919358	-4.338408005487179	-5.721818464588196	-7.313344490138956	2.0935736061309322	-2.3775940915611917	3.8802490859411933	-1.8783661991959142	0.6217534997520666	1.6214281322290527	-2.043317120435444	-1.086695612386712	-1.3070593881023849	0.7848273112687923	1.0067853727064093	2.2251967825887675	-2.814566165703867	-1.5417744552079709	-0.33447781842764207	6.161759274592773	-0.8061483669620692	1.8535889991860328	-2.2824445598411964
1,4-dichlorobenzene	-1.840939619351945	4.927188735897351	-3.8577729051502305	-0.6417924341347115	2.06946107790765	-10.524329196962414	-10.466977031874036	9.194812138703387	5.266397178990379	-2.9978601919016925	6.6452860711598545	8.188842204338123	16.374520214878583	-0.7023285003447337	-3.0024194154965973	2.6967079451281477	-5.87389632901931	3.9664746411220886	-2.66358279512372	0.1711777086108482	-2.5915822302445912	-1.1991899100097687	-9.440376765783519	0.5532504310193906	-12.850232021454202	0.656276619638428	1.4148590544550732	5.128404568803756	-2.2468353985157097	-2.443183999076423	-0.09658838523155654	0.12039856472818244	-1.8569392854686801
1,4-dioxane	0.015305916497074924	-4.117314107522769	-4.314849555270622	2.65054004895528	3.626322908455078	-3.7894853565144713	-4.655116934794681	4.558571814936704	-4.379417789720898	2.4133245397976135	1.6603966776781194	3.387836190456456	11.877591813553307	-3.62907989350658	0.6733166451753879	0.8976215167064564	1.1493037407635371	0.10519695046649445	0.8619619357347003	-1.1545032007667695	3.7497353588834965	-1.3600118899255913	2.87838083176232	2.9079962158564987	-1.6327461666815741	3.7389222308690266	6.019317766994314	-2.917073150774554	1.3098842752275222	-1.8928086211243602	-2.714920229936269	2.8067420177994507	2.6237625531699744
1-2-3-hexanetriol	-5.734556477823829	3.373601663220294	0.9873632782533649	9.436508567292242	-1.1253044658257612	4.305342363901146	5.0023714404562325	-2.6780749723327752	2.6627723015787077	-1.982007980142531	0.012604281883481436	-3.405964906889759	3.3451022193709865	4.89155292150776	-0.1351621922416321	-0.274316632157923	-1.8571199468111703	1.3827852996370256	-2.3829373827960763	0.014390873442132527	2.6191656720591885	-7.414392551222549	5.641723950795846	1.9947676451231815	-0.6387517877034334	-2.2267664745886866	5.246268371184587	3.1466455177130994	1.3760983577175268	1.291505358642563	1.3120210701618944	-1.7464807117385603	-3.829003372397821
1-2-Benzenediol	-2.25801002164324	-2.042615132447085	2.875085768339274	-9.746986904480961	-5.33053427038352	7.397835705575524	-6.842205958707427	15.247023828402133	7.187080604870051	0.8368982333074289	11.351806817456012	-1.3516730247918418	-2.0180890228531445	2.9967957085164296	2.9171753964408578	-9.648925266489702	-9.739302052314553	-5.767735944905945	4.698474762260071	-3.846583930702806	1.7328843992580865	-6.666174975883632	1.8389158014377998	-7.2557611512820674	3.037509578003017	3.6963997750653004	-0.9259937792073046	-1.6800921927004637	-5.629828760529636	2.360404153076312	0.4578507528873297	7.759098255912269	-1.7079963094811772
1-2-Dimethoxyethane	-0.9663445595240665	-1.9765621721927602	-3.075639732181579	4.011996305179441	0.6467591312171481	0.44315624409437276	-2.362734748544882	1.6793518837421442	-2.417924543614236	-0.5874827304284908	-2.2985737384284235	-1.0704921483974978	-0.2070268285347309	8.982141143812116	-4.3972544049633235	8.976852305423154	-6.037590063807769	-3.330033090916603	0.8845934994024963	1.0619533870902935	1.0625757619393397	2.6702535992256538	-2.292735261510375	4.02446959362531	4.409607294648152	-2.7993233257495085	0.6617598822680214	-0.7510106247014827	1.051587525146693	4.994911805633386	0.18804388176235107	-3.0450919036102286	-4.6022145245560155
1-2-ethanediol	-0.4303442186173673	-3.183086551267182	-1.9609350645379626	2.763521622417104	2.2279324861670977	1.4010953870184821	-0.5993056118976458	0.22914044752852977	-3.547317227953433	-2.250212725547644	-6.768373091597421	-1.462110080290077	0.038143523002687495	-5.212443829492746	0.7861047056965564	0.26456380894863907	0.2674907436422286	4.181408533670089	-3.4278891281011856	0.5890652091823824	4.88396726336959	-5.17759975809324	-0.9881803685032274	-1.2471921635956296	-2.0277326460246403	-6.139676271973219	2.2677847057737917	-0.45967112151709855	-0.0024884770515143716	3.7072400182260083	-1.0787858731832203	1.1706448551915238	2.1578116839261696
1-2-heptanediol	-6.453812138456898	5.320289551526141	-1.0272871906406302	12.10748657910821	-4.398651932622762	2.6695695202873964	3.5914429156971517	4.6753997485139775	-4.696956469343583	3.2780016878463445	-4.052441803198693	2.081940017870241	5.222526151712734	6.215675940912041	-0.5679083756441604	2.437465650073891	-0.6731365348362479	-3.5233542530393684	1.0577121837411723	0.6705541045804855	-0.744246222193215	-4.059647055525188	0.2624562332431886	3.0141089424872485	-3.3701905991959418	4.360948336483113	-5.639615441207984	-2.7706637978865114	1.9709439003974707	-0.14863149254998448	-0.21771926384430507	-0.3872141902896695	1.7473915497376211
1-2-hexanediol	-5.519483391384302	3.6551980503675283	-0.0758270973746252	9.176580533378656	-5.785311349480946	4.615272370237762	4.990948578589269	1.3342543705869765	-4.44636332122814	1.1708846687093968	-7.105423712573673	0.7592855523016566	-0.8797718610729891	5.023864635073401	-2.0374207217902733	6.573308110992008	0.40239118912037247	0.02593988942018099	-2.316851226693015	2.411100882253364	0.270314725205934	-5.16564579179053	-4.137461822604813	1.995806309652457	-2.6294914059794174	-0.8216794808020971	-3.0379545876972496	-1.8138810394546387	-1.2396509249287428	-0.7880606140877944	-0.8802261978373707	1.7555428906129613	4.881389334334739
1-2-octanediol	-6.800451121864843	6.068147432919826	-3.185680730751004	13.315414842188313	-7.44549226128303	5.134306765608954	3.497237464196221	3.6591323353943523	0.07839945769283214	0.11888671840338973	-5.083286933943207	3.4104965611390563	6.107671780325351	2.0009168217848714	-0.6210452710782073	-0.8426311680165844	-2.4202220462595654	-1.1005222142758928	2.664189648484596	-2.738178898345233	-1.5284914165996801	1.122685000498399	-0.680782986222506	2.8152751910716027	-7.255288291953437	6.14274520258403	-0.21167082079698085	0.04129488140641119	-1.8399815314829837	5.380668375831667	0.38043745443684523	0.30436929567136156	3.231049606894524
1-2-pentanediol	-4.094424466394811	1.3899589006823456	-1.1458841854854833	7.740417129638618	-2.0580042202899387	-0.4617562532248703	5.66680968001273	-3.273420809904223	-3.148721340427714	3.97977601859016	0.3917611215854475	-2.9583645876602054	0.18491583279963114	3.297467513015558	0.5291670610921716	1.2607288686128748	2.1804855112970793	-4.932165711153751	3.154606768387248	0.652532385528534	3.180387770883074	-4.631685832803229	-3.448616035376047	-0.8492228446975832	-0.0736048864580456	2.0928413760880447	0.35745851647437654	3.209796200194148	-6.432218292095518	-3.075052217877909	0.7143545055600751	0.471568111921117	-2.2332633175600196
1-2-propanediol	-1.7463246585797012	0.22653168799825793	-1.1962949796470141	3.3947594823078893	3.131632205435814	-0.5365423433359903	-0.8561699284388787	-1.3058037537125722	-2.4373727973485	0.8487000167306824	-3.6520718108520684	0.7834732899052529	-0.4073108022393478	2.3590752559232473	0.7115352840416203	0.6292932503522413	3.9850712236333665	-0.303091266261488	0.756446558851111	0.8986235183280924	6.842725111674833	0.06587218390754941	4.579170288463301	-2.7154916511146494	1.100183074775285	-1.1271420338394735	3.993182808844299	8.429132435290676	-3.808861367115338	3.8638745747246497	-2.7025866522712083	0.47630642745520413	1.0910862345438046
1-3-butanediol	-1.4583369820633014	-1.774343300935309	-2.043743821296604	1.3566017407039515	-1.184342670554033	2.417067192414313	-0.060320156926633464	-1.0999676209422344	4.561991393282966	-6.218629163615702	2.45387073479327	-1.573390715319429	4.026223939417608	-1.7852705652669443	0.3622925045706939	-1.7857583697430728	-1.3074512702785384	1.7950365239379855	-0.11049779011858278	-2.6029145267545726	-1.7238516892960316	0.7400248520279706	8.730152372033835	-4.913292353480625	-4.581485075154014	-0.006042669349319723	-2.897270222764519	-0.5549123432738852	6.010919488289075	0.9619168586459467	0.2671959057215687	1.418393516321054	1.4179608637411139
1-4-Benzenediol	-5.538684846421384	0.7718406742543088	10.062960305430742	-13.608736739814189	-8.728745431545931	15.010572141857223	-0.07265185022898829	2.0607225596078744	-2.170164797368434	15.929884235752173	0.5082791918648362	2.7497335245003898	6.430484246856401	-3.508912949787909	-1.1017987160990363	5.21060632209837	1.7368068106354895	-1.037223170061224	-2.580270421526196	4.644009286677699	2.6609526799579757	0.32303347713826336	7.905571894827124	7.3305352771591075	-6.464506011407056	-7.113976340995007	2.170885679490597	-0.5941509486059682	1.7953493395631683	0.2743263586385252	-3.1652257001502537	1.9905851342863783	-3.5896410164112593
1-4-butanediol	-2.1699209569382143	0.030532579766573364	-2.2430138356920155	5.464963457447263	-0.9360439428366367	2.728411080393596	2.095214593522547	0.9441854748148831	-0.9663663673509693	0.12290437027157582	-7.912636633756063	-0.39667250483217864	-1.9240596479053527	-2.871881742254687	2.3569069243562226	-3.9324336600402665	-0.10383800602391331	1.60754334082885	-2.8483937834794717	3.252819185975116	4.156848979979113	-3.28722683091888	0.41683675662325276	-1.3271176900013415	-5.542122702037695	-1.6526626819071983	3.3915264533447327	3.279447099136024	-1.1205476858450423	3.906603998859077	-1.4630731195248188	-0.6892266641323441	1.0818130858395834
1-bromo-1,2,2,2-tetrafluoroethane	-3.435536329774678	-0.1580401274293961	-0.8147047792422265	4.467730640064057	-1.8078014211844557	-3.5817820772842377	2.601291446196865	-0.8774729661422792	-4.123197906418461	2.4157105369771967	5.615791875423993	-2.407921132935894	8.734697781163206	3.9709571079884003	-1.9298382133674525	3.1990385593526582	-6.2819019580737905	-4.014021845326731	4.712970952119757	-4.806428117798096	4.730988882162394	-5.8666756009816865	5.017958438263654	1.5934765219969367	0.3382093503866534	-1.596036974696256	4.607749228936109	-3.7579904932957917	0.9263599703028303	4.5800721309296435	0.9283570540519881	-3.323385753556082	-5.242880769720562
1-bromo-1-chloro-2,2,2-trifluoroethane	-4.848837747741955	-1.877140873415973	3.8438592387196615	1.7908374973405825	0.22276666327524494	1.6904400718338843	1.0621849870107616	-4.576339033268359	0.16476754514468814	-8.385622731990631	13.425572238342637	-2.7971229494643643	-0.10204227327043326	7.534175873909808	-3.851905359468241	8.161819849119027	-0.6900288513802306	1.3362340376971658	2.2706328654769803	-5.111449035548351	1.5476437967237555	6.298239686700554	5.902367729181033	-3.943233662216876	-0.012315562976405214	-5.9311236299827765	-0.7252166286752556	-0.5682009566142636	0.5078868107469298	-3.31766193606294	-0.10024435823087532	0.8422554897201427	5.210655189588206
