Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24
1,1,1,2-Tetrachloroethane	-3.275404028912064	-6.780160622721887	-5.081907783926588	-4.584603592198147	-0.22937645896326936	-3.394561019247542	1.0702965337796932	3.9623170559181644	-0.36376575955581153	-7.950321381076723	1.6770587469456903	-8.742042547290099	-1.695460871152864	-0.20570651055607939	6.271822723346787	-2.2452910670703914	-0.7735644765985523	-2.347401501515354	2.078104285187236	1.3668353912558924	1.3251107758351381	0.6284048124970864	1.661238705131333	-0.7094894722946485
1,1,1,3,3,3-Hexafluoro-2-propanol	0.268699870538874	-0.6293001791513423	6.902078630742286	12.568566766404295	-11.097897312822631	-9.196991707764084	-5.478442381677329	-2.6902214804440465	-3.8800844840117032	0.42620816799138417	3.952003856356485	9.394471012745946	4.26720772038562	-2.1029216532051627	7.487469843874257	-4.000514936894053	-1.3763508668860343	-1.6160649667777396	-1.0680366299767052	-1.3057126461803634	-1.9664280518233608	0.43898584812176855	0.26214021294869544	3.2472942393934283
1,1,1-Trichloroethane	-3.6848082062693788	-6.165097187945852	-7.04811752344347	-1.9614723312390694	-1.423003104034769	-3.2304351170267487	3.8579496204597774	-1.5444462634615423	-0.7055474636003058	1.391993422742259	3.3503913511765377	-5.115126816450728	-4.890061981943443	4.381632290395481	-4.057262910541471	-2.290329602044033	-0.8594906192134817	-5.266526728745603	-3.401990515109578	0.9450711035834098	-2.01111181305872	2.942080791622277	-5.163491047164528	-1.2643535390158864
1,1,1-Trifluoro-2-propanol	-2.24312412917326	-3.8966531361817225	-0.7759932824030156	0.532055903139546	0.9129683129652865	-4.903346031055671	-7.32480957983762	1.4782910478547522	6.141459654926497	3.06474136249464	-2.3761552631882865	4.799143578791283	0.42593983898367227	-1.0077515115903453	-3.5554447266896525	0.8877708286401763	-1.4912468848874996	-0.8367774194860416	-1.9079396385736573	0.7130646344921431	2.740912683169611	1.9279854375490326	0.46866569402813046	5.713100245731797
1,1,2-trichloro-1,2,2-trifluoroethane	-0.731060905623891	-3.8700753304886226	-3.110282024179935	0.6262834901282638	0.8525009493844468	-2.1881319832477812	3.5561799579754525	2.2837841156708594	-1.455488069071306	-7.4197673585123	-1.2748094214212509	3.239802415473077	-1.135368988125319	-1.0991017708255177	-4.481294968379881	2.888663405916982	-0.9464484653503137	3.6855289691228523	-4.956314991431824	-2.010057290087445	0.2495176545987673	-1.5255674072363377	-2.003924881694982	-6.800361679976131
1,1,2-Trichloroethane	-3.185017325416999	-6.81411555894008	-7.1294305757521546	-3.846812037027371	-4.901846007158209	2.5130291835634635	4.88346351065425	7.2235918062942215	2.567446143510551	-3.8960400628575567	-1.4595808619573973	-7.90345839020041	-0.34568525455556487	-0.6712964794758349	3.059901843305808	-1.7461698510146164	-1.7702677170535572	-5.498624551108428	-1.2671987188705376	-1.4823140372262784	3.8957467144166142	-1.3496481784253103	1.552316288863281	1.0068482778376122
1,1,2-Trichlorotrifluoroethane	-0.9103600420227552	-5.248222681369704	-1.8099537924697078	-0.27647735917433985	-5.03375841477674	0.5903183658271647	6.677233030426543	3.5346881961395336	-1.8498205731416044	-6.879348688050926	3.7422299661095066	-2.0103589534973785	-1.6187322235805672	-5.441687821146676	-1.1514527041825384	-6.912260013901744	-1.1634510331122259	2.240230768226532	-3.1682311572405544	-2.905546213791273	0.7140388962935705	2.4558439234310754	-4.765102240402691	1.68960879008991
1,1-Difluoroethane	-3.983680128317906	-6.047406120459423	0.8210180435995799	-5.4242893754578025	3.2245466059396146	-3.9476256005342574	2.260974317802521	-3.6289227314384536	-1.0901718931617148	2.38471473937764	-0.7126843825801581	-1.9451347750277348	2.4011074918882214	-3.196229392631765	3.1772748726309437	3.5455949653077337	1.8089523166137385	-1.4422829583277108	-3.9112789145799245	0.24526952087037973	-0.40094228828478296	-3.0262277835116485	1.8909727888039303	2.723405155698662
1,1-Dimethylhydrazine	-5.693409663037543	-1.625573511779652	-7.23129919798268	1.6494819996750332	3.0189909330138476	2.8570248063820527	0.9310396585228464	-3.5638837194986626	-1.3940270084915602	3.0070445180961642	-3.3383126817641045	1.4993914040134964	0.041500663878257106	-0.8844370973042157	-0.44972049858706414	-4.74272049446444	1.341290730758977	2.013065632292718	0.7523567855916161	1.927979533372792	-0.46305267495215874	-3.84467815773469	5.711451606926775	0.9616019907787553
1-2-3-hexanetriol	-1.0089840025606198	0.40062265078639947	7.282727993919655	-0.9150884983858925	1.8283089152919045	3.1177728244120715	-2.013199937916712	6.192701544851625	1.5890236028979974	-5.064179341161011	-5.63610869740639	1.7444451191982306	-2.9190849859177375	4.918981257614872	3.273794305090119	-2.9442195391268817	0.3442922867778593	-0.7819761407713834	-3.838703835066486	-2.199465703166319	-0.240443067425597	2.08242850402695	1.2340241899571123	4.372237526269296
1-2-Benzenediol	0.2730603710897179	5.508251856230372	-2.41584050742544	1.7390693206622296	3.5108762302228236	7.430498420042212	1.0830721678657804	-2.439797457134926	9.61360859180012	-3.9787647146280105	0.555725374834807	1.6019432957287603	11.439069688139579	-1.4071525280324	1.8788171564332175	0.5372229971571476	1.2563322052795252	2.4211024130416057	4.907117634236915	4.6761119286375745	1.3320586050472614	0.5899906322588305	-3.975256616818086	-0.41526819917870866
