Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13
1,1,1,2-Tetrachloroethane	-3.27540403442272	-6.780161521587765	-5.079405558860518	-4.589807368127752	-0.2304873546581042	-3.3607272659588836	1.0483341078324924	3.897229328770082	-0.3522491553886915	-7.9583830608382256	1.57834223805904	8.687778567682061	-1.6868296872136237
1,1,1,3,3,3-Hexafluoro-2-propanol	0.2686998718112337	-0.6293477763230182	6.901932141123299	12.567702296432916	-11.094582934373571	-9.209855738245563	-5.458760109308838	-2.6372920849693804	-3.8810833066128607	0.3953726726126417	3.9883291902365596	-9.291219440178462	4.037642989594993
1,1,1-Trichloroethane	-3.6848082229953927	-6.165016584061097	-7.046414435697776	-1.9580342513319786	-1.422609387123076	-3.2387930964016554	3.8119911619080136	-1.593827777852335	-0.8582587447994935	1.327054533289658	3.2703167964221547	4.9311893561488604	-4.5462201269711855
1,1,1-Trifluoro-2-propanol	-2.243124122116976	-3.8966362726191157	-0.7751053599610962	0.5268330289444233	0.9086617893938684	-4.875871770795182	-7.321100510667781	1.4518572246347978	6.21613241228871	3.1705686197796514	-2.2632844424292506	-4.7694627786869805	0.49497450449855107
1,1,2-trichloro-1,2,2-trifluoroethane	-0.7310609060706174	-3.869966987437386	-3.1065354578482958	0.6238830138018033	0.8483791399412453	-2.155488184727565	3.5353879796377563	2.2695306991756934	-1.3411644656279427	-7.3969044201076946	-1.2176145917378436	-3.3291465043774724	-0.9923346284837763
1,1,2-Trichloroethane	-3.185017318016675	-6.8141218927232465	-7.128062539800183	-3.853072329596273	-4.90628609705238	2.5604773392326488	4.897921422104492	7.187923940912622	2.7151443568630396	-3.8130848317932364	-1.4498938321284205	7.980361380360333	-0.32860145906646826
1,1,2-Trichlorotrifluoroethane	-0.9103600428842995	-5.248203681662438	-1.8106807379868077	-0.2725199949917009	-5.035661016868634	0.5802448094163247	6.680573064734918	3.552892524332977	-1.7925440178160363	-6.905694817685291	3.7431688160301153	2.0525150416348104	-2.0635148344536054
1,1-Difluoroethane	-3.983680118649135	-6.047429582940971	0.8193906788185544	-5.424051448311479	3.222692271074599	-3.9458543464516014	2.3084806679635697	-3.5960336288172634	-1.0304116945932573	2.410101052735959	-0.6974022782872021	2.0603394104555535	2.08270223349633
1,1-Dimethylhydrazine	-5.693409653406794	-1.6256181197560051	-7.231608435988537	1.6451776037245578	3.0188564805377753	2.8778729832054246	0.96601899074827	-3.553077046389304	-1.330638327071113	3.0422059864507474	-3.3182433887597	-1.437418033676056	0.04295213419230939
1-2-3-hexanetriol	-1.0089839986499378	0.4007016420170277	7.2832094281240325	-0.9211026367980847	1.822563148970728	3.137957284045015	-2.0151486054817447	6.169963169053088	1.6947475241553607	-5.001677596614278	-5.600036130735658	-1.8189815564440648	-2.7133825804698697
