Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11
1,1,1,2-Tetrachloroethane	-1.8499907408243208	1.381905038658687	7.84412114340995	-2.717798056527569	-1.9085036597214395	-6.144905341331554	1.1980902175482755	-3.66865431969589	2.5648721169689903	2.0630661720944476	-5.538212288746526
1,1,1,3,3,3-Hexafluoro-2-propanol	-1.9394105762791112	10.385338285008476	10.304890179177503	4.066071169834143	8.587911565416112	13.321076507200441	4.133655497652699	-0.7981224901693472	-8.14435155902064	1.0215824791137174	5.319510501667618
1,1,1-Trichloroethane	-2.906824062854973	-2.3890131500171257	9.625970069836224	-3.1946779015220303	0.3462064214982029	-5.124480831557177	-3.3800579627788983	-2.934176886277082	-0.008585281982781431	-0.6640231303525398	-2.1132269705623155
1,1,1-Trifluoro-2-propanol	-3.8045362661171955	8.49016348023844	10.524933770810982	5.1212820392498255	-2.8908485044801577	3.3819924452031502	4.010724033550373	2.856184411245603	-1.6936511959481666	5.736367131077726	-3.002261110532412
1,1,2-trichloro-1,2,2-trifluoroethane	-0.6925697948351978	3.2847736847184783	5.02905213103814	-7.173944927123324	-5.0535468300705375	-0.0643602160800415	13.571737221352066	-2.3374706912635803	0.8896993030159732	-2.809584059446615	1.990278792722553
1,1,2-Trichloroethane	-2.6523267632959677	0.4441479367313176	8.0972913107211	-6.434518176552602	-1.5992579673035048	-2.13966914150249	-1.9481006001695678	-2.6066033200878955	9.989573556010415	2.5027017052637843	-5.034493495784554
1,1,2-Trichlorotrifluoroethane	-1.3075659554094492	4.2193475696769305	5.419039935987479	-7.730131107378027	-0.02180922496560358	2.1993483929873645	3.033474221409284	-4.18903395265501	2.2270968019898563	-4.967806528366163	-2.5984675782301667
1,1-Difluoroethane	-5.195041476044691	-0.24700295607899403	12.263684392383485	5.124741160073953	-0.4175215190194518	-4.2385041654642155	3.1323051964549435	-3.0231217691483003	2.983329292296553	-5.255355920856536	-0.09132368613698023
1,1-Dimethylhydrazine	-4.3734763568085375	-6.435334499974832	-1.7968429852197185	-5.772689498281099	-2.0802464228467517	-1.607314077265221	-0.8018933068116696	0.10382850371220266	-0.5426431214941694	-0.9855318223003153	2.7504204352739667
1-2-3-hexanetriol	-1.493523517853107	10.574416849702281	-8.7308339041455	0.7061481932990836	-0.17040060321067155	0.7672070038341336	2.928796132790413	1.1671930856821828	2.2198548594469765	7.098831982997428	-1.9958389453191316
