Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13
1,1,1,2-Tetrachloroethane	-3.3040886191928527	-6.785911823855707	-5.050026079462064	-4.60278904784854	-0.2270411598236147	-3.3868132985454995	1.783991563787726	3.176856920001789	1.386302562341479	-8.0834485015167	0.6646167014105369	9.133400535905231	-1.6661356350608698
1,1,1,3,3,3-Hexafluoro-2-propanol	0.24430001912343263	-0.6413721386924673	6.860324553384459	12.463178754073493	-10.997796019851052	-9.333211328966842	-5.6773148390826345	-2.9322887943233313	3.7576720008609263	1.0984979933730055	-6.633804508802457	-7.427971784972416	4.113779908644894
1,1,1-Trichloroethane	-3.7179041320087682	-6.156181989597387	-6.993188070287095	-1.95896169470978	-1.4461819848684645	-3.2473251374647703	3.806898106446084	-2.3497891684282237	-0.9470372957874715	1.048349667974973	-1.826771099730463	5.78768591305196	-4.712141136882868
1,1,1-Trifluoro-2-propanol	-2.2734115594244058	-3.896805295987038	-0.7808264294160775	0.5503464052979221	0.9651040887570378	-4.898018656593633	-7.620628947367012	4.330713830556333	-4.153809146625268	2.8751313334518445	1.0338477295875401	-5.084383030553195	0.4377104041717873
1,1,2-trichloro-1,2,2-trifluoroethane	-0.7679481779129863	-3.8700410589725354	-3.0778756101034124	0.6158787572434615	0.7733425088090788	-2.1138142311340244	3.685547744693855	1.8115671203265422	3.096669583549361	-6.949838614784774	0.22912093413552367	-3.516889069803296	-1.0292684511657093
1,1,2-Trichloroethane	-3.216835037934588	-6.830977358034501	-7.063957210703523	-3.8838342800732732	-4.989781645114244	2.57925765861888	5.549202956586395	7.052231975305099	-0.613189470873646	-4.1204481330888845	3.298006196548157	7.640981666701041	-0.3479791804753637
1,1,2-Trichlorotrifluoroethane	-0.930898377890231	-5.232118525849872	-1.8142715519595543	-0.33855063701588234	-4.995237009780544	0.5516176188487617	7.425173702838731	1.6443865984458959	1.8747313249051003	-6.896160359303541	-2.8074164172162943	2.132978566431002	-1.9043014112159766
1,1-Difluoroethane	-4.014479254719578	-6.039894320559493	0.8274191335859334	-5.3766585859248215	3.2056586014602964	-3.909398216641585	1.872840118441237	-3.9005199834087008	-0.43066639722693617	2.2441449844076238	1.2743419973461385	1.6421909724306	2.0654272824839404
1,1-Dimethylhydrazine	-5.707117761083579	-1.6352662684492034	-7.192788943653002	1.665036296866695	2.946216082117741	2.9132743806356376	0.5388140790784597	-3.750130750379426	0.13130559356316784	3.1009738692049953	3.229635350047372	-2.8558294998323492	0.17796706918080762
1-2-3-hexanetriol	-1.0271883174863412	0.35337645857554795	7.285840898012773	-0.8906049816865211	1.7816335095757663	3.155328597032571	-1.5856654706783853	7.049790616400548	1.9946009466140202	-4.552278251437265	4.446505039203758	-2.6663118031488398	-2.6246098755706146
1-2-Benzenediol	0.22743030355576604	5.428024222200162	-2.3539188796735355	1.7677872057639326	3.3425827278423306	7.471754427598752	0.011875873236464942	0.771951209180762	-9.077873688973924	-5.019089652930314	0.021156672574417872	-2.720203526805079	11.443329787390777
1-2-Dimethoxyethane	-3.725814991685975	-1.1227333730340259	-1.7064790901369984	-1.1950109400408682	-0.17944584416459608	0.3376594785178824	7.114499019873992	-1.5743488457128756	-5.332740092080015	2.4692144672318337	4.8515303988827005	0.8362276095665719	1.3662607308220518
1-2-ethanediol	-5.616672358211605	-3.7100678353399896	-0.36304885896215	-3.2025811066981045	-2.088226290366385	-3.8543407117219037	-0.5823369759138906	-2.32252362429966	0.632155556520373	-1.3407657609392956	4.751287186754114	5.01596659476867	3.2765645948042375
1-2-heptanediol	-1.1910262203307636	-0.13821618125258764	13.906187903903444	-4.0107778027957695	-3.394005154517472	6.861298246286091	3.546536462647268	2.2786647190276077	-0.7359476471787415	6.195312292057387	5.1325864700209145	1.4594136199500927	1.0572215326460048
1-2-hexanediol	-2.585301367425808	1.4113399632763899	11.618027104563382	-1.305476350308786	-1.84499816616109	4.747487478266316	-1.7519654051348472	0.7121454656599568	8.60555874563844	-0.16653780890269176	1.4923710510868344	0.12236804064011582	1.0402100395470661
1-2-octanediol	-0.07412407487807623	1.0746626112053312	14.780838457195589	-3.6344057817984434	3.772941270461331	9.449616171576999	0.7460101503289855	1.7782931817769496	0.21201353111878096	-1.8320876974414844	1.6482517983953628	-1.8989460387561599	0.01004446183111908
1-2-pentanediol	-1.4118599246874803	-2.0814508832371397	3.5794385047043815	-0.7920766046177452	-6.469862135889802	1.67125577149271	-4.604504141822572	2.2684646791233405	3.6904692700936375	2.337520359855072	0.17431059433556984	0.2835393730126718	-0.5803694113991457
1-2-propanediol	-4.568919518749908	-4.24629046497649	-1.2704733721219805	-4.870864262062304	2.5345058153722864	0.8232262101059372	-6.101177756422775	4.4059737714826	2.241097888529899	-0.5505070368605027	-0.1074167767779156	-0.9367467035851326	0.6214335727440209
1-3-butanediol	-4.097495287658963	-1.1141939094483984	-3.1889794479699534	4.103018573510377	4.105920943561216	-3.9719926356479265	3.3605971125033154	4.347166239800175	-2.727503171603377	-0.3981731299830609	0.8240273538017674	-3.282294325575921	1.5930659269964382
1-4-Benzenediol	1.232579715046454	8.319412882339456	5.600383941178826	15.623767053577314	8.973003742284398	5.767482444058104	-6.735273721269942	-2.6719431808931176	-4.447668783432759	-1.3116706411305634	7.6778671585384055	-1.7002119983682533	0.5784008285512233
1-4-butanediol	-2.7652012660851346	-1.3784660095206378	2.288141322993418	-2.6158946600678377	-1.438984012772796	0.4316136178567596	-4.765084340529396	-0.9932067820362456	8.169506731304551	0.2054288471120562	-2.8910231940133237	6.504837188162972	-0.025468061830470384
1-bromo-1,2,2,2-tetrafluoroethane	-3.215396846535678	-1.8340532960020364	-0.30646033120863114	-1.6546970674927475	-3.8834021771628127	-0.273091693295294	3.28082097073446	10.192393588403318	0.08435528036960659	5.404230879282227	0.3194940337647978	1.2840201865064638	-0.21295916571668488
1-bromo-1-chloro-2,2,2-trifluoroethane	-2.698821000363581	-3.4724541566994858	-5.853781701229214	-0.7534339635163966	-9.126819901192633	1.004420086821598	0.21052343907228493	3.585759966807683	-5.343376287800215	1.9146373947000397	-1.2778094867867076	-1.7048544914426078	-3.3476090452264278
1-bromo-2-chloroethane	-4.588370082674314	-3.5549761964677957	-6.270952583066847	-0.03269133687596917	-3.6576449625984364	-2.2866247896903684	0.3951889265318038	0.26923335735349463	-1.7380973255330183	-2.7593190192178176	3.6075753137414095	1.4710310171973007	1.6931180747019998
