Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13
1,1,1,2-Tetrachloroethane	-0.6674549064743778	4.481712989879255	-8.909631702329406	13.189678034282624	7.004827364153746	0.8097115830645436	-4.195014180797769	-6.634735879342672	-8.102063422225436	-7.217783488083508	-5.035111983220398	-0.5477486879075874	4.59603378686284
1,1,1,3,3,3-Hexafluoro-2-propanol	1.8719522090959817	14.022284878479907	13.325125134579277	-11.659558699820446	-6.2791220350400945	-13.860050206547191	7.820180893116864	1.7595219193015892	-7.376505853786765	-12.891592137488535	-1.1884039851295072	2.6572425394678714	-5.690459035441839
1,1,1-Trichloroethane	0.024042482355809004	-0.7101321404388654	-4.234526469914659	10.438743904165985	9.84275393337654	-1.65721336170836	3.2328661620410446	-5.166571385183474	-7.487792790048067	2.179979415280777	1.1465920504970155	-1.3118313422361818	-3.7451951437048687
1,1,1-Trifluoro-2-propanol	0.1536064369722426	6.617262747441791	8.652719304912353	-5.147199002486809	5.203190154628251	0.6064403709341413	2.0160460917676475	-1.45767887510631	-4.844690485066588	5.0134239599522115	5.735340174809843	6.626608324379104	-1.175626705003496
1,1,2-trichloro-1,2,2-trifluoroethane	2.7638974767545155	5.662333735196839	0.3139315124092435	9.015889484932387	0.07150092575494486	-6.382943585886612	-6.12580905392428	3.2764917494313397	2.236854855066577	0.8786581820341368	-1.048356757440915	-3.537355216171678	-2.323487275295277
1,1,2-Trichloroethane	-1.306660596067376	3.002994608382928	-3.961753550996319	19.196151915292987	1.3637940435918232	-1.005247804698	-10.339220773814445	-1.7208467270748278	-6.391891957843685	2.0505838695527223	-8.394209207318303	1.8390659465586838	2.57936790029418
1,1,2-Trichlorotrifluoroethane	1.6950369349258738	6.740376273212054	-0.5098505701046768	11.660591047389932	2.31045236156689	-5.533288072278091	-7.183493716227274	-1.3173623791553566	-1.9245857110098368	-4.850947171566843	2.429668360514244	-3.6610133359228376	-6.182806952251991
1,1-Difluoroethane	-2.571214539209573	3.822253337094252	-9.145096113002898	-5.1741991677958294	-0.21789194077585886	2.2614220015546254	2.0468068068024654	-5.462883084265943	2.416570049269885	-3.8150144120017067	-0.09391580545158684	2.0018054528199354	0.23607612701267583
1,1-Dimethylhydrazine	-4.325374996114258	-5.771174702853387	-1.7327704187038704	1.5934274858595814	-2.399454675902383	0.6812111904168892	3.7053345554301687	2.11093208079639	-1.6284062629467917	0.5450364259222688	1.5323355125807132	-0.9890514870085905	1.9535655096807412
1,2-dichlorobenzene	0.280629760719297	-0.7519927861849052	-0.2465514389127607	-3.0327187236992907	9.747532970091582	-4.988704236915474	-3.321885573320966	0.9169837059843907	-1.8926047402724357	-2.9873341701806697	-0.2311309185013505	2.1557839022737686	3.239112856806393
1,2-dichloroethene	-2.712511626519986	-2.495669670619593	-2.7142688220479667	-4.649986778305509	-2.5083121419426195	-1.0193060882200498	2.7464250508395383	-4.975918080503054	9.189420895563027	-1.4176274430029796	0.5582107988307897	-1.4343985519796627	1.4512023368883098
1,2-ethanediamine	-3.278437316311407	-5.225615324640113	-0.5248373918171426	0.8117646203646175	-2.25179338700724	0.2040452681432805	0.5745237641317484	-0.49344560323043923	-4.004265023343576	0.9227052172633243	0.9568865796052397	2.4193433064636953	1.1970296708968595
1,3-Butadiene	-3.166054759675684	-6.309204269271445	4.954807027103576	-3.875507350717557	-4.868997427603748	0.2866111653249194	-2.3044331114815377	0.173534116605254	-1.7627844094354088	-6.352392127807254	2.818219090209692	2.4123415518426925	-4.713480989114272
1,4-dichlorobenzene	0.4033262206067493	-0.2956865015508034	-5.234581612731171	-3.492401396293865	5.098758807449693	6.030625462835181	-8.782067438734225	6.709901041398071	12.486442329728131	-0.42101433300340607	-2.9377312883325124	1.1019842810285634	7.1814360951186895
1,4-dioxane	-3.225580500300561	-0.7921105980452918	-2.8875987592333976	-1.7503958202767373	7.190161892927915	10.511484821747137	-4.166089218139905	8.410914780959462	4.781125156722693	-2.21649209354165	-7.179810923777282	-1.0166766586470688	7.651751257201474
1-2-3-hexanetriol	0.23134596709012062	12.955197817803944	-2.336697340408477	-0.5537443144454679	-1.5998314948376051	-4.197695109124153	-5.750000490587349	-0.8024533310078761	-0.9108933548705088	1.0153498776139163	-2.232020817045357	-2.2537565324687803	-1.9895346394839128
1-2-Benzenediol	1.8154822907693402	-2.6436209091467395	4.2324766919978485	0.6920727417482455	-3.8492537457634723	2.8408459002819075	-5.4891823914209	2.295845592786576	1.1558423243322697	1.5164202069775905	4.234450264486435	4.124250582228662	4.1731168230842695
1-2-butanediol	-2.912029866639029	6.158761918674227	-0.2149117089953488	0.6163094030535698	2.2228333093671035	3.1365745003254144	-0.02480168788978685	-1.818679724789334	-4.195905368141755	-0.5754339886249402	-3.6231526775247986	-1.9022436803196796	-6.773984367162847
1-2-Dimethoxyethane	-2.42663178621482	1.2514799837600674	-5.3629182418099	3.1116885463388835	0.005396136250806325	1.4164252660370966	-0.3067519571100558	-1.2282027078007605	5.013108486624442	8.148853931641343	1.506970810969421	-1.1552535555602192	-7.290112600778256
1-2-ethanediol	-4.711067252590253	1.494171836714978	-3.5679040728691844	-0.09818947088292278	0.8698010496520815	3.1962849857197426	1.679324158517294	-4.916424565940736	-3.4120658656181115	-3.786801632525753	-9.540460043687274	-3.386428890996928	1.4232475695020919
1-2-heptanediol	0.37179386518337915	15.696465077364111	-6.452370130174344	-3.6366572853565833	-1.8499421316029558	6.155521388800688	-2.2119820033749793	3.130932806305311	3.0549396493979706	5.657574989439477	1.3300882062581991	-3.0869721040401785	-5.065406725457805
1-2-hexanediol	-1.2930302088102097	13.73745190846468	-4.148823833102016	-2.9377987710992715	-4.513443653247	2.2956750623449578	2.8405998113102093	0.5550822801454699	-0.6149328599450478	4.838557917345116	-3.118528508031092	-6.097298963284604	-7.531445294222595
1-2-octanediol	1.398706692162378	16.829186971113558	-9.897890318449255	-5.997741564335349	-3.825181952814137	1.8356448778928232	-1.2321108621336738	2.8420964227150898	7.6647017537371225	-2.7003618159272023	2.8480690859883597	2.9968485627472123	0.11028408690552646
1-2-pentanediol	-1.1589198894461286	8.770338355582762	-1.5688995211202132	1.0576384371604994	0.37851479902240537	1.1236211437459267	0.08302972796787396	4.834204239927235	-6.941929284681	0.6798734773939842	5.792355332022465	-0.7927418734186474	-4.481081278294834
1-2-propanediol	-3.0732150765803974	3.292152262350732	-4.8500188550536585	1.1414140380730577	3.450872237263979	0.6974336735460649	-0.3358730406291935	0.23174009457509348	-3.507013621731577	3.839139696978584	0.5408374493829278	-0.024265691259297718	2.78905416052502
1-3-butanediol	-2.338671522397057	1.7005737869673567	-0.20322730089634564	-1.8278815246145197	-2.830719805416368	-5.279685242652852	-3.4075633302162873	-0.3445232247786295	2.335392816905509	-1.2708609076119939	-5.104231492049343	6.489030980103087	5.288633838124998
1-4-Benzenediol	1.7990488131145042	4.306091409961529	9.609323671146731	-6.548389676303683	-1.4859998928803428	2.7441994141912205	7.80329926902763	-0.9160135031717822	1.2053869178474477	5.304726673025681	-6.003087730648079	-9.050002544308992	1.7810304603263625
1-4-butanediol	-2.5470617653713314	5.824733926589705	-5.4089458194450835	-2.8461692257424844	-2.7721628284410893	2.4561238209516056	-0.3037682859310523	-7.2818692456740095	-2.7225714527848024	-4.336209977463082	-1.4266286678758149	-2.788929331478106	0.9355103124323456
1-bromo-1,2,2,2-tetrafluoroethane	-1.402898255972931	6.635202544804322	0.707256823767041	-1.0969205406862406	2.2088982593797324	1.5134831242225193	-3.524122191661078	8.815671996645422	0.04148593838618483	4.95585129236637	-1.6318772865931825	-0.9878967007135452	1.5077852404572492
1-bromo-1-chloro-2,2,2-trifluoroethane	-0.10186131082785173	5.38775827789899	6.453552715911964	9.698873621736869	-0.8939539435760652	-7.18865420709158	0.585643539103059	5.199095951737944	0.4536184184034709	9.380292029143002	-5.524851261873508	9.42207311800888	4.958258488402112
1-bromo-2-chloroethane	-2.510653278644293	-2.25538864145105	0.8492104054139822	7.592500147140195	-1.6340758417928367	-2.507710646606706	0.13224703552336517	-3.5349015352212874	-1.6596550411010262	-1.1426569403799138	-5.1359032465787955	2.9377241693160348	-2.6070269138741216
1-Bromobutane	-2.285024441179611	5.251734917376774	-3.860161496633374	-2.1545696682053634	-4.9900132180918515	1.1120499873074328	4.396568387647683	-2.692593009276801	6.962162811109725	0.5315590880102359	2.7353601759844266	7.495327699468318	-0.7306260085751327
1-bromopentane	-1.8880512131576408	9.349010689775614	-2.4041099034350477	-3.9491422932794613	1.8679346487112138	1.805485514862157	12.82876414483539	-9.066150695594132	-8.941805339787775	-5.620779664343491	-3.668286420682444	0.6890464868700306	-2.286125797316264
1-bromopropane	-3.6593899953399207	1.4239988347526689	-4.884801019751393	-2.1574290976460473	-8.171374706951264	-1.1046371990096882	1.688454162436533	-1.5681419100806557	0.03637291974368994	-0.4452045045583653	-2.3716676203233895	1.2298623724466171	-0.23601778421716266
1-butene	-3.6363170079070515	-2.331372718498262	-4.904284068089869	-3.6009695861944233	0.042407914577060314	-1.32684165063702	-1.1956335590665481	1.245028000555584	2.117779023880862	10.1809505512357	1.3312161404531924	-0.040421955111494386	-4.019820357724723
1-chloro-2,2,2-trifluoroethane	-1.5376736653742673	6.17134072552039	9.973295096508435	-0.23579204439709506	-8.185267859939126	1.1105820245912439	2.750907799615554	-0.2528594637133522	-2.345721793362882	-10.587340498802797	7.776776599637406	0.10455495599778955	-2.977356460973783
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	2.02063796302319	15.768173372378454	6.019121408429415	0.8536842079016285	-8.124604086983638	-13.71398941704507	-3.9095644788629667	4.928878737815771	-1.0722339178828644	-0.11776642711675452	7.752978097135828	-4.163288021084663	-5.835093632627786
1-chloropentane	0.03882325335735878	8.16832770853206	-2.2218908363914807	6.718541858506104	-10.890856975317954	5.663645108548506	-2.6491581656126533	8.255292133624682	-0.4808448205070147	-9.008906218065482	2.4881025035303344	-5.550094071510556	3.0089462870168506
1-chloropropane	-3.1718486177053085	2.723190112339514	-8.578330600722431	1.742686766442521	-0.0036820381493066303	5.980239854490216	1.4614562883188473	-0.7583276823913813	0.5575972779327796	2.523978162373069	2.7929830670189384	2.4729785093143803	-4.087898323742257
1-hexene	-2.6868469609754775	2.7250599619198113	-3.604415624534549	-10.65203849859797	0.5288522345503632	6.647501782864969	-7.026331887336284	-6.946864420380068	9.866472692349278	-2.2301171546749865	-1.5925912592868017	-1.2511826420081549	2.026194706881923
1-hexyne	-2.176022867393585	1.9422915320722742	-5.723438298012127	-0.7204883408569249	-1.810716403681487	5.959186835185128	-0.753223406795988	-0.7215282384033729	10.748932152782725	1.632866813580973	7.11722976814745	3.2543253444924973	-1.4150989737333435
1-methylthymine	2.6035144641700834	-2.0055220289065754	-2.6147668333552962	2.7561853539762833	-0.6236216030071985	-2.7924327172761445	11.405272492951985	2.8079318665173654	-3.211846069981516	-5.946801001216903	3.2710549314819857	-4.068749600955352	-1.9556152972177505
1-nitrobutane	1.0750783303123206	4.223920462237479	-7.069604867818123	0.4222313713229198	4.883353914347365	0.4440737509093712	-12.952699616902889	-6.90858638371368	3.7457648044978074	0.33640221526257014	-6.958543952282981	13.004090916810258	3.9106729742491173
1-nitropropane	0.35598911055660454	2.2179343940483482	-0.5739426134144866	4.504861144529929	-7.0105242198452515	2.16187963181867	-11.220728612949008	-1.3274929999803349	-5.825248865723511	1.1801385658920114	4.050654957794397	-2.2524367794742046	-1.8325917823219244
1-pentene	-2.9941890207319006	-1.036749286878649	-6.187399346066295	-7.77269896825708	-3.003615066212724	-0.34836245940452515	-6.716786095258223	-1.0904070722988	-0.06298157579299254	-5.180759955476119	5.291156427425059	1.5164658878601507	4.810933482961845
