Molecule	PC1	PC2	PC3	PC4	PC5
N-Methylthiourea	-3.0007752172225994	-0.23383463378424124	-1.0159861669629526	7.083692710052466	-3.578431497333355
n-octane	3.0066014550633184	20.505903719342328	-6.089049353345061	-5.730950398838718	6.094078830152082
n-pentane	0.039005140858859234	16.948299470237316	-11.258410246443946	10.927266978240494	-2.8917537637810704
n-propane	-0.25987884437521946	6.42483180726936	-4.680424786318715	15.11572446522814	-2.7999291689925636
naphthalene	0.3298139809146167	-2.43912159936492	-6.655079980446177	-7.930011876689734	-0.4711205410955207
nitrobenzene	-0.6802794504677001	-12.984938572425548	-5.557664721142594	1.664926811261691	-0.944197440680037
nitroethane	-0.2689494307344599	8.963891060060575	-7.267195268666817	-0.25073854564267334	-3.8885781786318696
nitromethane	-4.26934025679729	-12.51868314116001	-6.20654035346297	1.3644586525210338	-0.8576084138482617
o-chlorotoluene	-2.645165087000357	-4.351778647873247	-0.9235210380190076	2.806263511278993	0.8710669818015706
o-cresol	-2.4567632307549383	-1.7208244627371283	-4.243150423402955	-3.682134688899827	5.661391890182179
o-xylene	-3.347330507964278	-1.5265015062642717	-2.5824057365261215	7.115048985446813	-3.4682824222176065
octafluoropropane	-2.9742447338179976	-13.219224164864738	-6.748329683957683	1.6005637795384096	-1.0612316355972975
octanal	-3.4676148011356416	-3.698416552503156	3.774029244026331	-0.3724943566460475	0.7058170742212492
octanol	-3.458335594982495	-3.178247602236383	3.142693596097567	-0.6310673135504389	-0.21703155531871535
p-bromophenol	-4.073328356298616	-5.60672135944161	0.8085413877374057	0.4829305410335149	-0.3415920031192472
p-bromotoluene	-3.03662530574124	-1.3986879431752428	-5.225316189145098	-5.090228348077178	0.9760999072532043
p-cresol	-3.6421359426234563	-4.911873972912815	0.2430255847905997	-0.7749011587071702	-1.1227868836200543
p-dibromobenzene	-3.5362588020167705	-4.701800488983089	0.9169334780120388	-0.8912625093390245	-0.7450834758114346
p-hydroxybenzaldehyde	-3.2641872109444154	-5.202599722339402	2.7554514373841963	-0.44409247309025	1.070526647514002
p-xylene	-2.8490363960587475	-5.313753450019955	-1.0179256099176268	1.5474747600065675	2.3255680217813715
pentanal	-3.7162729333426014	-3.824596863618911	3.1063674232940857	-0.02895355369861688	0.2048030036705351
Pentanoic_acid	-3.773006300277898	-3.667612132815842	3.0530996649526294	0.09507118362619482	0.019208852229223677
pentanol	-3.4584883071207275	-3.568094877144574	3.8745233534540287	-0.36248408791988146	0.6814248114127569
pentylamine	-3.584406281251236	-4.774069713179057	2.6674830594828562	-0.25028032027385305	0.6322546817191176
pentyl_acetate	-1.9937822893895685	3.2696882585875975	-5.833884146929247	-7.837431983584943	4.384398874587658
Perfluorooctanoic_acid	17.447710175773395	-22.877226986703203	-9.717473452528116	1.0572051985055946	-15.628938502699167
phosphine	-3.9035079633396554	-7.158010346679572	0.032263615765853036	0.1487036674574582	0.30543148339187126
piperazine	-3.9745100502792035	-4.642738144529943	1.8432643820818277	0.3324075889298381	-0.23707976795083333
propanal	-3.292069910882901	-3.6966609565457476	4.117832618128795	-0.5669811561363614	1.016052412356125
propanoic_acid	-3.866976555940664	-3.65897360437426	2.8045180175707927	0.2668376797195353	-0.2146467352673951
propanol	-3.927743081903943	-3.840856734207984	2.494513414832857	0.37157807330358417	-0.33830725419178964
propene	-4.192152722809078	-6.847035054435809	-0.36384135592466016	0.543475992114213	-0.3321335215125838
Sorbitol	2.524902728784025	16.74581741195666	-9.134389269413377	1.6772288574913403	4.309433663033792
Tetrahydrofuran	-3.5665216868937115	-3.5522623482018885	3.6602662190622346	-0.22761048349031768	0.4725940991307453
Tetramethylurea	-1.465562606694481	11.297897216446989	1.8989253355294817	-7.80370096493334	-0.883753014182689
Threonine	-0.13231378669886937	1.3145860694227374	-1.9789704655429603	-4.007671177805749	3.1619501194089423
Triethanolamine	-3.2951741410083324	-4.54677818509927	2.89642120025493	-0.6677942195192594	0.6808018051467338
