Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53
1,1,1,2-Tetrachloroethane	-2.6048494523624433	-5.661538295765754	2.8241772686897333	13.784112689159695	-5.420476014333991	-4.431927393424953	0.9184066119611611	-1.4089128891934668	-7.971991555005639	10.86887700238948	0.9443678851395018	3.458298720346014	1.095225546992053	-5.7703728737111195	3.2766336741365545	-1.4651391085115393	-1.165249727256058	-4.536654871972229	-8.072912258034895	-0.12959645847908643	-7.104394195964364	7.387403702287963	3.4665934977507624	-9.17761684655007	-1.5232520735503854	2.426304955600389	-0.17950280140293823	-4.766102957117689	0.708516341718586	5.76321078168623	-3.029069608161313	-2.326023142540474	4.045524086665603	1.3276971291280175	-1.0553245619023595	1.0709694041970852	0.7981966730049844	0.5538357964182594	-1.880488253248665	2.4881673593852365	2.539794648712538	-5.4518290145508175	3.210217043992316	-0.5926472128278878	1.30361043480074	5.013752880419222	3.2406894678364373	-1.147732154825577	-2.634424647735823	2.3673226525587445	-2.0539380655372645	2.5303918267009036	-2.722873306424763
1,1,1,3,3,3-Hexafluoro-2-propanol	-2.160903355631842	11.619801808708884	-8.438258783685836	-9.662986994435075	-10.28685043853619	15.049271137114	-7.489703952524134	5.350889816651827	-2.2904231571078753	-6.266146499219893	3.7500282045176836	-11.3633934360709	-6.359080902370802	-9.62473900457847	-5.184471539164649	-4.3478932388677904	-0.06059847486897888	-2.4759443121910123	1.706423286726695	0.9083882876365729	-4.088401752740412	2.741877465642649	-0.20125900316170253	1.5870848045364077	-5.5810011844505745	-1.4305118012108178	-7.60285474981488	-1.105473753367868	-0.2906025847398686	3.176918308219871	-0.20765399380962768	-1.1526904431877172	0.8855167959408249	1.6880527212156484	-2.6058241435534923	2.464507842795604	-2.138664955149297	1.531399882708262	6.379844909011349	0.3453654251905905	-0.22517179984336244	-4.202692601809767	2.0620977015514415	-3.3850666696549223	2.836963398865288	-1.6827893474341402	0.9382953371715836	-1.028681126442752	0.6796428388067783	-3.532698148220368	0.7994901155126283	-2.4983138459173024	-0.015740617871694628
1,1,1-Trichloroethane	-1.6384685068874558	-7.710145451624618	4.536782863325053	11.772670492945979	-8.469246148882675	0.8487417831528786	-2.0778169715673163	-7.305607852468019	-5.6817253033171795	6.623052540574709	4.7465595227094	-2.026798220401789	5.467661251234514	0.7600411679627845	-1.2392277063763724	-3.239067600618483	-8.056930499984718	-1.3275160841669866	2.9525415167815066	0.847789233435993	-3.305344290450776	-0.41599228288455936	2.2997186898656263	-1.4246178267924563	6.201155633482206	-1.808848860532263	1.3338947129401943	2.796250767076221	-0.5617142548733772	-6.818597267668388	10.612963848508645	-1.7303602802050373	4.918274415709481	-1.2175203512782375	-1.6849478082776452	-6.164411670262025	4.25755627898925	5.052563213114029	1.1257911446344362	2.725942677683766	-3.422774007848938	2.1664044735390955	2.0168525273192204	-3.345079086816007	-1.7009838052820963	-3.757135350082952	5.568525941412449	4.715415605150559	2.9202280267066287	-1.1436948317265825	-0.07027238117701397	1.5073869836860374	-0.9864258646894805
1,1,1-Trifluoro-2-propanol	-2.350474684381082	4.327774712346038	-4.308631521675901	-7.467671558864222	-4.897420845584909	10.694174812508036	-6.084771903351985	9.010449927929953	2.6486111869381626	0.21495190377789974	2.885566853857334	-1.5138778584947707	-0.9405062458231572	-1.9779489364948493	0.21975100284039814	0.37751895252239676	-6.8406241519765665	-0.9420531819595841	-6.077070241871749	-1.8562705707090086	5.641399771498751	1.8130287217382965	3.7188125752634345	-3.4121070024521716	4.919440293252357	-0.4300406835839745	-1.7905619655243832	0.7810089019810578	1.8690436932120762	-1.3884046605245934	-1.2436744264077568	3.429383780054663	-3.969390794216039	0.695703612080683	3.4889527135816145	-10.18483908057117	2.61945999344415	-6.789907412148833	-1.6931005656306222	3.335659354660455	0.1600293263374805	3.3469242107910766	-0.3531860212243098	-0.7216462693155088	3.231838469525914	-0.2662194200874482	-0.7288481806575926	-5.380920710361748	1.0674895786296945	-0.6842532883486387	0.6506383271378522	0.3429292431607399	-1.3177967781792936
1,1,2-trichloro-1,2,2-trifluoroethane	-3.1642368801254803	-0.9234981991521088	-2.4105301839481497	12.388877479025501	-2.130131858201871	3.426753334997237	3.93140771193824	11.05093530724049	-6.194017233270765	5.799122893679914	1.836230462070467	-1.3466306232441092	0.29397998026212735	2.570492870311384	6.822056652040276	-2.9881307090580913	-1.6605091135659333	-2.257294451966943	-0.009899979454659667	-2.6854084520412975	-5.149118524042505	-7.4697634538731235	3.422817824613379	-2.832484735633022	-2.229553731347865	-7.175470431640265	-0.5273028533255077	0.2065140333259044	-2.9432316582155305	0.7895255468617697	-0.9972634169700881	5.131155236809907	-2.688510409398897	-2.465043844219626	2.610144516391774	4.239189790604601	3.0883507294303407	0.11616115015210406	-0.42715902961765806	-2.6763993215921595	2.859360265817553	2.3831844452247792	-1.5342230295252473	-4.6349466546868205	-0.9621410746928438	-1.0958143723865745	3.2583849599517216	-4.623071358798341	-0.530232025990631	-1.9005514859460726	-1.5836563760010909	0.9236025369738836	-6.090197292185011
1,1,2-Trichloroethane	-1.9533459804577118	-6.928461899243375	2.186072657167085	7.700590456543638	0.02912822879191975	1.4973528983267028	-0.2655987631768253	-7.4952052017846125	0.5681618756157542	10.265060928250993	2.071225431086928	1.2148241098241834	-3.301973030848331	-4.357135965749008	4.561370435914322	-5.341855005563	5.040559338172218	0.023090691083975594	2.9706761695441926	2.63019108614654	9.519862784001749	-3.2273568646565614	-2.7746026987344763	-4.395813085185645	-2.494029687029047	8.321450910730228	-0.4734312016880739	0.5693058273638468	-6.504389969521575	4.844193702597447	4.117893659855713	-0.4716644053200595	-0.5969384560645213	-2.642509557749191	-4.2662108618093315	-0.47947744401604575	-1.5294429285264826	-4.960631333966705	-7.550150007145267	5.063933154927411	1.5865321845667182	0.17737411501813266	8.279373892400015	1.6672305348077057	4.31650865173377	-1.6722101685181914	-2.8874923779498167	1.2278129447290174	-2.7230463120512924	-0.27907831261072136	-1.2309357759485962	-0.7759860910698575	-2.9571229198331603
1,1,2-Trichlorotrifluoroethane	-1.8402969935681033	-0.506391103445476	0.48669759437792176	9.80758690843076	-7.159368855286322	2.8775506194909	3.770953680218771	-0.9860187484031141	-9.857974254888207	10.587712337169695	-1.019225916268702	-9.70149961041287	-4.019428491296681	3.123307857009208	4.146358179884001	-2.5324424410878574	-1.4379648401349703	0.1382572832112439	-2.312025090705117	-0.14571420998785853	-0.3550741030679623	-11.59047044202379	1.8028959249099559	2.296649896231918	-2.8081766634726035	1.6200896470850779	-3.68822229064418	-4.111050733367384	-1.2511474059138994	-2.8561972009797656	-0.6225142947442174	-0.5596523375975772	-6.887995248416436	0.34344919568086174	-6.930985197070032	3.091831628699349	6.5347882961922945	0.5628158061081616	-0.01378607227307647	-2.204394232991831	-3.338197858240606	3.6952556333312483	-0.3046668157856833	1.7582912775221609	-2.8272242531734935	0.19935684221764557	-2.3852737714885084	-1.382064981744126	0.8967261358072902	-0.05708063161589169	1.2585721411895514	-2.61708979763724	4.302662809036366
1,1-Difluoroethane	-2.79284769854518	-5.200597733362304	6.048213848441203	1.1701002663602285	1.5521075684999661	-0.7745759892156191	3.0925891173454576	-1.008082716203399	7.579673391895472	-2.4838899624052413	-0.4357017174863937	1.2946096270513385	-7.02597580199583	-3.513844735750996	-2.1780926424001024	5.932291495824275	-3.2376992443919432	-3.1906584368680964	-0.11698958388798472	-4.655977073856998	3.201129284633844	-0.1286284508488666	4.63924643934584	-3.2592602162439053	-2.85932868262758	1.924661883397223	-1.0352427305089345	-1.4514900235627781	-2.2652722215655694	-0.09155655611786354	1.6628171245566492	-0.006237160824024074	1.3094181367596156	2.0647150277314577	-1.676624306815229	1.2668833858782014	-0.5038087259486498	-1.44607475719678	1.8987778137989628	-0.9842997396248628	-1.191599043904345	1.0853312002764197	1.0693367243683933	1.20882046821223	3.152524460348312	-2.00171162398224	0.6760222027910409	0.6410635281735055	0.8086423687714802	0.37833874224419656	2.019922571016866	1.1385964677225497	1.5886801200270264
1,1-Dimethylhydrazine	-0.970044182414797	-3.1999167290838226	-2.259211887730313	-0.11307359023585911	4.332605250337258	-0.2218898553485789	-0.16747500626998246	3.2185513929625933	0.22553422141955445	-0.5639092040102138	2.397683750209459	-1.3448059809227209	-0.3015191356146726	0.6262114952072209	-2.60911969950438	-1.572959771542058	0.7731991669196275	0.8433009006934149	-1.6561505259991924	-4.420935330435971	3.4459047591698115	-2.868384334245036	-1.9386708371504067	2.677313035461384	-1.0249999192598411	-6.546565633478129	-2.648027659619768	3.93442950962594	1.6104764082381822	6.18965794521559	-1.3776371046588893	-1.9252823022043075	4.27181571355545	1.5060548329872718	-0.2691388683660136	1.3140165162577349	0.17688849237562448	0.719409127976785	-1.4395860418100375	0.9946124528086144	-1.8440578763202664	0.0871069682862041	-1.5304297837753646	3.4245647178819816	1.387097564838374	-1.3205548138800487	-2.25383662842811	1.0934373689815633	2.9341302126926965	-2.105104455328412	1.6408465191301933	5.054487849693616	0.3618434007466559
1,2-dichlorobenzene	-1.4261236718731467	1.936097594206645	-0.22830170637869096	-5.097463666691564	-4.739945746410052	-6.315958054731762	-2.6282199640679202	6.271328122024456	0.025717838882475884	5.18308408701511	2.4818954369090793	0.1637582744955432	5.046167600063949	-3.9822909554724544	-3.3738937744088777	-2.0802121445883426	0.3925962818737836	0.6235402476013008	2.5511308380134703	5.508900159040759	-2.18453995627979	-1.2530395559803829	3.8306655317896117	4.263813845793294	0.24871028740947307	0.9824648321719569	7.624515416929057	3.3678867881715058	0.6147362740212168	1.8242807934956333	1.2417506290484914	-6.613273398764313	-5.62384897673164	2.38695596287123	5.129340167388675	3.114529633015117	-3.294804112476458	0.7422017766433285	2.3508560489664534	3.743539067976311	0.17613086550603066	-1.6183442300393986	-0.9279091328041317	-1.3036550362779107	2.872020526603082	-2.0966215135857444	-1.3503739286639478	-1.3792447912686752	-0.5708116328005728	0.8529376984500553	4.039350005298106	-2.099455937943318	-0.5698337612452367
1,2-dichloroethene	-2.1076706313860085	-3.501478723452412	2.864056126380226	-7.338828958522359	5.735099717491789	-4.405736060625446	0.5528453889046037	1.4689783101990297	0.3333549416707411	0.4505350372349103	-0.6480650557855494	-0.9757518752513245	1.033454600082695	-2.8124959605372433	-0.5323833084568119	1.4344807042531915	1.1836665278225607	2.6299819799786355	5.031451098863608	-3.183346384278283	-0.6403316723641412	-0.6437896400812829	3.536123313777701	-2.2843029763494997	0.7116417243308528	-3.3798044014638995	0.8325799423500202	-0.5029538003673806	0.40404437235325175	-0.8812864778808828	-1.849186578535949	0.9474546171946412	-3.4948616852063883	-1.6027173458795558	0.039909101513825845	-1.7157388220815755	2.497741720754005	1.0923814547928883	-2.3279370786948927	-2.59397668191865	0.24002908848575527	-2.8536050904086445	0.04658278516153963	-1.5222123761895643	0.24673685975643403	2.2302460227088075	-0.04634931133663341	-3.276021124304926	0.5286000890916385	-2.232649280555473	3.0774821875083336	2.237307510838345	1.4848593340517784
1,2-ethanediamine	-1.7503130768480144	-5.150698388694148	2.553408488182914	1.5662968597899725	0.9128080831828905	-1.7986492857434746	-3.365184123652328	5.632892570117407	-1.4706860810510933	-0.1265629142976658	-2.1752080968184218	-6.784136349562285	1.0527416395110296	-0.5470693180343603	1.8182141194092531	-3.6724946262215794	3.427026553473586	2.4454546803443353	2.393965248809267	1.7294303602183672	2.693471338643343	-1.2289169323256994	-0.39151557252557295	0.6259026106967149	-3.5734108699939378	-1.0121305444845492	-1.8420843503159283	-1.8414518179011732	-3.18286372277414	-2.8700095943208654	-2.712905116029491	0.45259461866711553	1.0546470282431613	2.454457667637273	2.284778899216553	0.7585360323959259	7.635012408525263	-3.2110145300119646	-0.26279561190481027	-4.947824917981118	-1.6677598911978742	-1.1270840622985834	-2.87049121097801	-4.003442262613793	0.08401365582556981	-0.2551038467138429	1.9718657198424043	-0.6103884747747496	2.454789997792912	-1.3527751762519016	-2.2806862283210343	0.892276318183342	2.5011500773189086
1,3-Butadiene	-1.2845200869132471	-4.623389446638093	1.9916056963597903	-3.5537741601457653	0.3227861724170543	-4.080753639179442	-5.155448433097534	4.1050332382045	2.4399204126639993	-5.9911193732372485	0.030873746479053898	-4.467851861944904	2.8131384236546024	1.1810458425382615	2.4008839767296433	0.15451310581765804	-0.8334606280142263	-0.07398889962804968	-0.3214254562290882	-5.523320638415591	1.3941138581544705	-1.924390199189361	-1.184457328773654	-3.0597228511582273	-5.815749969930814	3.7830065372986916	0.33959780882132795	1.481560783426549	0.2067034320811929	1.6181911046908322	-0.6162371741075842	-3.3019346868968995	2.0930235308810587	2.869535707393582	2.298770934750665	0.039087981742761464	-0.3368577623267099	6.0133727260018075	-2.8818193053790777	-2.533151294915432	-0.8022768204158504	1.2145990464170553	-4.161008783726921	-4.8239793870847505	0.14288965265769063	7.343208190363149	0.5458977664485575	0.2012136785660617	-1.5539826915684964	1.7354638173929513	-0.6800447451246299	1.5946379897775147	-3.1568074932739854
1,4-dichlorobenzene	-1.4853112873737757	0.02589656815619568	0.28943838794217513	-6.3629099815253625	2.893614014253116	-6.50028879343313	3.0534085880923585	-2.409694750751682	3.2757065269335492	6.69244898786402	-3.179270439396752	7.735633070753957	-1.448648674463668	1.455663738634147	3.170508703514028	-5.039451963234852	7.279856059560946	-2.07393698886386	8.78125360892216	4.077671793671044	2.694960444812925	-3.5092155184666254	4.707313630931174	6.486705719736897	-0.5586294925282651	-7.154142641283353	3.5744554534202706	0.12816606958627472	7.692540112012632	-0.5747591702873681	-0.41046242611310535	-3.04785618485837	2.668640365868074	-0.6407038639345736	1.43312457821303	-4.095526702842399	1.2752699030207848	1.1447799416520823	2.182036945450039	4.0290796923973975	-1.946784326762371	-2.3639729639208684	1.0840552920487654	-0.8325982323039609	-1.5097293308461381	1.4856977778027283	2.947142936571845	-4.27450332355723	0.765886077412653	-0.07452285500001696	-2.1395772016751704	-0.5837776511641235	1.79563732151579
1,4-dioxane	-1.0972723982613066	-3.5168453942437026	-2.3476191652953715	-0.3222596253619246	5.159382599291119	3.103102769781102	-1.8082845096517166	1.595143077591002	-4.609914862099929	10.409943347977475	-10.48394783934106	13.603958204977774	-1.3721790839009838	0.7264455741120881	0.3533090155537129	-2.328360116523268	8.624252149083038	-0.13136091800296276	-2.0464845409310946	-9.431827487020746	0.9618450240790045	3.863208964397694	2.211826354321857	3.528682182113648	-3.225483024957243	1.089570298578701	0.593313444851951	2.23892322591722	-2.8919751151593687	2.8935737061225875	0.2261576745759437	4.717570454556186	-1.3957081891585252	-1.8229749134385755	-5.464037434797217	-0.9137129945801699	1.549523028418019	2.326912895497448	2.0733915676751566	-4.588162783866198	2.8371125323787987	0.25168321854886005	-2.964296465108327	-3.5514286852581116	-2.929033952143537	-6.14084985913667	-2.354830609562986	-3.863028825913676	-1.4574672851023873	-4.441981708747099	0.38785421614527477	-1.212665356297587	-2.339886350084651
1-2-3-hexanetriol	-2.5571836436951956	7.69566207812085	-3.1598263159377113	-8.559782790138893	-6.412566897119979	4.365757919356834	7.1377742084917575	-0.3461037611948785	-1.9848101913569476	6.476912808347038	2.822057919548555	5.202903257610675	-1.5318554472434656	3.3698244781462474	-2.516767299612856	-0.7750645946655951	3.365481092196034	-0.757809786798371	-1.887693404681591	-6.45773427741915	0.6708378712544795	7.136635359408673	-0.7488741251782868	-5.898170210450361	9.26780219071045	4.304375365820707	-0.022035964668948506	2.8131478996055455	-1.0077404108251629	5.647210252238259	-0.20979696833775205	-1.2441587011458444	-3.401901552290241	-5.019101931773258	2.1968403552457536	1.0781041473986428	4.511920603046871	5.5314796571466065	-1.6309688430276337	1.3487576281005782	-5.17559466307532	1.3618848988060062	-0.6944860237723229	0.3206943266001672	-2.8508003782401996	3.772029830928387	0.8292999867506747	0.17246456737205598	1.8028360328857023	-0.8522699140525815	2.6382427732525797	-3.21686749485398	0.7781550473129196
1-2-Benzenediol	1.3305420509946786	7.129042688383705	-6.931990885594018	6.104812162466918	4.431472379864562	-3.2121582708537133	2.550520328316277	4.550082256648368	-9.383255681763368	1.1734274610693993	-8.33266141662641	-8.733064077527684	0.5207623729444967	-4.81019723422898	15.713950332845606	4.429603053095492	9.213361705773439	4.409654448599974	-0.9838415378718934	1.2986552865578236	4.794061738190229	5.00786042791464	7.0094501521217385	-6.147376737198713	0.11724868846277005	-6.63885592863209	-1.75127576838141	-3.1198494075345593	2.327565972228931	3.84356912447537	-3.2594254554426323	-0.11650343822211327	-0.11175146402224605	0.8697663841488691	2.1327472940800853	-4.953222129189579	-6.533911023428396	6.509916250670006	-2.158310590731286	3.0417820519074787	-2.137299742031818	-1.6685336122685148	0.005182873159139037	-2.0302543007037146	-1.9429229703526387	-4.642613702883619	0.9045024300866805	2.4488047167959706	4.135617883896645	3.372896735905307	-0.6659623562536295	-2.389791657031259	3.3082284048572745
1-2-butanediol	-1.3406136305855292	-2.134512467553412	-0.40423858768923804	1.0727530679079158	-3.6195090520019026	4.829822526155316	5.169413808824286	-5.6691586714899564	-5.228515951156702	2.338784819682234	-1.0316964662528887	-4.8373343419029275	2.645266711725854	0.37017451850071936	-5.586842242788801	1.7866127332371784	4.993658626842269	1.7633523263591309	-4.750569795048285	0.9318441326478589	1.7066085872116592	0.633839961034631	2.8737191363276504	9.030149160920768	1.122906792586442	3.4417463506413397	-2.431180043888455	3.991780416653036	-2.534628605319547	-2.385894161908099	2.429512993202321	-2.1086216524897177	-3.80553367270363	2.5241759378547113	-2.09044875456079	3.5452033649360586	0.06873005157567101	-0.29323627065417784	-4.752379494343188	-4.985308681300878	1.5031740430651126	-2.1379394447895037	1.7631043174837402	0.8873333215651422	-0.036066351447864846	0.3193274303203145	-4.396724429246983	-1.1749600349080949	-2.98332646058526	2.6550269135538533	2.4116508232576757	-0.5632962029703165	3.344613672091177
1-2-Dimethoxyethane	-2.4787545787152023	0.7366686197076103	-1.252832628844175	-0.2405647625296622	3.4870034781278174	-1.6560312841992388	-1.6182151890315533	-5.779563406955898	0.7222438516058537	-0.2511769947860418	-0.016492656443884746	7.395874409428126	-6.7226326485904755	1.4274984920992704	5.796547095325007	9.362056685126207	-6.555927581182778	8.317676509619359	-2.487317523312694	6.86757490400827	-2.4451740868635485	-5.207148626525248	1.8971291088019775	0.6002876433898072	-2.019845889120702	-1.086395890702572	-2.4937323285832234	8.231460568763874	-0.37936024408620533	0.5384114948431501	-1.6617015486824598	0.6323791818390796	0.14256689309722037	-5.492261463501218	0.48565509807553825	2.7257449482016813	6.819413077958339	3.038710056281001	-1.1680152401325088	1.2703500120434925	0.42680345172632217	3.6307762333137923	-0.22561881666906347	3.6373549870046213	0.579281182953972	-0.8213806183061451	-0.35712489619674376	3.463918613893158	-0.4047690246143047	-1.6546254656942316	1.7489978112259312	-2.40325888541528	0.7488319257742878
1-2-ethanediol	-2.130605443809268	-3.611091999077893	2.7534105893713	-4.707497258975339	0.7820454597077761	-5.541693699459375	1.1736604778542998	-1.098302576004305	-0.1172998220804541	4.6386861815716225	-1.7159649034949913	-1.7864562983737136	-0.9144649880489433	-7.157672796175169	-0.277088572081859	1.2211086818843142	-0.23736454482727024	2.246065188972673	2.577168060994888	6.81989644998675	-1.7204934234592892	-1.4413827081035746	3.9796603645880544	1.194546728256736	-1.8936271824100148	2.631817356743426	-5.397782320675957	-0.5331592875857767	-3.7609616344696764	2.648691821777504	-2.2656014951125303	-0.8689979782563801	-2.404772593248039	2.9426367531398974	-0.6954487298391271	-2.995133049572408	4.18074305012054	0.04450225083298756	-2.7989575065169334	-1.4024325507258422	0.3540795755866	-2.864520369667032	-1.033010888792089	0.3369144422381915	-0.6462677512404892	3.380200975880311	-0.44358677604658014	-2.4558339653755543	3.621699332287768	1.2778341609921635	-0.9875980708665448	-0.5502341570163184	1.323253914612596
