Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23
1,1,1,2-Tetrachloroethane	-2.6441282523032448	-1.9172384730949006	-6.9836934301966895	9.299549120575904	-7.29179461367702	8.484036968706945	-6.694428317317797	10.619842453697157	2.9189195129205343	-0.8032527250174841	6.1742587517327525	-5.140874240381712	-3.5892802354358486	1.7001508557767386	-6.49964970623994	-4.224345755412512	3.6412339317311018	4.044929147631494	-0.05640651756096402	-2.524137189155415	2.5500010265294373	5.1676652680957735	-2.8457429438214525
1,1,1,3,3,3-Hexafluoro-2-propanol	-6.125007668037974	3.61577588082918	3.0815022417399303	-7.942338617888173	16.82033443383016	8.137687534340238	-1.7581283899943092	-1.2203072803666493	-22.97524481275098	1.1107235514738765	3.291191313642082	5.568190704547725	-5.135919864287123	0.7998291926442304	-4.0655610380813	-1.5723723900006628	6.786909025312934	-0.5522209778700732	-0.19350249792818447	1.553515317730276	4.813064385759884	1.3136638392370086	0.17656231110525072
1,1,1-Trichloroethane	-1.6939863598219111	-2.754627395487816	-2.301108286237199	9.106525484344584	-8.266736388989491	4.067080585806181	-4.940558061219167	13.038695896381718	-3.407680179877466	0.26995204916639454	7.485462911912832	-4.682087585670539	-2.226665843528806	1.378631657874519	7.943179445013839	3.209842208870637	-1.5550343054022018	-3.775254970372413	2.5160714181573702	2.3152781265027125	-1.4548579814941571	-4.765629439093832	7.550824058651161
1,1,1-Trifluoro-2-propanol	-3.7298296380064357	-0.0015714794913165775	1.1068033385823544	-2.2861423880258083	10.671380174051013	-0.44051790125993506	2.2720512827388646	3.1434790484380524	-5.529000169952231	-0.7308297523215808	3.688419521903033	4.767706643826386	2.7703635188494102	4.354751753345366	4.492821738234752	-2.6766350105953833	-0.9304048051014311	-7.2008657563233145	-2.698536469729459	4.629192519382498	-0.7783535479420668	-0.5368265461115903	-0.4517196343779317
1,1,2-trichloro-1,2,2-trifluoroethane	-4.057234225083763	-0.5162484464902224	0.7413002650165168	6.153272133640062	-1.2767695408531026	10.318414205250386	-2.9391270426352434	9.498885459868493	0.6024931546307956	-0.42991011515626476	-8.035953720239126	-1.4425169518717809	-3.5997895840299643	-4.203817999082148	0.24892547864766634	-0.5349561694598256	-1.6987950343124512	-0.6896494983904594	2.62765591433571	-1.35129458303154	-3.3582769958840055	-7.655455364043711	8.678910764369212
1,1,2-Trichloroethane	-2.4741486369508943	-4.07616808273985	-5.582020315358562	4.335197256243242	-3.599739441517609	5.2884195050990055	0.6220714857853662	13.551379620038562	7.557501878834668	-4.9839087174037795	2.1917598305341137	2.745346749939632	-1.5393815578109222	5.333489431886121	-2.6493497889396895	-7.699884754213469	-6.124926806671402	6.4473763321091635	-6.869014523433491	-3.8981355931375794	1.4558349852422925	4.6775713121464655	-0.3688979222904761
1,1,2-Trichlorotrifluoroethane	-4.192135024065517	-1.6012811829868743	-3.2241365685216317	7.367677810077938	0.8748379180350169	8.817352597037978	-4.976499531336147	11.247745860611841	-3.7433819253266845	1.4411726309150013	-0.5679671542195953	-3.620962376627719	-2.63064399106941	-0.8202331086264816	-1.9860795854262392	0.794178188673168	-4.303716504134386	6.993453814192451	1.6721992929492786	5.846829242225597	2.4745457901266454	-2.972077263798315	6.126406530960408
1,1-Difluoroethane	-1.1560452627070912	0.9744591105756933	-5.856699005787995	-5.295899473416886	-2.7045144193877704	1.3410876516605388	-4.3115704717919465	-5.206845667667026	2.7343222986645053	-1.5075575626961144	1.0198188775860777	1.28243204755529	5.159598171981303	0.07993520229148726	-4.868969630102729	-2.3657889897162114	5.787388182185223	-9.490845663135236	1.6839455385207889	0.16523397987973637	-2.553110559954367	-1.4353171398293627	-2.098733708455017
1,1-Dimethylhydrazine	0.5321276052040018	-3.1666664099681783	-1.4601770841525108	-0.5495108701165199	-6.656566049456656	-3.2203155315617544	2.7680761454276794	-2.9035254060293663	-2.117623547460914	1.4722212608096845	-4.158403248346536	0.9903710787683532	0.6364597494858064	-0.3246510755532795	-1.362764250364977	-3.8715750138277367	-1.6164606793157306	-2.6276761791178016	-2.132088096876294	-1.095417431608885	-1.5426045720079629	0.252814943862022	-0.359876650918035
1,2-dichlorobenzene	-1.9815092859294028	2.3986200610105204	1.9133794872184593	9.22614759053137	0.926126751254567	-4.4774295344919715	-6.187146046650806	-0.6199657118798946	2.082243168063961	-4.673967363080919	4.105780266822397	5.517625117339985	-5.847031454575078	-2.2177339370653555	-3.0158472284695006	5.896758438188092	1.585676399566231	-1.4791788864065678	-1.9512168344575564	3.662655756868636	7.803311450085339	5.44315926824075	4.341296278961924
1,2-dichloroethene	-0.38021292019999176	0.5486177506581973	-0.5868294875186449	-1.8094660761507932	-3.06214515795647	-4.625567255478442	-1.781072314184838	-9.008023736569744	-1.5515804869379342	-6.390144242016677	-0.8842257854681806	0.4071110444705147	1.1380853170156746	-4.101660794928029	-4.486998666947539	4.970735962279693	-0.11890711677918253	0.6036437263038809	-1.816477496383071	2.0345837801551583	-0.7472010406216435	-2.6980590102371713	-0.3723322617876747
1,2-ethanediamine	0.014448957260680987	-2.1565648483625632	-1.7421840772523178	0.24136234954327185	-4.3859663991561995	-3.226166796967046	-0.09619362648125464	1.0642073822853244	-3.9022628569770124	0.724716557002405	0.8146796387225641	-3.318671613330181	-3.6491480724335075	-2.4776022196741803	2.9226156568424426	-2.2888846509277205	1.712128195147434	0.3639788617592819	-4.440424958645069	-2.6867924307148137	-1.4153277935456157	-0.36103409919487267	3.2468338280504354
1,3-Butadiene	0.02417609185844993	-3.2560089741005918	0.7100420207177202	-2.467737112870856	3.912536569398564	-7.881589471424851	1.6978427289328517	-1.1968404553129541	-5.749746643836156	4.827126920599131	-4.50930861279374	-6.690658408257321	-0.6798894656642457	-4.059783003998095	-2.9176182772498103	-1.4341095293441293	2.51095456464538	-2.0086655878415525	-0.4079028762661249	-0.9215285812370656	0.2869395644617717	0.8440770196162846	1.4869355862932976
1,4-dichlorobenzene	-1.7448566269151282	2.941012036316756	-1.7096449132836955	4.0661418783725685	-2.158326130486795	-8.50916295233402	1.8360319929453315	-4.339223103481735	14.988438410835137	0.06528067774956833	-4.1205517799088405	10.529810241599423	-3.598830514980112	-3.9915691674242253	-2.87033089239699	2.7785439675709833	6.08761339136521	12.310270061206632	5.965821736410294	2.5472769558993886	2.1548845707909847	-1.6590950145962746	-0.05381464572676083
1,4-dioxane	-0.9717976633774642	-3.015062221298784	-5.6081982562749815	-0.6356161173635999	-4.705339207394992	-3.4996488824824734	1.4313151276825848	-4.227540563843019	11.306584073530452	4.1426037650668235	0.8396917845995485	6.735435904618008	1.3240580472642878	4.267545128228858	-4.17256785108029	-5.821088060922472	-1.8635366969642038	1.0601832796561252	-0.5634497944243267	1.7132861525579381	0.3003882591490063	-1.1130453836352745	3.5062194574728074
1-2-3-hexanetriol	-4.633036766974854	3.1560216697225663	-4.701507077328638	-4.895338255071938	5.832872011205921	6.125488943343447	-3.502207290143195	3.0030117736620006	-0.45669234917287554	-4.901388605506534	0.2332904218726282	2.4164313149649232	1.0685177346615988	4.102565944622825	-4.7977628955606235	-4.1513789553150255	-3.1595745109824764	5.509575947672314	-0.029656543831079806	0.19837164561741505	0.27163775847994837	0.9616278413659147	0.06557285694907068
1-2-Benzenediol	-2.498352920027248	-2.176642653576074	14.37346533210778	-4.440472769677987	-0.02919231028406538	-1.420905528587587	2.1437875104179165	1.1385580534302224	5.041910285304612	3.891011632755862	-10.780375066067574	-5.897474922012037	-0.6457057656244445	-4.127963062808542	-1.179636947880471	-10.204991885017188	2.3836172062293626	4.589803256317641	0.039260507083987616	11.575099727601218	3.94133882213085	2.429323462730509	-8.502895138760344
1-2-butanediol	-2.836505161221659	-1.1808925871006228	-5.255352438207104	-3.369028450790427	2.1111294298374896	1.2044247320249013	-0.9702910742523435	0.9518961922222205	-1.3105998072540637	0.6076375147393058	6.205295768655325	1.4486856724000192	-2.1176020064268157	4.487938649859256	0.43509441057706716	0.4602652921078553	-3.2228063056641942	1.2251402403498421	4.012577097238673	1.1530319343863362	4.105760555437336	3.9838495251674217	-1.4632548481944267
1-2-Dimethoxyethane	-1.3340295681398888	-0.8503538575881824	-4.592227535449789	-3.053742597926719	-2.181869753248051	-0.8077935708725253	0.6117093845717649	2.182188041614112	1.8638000872895994	-5.405588548562837	-0.5206650579219755	1.8528393222446455	3.352210386205101	1.0411065602105631	9.854032882648402	5.406228335187797	-7.39714162857304	1.2877770672380904	0.559309626779561	4.920563918889066	0.3944169598271902	-2.425275784913633	0.062377853835021965
1-2-ethanediol	-1.0564492714745464	-2.215948573724584	-5.587664477567766	-3.852748273413516	-2.982981401994423	-0.4142066974998893	-2.9807734803514543	-2.1529391954112267	0.76578941014499	-3.1727517734531565	7.273821519096478	-0.2973565529922647	-2.774539769772727	3.3537756049255965	-1.9097728398403158	-2.594664047952142	0.8319993313341746	1.8857641793170863	2.0474645139778085	-5.992282843725536	2.101436840963087	5.489184388305851	-1.411399962070564
1-2-heptanediol	-5.369833152693257	5.647707651116381	-7.610709421258197	-7.735256770760183	3.8632060967005337	7.405638369581198	-1.54878142298687	-4.57492522553451	4.953390937493841	1.4621446039063444	-1.5260051081050579	2.366701788043917	1.8709424453265675	2.9610951703282122	2.3110746469957806	2.960872292840884	-3.787561230637767	3.6672950476166357	1.47205065162828	6.2030358160837435	0.9713574942611046	-3.285777076022404	3.1630482350270674
1-2-hexanediol	-4.451821155972231	4.230877783787491	-6.391103552374535	-9.201580829066472	3.0714098514972754	7.687340250007289	-1.0712174705256772	-3.1874251963737303	-1.1744649122458086	-1.6588239897178503	3.41728198999344	-0.5989421429888041	-1.8785404847267468	2.225856739053661	5.902978141955107	6.083400243625949	-3.7700530053348564	3.9064278608364176	4.813293344301021	-2.175976869533168	1.4226301821225293	0.6864589356403868	1.6648915437052407
1-2-octanediol	-5.801978773604459	7.81351298320393	-7.559255112108679	-8.529092978596722	3.6618858834393624	9.389377698507127	-4.137608468934327	-6.20175816722171	2.73278577326715	-0.6016444657050644	-3.748214707261251	2.415474810312633	1.9808394477561722	-1.3976830436726035	-1.2309591785917664	3.8825057576827118	4.125006744199004	5.387123689336502	-3.2277974124461193	5.441820276459567	0.9102066237354632	-3.315032042534462	0.24057377191606186
1-2-pentanediol	-3.6524341516226477	2.1374760066081246	-6.731493802396126	-2.7054727347868064	3.320760922407184	4.583264774351161	1.6031234982980922	2.291615536575724	-4.876828928353561	3.5004924735618967	0.9337737452746085	-0.6402222197658383	-0.6876048117743627	3.202841169158887	1.5712618392442237	1.3024597190697718	-3.9772880519776233	3.308729599183156	-1.4919457158719172	3.3311822638248256	3.964905886720252	4.405906278750698	1.9982181177227896
1-2-propanediol	-1.7915017860146907	0.48277614350677	-4.405045755691144	-0.25868989967956985	-2.465684170132216	1.953511197565702	-1.5907625390832858	1.683239720161113	1.341581285043393	-2.8465407886580274	2.478731334980482	-1.107429814949256	-1.1824733352272434	3.0279878462142307	3.76366740280599	-2.2473660266392246	0.20864883841955534	0.6853904489654495	-5.71716673487792	-3.8371123182320725	0.7406132367218028	4.8554838333564385	1.7575905727968382
1-3-butanediol	-1.8506514398297764	-0.38949699754092104	-0.5507644544267025	-2.884595429036632	0.9152902831869975	-1.0711089472210118	-1.4469483808844428	0.8135714509707554	0.24495692986271753	-5.875714770815878	-3.7004835156200295	5.469209029770494	-1.4193692355223992	-0.6729370695502809	-4.742027382567874	-8.244912809897318	4.701801872838883	-1.0544432718056238	-4.003849620001166	0.46177216576850466	-1.0302549975873547	-1.7738819462223652	-1.9343335472339656
1-4-Benzenediol	-4.383139421457749	-1.0951407337866625	17.271297735410894	-7.094093451212769	-0.8778245393607825	2.9634929903126452	-8.005395639301156	-11.808312598547044	-3.592285007076072	8.890786147121734	0.38129625988187293	4.228402006833969	-7.155353207683784	4.0890913148436105	7.226053104113355	-8.39900050408591	-11.313116650060868	1.8712467166500422	1.8646473303001636	-8.601333404914048	-8.169733082009815	-3.4341314397569693	2.055735634789218
1-4-butanediol	-2.328339827490118	1.2043412793213932	-5.906205220961741	-5.109388248936289	0.5121805753853963	2.501191311017749	-4.69418007552692	-3.3963022211282063	-1.5433916041700686	-2.203460491749976	3.8175955555060894	-5.989666477312504	-3.536287830728303	0.3110797095509458	-3.4036676522877958	-1.511482642593986	2.954062841063709	3.6359670359991614	-0.04725879859383269	-3.7485068055241983	0.9230167772907251	3.409641304494318	0.39544933453568465
