Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50
1,1,1,2-Tetrachloroethane	13.30810065847666	1.9025816952027637	-2.271446864957291	2.4487566760834425	17.743335049033302	11.930565272356027	-8.271460841755369	-3.5881825335928763	14.459624991367985	-1.3706578527166857	1.4652025662329236	-7.242509018772033	4.5159327290333	6.604118280534597	1.172426730900241	-4.43006776177473	1.1135770597617038	-4.711346689239996	-6.494043756807441	5.322832261710136	-2.9208462580993224	-4.29806366320207	4.300904399525047	0.7821311482238968	3.591525907530412	7.84297697339039	-2.4769559189860226	-1.447060787141021	-5.019169957092938	-3.114702329943503	-1.1160901286842217	-5.0201970624723895	-1.4928538154829185	-5.474789841055355	5.416538796192032	-1.2640257466186153	-2.0387409031017634	-3.423263726886693	0.15881240482328507	2.3733694440554007	0.009426304462804078	-2.4448542187048785	2.1845332272047253	4.591842623538933	-4.023113465851592	1.7382165396332638	-0.23658434066937872	-0.1686607687350485	-0.6514873288676903	-2.168812828907992
1,1,1,3,3,3-Hexafluoro-2-propanol	18.795796573489145	6.530493297430654	7.109091209805125	-8.502313634493927	-18.512732491997063	14.223569040166042	8.35862074708237	-2.904736625014923	-5.370250641163723	3.824769183103513	-5.907021980219989	-2.2052669060796783	1.1499687979090771	0.560244981583619	-3.145126815824984	-6.289288501377165	-4.431193085962378	-8.437592696370325	7.212775453289813	3.233251734893274	8.509134618497253	-1.4178782827630072	3.396544013583864	-5.273020096748701	2.1886386928750583	3.1960819751466434	-2.5741809293483238	0.021461850484850095	-2.8520733709715067	3.36894362564272	-3.4333824926914156	0.6707263810828844	-0.5625410503567514	-1.051884251667683	3.377168090747955	4.448251052425474	-0.7486010092110436	-4.5285188209113105	-5.056173076131767	-3.6859132206083003	-1.3106729900685816	4.013147372875472	-4.303625507796262	-1.5337820005692433	1.6422681421815615	-1.9452923175682721	-1.280457856193818	0.5871961153754354	2.1048529270743184	0.3983754821620542
1,1,1-Trichloroethane	6.62176727206463	1.8339269709452097	-6.151944058113391	6.678379402777903	10.25309104148907	13.608803949198604	-1.9797569147758025	-5.340217211687634	15.892713607316747	4.294676947813622	-2.1682850724348497	-6.927272054024114	0.7422339545997388	8.614949583764668	9.043826744272405	-3.5870114679274447	-1.2591609817058589	7.881198426697525	-1.149371913257571	13.917926167472142	1.5514223325698928	-0.9336320898833205	-4.9521519505587905	3.2712531970049503	3.5965391052599145	-4.075479263773194	-1.873166912641564	-0.2972097068490342	8.42389954441404	-1.3570788702584315	-5.385318100894544	-1.532944481942953	3.957343641957862	6.652972773293059	-1.640948893688005	-1.9403519159508071	-2.409748588863388	-0.017199739847213596	-4.426268874239927	-5.532981412922887	-0.9209077071605998	-1.4160411045500203	-5.495100690778541	2.8941799941908317	0.9123720747924929	-1.1308960577736784	3.038519323673541	-3.624636199057917	0.4585196308387965	0.005287077452710884
1,1,1-Trifluoro-2-propanol	16.599117837421403	5.562055958935066	0.391493518989243	-5.770791017937124	-15.88193714659691	11.410308320154282	4.740163112371894	-1.5222237998945383	1.2044092124635597	0.5716787614417699	-5.42206420966196	-1.2337696847073367	1.7767963546551493	-2.0251659259330226	-4.547472168508059	-1.2972498869379476	0.10822580312988095	4.833386546216111	0.804802171795428	-2.114489683561361	-1.8702657889630154	1.7352362985948668	-3.9032268283561256	-0.5650802964299068	-2.550396261499605	6.754620425254262	3.792000485162793	3.5317347484133235	0.43217161927898323	-5.2902911684048535	-1.2885848440563854	-2.4377183882099573	3.4453594748068284	5.074763419454893	-2.0169075326015293	-3.272249959909244	-3.0886512439924276	-2.275005938831082	0.1466837944476356	4.542521138142739	-3.2273132665296456	2.536477238521661	2.471038196454477	-2.546871541465967	1.5552818020943313	2.8854055534701786	3.4163940025638935	2.4279307939314223	-2.8329916854584876	0.2848518012882656
1,1,2-trichloro-1,2,2-trifluoroethane	18.172420939806422	2.0186099894525587	2.4437167118176606	-8.004118681986467	23.558148981329914	17.61031157085624	-7.835749748316464	-10.809980939347932	1.4226151460459873	-17.369135650175622	-18.01385600057878	9.234335441887783	4.829065050107887	-2.2062463422072	-2.3766938687641006	-5.086364907565029	3.874898139537031	-8.427492947686087	-1.914761732116556	-6.836866766810041	2.286322538941702	-2.3007137075369815	-2.2219128139919766	-1.289816882072964	-4.923490141813336	-8.31493742172168	4.947891462388566	5.768907743605092	-2.7589034994936674	0.30023079963572163	0.7525997211026014	-4.675341916564135	-3.1624537865182787	-0.6907503811016599	-6.573039356796338	3.5334364651701184	3.069966508064703	-0.0915083339208802	0.46689986168449527	2.044575816863068	-1.1611836785503529	0.330273786841549	-3.9367756243623124	-3.566116637075538	-0.6961511289720479	-1.7268889505863478	-1.8983310440923231	1.1928469506512598	-0.4227966349775479	0.5243067225440778
1,1,2-Trichloroethane	12.158600921175688	3.0396498107809893	-5.268086713847409	0.5325879427750385	8.797980573649747	6.324320434866245	-6.049575316253608	18.232047406354972	3.582666429707319	2.592491600495048	18.817330208347926	-0.7473304621698686	-0.5318974339172683	-10.735577908921094	-9.7327178305887	5.272833732548555	-1.8796742521152108	-0.5536307450981963	-2.9434002275158253	-0.22928141580750505	-3.9421505745132523	-3.9831456528563516	1.600801309033472	4.938632080379493	7.3522503630680855	5.053496539860133	-7.12130651158396	5.476875027265966	-9.112151152602145	1.1473130647376837	-2.8096676388072375	-1.333902146348424	0.07448948376178118	4.638669921002147	-2.669144868752736	3.924425061078055	-2.255910008390401	-4.480487749260178	0.5131017496551222	2.083692328808426	-1.321250717958412	0.5311077890522219	-5.727554997887671	-3.9684493407861305	-0.610440045227383	-2.741345062229258	-2.318820376202577	0.5077869753961631	3.443962214159664	0.12620593810602035
1,1,2-Trichlorotrifluoroethane	16.388084067875983	3.8468935560597495	1.769343330376698	-3.0547589539141833	11.53263877284816	8.745599278613716	-9.552418440169431	11.769579344998684	-4.449713009218991	12.643903483312751	13.196873881334843	22.954704131115808	-2.779024551349411	-6.649311295568169	-1.6747431767683463	1.1246654879067055	-3.1126701865320348	-4.473137960972526	13.129901049111286	7.531459386930151	-4.324943393806872	-2.7421337286173175	-1.3997214149968311	-1.3076518791850256	-2.531259712552188	-4.221511631979356	1.286186986286083	0.18179901588960756	5.920713797010903	-2.522209532127709	3.826768472223577	1.8093430989656716	3.2280397108257977	-4.725555918764003	-0.990708992351219	-5.116844809330164	-0.7706654949190453	0.7517269286020322	0.36869882986530134	-0.19303665711194465	1.9907925236594246	-1.2785261814023356	1.4250244418847762	2.0326679497950635	-0.8584616207007408	3.6404773885116026	1.881994701614219	1.6494027281742156	-3.2769548570106726	-0.4303794497725476
1,1-Difluoroethane	2.7974450714698933	2.5218025869829983	-5.837646776248511	5.4759261663375325	-5.749102732466758	7.817653867389108	4.327068044078794	-2.560909497297445	5.17037243549664	-2.6262638687806006	6.4863741236831025	-0.3884408539000822	0.23165135538726309	3.639256851262172	-8.568891520512516	-0.2624904854632032	1.162929932696242	-2.420001483267483	4.985618657089405	-6.464503366621139	-2.4562924358789417	3.4318375484250825	-3.301962064908181	-0.5759319035278945	0.7318123704256781	1.8175354647990274	1.6034120907226657	-3.176138807553195	-0.7310166462140721	-1.7991959355324911	3.539374489192814	1.694091798170871	-0.34657281134683643	0.5174085754010777	-3.6128963940757135	-1.130976685501163	-2.021749729918443	3.010608858573724	0.055369429135504925	-3.2384157427285802	1.3548040498267575	-0.3623303139899483	-4.592745410050401	-1.8633644033248025	2.7551054317698624	-1.4359775286714946	1.0237952015322989	-1.7814027474679257	1.0581023075156062	-1.6751560361195124
1,1-Dimethylhydrazine	4.112929831308378	1.3250194811078888	-2.79096763125763	-2.5277158436722442	6.664615069970179	-3.6446513919841754	5.315260691203889	0.4795648555252981	-3.094748647552074	-0.835756317674046	-4.9178156058340985	-0.9350154862938338	1.2715086653502867	-3.9613753879693405	-1.821751530911741	1.7350620899633613	-1.2867791057281865	-2.1566266342332505	-2.0834631971761177	-2.280422213035995	1.4689976710482426	-3.598962064435187	3.534190699994354	-0.6704011237561318	-4.025133195283136	-0.3123034947556863	-2.07630337064925	1.5121812488928488	-1.870404138783453	-2.094654860374305	1.9761039688964839	-1.1031101733950908	6.45150913231946	-0.9947646289620662	1.7345104007653185	-2.8205955344561917	-0.45166525894351806	0.9765825053611181	2.9421683669614755	-4.57156711749654	0.8235159146879899	1.5214526328726983	1.711861676929752	-1.2490859591167789	0.16467133687943114	-0.42439610359970464	0.7592295572367531	-3.2792903266091695	1.4832174652547547	-2.631235965926917
1,2-dichlorobenzene	-7.237711769085676	-5.628145960792516	3.342151723793692	1.1874330209866544	-2.874226065634904	1.839664668279743	-6.072639578982383	-4.765453551525144	4.816367351755373	0.7271491113494262	-0.9323953621783501	-0.25377075890377265	2.9354776422396616	-1.1847808429821445	4.388705875461293	5.397728466743632	-3.6518636976532584	1.9097128073497034	-2.1317195548720544	5.024522234819754	9.184028308393026	-1.008883500898514	6.040435748186397	-0.4009489400448901	-0.5131634204538722	0.25667441318942286	-0.49029253455828087	-5.390788791619563	-1.91448770774439	-1.9494840208115674	-4.198729529096197	0.5675750169411173	7.572261665103225	-2.9276794372533637	-1.414825958577576	3.9030762933502308	-3.7973351127421986	-1.2384933840166996	1.8282715625706176	1.837850687852854	4.562023844966484	1.4300898330819711	3.242391580425785	-2.8146443051829886	-2.8957088797961354	-3.4359332959815516	0.1409240148665346	3.382392736052385	-2.156507574648131	1.4675553514804094
