Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
1,1,1,2-Tetrachloroethane	17.085375498542813	3.2328099228311644	0.33052791287547867	4.98902223229472	22.679298473229302	8.627133560709968	-2.711030738004519	9.35977663829216	-4.860628855798719	2.897771220441501	-0.9722719927222576	0.5039591875424982	-6.547555881745799	1.8227330807568438	8.641344512954344	-3.5679234077716666	-1.4662812582299378	-6.044298549075931	-6.3321225127966105	4.287763565863451	-5.687572210081957	4.6487931823395225	-4.154926762608965	2.909271309755479	6.67394963231927	3.4153301316716447	-3.336136221415435	-6.245543293219726	1.4798458779042665	-7.445294488919506	1.2285547033166975	2.8445318663696377	-0.8543895436278744	2.1203883998962407	-4.019643990405948	-0.22726329166377768	4.504890404298581	-4.121024385884389	-1.6777961625639
1,1,1,3,3,3-Hexafluoro-2-propanol	23.570412769623463	4.042948918978093	5.457725910984413	-9.97550279855558	-17.880289636744333	15.084185816420197	10.728871643334605	-1.630335166595252	2.0254909140559003	3.662406904116393	-3.94592455872503	-1.4091759221240134	2.723059003532698	6.965397768033493	-1.4922284833957948	-2.0317565397987503	7.132679960358968	-5.450301480339044	-3.6627726909487124	-3.5709168091537093	-6.757428035886712	-2.511745338529231	7.254983030955834	-0.7011100856508242	3.5524125202122128	8.825977208397505	4.893614682393972	-5.628154321317605	2.4351800968985287	-2.5746506987247186	3.988003274615094	-3.7950453932912063	-4.7472660583770505	-2.5235994444782395	-2.7822292490383296	-6.574458754519904	3.910755610822548	0.4006886005589452	0.9356683484067049
1,1,1-Trichloroethane	9.903831428243322	3.5975498355958395	-1.547614884499236	5.001321192163745	15.599649360156405	13.837602036850107	-3.2441567660412582	8.823590677501095	-6.557861341745153	-2.9634054363668105	0.011612450920485112	-4.06000199415429	-12.984723692936704	8.88948126254896	2.3947379453013533	-0.8604484297864143	-8.256851654232614	7.236177132815037	-2.1422120124921964	5.7523398943627795	-1.0593499319464306	-1.7693320645466666	-7.81849515037486	4.775825404286242	1.5402348290890586	7.130748095339306	4.360839082664377	-10.883185946592262	4.108986663986985	4.420296366696627	1.7207034753938923	1.8584265157128594	2.279319249409338	-4.80457311973201	-2.273303039365513	-0.19744756602590452	-6.806292158708842	0.7354279224481644	5.348297314347984
1,1,1-Trifluoro-2-propanol	21.36966741439836	5.681722074325986	1.6008551638356148	-8.129107215079427	-12.087374304101914	15.048641289934979	1.460268975768823	2.8718985920039986	2.266098567975554	-2.6449508683441385	-4.099462471770021	-0.18641869385565968	2.8276986104421304	6.291806596719184	-0.8058274152396258	-4.880287730132202	1.4720725997123443	1.3814087651294313	-0.6026910285306664	-5.29375271655463	4.871214516635774	5.408276428699439	-1.124264642253854	-3.416394129630953	-2.363072480572068	-2.8792567925765256	-2.711117459505111	-1.3444543905916537	-4.035894921816351	3.2537967779744554	-4.454984532612628	1.6172774510319108	-1.1411610133595576	2.88001036980258	-5.263782109304215	-2.0176167757723915	-1.3267968987758214	-5.077461984839565	6.30308613854634
1,1,2-trichloro-1,2,2-trifluoroethane	24.698658335193926	2.276221526116692	3.4164805559878433	-0.12713774260803584	28.429728132450236	6.901141252927889	16.99420581625663	8.335736310181188	4.465456322246236	2.7468126605335765	-12.178764252105362	-14.995396644685501	-0.2114318687091666	-11.209356159574776	12.346514326767961	-9.113662471701767	2.631974456826559	-5.710961481956341	-0.9831814284509968	-15.414322845959022	2.524701015010146	-8.649508111760204	-0.8839446096779583	-10.222775945596188	-3.3498550598510515	-3.5548886293812254	2.146929173959763	-0.008222964634517625	1.16729045562403	-6.254241806375879	0.23513493392268425	-0.045846110785986625	2.6932774152592898	-2.9330775816332952	0.09556777977749661	-2.438990395248022	-2.41951920139087	3.7389097462257896	-3.397005480617185
1,1,2-Trichloroethane	15.521080016164534	5.147338986623891	-2.5818648811020024	0.4212913947304387	10.966392435507899	4.5659115248834325	-12.684895864628935	-2.2694297686382336	7.069931157541826	10.147383617597903	18.539902920857145	1.5610945908138603	5.576407326157544	-6.439677877728973	-9.921444000104799	2.762030998143399	-3.9981360476215015	-9.75686153935632	-4.851449208549098	7.222995101884803	0.45832089837767576	9.90740092282909	3.3775683121505375	0.9126920598861062	9.423883797568378	-8.886694718164637	-7.161871185265814	-1.1152256278301174	-1.0882695232769644	-6.540975394916219	6.0891937981893935	-0.19645742219549175	-6.158130336722544	-2.0178494115480943	-6.551940026500825	-2.686161395461129	-1.865932710562023	5.41882783238631	2.644671622074028
1,1,2-Trichlorotrifluoroethane	20.806942098444065	1.844183325282357	3.774479629082423	-2.5203728127042258	14.749881114227096	4.293711252827402	-8.577348355588423	-2.8885204293120523	19.73471250398639	14.767074271077819	11.002703821294222	-2.0040313793880515	-4.267761216765229	-5.51599404927623	-13.913186363233544	18.60337994729488	11.328560064158841	1.0595772240220942	2.2376598878897314	2.2422879867325327	6.96181953159176	1.4140305219650247	6.629833623901214	2.5534290802906843	-2.2026344029670364	0.4191555459603298	6.740990375332805	3.3697675608328312	4.194195587356413	-0.6015187785226525	-6.38042826524401	2.5190619251342303	8.584018125385567	0.31495688029519453	0.03204606232354024	-5.686875612293	-0.9647855486536442	-1.851328614711476	-3.575300202941922
1,1-Difluoroethane	5.494544026698106	5.391695683934207	-5.161342183733488	2.0820325807689253	-5.777265524431607	13.065535126400711	-0.18487764867966258	3.172778981385454	-4.640964005396201	3.422803395297058	2.477516702211564	2.506127067788851	-1.756736181013307	-3.5771054386877	0.3838784135431345	-0.1179843825185786	-1.6248531219467615	-3.168413470094355	-8.337444523179151	3.8284912562297	3.0813256426872586	0.8926349513422771	1.3732242161184645	-5.090356638890578	-6.958055685042279	-3.336944207690643	-0.6399945395512407	4.524336284054209	1.0738477975765526	4.964484454223858	1.909395702437681	1.629132142761673	0.42045450197949785	1.4191972855886865	1.1076061742982342	-4.108945868984888	0.05362851446167158	-1.0553840054283468	1.5463616802046578
1,1-Dimethylhydrazine	5.889107457803934	2.234610271104787	-4.049970601434403	-0.475943250461283	4.379443410785589	-6.716599227448617	7.472669247541385	0.21663146521558516	2.623155263073869	-3.7950997113940925	3.5242734374872917	0.19485052856414273	2.1492699544518725	-0.06938026564159637	-2.80109391231571	-3.021751415020068	0.00804202854733215	-0.4479693773411609	-0.9219351959682568	-2.876182721400829	-2.438467799296561	0.2655595150352262	1.4720548585124877	0.10041666283392595	-1.000077593269228	-0.7471547113669762	-4.500443569946931	-0.6745432291650203	-2.2689207391246167	-2.235881385312817	-4.29502979256484	1.8210706402213792	-3.4349740638330872	-1.0858324946728852	0.2703519737435777	0.7611168337830057	-3.3524333203036947	-0.42988432630255996	-2.847073152557172
1,2-dichlorobenzene	-5.302804714288272	-6.768322422368334	4.317234861456392	0.7618624162047248	0.4363748155410081	3.7684175575479673	-3.985280910879004	2.47447063865718	-6.048736886435509	-0.017763987967567414	-8.019312209202296	-3.6254296945640188	1.0004443663471538	-0.25806551773532066	-5.562128058527411	0.6481379529141892	-2.2745839461606985	3.0053942432686593	3.105736878263583	-0.7794243946652649	-2.392621703035192	1.4953709605718015	-0.43092879692294317	5.821576563333627	-0.01872285873791896	5.39361534030681	1.9417423111895058	1.0597648977681629	-4.7320533062825065	-9.50487556525025	0.16232909592531466	-0.06306420684429286	-2.8809701089810016	-5.731017512131472	3.513769285271434	-0.9444469237755666	1.0290514330186398	-0.8167388028872314	-1.9933153394395073
