Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36
1,1,1,2-Tetrachloroethane	-4.167817103610076	2.7146879211361847	-6.8257609204514464	10.053064343445984	18.822947069207565	1.1527827940649713	-9.22161040874415	-2.3143428057285065	-1.4629608042645175	-0.34916234608235147	-0.8583438556568725	5.120194000166481	-9.49450652360564	-0.8160319334469585	-5.4060070694974796	0.06779218332444954	0.13179019354584057	1.9401673652297393	1.2489755131085598	-3.44191238406967	-0.8516514131136776	0.32768668572979914	-5.980202219964606	-0.4531481095329166	-3.8222780306259314	0.077003807412456	4.543340182231031	0.03319060380443149	0.7458943587937397	7.583037463659521	-3.3019093830146677	-2.1287089305321762	-2.0919361856015795	6.962632568659543	-2.036179481148216	1.3216259078502794
1,1,1,3,3,3-Hexafluoro-2-propanol	-9.125155117891106	3.735660668162589	-6.196117106048908	3.6084349208715647	-16.5764805786082	6.8775871543114935	16.63767416002705	-6.856738530188076	6.61995582483438	-10.142032327784817	-10.10564056334323	-1.0159785150465008	-11.62619535661668	4.0132540603839715	2.7820911963107386	8.54306714377073	3.500652821733435	0.15427583698704272	0.32882283568794735	-2.1392882304827334	2.6542063765863593	5.086451252206794	-4.8392259711827235	2.5103282466194368	-4.3621831231872665	-1.4349804136173043	-2.4479210264902753	-0.0232582771119086	1.8414123510619453	0.3162925875408676	-0.30922786905736466	4.393004234883992	0.3333656878724374	-1.1772421664637855	2.8484400379529595	-0.349351517105288
1,1,1-Trichloroethane	-2.9961152442718086	1.220864371042197	-6.532471444955389	3.0817309261447376	15.909041927417716	2.445405923428674	-9.10728240969024	-6.072315428820807	1.4694862063165004	2.6973285251098345	-0.7382056796707828	-1.4130175371806035	-4.229992846401865	-5.471681409697447	4.778071746369868	6.423165320939787	-4.56463234891095	2.5508706847204694	5.730624075164627	6.718074565461153	0.4399672872644485	-2.1813676658710466	-0.30213173871937987	-0.9988917589964563	-2.9771491703799624	9.012063177480538	1.015153032267071	2.796258624524996	3.7277467950160927	-2.2667997358614813	-3.462421807471219	2.023484006884876	0.17548852427240247	-8.01239604873958	4.468917931932658	4.884325101705688
1,1,1-Trifluoro-2-propanol	-5.765502093209893	1.2509518773802888	-4.391958611790965	0.293489156103995	-4.86193463148259	-2.1432399379726186	9.301031435031994	-3.5813440998010027	0.7603472263378611	3.0588430766001333	-1.0333529541880069	-7.127404122076624	-1.955515595118039	-0.9444043838083253	1.8655394229133797	3.747171729977422	-2.360418933178122	0.9804816704232594	2.3618352225024832	3.2842479122932433	-4.855766326463577	-1.419231704795673	3.121259020222688	10.67724104659782	2.759125659775532	-0.24683995317787188	3.18032419804233	1.9977086177972525	-1.0208801556113658	-0.7195638140824722	0.329387263693668	5.559542179014585	-0.8774762620280296	0.7089663555502167	-0.8662575823962687	6.922259790360296
1,1,2-trichloro-1,2,2-trifluoroethane	-6.607151357573643	4.70308187189719	-9.588134512635936	8.335001409432667	9.054964040553033	8.854299821417344	-6.388513760406536	-0.22550411097627757	5.836005433831769	-6.320810902152163	2.6297975593125265	-2.8676102433414132	-1.7366334171330153	-5.004230525519661	0.7653410358072046	-0.833405082070429	0.5412929848841181	-10.197941066525248	-4.077355261543786	4.710699169402144	2.9126975088354112	-5.199073275350489	4.05075293689496	-0.4190853841703188	-6.494852036367445	0.0616204401132283	0.041838372570525605	-1.1661228959100471	-4.221276594489221	0.50883141182298	-5.459846847802929	3.2935479143696957	-2.8169095175028134	-5.914353156790212	5.497069769074602	0.6648736677441941
1,1,2-Trichloroethane	-3.417054687517648	-1.8979979543042398	-3.556361169017172	8.9288111081198	12.644938988440893	1.6464342895508195	-7.3368866991625845	-1.5627352941012074	-0.5173670805720813	-1.1046655260599156	7.6575803896159425	-4.508907001313431	-3.852670661902838	-0.4117231320255808	2.949435282237095	-4.082047046526211	1.8139433515334016	2.393599792406093	-1.104468721276579	-10.315112010316575	-4.085655251557646	-2.3020825629577146	0.1626991704943018	1.3464540218765046	7.034138814121295	-0.26750031804111973	-1.360795994305557	4.226864490242148	7.839468884077759	0.9385643773680438	3.4875603997473	-0.4321872420551154	-2.439080942960151	10.352263220199722	2.3332366391344816	-4.9560278931415835
1,1,2-Trichlorotrifluoroethane	-6.312402632185903	2.4308107388032902	-7.938093494263176	9.18406728744817	10.413597857034947	4.960334985630983	-4.261019096991503	-2.3033570785006243	7.873989324364019	-3.501875082338417	1.4469091493871653	-2.605748358755857	-4.777106490564582	-6.398975856647763	-0.9807908953736899	5.249081011726769	-5.95398929016651	-0.7738125090946564	-3.206080796102811	-1.2583223560538803	7.745606379673704	0.5281961686090385	-1.5924662094462148	-3.2681052438455667	-2.77432708909309	1.226840933314879	-0.04394994559366342	3.370023321423105	8.018172755060853	1.8808432425267094	-1.8793036390148834	2.918922147351947	0.7402799291282449	-1.4043208559812652	-0.04076623818636551	-0.8340219830423105
1,1-Difluoroethane	-1.7922579263859661	0.061533779870235096	2.978089851963563	7.69422213860119	-2.2065860599867126	2.2000046101737354	-0.9886187856958601	-0.28520187980279554	-6.265231834728422	0.5339262584390079	-4.884526047026561	3.861286301439308	4.075173055275057	3.8709701571873096	-7.069702715636333	0.6752799655479532	3.746440777889011	2.4483482546274975	6.545993906022892	0.8949253479094051	-3.040288272395035	-1.8999121230712752	3.635372331827934	3.843607318866919	3.7452045057998142	-2.6643889610956757	0.28520145542955244	0.26128092468833325	-0.36487943152985935	1.8589344669307495	4.653866280267956	-1.2470198459428037	2.6616820124234106	-4.705065231262702	-2.2895776350112156	2.4253765603328117
1,1-Dimethylhydrazine	1.1707659932362948	-5.019094410803698	4.72142359473595	-0.6910968622997096	0.9420348415386581	0.9416635056040914	-2.8070974197395757	-4.162105089452807	0.20663682045650847	3.3577121464129416	-0.43151405126116427	-0.41823710348988113	0.0860006137188098	4.309460849396795	-1.4608759543177858	-3.5160866304586205	0.0019488538965807376	-2.5881878594953864	-0.014802169770065815	1.6701347559469653	-2.2912073898212264	-2.366258604193279	0.10045880911717422	0.0052702586287227855	2.810786876739952	-3.023010993085465	-1.0348274049132664	-0.5481154716700206	-3.330738129236113	1.3471251022976727	1.8225549848247904	-3.061006377648487	-3.0663130265938348	-0.7029113640689113	1.5498394578026906	2.0582204422267414
1,2-dichlorobenzene	-3.3620362438611413	6.565487581616006	-5.536726367998379	-5.429874075295718	8.355543999241116	-7.952104181052819	1.2544018328604543	-1.3167241896004098	-1.7746583746113564	-11.00993477974394	-2.6218119152889874	1.8223441079952976	4.934488496794154	5.003232242476154	-1.4525654734235218	4.565405993291968	1.6066360603320742	-0.028456808607673273	-2.1832244156842795	1.0101800953422235	2.825429538421341	3.01969894544451	-5.1437922446020625	3.0833711518222775	-1.9902367600042679	-2.0588871720913136	-10.267768939178625	2.6937532899848486	2.3059367023395034	-3.5849042955817536	-1.8837844902706309	-1.1537737948975804	-1.9519148922876213	3.134833281314897	-2.1627274452511074	3.2643643906037587
