Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32
1,2-ethanediamine	0.005030571228591927	-2.1734130098450866	-1.8205545416011402	0.1166839667494693	-4.331207829953827	-3.230244020691096	-0.12431582447500879	1.0773753676757727	-3.915005391969811	0.751010864665512	3.400000202223583	-0.6438183627151588	-3.802661684889833	-2.119852272913569	2.8437174975536292	-2.423563428545724	1.3504940155031186	0.9249832882803135	-4.139329507995873	-2.2382017729159522	-1.6194876199103807	0.18347438993158416	2.96753839449783	-2.970645629140233	-5.583169792226866	-0.972382650600205	1.9077555951255722	-0.7442760400083216	-1.9050398021680173	3.164370306202073	-4.3272853633107085	-2.366386830970865
1,3-Butadiene	0.0144696250683657	-3.280622817990815	0.6957917211938027	-2.5190814315707124	3.952685019413068	-7.861124939703322	1.6299315289978211	-1.1297642446999354	-5.8277749856715415	4.887469322420687	3.9937121087311533	-6.603824999127669	-0.5757608351039875	-3.8720226765459893	-3.2154085109466624	-1.511504353763156	2.6703994114898637	-2.0822363113888995	-0.9225314956201484	-0.844896683803706	-0.23175173462558635	0.8158939024698305	1.3635484932782675	-0.6641320499380945	0.5842214527665155	-0.046835530703905226	-4.549215252335415	2.6657159897409266	-3.2658809463594785	3.0719576360339533	-4.210359503220147	-4.332949310362891
1,4-dichlorobenzene	-1.762019700449357	2.89638708756927	-1.8581039730764937	3.858330483737593	-2.130398556216907	-8.481216741199939	1.9081054062314402	-4.272775052510352	14.922814325715747	0.0604275925099036	-11.135687982410717	1.0971660767670324	-3.841622068046219	-3.856415244712118	-3.028452794678669	2.7977742768016056	6.631856507780535	11.636116556326288	6.7223343200495975	2.1844243368015217	3.280620189665093	-0.19889541755329918	-0.27180562518578916	0.6981489516020394	-3.002136672150132	-4.351057659826201	5.4161579663236665	-1.139853296582578	-0.9509369377061806	-0.5704231784305762	1.6878198256652075	-1.0378895309013876
1,4-dioxane	-0.9779941435305776	-3.0244350411748915	-5.69415305686012	-0.8485556735570755	-4.58851611096634	-3.4955287245927322	1.5008931290330365	-4.183591270287107	11.244149327282502	4.099524356953824	-5.6695374691178335	3.815689828207509	1.221069438011598	4.637659403781029	-4.036135692337392	-5.540808040859902	-2.2315627590144276	1.1455011990873276	-0.02843305905658177	1.42834048589989	1.3622458281345395	1.124400866940414	3.3959022763729174	1.1027456790461447	1.8330417847282592	-7.307717679227067	4.683316096493337	-1.2837340723956427	-1.6749722093391473	0.010546259112437612	-1.257344922700164	-0.20730368582020917
1-2-3-hexanetriol	-4.647407928365319	3.1962328142562684	-4.558929687821047	-4.798594980714524	5.93416157733844	6.120544623684624	-3.5237714951780283	2.987051134863374	-0.451105565816777	-4.914934782868064	-2.12953115424731	1.0794310895192123	1.165726867955657	4.187479118368064	-4.705045006383755	-4.00000666198677	-3.2784247665701725	5.4953039468783205	0.7898441531606365	0.209301122161854	0.163586486797582	1.2214351255805034	-0.5614453427639841	5.674150809166634	-0.9975890803570387	3.3875661718643753	-1.2644304487652025	0.1182079998385608	3.155036994723127	3.9056948313357536	0.26231601770258395	-0.014861730585892767
1-2-Benzenediol	-2.521374844216013	-2.2269573540474585	14.263175427301007	-4.366646892437857	-0.04369520918134687	-1.3478548426421215	2.143135575097508	1.1931828637644453	4.951208869393488	3.9506577433273944	0.33288882045752843	-12.205697548790296	-0.18183126471848415	-4.622139858181707	-1.7246163890566595	-10.38701463904066	3.251342157480936	4.396977553615459	-0.6681419800653872	11.186584515830965	3.771408690488314	0.47503982774098785	-9.423929944936642	-1.4724777416491337	-3.201841414616975	-5.659854757101062	-3.407336007705821	3.38313533242705	0.8722407430791016	-1.189115867446578	-11.674648737732518	1.5037753884716123
1-2-Dimethoxyethane	-1.3464983029293822	-0.8330446854412759	-4.595696184927365	-3.1343687071836746	-2.1097500704665935	-0.7410875508495572	0.6068722695326553	2.1957203564830245	1.9125306499725785	-5.422820855991159	-1.9421528486803281	0.16255674424233776	3.52118884357592	0.0005438977628426722	9.93140564223748	5.188153774060401	-7.2582968925569356	1.1864063937183258	1.1141295931713864	4.920032724263605	1.7986370673214305	-1.5440135663144126	0.6776244832831385	4.088492606205336	3.6873755147632057	-0.8924704082709807	-4.206071820140821	2.802967140499323	-0.9172755338970016	-1.5676448963886158	-0.030606000514370377	-2.045335930212058
1-2-ethanediol	-1.063341750816522	-2.1850857571763926	-5.516105132357505	-3.8756469809217604	-2.9147675616082815	-0.3725343507220229	-2.9922493071362384	-2.1429539217760687	0.8316581350940674	-3.2017905547256396	3.512028017782635	5.953414592786309	-2.9282457427787874	3.7682821584911115	-1.74046532362949	-2.421645266306782	0.6535996218139782	1.7478549467500948	2.0373554339715763	-6.597564651562063	-0.020514590111617718	4.452396339574508	-3.4625654561754775	1.6158160993218493	4.429100380838485	-1.7369055378482159	-3.4857155330925598	1.6278653899875941	-0.20450720421160806	0.07397838996977932	-0.868260572704462	0.4316877542377728
1-2-heptanediol	-5.392175760611326	5.690798166102635	-7.524938105145969	-7.776423541484958	4.0578515034615465	7.42974322085453	-1.4895442158230943	-4.560946084226586	4.924160934921882	1.453100307812262	-2.8736710948256263	-0.3911471836118872	2.0564163502651014	2.5152664609245527	2.5129471192632225	2.972424666447638	-3.807292707921858	3.4640777082659153	2.1235542378299694	6.074581106973306	3.1019984140122103	-0.8681260152303419	3.6323989977508004	-0.14103633809825056	0.580093088272581	4.345331991026001	1.6099450844773522	-2.2756954844372332	-0.21559735690920045	1.4775110028156144	-1.9623369665928865	3.0973912034843676
1-2-hexanediol	-4.4690471241750895	4.297676676030704	-6.2356947148563595	-9.147851496661763	3.226661147817065	7.7215233351669355	-1.0762527398587058	-3.183834458890975	-1.1323334891357175	-1.6587294989112003	2.0525261369823458	2.3581945445994705	-1.800726055770558	1.766497459033258	6.156474572186351	6.046168273672819	-3.7175662984596753	3.4014229596001746	5.466268684794509	-2.2856435956914054	1.4462449575616725	1.700212453153299	0.814505534817442	-1.9069429692806106	1.6340371636942024	1.8139230562499304	2.1021458213265514	-1.7503525009406717	1.5418650876963145	-1.348961479017857	-1.7101771879517937	0.5531098709824706
