Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29
1-bromopentane	-2.54159743552554	-2.999732579747798	3.4047576972134532	-1.723078381655097	-8.246401522602048	-7.242568703919594	-1.6388267156886245	-5.489289752300045	0.741029011251028	-8.09423517468543	5.2746677505600035	1.1087079557621589	-0.7506017027406939	10.258648169657684	1.2224434972151603	5.53022487284918	-3.790619961244839	-0.048689126129588374	5.572424395526379	3.1110735461120576	-1.3324585852378967	-2.4051638173464243	1.1494218228005122	-2.100467595415901	0.3646628810569253	0.5363452542112578	-1.4209738327524286	3.308634595096651	-0.43112637889086985
1-bromopropane	-4.8561351876682535	-2.1387683627090466	1.479168798827143	-6.231486877937603	-4.497768944025741	1.0734955480839379	7.675287359479329	-1.2189433931347882	1.0434115199431533	-0.4697522316564084	3.2763171262579904	2.3239972761922525	-3.9401890265516037	0.958326316314551	1.588716735749806	3.521689384989536	0.09470530239184707	-0.7780784563907583	-0.2229955652154387	4.803123794388681	4.001662667051258	-3.381424031389829	2.666436037640827	4.383363659417111	-3.3055488281011853	5.044078749694585	0.17955116977959512	-0.472218497670754	-3.540139970075743
1-butene	-4.725658767464283	-1.4676486367395143	-4.536831674817519	-3.9764089269353775	1.2242741053984147	-2.166177137595378	0.41623351203576203	-1.3936153344744773	-0.6795389478619563	1.207114118544025	-2.4095616124467343	-1.449371628960775	-0.49853841039357594	-2.3077103782061514	-2.327236492767648	-2.1416354303709952	-0.9156657289275635	-4.229856476234488	-6.508978945667907	3.461076650836913	-0.7282051739481114	-0.40712809166569064	-2.0946560017038767	1.1763926058078515	5.108929887615595	-0.07511133019582877	2.459891229493937	2.829998365327723	0.9684335691574119
1-chloro-2,2,2-trifluoroethane	-2.189308657641101	-5.449093769243292	0.16939932124977528	2.393505627654391	-6.861509437312897	3.890607884268788	1.3208966370806818	1.3117525395598393	-4.137069795846982	-4.575228623593394	7.760794228803277	-1.217279200620444	5.309237579669634	0.8161394887597134	-7.58979125204065	-0.5867819816381795	5.393531604680976	1.3092211486421133	7.236528524726762	-2.085398596027345	0.15796055918144844	1.0855363655260812	-1.067006444347152	1.5936560013647805	-3.903324449833889	0.32718480390064375	-0.4902545133020729	2.4414746053546765	1.4461504220955161
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	-0.02936291870467453	-0.911478769519796	9.335083629387025	6.937775264738401	-4.7363471720200865	7.89382997532066	-1.7390476919301223	1.597729634351095	2.046909549543235	0.4976887556944621	3.7534741869108648	3.400899970600623	7.950723604209545	3.1083268000330726	-6.02040229212624	-9.279780399962172	6.536358810222218	-4.872224066535558	-3.0766915504921974	4.320017717237507	2.869510786096951	4.4692484212580945	0.3699082905555323	-0.6335481310452875	3.0510301055041182	-2.0994583490155176	-1.747291586688797	-2.2067497961313784	-2.765150296026854
1-chloropentane	-1.3306383750087247	-5.628722101663634	0.3860556528540217	-0.07402675260002181	4.296234757693768	4.148748647269647	-2.628806943673469	7.492139034635424	8.104148020527509	-4.6326314442905145	8.145315684933369	1.4699588912893529	-6.029661005935974	-6.472454862481907	-0.4001657180345487	-0.7346835071297743	5.523780366515202	-0.3519752427939581	9.354480241105023	2.396276900913954	-1.4969406931012852	-5.155014997719667	-2.134494736285844	-2.2799731205273246	-0.3959398738580273	1.8886568739972907	-3.812945862951328	-1.6892370691786278	-3.662369623486856
1-chloropropane	-4.16075431168333	-4.321825753855523	-0.8772236090125961	-3.65423447171149	6.77176969158119	0.6439750912125793	-1.5399238894553509	1.1513740198902027	-2.5569844199379705	-0.6666908487938863	3.2934354915633777	-0.06419010626055006	-4.203012536412795	3.63588137080663	-2.4997271478773664	-2.130435377751939	-0.6386530081676068	1.557917818587737	1.455249346678483	5.771055445948792	-1.8600218404309905	-4.588284869269146	-4.085525739580154	-0.6805623734548162	4.098033332210422	0.7576932578967727	0.12746523877810492	1.7527211533835332	-2.1783036001065743
1-hexene	-3.266401369018314	-1.3862088873012743	1.951506303385889	-1.5291518708714043	9.915174156464097	-1.2597756419598367	2.248854851107476	-1.897303474475239	0.1598697460656756	1.1999665451191739	2.3147289504593402	-1.710640377406988	-4.684851848576481	-1.7642097057369361	-2.6303727929198373	5.2226295462960515	-1.6914165466823317	-2.4213222282670177	-1.1941914132381624	-7.293041773917455	-4.125980269831729	-1.0020419319681677	1.2040876853390197	1.6063013987955914	-4.6080554218240914	1.1282410313549576	6.022347282904145	1.2317791561821336	3.115357856807975
1-hexyne	-2.5415859824982827	-3.937715936724053	-1.2646258576203078	-1.7352783420493516	7.678898379753042	3.358765065628012	4.449616963565259	2.3607933750952417	-2.373036015203698	-0.7736701358533697	0.04632512185923382	-0.22198775325189196	-3.712232694782351	2.135414782415736	-8.600368091396671	-0.8520559032612977	-3.8049452728055226	-2.593245046744	3.962237680628891	0.7958262776901638	1.2287262449215297	-0.8953032056077498	-3.0002883557826916	-0.7283172033962756	4.843108194850714	1.2084698927827855	4.08017329651396	-2.2100505762242717	1.57236190951645
1-methylthymine	-1.1825380064973678	1.6440090047200628	-0.009039914106187836	2.518628637153669	3.1465027225483193	1.3456620844847937	2.378992370758317	-4.377328685744598	1.6448296057900929	-7.516453787316256	-4.913825666315231	-6.86898627330812	-8.185110048089639	2.327427351186898	0.1647243215854993	-2.3998656667646054	7.604670788074394	9.199751383160207	-1.6388013946141788	-1.458739087425609	-1.0843685374561702	-3.3524140028115963	0.21179514408023334	-2.819612525976713	2.1216019908921315	1.3012212069402103	0.13416285632125033	3.74477020871666	2.865862278691404
