-24.726799149999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.69379915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.66179915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.62879915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.59679915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.563799149999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.531799149999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.49879915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.46679915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.43379915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.40179915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.36879915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.33679915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.30379915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.27179915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.23979915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.20679915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.17479915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.14179915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.10979915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.07679915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.04479915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-24.011799149999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-23.979799149999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-23.94679915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-23.91479915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-23.88179915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-23.84979915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-23.816799149999998	3.0756951699999996e-14	1.3632278205500002e-15	2.7832771459499996e-22	2.0671586930000002e-15	0.0	0.0	0.0	0.0	0.0
-23.784799149999998	1.151815756e-12	5.106008124399999e-14	1.0422381019729999e-20	7.74035979e-14	0.0	0.0	0.0	0.0	0.0
-23.75179915	3.49534789e-11	1.5492287347199998e-12	3.16295426712e-19	2.3487004060000003e-12	0.0	0.0	0.0	0.0	0.0
-23.71979915	8.61425117e-10	3.81924955557e-11	7.795018471669999e-18	5.78888241e-11	0.0	0.0	0.0	0.0	0.0
-23.68679915	1.722955929e-08	7.6395412712e-10	1.559408842737e-16	1.158189001e-09	0.0	0.0	0.0	0.0	0.0
-23.65479915	2.7980033899999996e-07	1.2405619578e-08	2.5321960975100003e-15	1.881085308e-08	0.0	0.0	0.0	0.0	0.0
-23.62179915	3.68917303e-06	1.6352609366400003e-07	3.33811704413e-14	2.479137562e-07	0.0	0.0	0.0	0.0	0.0
-23.58979915	3.94819659e-05	1.7502218692199999e-06	3.5730062564700005e-13	2.6534002829999997e-06	0.0	0.0	0.0	0.0	0.0
-23.55679915	0.00034315751899999995	1.5209448040800002e-05	3.10424494279e-12	2.3060954119999997e-05	0.0	0.0	0.0	0.0	0.0
-23.52479915	0.00242161727	0.000107336348405	2.19078652286e-11	0.00016276937710000002	0.0	0.0	0.0	0.0	0.0
-23.49179915	0.013874854780000001	0.0006153189557899999	1.2559704640979998e-10	0.0009328820110000001	0.0	0.0	0.0	0.0	0.0
-23.45979915	0.06462804740000001	0.0028639025242	5.848033239510001e-10	0.0043429437069999995	0.0	0.0	0.0	0.0	0.0
-23.42679915	0.244455991	0.010835918042800001	2.2121479126800003e-09	0.01642524361	0.0	0.0	0.0	0.0	0.0
-23.39479915	0.7511060279999999	0.033294738546099996	6.796710371949999e-09	0.05047490589	0.0	0.0	0.0	0.0	0.0
