Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
1,1,1,2-Tetrachloroethane	-1.961885414723653	0.6514098430236094	-0.01081585264329942	21.976378888526348	-0.23037020074778233	3.7209330387574933	8.700334830192759	-6.381607276171367	-3.9031031391153514	0.8445377586643853	4.081185307019521	-1.953683647297735	0.5873457693392745	9.213140799908036	-3.6928838440238914	2.9366728847566708	3.0085294788175454	-6.539235598167513	-0.6163890539682637	-6.635507932789503	4.654910076683169	0.14377030550708086	2.238944521202186	0.5530459768789695	2.7043498557092778	-3.1978770800840355	4.795878695923915	-6.683239117896745	0.5365979013157196	-0.8161807208273956	-1.4326273080852974
1,1,1,3,3,3-Hexafluoro-2-propanol	-5.125688046603623	11.86575015664511	-5.55361356555913	-14.452714195903413	19.154914666086373	-1.7327446445174381	5.778337792748753	-1.817155095483877	-0.7410675734442635	-6.549383532426487	-5.718693601107146	-0.7180902011551555	-8.663403116041227	6.452110465972884	6.785587184510565	7.344127024111716	-2.9601922047036044	-2.446446376686978	-6.0678238934019335	-2.504703189437356	6.065243738667618	0.2597761136347343	-0.7288682787617841	1.829474112401667	-0.8747880200592606	0.9032686081422833	1.5346861751585381	-0.2599598527181815	1.2265423406577574	-2.2032679388468606	6.255154792821505
1,1,1-Trichloroethane	0.2597922273432602	0.6730217306426975	-8.568903354560797	18.028921546252622	-0.8251463760991513	-0.4021879443641181	5.069806180689971	-8.547342310961453	0.4062622962272844	-5.107315979019912	1.501882306898829	-6.502960910969334	-0.08104376946948426	-0.8755557255598716	7.401569087377314	-2.4205870178595226	12.847610446747554	4.853085141844732	5.073192626563172	-8.15993162558191	4.666583211869832	3.7605004363644765	0.6860288380076973	-4.7861001152636735	1.7527108077773004	-0.07206993572327842	-4.572996318145839	4.732992934965256	-1.279186143862434	4.211968613413426	1.3978842381053473
1,1,1-Trifluoro-2-propanol	-2.6395732270552092	11.723121560353343	-7.566506012671698	-7.82778675913474	11.300427982208959	1.3379436769790185	-0.1827410150755736	-6.6104952385254805	0.19990738420968737	1.12635943754209	-4.953604619476506	2.891244743956855	5.891410122959902	1.6653229869723574	-0.4566053493055011	0.5580478592113602	-0.19337741342950218	-1.2741075252830638	3.4591443148946377	0.24252921954995849	-2.764553623938082	3.838368465570514	-2.5323905718193074	0.4377449461495675	0.4423753639558322	-0.17176905253560362	-4.8267683626893225	8.28709686249148	-0.1738003903792843	-8.26386852325929	-5.261102145371792
1,1,2-trichloro-1,2,2-trifluoroethane	-2.6972196623032176	-1.4973014336450232	10.842732778875389	18.936016670899605	13.874834599185586	0.5203428466707275	15.353907659077773	6.153834421526564	-9.980467329121778	-3.674547330120628	-5.837192110271335	18.963052654895634	7.757111095543978	1.0686387885299906	3.820358123019141	-3.6990051942308604	-2.6676715923965477	0.08992332781196233	-0.5203169697186316	2.4829482499604434	-1.996402867874921	0.540075717115025	2.1614018483896573	-2.8261774098223267	-3.0413429590038223	5.431686742431288	-3.2137183136068774	-2.1212032269805556	3.364184376114614	0.25851264287039977	0.8225159120079858
1,1,2-Trichloroethane	-1.203844431358635	1.3249478131060275	-4.554753421138513	11.661115558918823	-0.7714176633952756	10.971785638767138	-3.8242656630563667	10.264742887906937	4.211513000921928	7.208856779760932	-3.07074878581046	-10.716620469006616	-0.8491285030044545	-0.40362623608995807	-9.460634966885914	5.805028688818622	-6.360089213524488	-6.026024552370652	0.3517274151915761	-5.021057913243881	-1.6278236570596598	0.4749941364943903	10.911100072047649	-0.5627040034756934	-3.9884334002792747	0.7704924103538063	-0.051411437903053116	4.86988797738219	8.510912783853966	-2.564036545903987	-1.5735932766971323
1,1,2-Trichlorotrifluoroethane	-2.677398985535219	4.591824758487138	3.7693384959129275	11.502333529053963	6.879829171314565	-6.439915983645415	1.881673432525426	23.924738899179825	-0.7607848169211693	3.8812540390247743	-3.4094035611632987	-14.283423603680236	-1.434017766478273	-3.308167649572608	-2.6453801017785072	-0.7564948004482399	1.2118040643188872	-3.360860612000289	2.123973157730807	4.779778500567761	2.4131998223056335	1.0114780936824839	-11.901179973769937	1.0909370039616026	5.243348612950734	3.202560873332598	-3.95546746327083	-0.32336454215547183	-2.7278929514276484	0.9355302621548438	-0.5020904645362829
1,1-Difluoroethane	1.2162311145660896	4.462536157316324	-13.138305100928704	3.3128308632449595	-2.4608237968892768	3.137333717633106	2.189411339344231	-2.4899790644236255	2.396564728994168	0.23178231352843234	0.9759621788044267	4.23406556763311	-3.203861134523535	-5.0189446569803975	-3.519289593272874	1.5275664326075205	-5.590327452193315	-3.188281133093027	-0.13547717500551598	5.756787477003978	1.8128021331395325	-0.3049484705917052	-1.4247850469671988	-0.8228453995316466	3.3695632313830166	8.845834612680337	2.1929920938203655	6.100863743503422	-2.4013143405646504	0.3027423294888689	1.4635319098529838
1,1-Dimethylhydrazine	1.0453351381672442	-5.5168298463411185	1.0764069868656028	1.1669626389256424	-0.3782906914462235	2.3225061023796534	-0.1448861373686971	1.7594223711709713	3.8229986375796106	-5.026271089278595	1.6380620866358095	2.902789306647452	0.3260679536140725	0.5600288014497165	-0.4984439560604268	-3.333799291859008	-5.679726278833897	-3.2851843922794166	0.662819864577544	-2.683892077181552	-8.287487991901845	-4.315292350300466	-2.391240845557421	0.36014129593610167	0.7924701306290416	0.7357792165702726	-1.1921888938133072	1.457251307401369	-1.342765151558837	-0.9805482636181935	4.864845260048037
1-2-3-hexanetriol	-5.107056371525224	6.1240696543713735	11.185873941509495	-5.5779995955400565	-2.553902749544206	1.5554450241174884	-1.8757721316313851	-1.4935088509288195	-5.985801500407895	2.8991893430939384	-3.562794199073079	-0.6380335467071497	7.823320858402079	5.454397463463093	-0.650231722895293	2.797600912436317	-3.4641916083214324	-0.22397867220644718	3.5130131153105357	-3.9309700166099835	1.485768836032844	-1.8816758330688244	0.2297377760047959	-0.00404171688526145	1.811100151183886	-1.5633976080708207	1.6324414457129544	0.6495981568579792	-5.104299655801287	1.8142075686789076	-1.587214851141673
