Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
1,1,1,2-Tetrachloroethane	16.83689843875672	3.0320106989107516	0.4396620457171296	5.032302850488556	23.08427153959947	8.016394621134868	-2.855934036232251	8.990182305468538	-5.307716724070023	2.9379608913097535	-0.9260609626272638	0.5659230449805104	-6.249053322181207	2.0517097223104868	8.895121665457681	-3.408201319424491	-2.1739788433982317	-6.12611141514785	-6.5526445624325	4.349465327752864	-5.7923210440166075	-4.906277085220167	-0.3862232129908025	2.79946190036019	7.19085478766408	3.226443070988916	-3.085889541663053	5.88991410782511	1.7133941658981586	7.905095842152302	1.789882801984167	2.4511048693110897	-0.9788622551277868	0.5562884523104258	-1.9988977136762904	1.1448344185979948	5.432621749419941	-5.54641266826843	-2.3364405115447617
1,1,1,3,3,3-Hexafluoro-2-propanol	23.353430222872188	3.8661345381218655	5.527546011474836	-9.660011951309977	-17.626738484863555	16.009204009042513	9.589017838247022	-1.1656609290603983	2.8045453502587208	3.619943295724296	-4.030998296611751	-1.0324469722932652	2.3031494965133343	6.820088405054644	-1.7725304067276424	-2.179998537574968	7.081678907944972	-6.027803154416665	-2.9429600208705424	-4.550427902777258	-5.962155447098488	6.74228626132273	7.3452875659985715	-0.8029838597329545	4.401072265904567	9.1045835107361	3.666519480341617	3.836816725123473	3.222672116559145	2.667142028764141	3.9567348308071804	-3.084856927295515	-5.104267321725796	-2.333027091181031	-2.5419705493726226	6.653068722462793	2.5223131943306707	1.4083836996974601	0.862709477941086
1,1,1-Trichloroethane	9.665441027939128	3.4123077347047457	-1.4557944814438175	5.144152425176277	16.155566104878133	13.382206000122416	-3.7022831743334366	8.4987323491432	-6.897419366296591	-2.9451868411634323	-0.06262898290380335	-3.9112590484981142	-12.846808074609068	9.142087034601523	2.748671400099026	-0.707927622521557	-7.926939359227137	7.708166458748122	-2.321500936167893	5.964241974995898	-1.1428099286074735	-0.43926042382663405	-5.911470037779057	4.871525467378736	2.868822346900785	9.437926557074471	4.402709492588982	9.386077756137164	5.358702234693886	-3.429527473456727	-0.41038073515660733	2.5094854545301453	3.4343692695261403	-2.8272829661457703	-3.5722075889145355	-2.6060847379303635	-7.357251085408224	2.7233360916253875	6.287400790681923
1,1,1-Trifluoro-2-propanol	21.047683931319494	5.415586028582854	1.6988185892932892	-7.79877429587691	-11.697071643326515	15.754970145104549	0.6896751641451241	3.1839669032026077	2.2825097958665443	-2.458414825299076	-4.108566090177562	-0.39702495332446974	2.841377409086109	6.236058357386338	-0.9626409230979964	-4.942573263897234	1.4935311255519228	1.2313404397146452	-0.7377647414010149	-5.065092674393822	4.53215445993914	-6.1215913034406135	0.1954497839427743	-3.3818673195511253	-2.528862429895629	-2.7227677048173926	-2.0159965105373114	2.2946087890913125	-3.737527799992608	-2.2854843544683208	-5.02688197951734	1.0398217600249675	-1.9327099566778017	2.5731295434609964	-5.777939500914888	2.937903674754213	-1.2353256593138082	-5.175167651540833	5.005637444776853
1,1,2-trichloro-1,2,2-trifluoroethane	24.448960857502552	2.0476102237689493	3.5445187434271483	-0.0320762648325313	28.642849256928262	7.357350830385364	16.65117524151586	8.47305629896495	4.51905012670038	3.119869888027966	-11.93967706517501	-14.776498605239917	-0.4324026094475129	-11.155914492658608	12.38250399159551	-9.13795396752836	2.352422769228215	-5.898136636691408	-0.6759495972985726	-15.467044678088627	2.3741366090125045	6.665077322992681	-5.876797669553363	-10.119894273326542	-3.9100009708575203	-3.2908885495777	2.548169671676082	-0.34444336537309805	1.2934768715993126	5.934789528256355	1.2063257398502905	-0.3672350699898546	2.105744702796386	-2.8259022222200123	-0.7047912160134657	2.074126226052794	-2.5508062420179693	4.114626126615423	-2.277682563885486
1,1,2-Trichloroethane	15.389255573118676	5.0208014870474225	-2.506234535688265	0.4384621868017825	11.0991242485019	3.8175279708076095	-12.731670947542069	-2.1772292970555402	6.488214665398438	10.127380627022506	18.76830410386681	1.4493188935902193	5.30293322784597	-6.663362842200565	-10.014956832033057	3.016885864957866	-4.709511421130732	-9.589660490515424	-4.761599223826302	7.306430652378279	0.47365596848375574	-7.8131006833751915	7.029830776274328	0.6351103816365192	8.476260351920898	-10.404166408035612	-5.403902719221491	2.8760483001436454	-1.5210195354816782	5.275887760122882	7.330572202172224	0.011992695249060804	-6.695712049890195	-2.0290937084426073	-6.959001804626221	2.1432904100794876	-1.9515814095841892	4.782814966854074	3.2350902237152495
1,1,2-Trichlorotrifluoroethane	20.81919218407631	1.8139822590667827	3.7879903886034265	-2.568920198412571	14.759401041999022	3.2209217386582445	-9.12568235734606	-1.995080570270229	19.336688937635483	14.845998506823165	11.324491104532683	-1.869794096732217	-4.736344613318143	-5.638372250444158	-13.738265906989962	18.490261911317546	11.604084627066792	0.4978790398898687	2.1540420668276274	2.170403899019011	7.298530479902438	0.5780517824885283	5.378363809265362	2.689253808648238	-2.480508715850185	-0.6830330112906107	5.196650947722492	-5.489685127149184	4.575256158631919	2.024946624810104	-6.811756428414881	1.4476452985070885	7.491115141398974	-0.29568516573494535	0.6205767281726183	5.524255344525617	-1.656301843486868	-1.0505088886797593	-3.1344780380517503
1,1-Difluoroethane	5.312535398262811	5.252082089472497	-5.100365709683858	2.3421382134183832	-5.402471475275257	13.382466334206088	-0.7241691352403701	3.0784246010378937	-4.7613465007619284	3.366282651153652	2.44387192998537	2.714635525805333	-1.817328976562277	-3.488877567972665	0.3947450694895267	-0.10525353605744395	-2.0121396314454576	-3.274604482803021	-8.272116899111518	3.6139098131411274	3.3063760244199774	-0.2343335139511861	1.6693482544178575	-4.969083844466866	-7.463944318983418	-2.739051890086781	-0.362570247041502	-3.3611330516307847	0.5180539026870489	-5.364389222310829	1.4024403935478946	2.3056418243880934	-0.8784624606508117	0.9300310668013608	1.2845371385906235	3.940274543133859	-0.019713680203465374	-0.11173532361809987	3.1580414989132306
1,1-Dimethylhydrazine	5.825497908386665	2.2070711535645695	-4.05718215396854	-0.511863244957077	4.156174295216371	-6.282127703671592	7.753294811080933	0.29182380555539755	2.7741071743338	-3.8269028665797653	3.471755577239397	0.11815801825525445	2.0130710957641846	-0.13968640674400598	-2.84416181366787	-2.9791201924431787	-0.05472208090989884	-0.495269391076826	-0.8859997805782415	-2.8544890869370074	-2.458257958500028	0.24048093545502053	1.2875772638939362	-0.01582823162638616	-1.3952916400827033	-1.5282367779259207	-4.3877631657685345	1.4664351071201043	-2.083324173691885	2.7614132312903257	-3.8609192333807174	1.1595358348870566	-4.516145392878469	-1.3358754545190832	0.19783567834418145	-1.8893469024245388	-2.618205942514439	-0.19186148985503695	-4.148699829891995
1,2-dichlorobenzene	-5.422196131345925	-6.778636736453897	4.324769968489437	0.7464211388260761	0.5816447843251396	3.479894650082651	-4.138351653909416	2.2041848221748195	-6.08006110945689	0.057567595542192	-8.09319000336934	-3.5222641203068243	0.6256653509882123	-0.40154624567915337	-5.621255746255323	0.6541523819359883	-1.9052463479625854	3.2198904369087438	3.2814387813145682	-0.8349713807460665	-2.4412125494230406	-0.9842160268493694	1.1613315513013938	5.651389671901418	0.5820927713392073	5.618093253959043	1.0271274481199335	-1.723399714149398	-4.416598352204754	9.585111364696903	1.176549421116635	-0.6237981338918667	-3.3073772515657938	-5.454310299760073	2.515151106245329	0.16406684173310138	0.09631972828426681	0.5436624026845792	-3.1053792295491744
1,2-dichloroethene	-6.04897852065406	-2.245597155211899	-2.423725971689413	2.037482873802996	-1.545375756346657	0.278237476880759	-0.873088613176343	2.984841508573239	-3.5144591968251264	-3.991735650397928	-3.694201236008827	-1.673174585837001	0.25628896867352613	-2.9409569739755903	2.2348909845138065	-0.1377059074861505	4.098837908366148	3.2780798045139115	2.52998843171022	5.84896852519803	3.064046125803787	-6.966747320882398	-2.736094027444569	3.622727269986172	1.4484459396808036	1.7606381290989783	0.552552969231761	-1.0742994552963965	-3.228267695263951	5.411528896033097	-0.14543976837039135	-0.24755564552878914	-1.3190324698124143	-3.0484309971253083	2.7776731448202967	1.2437203155399184	1.695086784107451	-4.179318712308829	2.184077554653579
