Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
1,1,1,2-Tetrachloroethane	-8.230722361690237	1.7343411962531774	26.458283358788286	16.73257600850796	-6.826533677985114	-4.803176271448808	-4.093922605753752	8.78771603126393	-2.0662031723966767	0.28740962886471455
1,1,1,3,3,3-Hexafluoro-2-propanol	-2.931315497217592	-1.6625739553993741	-4.666951176451851	-4.232826812814234	-1.4304226249771337	1.3643661791646966	5.950451870961243	-1.8984797623833702	0.5729286475106293	-1.5888106658754793
1,1,1-Trichloroethane	-5.89766777177081	1.2508470466663721	17.773811182025447	11.819827541588564	-0.16006055726867244	-7.039031201289907	-3.1312684964330524	8.649889983563057	-5.136872660221784	-4.900212264193144
1,1,1-Trifluoro-2-propanol	-2.8937030752240065	-1.6646273298008483	-4.685632074098079	-4.2449085414916246	-1.4054251296279647	1.3567354638670237	5.9526312007665965	-1.9291276196055276	0.5467366996696605	-1.6011492851934988
1,1,2-trichloro-1,2,2-trifluoroethane	-6.90544719656024	0.9097825445448013	22.410682249627623	15.454371226796889	-4.326178972322391	-4.241345244913407	-12.058613646391626	-2.5192060131620306	-1.281102270617507	3.4095128607454184
1,1,2-Trichloroethane	-8.212472100086037	-1.8678989674729485	18.308505051109236	12.342513552194943	-11.323215515480394	0.38448264295481105	-4.4611008755897155	2.9407720740834593	0.3934582108959912	5.054829416956605
1,1,2-Trichlorotrifluoroethane	-7.517600508769834	-0.09790073728260112	21.343462482850118	14.169983756233679	-5.878108934185546	-3.673755407492555	-5.358798559584119	5.147137679694666	-2.776200741803272	-0.37986677884485
1,1-Difluoroethane	-3.167540370404822	-1.4175142583571032	-4.641367834755642	-3.5349839388697806	-1.0812782633019729	0.18172795230141808	3.5671919132226457	-1.037380991231531	0.366887990317615	-0.7421901676987264
1,1-Dimethylhydrazine	-2.5344694171904765	-0.9543314447998027	-5.243871866376258	-2.470206527007258	0.5647959738513112	-2.5773398333603983	-0.9883288357985197	0.21530105878610845	-1.014864165553207	0.3849976068882776
1,2-dichlorobenzene	-2.766114241006734	-0.12890389233823854	-0.35152089768934786	0.9945035765868908	2.117941585116434	-5.594280375315141	-1.9026389575499107	4.629810809977083	-3.6316525846933625	-2.4038405014471644
1,2-dichloroethene	-2.297180844360264	-0.9607324674729836	-6.006392845115542	-3.3793832650305697	1.2159101448755503	-2.416745049612238	0.7645173487895739	0.1945657112805581	-1.1792210889339652	-0.7474633453230272
1,2-ethanediamine	-3.385580893731243	-0.730844193106595	0.9889626662966201	0.974056267336043	0.2508418332628387	-3.4264322724541256	0.7666842974064806	4.330302227776442	-3.106185315056917	-3.3400615582516866
1,3-Butadiene	-1.734682045480488	-0.8250403220936993	-6.530474285940537	-3.328839132320289	2.1009652980917237	-3.3348138042473585	-0.34652469574541095	0.289106526734995	-1.8772010899352372	-0.7203225068771648
1,4-dichlorobenzene	-2.7999653377930636	-1.2952566400417418	-3.8487893711058963	-1.9315782951791525	-1.0870521466457017	-0.8894179154549853	-1.3062378075820957	-2.0265310060924087	-0.2277437976587989	1.3727664004368092
1,4-dioxane	-2.6927857033679974	-0.994937812865911	-5.576118337384283	-3.1299353073571194	0.6821901271598061	-2.159955675266424	0.8349203240969877	0.48270119097507697	-0.8321746004113395	-0.4978848355722268
1-2-3-hexanetriol	-5.45872851526274	-1.6207172498406779	6.290873464726153	4.530694447464183	-5.260737464827026	0.22742201459489725	-4.07922684725039	-4.416694237515917	1.3644331827257121	4.556222862243696
1-2-Benzenediol	-3.3758668132056715	-1.4483500694356022	-2.237680569454653	-0.10028127146471967	7.498844631810381	8.911727086765978	-17.066075074163535	-19.18264885078223	0.9830983124145745	-10.838224077855873
