Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36
1,1,1,2-Tetrachloroethane	-4.1388315939431655	2.6741830360953185	-6.773779783524647	10.002642679440093	18.74060985453047	1.202245710113335	-9.407683363541912	-2.3707280636676304	-1.4933803123289415	-0.2888186473242643	-0.7456072646169991	5.047125671533781	-9.53468825421509	-0.574841857059629	4.578313848510761	-2.730453238856599	0.3630479169117407	2.0430932580507823	1.9484795253608562	-3.408902165049533	-0.9784450752234958	0.3100121166846341	-5.735309072564397	-0.5626222770583782	-3.9832708560263805	0.848931860051655	4.4495523657715985	-0.12734286994435784	0.5743099197241285	-7.437556564079834	4.020685159088267	0.3305305166917198	-1.768222975891007	7.288102211443919	-1.5051435157426907	1.2129631644701202
1,1,1,3,3,3-Hexafluoro-2-propanol	-9.114509457643202	3.692676370960609	-6.17882258916718	3.7995112532286224	-16.409059468079615	6.760365660473564	16.8198777445256	-6.668066630896745	6.763146289004958	-9.42343444542731	-10.816184519979403	-1.231786654521986	-11.620227275397857	4.4216700465447305	-6.469367291049219	-6.586613199861002	3.285478413549334	0.06523102287045451	0.4162694160234123	-1.8253178932524752	2.513177976083237	5.036522619696614	-4.38190494083903	2.3498924017668115	-4.448481768064195	-1.6050767365256582	-1.8620029719306235	0.01758805951528094	1.8865976428876565	-0.1974450792751766	-1.2849471562152197	2.974845269327041	-0.0021991414620271916	-1.9767487433644229	2.947341856700588	-0.4856621047119104
1,1,1-Trichloroethane	-2.977394402943211	1.2020300859938275	-6.5184291787352455	3.033651653571592	15.839795000716874	2.4971382016268	-9.253378136408529	-6.128560565553798	1.4017918123555568	2.7992372785264816	-0.5752945223421986	-1.440307502639098	-4.3859871193089095	-5.39018307830936	-6.527671628898658	-3.0968982434484693	-4.944432169920754	2.354071167107597	4.106550440801482	8.37358452167997	0.6108826735098187	-2.1682893595299055	-0.13177672115589725	-1.1036349495228055	-3.04107146357543	9.249655507996	-0.11758627864990477	2.6240036325679745	3.884344668587828	2.347895996481229	2.133492602243416	3.237219383648663	-0.11716667947023375	-8.247653299684318	3.697508321037662	4.6736784618147755
1,1,1-Trifluoro-2-propanol	-5.757778834367337	1.2417812328916762	-4.396467453589651	0.40387777107245926	-4.796644534154135	-2.201815953907831	9.381502953249962	-3.5190808922313015	0.8440118753820458	3.10517686673253	-0.9719480451797736	-7.087048800753205	-1.8823100932848487	-0.9393074872797997	-2.870045245839556	-2.147628737485881	-2.5921622568206786	0.82938107575821	1.4614729543176594	4.366179868943373	-4.7839257169222416	-1.3906243849916922	2.8137003967929504	10.760940565885075	2.621211232335962	0.16454654378210162	2.9851668543442944	1.9506628826263135	-0.9653539488192354	0.1292735570084259	-3.74217734767052	4.336700787620484	-1.0536049259092783	0.42536536212048504	-0.6811153585123835	6.997748570615599
1,1,2-trichloro-1,2,2-trifluoroethane	-6.57607399501112	4.696074759470939	-9.578063242177477	8.256834926396055	9.064477235800378	9.000012336058644	-6.690007093463343	-0.2168562921561401	5.8905130448311755	-6.45548836024925	2.328469078277757	-2.9639792748130986	-1.8955162048621264	-4.90208940306072	0.06000896002939574	1.4132607712085692	0.19067833521504685	-10.225053592655996	-4.897403180547875	3.816454036941755	3.277592707246002	-5.1625427097883705	3.7969882778765287	-0.4401803697501839	-6.390425155519251	-0.1709311060167118	-0.29583300218959724	-1.0323944836838506	-4.175067958008123	-0.6121562061689241	2.7028640980061955	5.638394366973113	-3.0406076520340632	-6.564554615990397	4.929539895021505	0.9376555314002115
1,1,2-Trichloroethane	-3.393861231800362	-1.9233442315609062	-3.501997010917013	8.840676333523161	12.576902843780942	1.6834533247814913	-7.45230655439929	-1.590963583321633	-0.5446038292820482	-1.3408314903137388	7.4591645373801585	-4.703229791130407	-3.8632591186184078	-0.25996185780005476	-1.387328738314798	4.563002008008467	2.065317254913173	2.6014250417259825	0.5781902038075162	-10.094335264210663	-4.7226239904603995	-2.4919063129188985	0.43938012487557765	1.430617850745783	6.942244187621855	-0.33074299772414717	-1.042656552285069	4.0270021412805574	7.895372390939155	-0.9471815142373915	-2.3444952798923118	-2.4767331641018195	-2.216786933360508	10.042593113982068	3.242857864512405	-5.332910915202786
1,1,2-Trichlorotrifluoroethane	-6.29332206597843	2.394690031856577	-7.906786578434836	9.196192654797514	10.417741165923863	5.0084930024719725	-4.444137586686194	-2.257881631966127	7.809679770771973	-3.3666151612456368	1.0662854878435322	-2.779413780546413	-4.995665808155534	-6.207744333582626	-1.6159726345527008	-5.174051957756073	-6.072799487254519	-0.5578022682295468	-2.7170785984972436	-2.2813084313617518	7.780072814248676	0.5533700386381928	-1.4111123349935142	-3.337136071509941	-2.7574176627475175	1.1943849241052371	-0.3094034936121171	3.108729400082365	8.148884877422537	-2.232783991784185	-0.3775492699622434	3.4298795046362054	0.5883881383163028	-1.3424780256503723	-0.10964312485368728	-0.42714269653426196
1,1-Difluoroethane	-1.7843705577223818	0.060936599674575646	3.016311493288059	7.684243534236317	-2.200649138755089	2.2414821595806607	-0.9526143299997023	-0.35422198116749853	-6.244996448757536	0.6172894284423781	-4.621072611701068	4.060970740309766	4.237960979549578	3.7070703820594706	6.014576379698718	-3.7880318990082382	3.9091159151332278	2.303396775595074	6.218929681420199	2.4403563464972473	-3.1589669302198464	-1.8941446829848652	3.4514691470486003	3.923587811417685	3.726990543121751	-2.5367794549571676	0.8034736534987413	0.3258885589052609	-0.34534045796003027	-1.8175267006388065	-2.5852933870086634	-4.08135874267471	2.4536628679548254	-4.6269765686367625	-2.6671166117602865	2.6103359104296096
1,1-Dimethylhydrazine	1.180767594650625	-5.0017372967121325	4.745150420891881	-0.7796181123114	0.9154431111689656	0.9568037838963921	-2.8227436694797365	-4.177896688629866	0.23791572106842124	3.3032224696058097	-0.18595004840056592	-0.3361535596000177	0.24715965602405837	4.285574883166286	3.1270936161497747	2.6220143724483895	0.026222623916757913	-2.586514450928478	-0.22922643917346008	1.5680700159538827	-2.135393190151112	-2.2971603672772756	-0.1661268753139185	0.06771417469522849	2.862739891970106	-3.1697113932130603	-0.5377566416074866	-0.3956478748206409	-3.3575820223566986	-1.0286987354500978	0.6598713872343464	-3.6358835188542393	-2.9727305127947306	-0.3905245135765855	1.2558634992345226	2.0689094755582342
1,2-dichlorobenzene	-3.348400096188616	6.579726859501094	-5.59991979927399	-5.37761225878739	8.35605181663513	-8.011383141600525	1.1192064630990048	-1.2635874527482733	-1.7160539356682805	-10.846832418937534	-3.164247147592307	1.7609336259837396	4.990747537082089	4.948753548809861	-1.016775830467638	-4.93195791071404	1.5291795036592106	-0.04354859811259775	-2.182514550020742	0.2228862589634968	3.0728620398974447	3.1523905295409183	-5.227363195507418	3.0598576518990788	-1.9641958381945066	-3.474750256723916	-9.385855664059507	2.923019377060725	2.532393616744262	4.130996000453701	2.3876886212497572	0.10576120386157961	-1.7787759829244656	3.2130634503699476	-1.4712189432058755	3.1002642020754654
