Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25
1,1,1,2-Tetrachloroethane	-4.13883358447364	2.673918220709521	-6.774227008022483	10.003002341437268	18.737325692482152	1.1976950046543764	-9.40407497415993	-2.356783953169466	-1.488808720498442	-0.30102118484227824	-0.738866134101418	5.058079564940988	-9.51242471492922	-0.6016627933830113	4.554236141297021	-2.79349317659918	0.3994641003057166	2.0254889197318073	1.9756324176225235	-3.3474047059263956	-1.0782052222556848	-0.06621558273359389	-5.571881414063472	-0.5339084258408235	-4.135426237565837
1,1,1,3,3,3-Hexafluoro-2-propanol	-9.11450860617456	3.6928553711487098	-6.1784883192700635	3.799333073713031	-16.406634737383754	6.763403608121277	16.816189878169308	-6.682182368485696	6.757412689272562	-9.411816931906882	-10.81963504384029	-1.241538477187431	-11.636266402758833	4.442755666368017	-6.4115478075530925	-6.54861610937394	3.28296064895238	0.0745538201061887	0.3960761068572148	-1.8989965747663706	2.5105474198587223	5.108296156608994	-4.672940498492517	1.7204710341465552	-4.197798620904059
1,1,1-Trichloroethane	-2.9773898290095753	1.2026348749369533	-6.5175751509902105	3.0333271858328397	15.848678485241205	2.505666638771344	-9.26351093873786	-6.163606075596956	1.3834743168032746	2.826776714627088	-0.5717549314171153	-1.4919702192886755	-4.428339326532245	-5.326063936929522	-6.460414427121634	-2.886442503188674	-5.107149763779477	2.327548809588018	4.165844013492841	8.166395627164121	0.74317440248166	-1.580446585337187	-0.5143306039879307	-2.572026203488777	-0.7259899459930311
1,1,1-Trifluoro-2-propanol	-5.7577816190738025	1.241967673824994	-4.396049262138092	0.4042139174796578	-4.792435251007389	-2.1995389203375035	9.381016007316509	-3.5340752387553622	0.836970634872879	3.1129406032818627	-0.9597862006576962	-7.118972492686692	-1.8967738497800817	-0.9260554326970953	-2.853254344734056	-2.0383486778252213	-2.7043624181256645	0.7983266212082382	1.550297634194515	4.287791216499003	-4.8370061634330535	-1.1512269869171758	2.692877122333699	10.682254307956978	2.743158315618361
1,1,2-trichloro-1,2,2-trifluoroethane	-6.576071399730478	4.696282868696033	-9.577806226287123	8.256728127590295	9.067241221924116	9.002961657442802	-6.692310250395003	-0.22600234327310945	5.891198082450092	-6.448777198724445	2.32245912952634	-2.977920388563118	-1.9202467807065868	-4.8749354468098085	0.06874426294948383	1.517842048184312	0.11918561098304496	-10.228891829038126	-4.8635839084395	3.808791398042675	3.4457624201199764	-4.802542244491081	3.6426242061677367	-0.8057009808393435	-6.093031697288948
1,1,2-Trichloroethane	-3.393861837793279	-1.923776858967095	-3.5028165836155045	8.840620047167597	12.569936241059205	1.6774273142892597	-7.447391583096433	-1.5644061271374639	-0.5345165615649607	-1.359047048649769	7.452278400937925	-4.660308114293591	-3.836431054182791	-0.29817218436068593	-1.4421950785432527	4.374988776067333	2.1932326207958517	2.6414055367544775	0.49744658744381826	-9.96809306272529	-4.7670039106569755	-2.817288565298112	0.8177409859005161	2.3682592204326616	6.205643410760395
1,1,2-Trichlorotrifluoroethane	-6.293322511572334	2.394905701384585	-7.906323115673172	9.196241075615477	10.421424053891696	5.012001653550109	-4.446231227107887	-2.2745719916059572	7.804597734239744	-3.3558767957224678	1.0688258479599213	-2.8003534639901004	-5.015943347387187	-6.185303772932451	-1.5745818374296725	-5.092499943556333	-6.131995116432508	-0.5700562117566301	-2.6958163760763294	-2.349171676899802	7.79041611021509	0.7424741528979144	-1.6405714005949905	-4.0158894068623265	-1.5141563135727112
1,1-Difluoroethane	-1.7843673907264794	0.06104931716154637	3.0162322231870573	7.683999346134466	-2.1993868346866368	2.2421999709215386	-0.9539858944068424	-0.35418492921518124	-6.2482828202127045	0.6164603498715255	-4.623661687759875	4.054344435032198	4.2277285995271985	3.7274249484753175	6.027574339142275	-3.706912070756087	3.8728875412331454	2.345772276557899	6.204860411915605	2.466052462670832	-3.057369330473141	-1.6474129909875919	3.286264966288185	4.096572812110453	3.156122104723468
1,1-Dimethylhydrazine	1.1807702866853556	-5.001884062101838	4.744633320387222	-0.7798674573572905	0.912590957772945	0.9539897843655643	-2.8212794727501556	-4.163873789859621	0.23892043510867547	3.292752535533842	-0.19017249591985025	-0.3176077872732099	0.2593777795146852	4.275391536567491	3.094956939073575	2.560496713025125	0.06310591103549354	-2.565588443006897	-0.24957846135347486	1.6405651123435907	-2.1016992272117885	-2.4336350284821155	0.010255445929223105	0.5922780180863451	1.7248920625700772
1,2-dichlorobenzene	-3.3484008835384005	6.579629976068514	-5.600011585155158	-5.377595916075014	8.354655132291544	-8.012936661755496	1.1209327274837166	-1.2592163861259857	-1.7185262990984893	-10.851461308495848	-3.1598464453734416	1.7671872268935664	5.008061287935334	4.93900632210178	-1.0104421432457154	-4.990154553401208	1.5870456179698844	-0.03947064675844041	-2.1963074743056903	0.24074403389429982	2.9608585751710206	2.9072906061460544	-5.249734791505385	3.2698813763262535	-3.763293289213167
